"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
"Admin.pub. y defensa; p. segur.soc.afil (176)",13,4,1,1,4,,,,,3,,,
"Enseñanza (177)",111,1,108,,1,,,,,1,,,
"Servicios sociales y de salud (178)",11,,2,9,,,,,,,,,
"Otras activ. serv.comun.soc y personales (179)",12,,,10,,,,,,2,,,
"Hogares privados con servicio doméstico (180)",18,,,,,,,,,18,,,
"Actividad economica no especificada (182)",36,,1,1,,,,,,,,34,
"Desocupado (183)",109,,,,,,,,,,,,109
"Mujeres (184)",2274,1,41,6,1,75,618,10,,1356,,137,29
"Agric., ganadería, caza y silvicultura (185)",1874,,,,,,618,,,1256,,,
"Industrias manufactureras (188)",10,,,,,,,10,,,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (191)",54,,,,,40,,,,14,,,
"Comercio al por mayor (193)",5,,,,,5,,,,,,,
"Comercio al por menor (194)",49,,,,,35,,,,14,,,
"Hoteles y restaurantes (195)",46,,,1,,33,,,,12,,,
"Trans., almac. y comunicaciones (196)",6,,,,,,,,,6,,,
"Activid.inmobil., empres. y alquileres (198)",1,,,,,,,,,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",3,1,,,1,,,,,1,,,
"Enseñanza (200)",41,,41,,,,,,,,,,
"Servicios sociales y de salud (201)",6,,,5,,1,,,,,,,
"Otras activ. serv.comun.soc y personales (202)",1,,,,,1,,,,,,,
"Hogares privados con servicio doméstico (203)",66,,,,,,,,,66,,,
"Actividad economica no especificada (205)",137,,,,,,,,,,,137,
"Desocupado (206)",29,,,,,,,,,,,,29
