"CUADRO Nº 12: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 40 a 44 años (047)",794,,,,53,319,257,165
"De 45 a 49 años (048)",673,,,3,115,334,124,97
"De 50 y más años (049)",3223,104,275,629,885,521,44,765
,,,,,,,,
"URBANA (060)",5347,28,80,241,618,1176,1711,1493
"De 12 a 14 años (061)",8,,,,,,,8
"De 15 a 19 años (062)",141,,,,,,81,60
"De 20 a 24 años (063)",600,,,,,4,318,278
"De 25 a 29 años (064)",731,,,,,58,397,276
"De 30 a 34 años (065)",727,,,,,153,381,193
"De 35 a 39 años (066)",709,,,,13,245,296,155
"De 40 a 44 años (067)",532,,,,50,217,161,104
"De 45 a 49 años (068)",482,,,1,111,230,62,78
"De 50 y más años (069)",1417,28,80,240,444,269,15,341
"PEA (070)",2004,2,9,51,207,470,649,616
"De 15 a 19 años (072)",25,,,,,,16,9
"De 20 a 24 años (073)",200,,,,,3,85,112
"De 25 a 29 años (074)",308,,,,,29,138,141
"De 30 a 34 años (075)",350,,,,,70,167,113
"De 35 a 39 años (076)",327,,,,5,103,142,77
"De 40 a 44 años (077)",234,,,,23,97,71,43
"De 45 a 49 años (078)",206,,,,50,95,25,36
"De 50 y más años (079)",354,2,9,51,129,73,5,85
"Ocupada (080)",1910,2,9,50,201,449,619,580
"De 15 a 19 años (082)",22,,,,,,14,8
"De 20 a 24 años (083)",187,,,,,3,80,104
"De 25 a 29 años (084)",285,,,,,27,131,127
"De 30 a 34 años (085)",330,,,,,64,160,106
"De 35 a 39 años (086)",311,,,,5,96,135,75
"De 40 a 44 años (087)",227,,,,23,94,69,41
"De 45 a 49 años (088)",201,,,,48,93,25,35
"De 50 y más años (089)",347,2,9,50,125,72,5,84
"Desocupada (090)",94,,,1,6,21,30,36
"De 15 a 19 años (092)",3,,,,,,2,1
"De 20 a 24 años (093)",13,,,,,,5,8
"De 25 a 29 años (094)",23,,,,,2,7,14
"De 30 a 34 años (095)",20,,,,,6,7,7
"De 35 a 39 años (096)",16,,,,,7,7,2
"De 40 a 44 años (097)",7,,,,,3,2,2
"De 45 a 49 años (098)",5,,,,2,2,,1
"De 50 y más años (099)",7,,,1,4,1,,1
"No PEA (100)",3343,26,71,190,411,706,1062,877
"De 12 a 14 años (101)",8,,,,,,,8
"De 15 a 19 años (102)",116,,,,,,65,51
"De 20 a 24 años (103)",400,,,,,1,233,166
"De 25 a 29 años (104)",423,,,,,29,259,135
"De 30 a 34 años (105)",377,,,,,83,214,80
"De 35 a 39 años (106)",382,,,,8,142,154,78
"De 40 a 44 años (107)",298,,,,27,120,90,61
"De 45 a 49 años (108)",276,,,1,61,135,37,42
"De 50 y más años (109)",1063,26,71,189,315,196,10,256
,,,,,,,,
"RURAL (120)",18413,109,373,1074,2168,4318,6886,3485
"De 12 a 14 años (121)",28,,,,,,4,24
"De 15 a 19 años (122)",593,,,,,,380,213
"De 20 a 24 años (123)",2127,,,,,12,1437,678
"De 25 a 29 años (124)",2414,,,,,244,1662,508
"De 30 a 34 años (125)",2219,,,,1,529,1315,374
"De 35 a 39 años (126)",2075,,,,36,763,1014,262
"De 40 a 44 años (127)",1802,,,,119,795,657,231
"De 45 a 49 años (128)",1461,,,4,226,753,331,147
"De 50 y más años (129)",5694,109,373,1070,1786,1222,86,1048
"PEA (130)",12873,31,169,632,1509,3265,5162,2105
"De 12 a 14 años (131)",8,,,,,,3,5
"De 15 a 19 años (132)",393,,,,,,271,122
"De 20 a 24 años (133)",1580,,,,,10,1119,451
"De 25 a 29 años (134)",1813,,,,,194,1273,346
"De 30 a 34 años (135)",1667,,,,,428,993,246
"De 35 a 39 años (136)",1508,,,,28,586,717,177
"De 40 a 44 años (137)",1306,,,,93,596,490,127
"De 45 a 49 años (138)",1064,,,2,172,554,244,92
"De 50 y más años (139)",3534,31,169,630,1216,897,52,539
"Ocupada (140)",12861,31,169,632,1508,3265,5155,2101
"De 12 a 14 años (141)",8,,,,,,3,5
"De 15 a 19 años (142)",392,,,,,,270,122
"De 20 a 24 años (143)",1576,,,,,10,1116,450
"De 25 a 29 años (144)",1809,,,,,194,1272,343
"De 30 a 34 años (145)",1666,,,,,428,992,246
"De 35 a 39 años (146)",1508,,,,28,586,717,177
"De 40 a 44 años (147)",1305,,,,93,596,489,127
"De 45 a 49 años (148)",1063,,,2,171,554,244,92
"De 50 y más años (149)",3534,31,169,630,1216,897,52,539
"Desocupada (150)",12,,,,1,,7,4
"De 15 a 19 años (152)",1,,,,,,1,
"De 20 a 24 años (153)",4,,,,,,3,1
"De 25 a 29 años (154)",4,,,,,,1,3
"De 30 a 34 años (155)",1,,,,,,1,
"De 40 a 44 años (157)",1,,,,,,1,
"De 45 a 49 años (158)",1,,,,1,,,
"No PEA (160)",5540,78,204,442,659,1053,1724,1380
"De 12 a 14 años (161)",20,,,,,,1,19
"De 15 a 19 años (162)",200,,,,,,109,91
"De 20 a 24 años (163)",547,,,,,2,318,227
"De 25 a 29 años (164)",601,,,,,50,389,162
"De 30 a 34 años (165)",552,,,,1,101,322,128
"De 35 a 39 años (166)",567,,,,8,177,297,85
"De 40 a 44 años (167)",496,,,,26,199,167,104
"De 45 a 49 años (168)",397,,,2,54,199,87,55
"De 50 y más años (169)",2160,78,204,440,570,325,34,509
