"CUADRO Nº 13: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
"Hogares privados con servicio doméstico (041)",27,27,,,
"Actividad economica no especificada (043)",195,120,34,15,26
"Mujeres (044)",9438,8342,590,277,229
"Agric., ganadería, caza y silvicultura (045)",5719,5400,298,20,1
"Pesca (046)",3,2,,1,
"Explotación de minas y canteras (047)",55,9,1,6,39
"Industrias manufactureras (048)",243,221,15,5,2
"Suministro de electricidad, gas y agua (049)",2,,,2,
"Construcción (050)",101,34,21,33,13
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",1571,1509,53,7,2
"Venta, mant.y rep. veh.autom y motoc. (052)",20,15,3,1,1
"Comercio al por mayor (053)",50,45,4,,1
"Comercio al por menor (054)",1501,1449,46,6,
"Hoteles y restaurantes (055)",505,464,31,7,3
"Trans., almac. y comunicaciones (056)",68,57,6,4,1
"Intermediación financiera (057)",4,,,3,1
"Activid.inmobil., empres. y alquileres (058)",72,46,10,9,7
"Admin.pub. y defensa; p. segur soc.afil (059)",78,,,,78
"Enseñanza (060)",451,149,114,149,39
"Servicios sociales y de salud (061)",81,26,6,7,42
"Otras activ. serv.comun.soc y personales (062)",108,77,17,14,
"Hogares privados con servicio doméstico (063)",213,213,,,
"Organiz. y organos extraterritoriales (064)",1,,1,,
"Actividad economica no especificada (065)",163,135,17,10,1
,,,,,
"URBANA (066)",9491,6043,994,977,1477
"Agric., ganadería, caza y silvicultura (067)",1124,958,143,22,1
"Pesca (068)",3,2,,1,
"Explotación de minas y canteras (069)",1041,122,69,107,743
"Industrias manufactureras (070)",478,410,42,18,8
"Suministro de electricidad, gas y agua (071)",18,2,,16,
"Construcción (072)",1003,546,183,211,63
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",2227,2075,107,36,9
"Venta, mant.y rep. veh.autom y motoc. (074)",206,150,28,20,8
"Comercio al por mayor (075)",85,75,7,2,1
"Comercio al por menor (076)",1936,1850,72,14,
"Hoteles y restaurantes (077)",596,517,42,13,24
"Trans., almac. y comunicaciones (078)",690,552,49,49,40
"Intermediación financiera (079)",11,5,1,3,2
"Activid.inmobil., empres. y alquileres (080)",309,150,51,64,44
"Admin.pub. y defensa; p. segur soc.afil (081)",339,,,,339
"Enseñanza (082)",894,209,227,353,105
"Servicios sociales y de salud (083)",136,43,11,12,70
"Otras activ. serv.comun.soc y personales (084)",244,159,32,48,5
"Hogares privados con servicio doméstico (085)",171,171,,,
"Organiz. y organos extraterritoriales (086)",1,,1,,
"Actividad economica no especificada (087)",206,122,36,24,24
"Hombres (088)",5914,3234,672,737,1271
"Agric., ganadería, caza y silvicultura (089)",685,596,72,16,1
"Pesca (090)",2,2,,,
"Explotación de minas y canteras (091)",988,114,68,102,704
"Industrias manufactureras (092)",341,294,27,14,6
"Suministro de electricidad, gas y agua (093)",16,2,,14,
"Construcción (094)",956,525,178,192,61
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",794,702,55,30,7
"Venta, mant.y rep. veh.autom y motoc. (096)",186,135,25,19,7
"Comercio al por mayor (097)",36,31,3,2,
"Comercio al por menor (098)",572,536,27,9,
"Hoteles y restaurantes (099)",158,113,17,7,21
"Trans., almac. y comunicaciones (100)",623,496,43,45,39
"Intermediación financiera (101)",7,5,1,,1
"Activid.inmobil., empres. y alquileres (102)",240,106,41,56,37
"Admin.pub. y defensa; p. segur soc.afil (103)",271,,,,271
"Enseñanza (104)",482,83,126,207,66
"Servicios sociales y de salud (105)",61,22,5,5,29
"Otras activ. serv.comun.soc y personales (106)",143,89,15,34,5
"Hogares privados con servicio doméstico (107)",20,20,,,
"Actividad economica no especificada (109)",127,65,24,15,23
"Mujeres (110)",3577,2809,322,240,206
"Agric., ganadería, caza y silvicultura (111)",439,362,71,6,
"Pesca (112)",1,,,1,
"Explotación de minas y canteras (113)",53,8,1,5,39
"Industrias manufactureras (114)",137,116,15,4,2
"Suministro de electricidad, gas y agua (115)",2,,,2,
"Construcción (116)",47,21,5,19,2
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",1433,1373,52,6,2
"Venta, mant.y rep. veh.autom y motoc. (118)",20,15,3,1,1
"Comercio al por mayor (119)",49,44,4,,1
"Comercio al por menor (120)",1364,1314,45,5,
"Hoteles y restaurantes (121)",438,404,25,6,3
"Trans., almac. y comunicaciones (122)",67,56,6,4,1
"Intermediación financiera (123)",4,,,3,1
"Activid.inmobil., empres. y alquileres (124)",69,44,10,8,7
"Admin.pub. y defensa; p. segur soc.afil (125)",68,,,,68
"Enseñanza (126)",412,126,101,146,39
"Servicios sociales y de salud (127)",75,21,6,7,41
"Otras activ. serv.comun.soc y personales (128)",101,70,17,14,
"Hogares privados con servicio doméstico (129)",151,151,,,
"Organiz. y organos extraterritoriales (130)",1,,1,,
"Actividad economica no especificada (131)",79,57,12,9,1
,,,,,
"RURAL (132)",13373,11840,965,315,253
"Agric., ganadería, caza y silvicultura (133)",10874,10272,564,34,4
"Pesca (134)",12,11,1,,
"Explotación de minas y canteras (135)",167,47,48,56,16
"Industrias manufactureras (136)",334,307,13,12,2
"Suministro de electricidad, gas y agua (137)",18,,,18,
"Construcción (138)",944,432,246,151,115
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",305,288,15,2,
"Venta, mant.y rep. veh.autom y motoc. (140)",28,21,7,,
"Comercio al por mayor (141)",9,8,1,,
"Comercio al por menor (142)",268,259,7,2,
"Hoteles y restaurantes (143)",105,87,9,9,
"Trans., almac. y comunicaciones (144)",102,86,6,7,3
"Activid.inmobil., empres. y alquileres (146)",33,20,5,6,2
"Admin.pub. y defensa; p. segur soc.afil (147)",104,,,,104
"Enseñanza (148)",116,54,41,19,2
"Servicios sociales y de salud (149)",10,8,,,2
"Otras activ. serv.comun.soc y personales (150)",28,26,2,,
"Hogares privados con servicio doméstico (151)",69,69,,,
"Actividad economica no especificada (153)",152,133,15,1,3
"Hombres (154)",7512,6307,697,278,230
"Agric., ganadería, caza y silvicultura (155)",5594,5234,337,20,3
"Pesca (156)",10,9,1,,
"Explotación de minas y canteras (157)",165,46,48,55,16
"Industrias manufactureras (158)",228,202,13,11,2
"Suministro de electricidad, gas y agua (159)",18,,,18,
"Construcción (160)",890,419,230,137,104
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",167,152,14,1,
"Venta, mant.y rep. veh.autom y motoc. (162)",28,21,7,,
"Comercio al por mayor (163)",8,7,1,,
"Comercio al por menor (164)",131,124,6,1,
"Hoteles y restaurantes (165)",38,27,3,8,
"Trans., almac. y comunicaciones (166)",101,85,6,7,3
"Activid.inmobil., empres. y alquileres (168)",30,18,5,5,2
"Admin.pub. y defensa; p. segur soc.afil (169)",94,,,,94
"Enseñanza (170)",77,31,28,16,2
"Servicios sociales y de salud (171)",4,3,,,1
"Otras activ. serv.comun.soc y personales (172)",21,19,2,,
"Hogares privados con servicio doméstico (173)",7,7,,,
"Actividad economica no especificada (175)",68,55,10,,3
"Mujeres (176)",5861,5533,268,37,23
"Agric., ganadería, caza y silvicultura (177)",5280,5038,227,14,1
"Pesca (178)",2,2,,,
"Explotación de minas y canteras (179)",2,1,,1,
"Industrias manufactureras (180)",106,105,,1,
"Construcción (182)",54,13,16,14,11
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",138,136,1,1,
"Comercio al por mayor (185)",1,1,,,
"Comercio al por menor (186)",137,135,1,1,
"Hoteles y restaurantes (187)",67,60,6,1,
"Trans., almac. y comunicaciones (188)",1,1,,,
"Activid.inmobil., empres. y alquileres (190)",3,2,,1,
"Admin.pub. y defensa; p. segur soc.afil (191)",10,,,,10
"Enseñanza (192)",39,23,13,3,
"Servicios sociales y de salud (193)",6,5,,,1
"Otras activ. serv.comun.soc y personales (194)",7,7,,,
"Hogares privados con servicio doméstico (195)",62,62,,,
"Actividad economica no especificada (197)",84,78,5,1,
