"CUADRO Nº 12: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 25 a 29 años (044)",7627,,,,,342,5207,2078
"De 30 a 34 años (045)",6195,,,,3,886,3979,1327
"De 35 a 39 años (046)",5130,,,,48,1427,2639,1016
"De 40 a 44 años (047)",4342,,,2,283,1863,1376,818
"De 45 a 49 años (048)",3581,,,5,608,1810,500,658
"De 50 y más años (049)",12202,290,1164,2326,3462,1777,96,3087
,,,,,,,,
"URBANA (060)",74574,292,1306,3019,7225,14955,27510,20267
"De 12 a 14 años (061)",232,,,,,,25,207
"De 15 a 19 años (062)",3462,,,,,,1906,1556
"De 20 a 24 años (063)",9735,,,,,36,5563,4136
"De 25 a 29 años (064)",10761,,,,,559,6760,3442
"De 30 a 34 años (065)",9948,,,,5,1598,5936,2409
"De 35 a 39 años (066)",9166,,,,126,2912,4285,1843
"De 40 a 44 años (067)",8184,,,3,630,3771,2254,1526
"De 45 a 49 años (068)",6408,,,26,1251,3236,673,1222
"De 50 y más años (069)",16678,292,1306,2990,5213,2843,108,3926
"PEA (070)",31082,19,207,863,3238,7879,10419,8457
"De 12 a 14 años (071)",24,,,,,,3,21
"De 15 a 19 años (072)",712,,,,,,349,363
"De 20 a 24 años (073)",3186,,,,,20,1563,1603
"De 25 a 29 años (074)",4207,,,,,265,2359,1583
"De 30 a 34 años (075)",4606,,,,2,808,2577,1219
"De 35 a 39 años (076)",4763,,,,84,1634,2080,965
"De 40 a 44 años (077)",4435,,,1,365,2119,1135,815
"De 45 a 49 años (078)",3341,,,21,682,1681,312,645
"De 50 y más años (079)",5808,19,207,841,2105,1352,41,1243
"Ocupada (080)",30030,19,205,850,3188,7693,9972,8103
"De 12 a 14 años (081)",23,,,,,,3,20
"De 15 a 19 años (082)",648,,,,,,320,328
"De 20 a 24 años (083)",2976,,,,,19,1457,1500
"De 25 a 29 años (084)",3988,,,,,251,2236,1501
"De 30 a 34 años (085)",4438,,,,2,782,2488,1166
"De 35 a 39 años (086)",4623,,,,82,1584,2024,933
"De 40 a 44 años (087)",4339,,,1,359,2079,1105,795
"De 45 a 49 años (088)",3274,,,20,675,1643,299,637
"De 50 y más años (089)",5721,19,205,829,2070,1335,40,1223
"Desocupada (090)",1052,,2,13,50,186,447,354
"De 12 a 14 años (091)",1,,,,,,,1
"De 15 a 19 años (092)",64,,,,,,29,35
"De 20 a 24 años (093)",210,,,,,1,106,103
"De 25 a 29 años (094)",219,,,,,14,123,82
"De 30 a 34 años (095)",168,,,,,26,89,53
"De 35 a 39 años (096)",140,,,,2,50,56,32
"De 40 a 44 años (097)",96,,,,6,40,30,20
"De 45 a 49 años (098)",67,,,1,7,38,13,8
"De 50 y más años (099)",87,,2,12,35,17,1,20
"No PEA (100)",43492,273,1099,2156,3987,7076,17091,11810
"De 12 a 14 años (101)",208,,,,,,22,186
"De 15 a 19 años (102)",2750,,,,,,1557,1193
"De 20 a 24 años (103)",6549,,,,,16,4000,2533
"De 25 a 29 años (104)",6554,,,,,294,4401,1859
"De 30 a 34 años (105)",5342,,,,3,790,3359,1190
"De 35 a 39 años (106)",4403,,,,42,1278,2205,878
"De 40 a 44 años (107)",3749,,,2,265,1652,1119,711
"De 45 a 49 años (108)",3067,,,5,569,1555,361,577
"De 50 y más años (109)",10870,273,1099,2149,3108,1491,67,2683
,,,,,,,,
"RURAL (120)",10926,19,83,272,658,1693,5192,3009
"De 12 a 14 años (121)",71,,,,,,21,50
"De 15 a 19 años (122)",1034,,,,,,602,432
"De 20 a 24 años (123)",1682,,,,,5,1098,579
"De 25 a 29 años (124)",1617,,,,,72,1165,380
"De 30 a 34 años (125)",1379,,,,1,150,956,272
"De 35 a 39 años (126)",1185,,,,9,237,684,255
"De 40 a 44 años (127)",982,,,,31,343,403,205
"De 45 a 49 años (128)",839,,,1,61,393,220,164
"De 50 y más años (129)",2137,19,83,271,556,493,43,672
"PEA (130)",3802,2,18,95,241,645,1605,1196
"De 12 a 14 años (131)",9,,,,,,1,8
"De 15 a 19 años (132)",237,,,,,,124,113
"De 20 a 24 años (133)",509,,,,,2,294,213
"De 25 a 29 años (134)",544,,,,,24,359,161
"De 30 a 34 años (135)",526,,,,1,54,336,135
"De 35 a 39 años (136)",458,,,,3,88,250,117
"De 40 a 44 años (137)",389,,,,13,132,146,98
"De 45 a 49 años (138)",325,,,1,22,138,81,83
"De 50 y más años (139)",805,2,18,94,202,207,14,268
"Ocupada (140)",3748,2,17,95,238,644,1583,1169
"De 12 a 14 años (141)",8,,,,,,1,7
"De 15 a 19 años (142)",228,,,,,,121,107
"De 20 a 24 años (143)",498,,,,,2,290,206
"De 25 a 29 años (144)",536,,,,,24,354,158
"De 30 a 34 años (145)",518,,,,1,54,331,132
"De 35 a 39 años (146)",453,,,,2,88,248,115
"De 40 a 44 años (147)",386,,,,13,132,145,96
"De 45 a 49 años (148)",321,,,1,20,138,79,83
"De 50 y más años (149)",800,2,17,94,202,206,14,265
"Desocupada (150)",54,,1,,3,1,22,27
"De 12 a 14 años (151)",1,,,,,,,1
"De 15 a 19 años (152)",9,,,,,,3,6
"De 20 a 24 años (153)",11,,,,,,4,7
"De 25 a 29 años (154)",8,,,,,,5,3
"De 30 a 34 años (155)",8,,,,,,5,3
"De 35 a 39 años (156)",5,,,,1,,2,2
"De 40 a 44 años (157)",3,,,,,,1,2
"De 45 a 49 años (158)",4,,,,2,,2,
"De 50 y más años (159)",5,,1,,,1,,3
"No PEA (160)",7124,17,65,177,417,1048,3587,1813
"De 12 a 14 años (161)",62,,,,,,20,42
"De 15 a 19 años (162)",797,,,,,,478,319
"De 20 a 24 años (163)",1173,,,,,3,804,366
"De 25 a 29 años (164)",1073,,,,,48,806,219
"De 30 a 34 años (165)",853,,,,,96,620,137
"De 35 a 39 años (166)",727,,,,6,149,434,138
"De 40 a 44 años (167)",593,,,,18,211,257,107
"De 45 a 49 años (168)",514,,,,39,255,139,81
"De 50 y más años (169)",1332,17,65,177,354,286,29,404
