"CUADRO Nº 7: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Hogares privados con servicio doméstico (041)",28,2,13,4,6,3
"Actividad economica no especificada (043)",306,1,119,74,68,44
"Mujeres (045)",15885,276,4758,5104,4217,1530
"Agric., ganadería, caza y silvicultura (046)",11338,227,3073,3389,3300,1349
"Pesca (047)",11,,3,5,3,
"Explotación de minas y canteras (048)",42,,17,18,7,
"Industrias manufactureras (049)",374,12,145,118,74,25
"Suministro de electricidad, gas y agua (050)",3,,1,2,,
"Construcción (051)",53,,39,12,2,
"Comerc., rep. veh. autom.,motoc. efect. pers. (052)",1770,19,570,675,411,95
"Venta, mant.y rep. veh.autom.y motoc. (053)",21,2,4,13,2,
"Comercio al por mayor (054)",56,1,19,19,14,3
"Comercio al por menor (055)",1693,16,547,643,395,92
"Hoteles y restaurantes (056)",381,7,175,130,62,7
"Trans., almac. y comunicaciones (057)",44,,28,9,5,2
"Intermediación financiera (058)",8,,5,3,,
"Activid.inmobil., empres. y alquileres (059)",54,,27,21,6,
"Admin.pub. y defensa; p. segur.soc.afil (060)",206,,106,73,27,
"Enseñanza (061)",571,,112,332,127,
"Servicios sociales y de salud (062)",149,,41,71,34,3
"Otras activ. serv.comun.soc y personales (063)",108,2,51,40,15,
"Hogares privados con servicio doméstico (064)",379,9,221,86,53,10
"Actividad economica no especificada (066)",394,,144,120,91,39
,,,,,,
"URBANA (067)",9738,122,2719,3840,2593,464
"Agric., ganadería, caza y silvicultura (068)",2182,49,560,713,637,223
"Pesca (069)",3,,1,1,1,
"Explotación de minas y canteras (070)",237,,99,106,32,
"Industrias manufactureras (071)",514,16,167,192,115,24
"Suministro de electricidad, gas y agua (072)",29,,11,9,7,2
"Construcción (073)",995,1,342,417,214,21
"Comerc., rep. veh. autom.,motoc. efect. pers. (074)",1858,29,516,731,461,121
"Venta, mant.y rep. veh.autom.y motoc. (075)",102,3,43,36,17,3
"Comercio al por mayor (076)",79,1,27,29,19,3
"Comercio al por menor (077)",1677,25,446,666,425,115
"Hoteles y restaurantes (078)",313,11,118,110,64,10
"Trans., almac. y comunicaciones (079)",490,5,167,190,120,8
"Intermediación financiera (080)",10,,5,4,1,
"Activid.inmobil., empres. y alquileres (081)",157,,60,69,27,1
"Admin.pub. y defensa; p. segur.soc.afil (082)",587,,218,221,142,6
"Enseñanza (083)",1554,,154,805,586,9
"Servicios sociales y de salud (084)",238,,42,102,89,5
"Otras activ. serv.comun.soc y personales (085)",153,5,68,53,22,5
"Hogares privados con servicio doméstico (086)",191,6,105,46,29,5
"Actividad economica no especificada (088)",227,,86,71,46,24
"Hombres (089)",5909,73,1560,2279,1717,280
"Agric., ganadería, caza y silvicultura (090)",1361,37,333,431,412,148
"Explotación de minas y canteras (092)",222,,96,98,28,
"Industrias manufactureras (093)",317,8,106,120,71,12
"Suministro de electricidad, gas y agua (094)",26,,10,7,7,2
"Construcción (095)",957,1,312,410,213,21
"Comerc., rep. veh. autom.,motoc. efect. pers. (096)",605,13,188,199,156,49
"Venta, mant.y rep. veh.autom.y motoc. (097)",81,1,39,23,15,3
"Comercio al por mayor (098)",34,,13,14,6,1
"Comercio al por menor (099)",490,12,136,162,135,45
"Hoteles y restaurantes (100)",67,5,32,16,11,3
"Trans., almac. y comunicaciones (101)",457,5,147,183,116,6
"Intermediación financiera (102)",4,,2,1,1,
"Activid.inmobil., empres. y alquileres (103)",114,,40,51,22,1
"Admin.pub. y defensa; p. segur.soc.afil (104)",412,,126,162,118,6
"Enseñanza (105)",1067,,77,508,473,9
"Servicios sociales y de salud (106)",111,,11,41,57,2
"Otras activ. serv.comun.soc y personales (107)",79,3,36,23,12,5
"Hogares privados con servicio doméstico (108)",14,1,9,1,2,1
"Actividad economica no especificada (110)",96,,35,28,18,15
"Mujeres (112)",3829,49,1159,1561,876,184
"Agric., ganadería, caza y silvicultura (113)",821,12,227,282,225,75
"Pesca (114)",3,,1,1,1,
"Explotación de minas y canteras (115)",15,,3,8,4,
"Industrias manufactureras (116)",197,8,61,72,44,12
"Suministro de electricidad, gas y agua (117)",3,,1,2,,
"Construcción (118)",38,,30,7,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (119)",1253,16,328,532,305,72
"Venta, mant.y rep. veh.autom.y motoc. (120)",21,2,4,13,2,
"Comercio al por mayor (121)",45,1,14,15,13,2
"Comercio al por menor (122)",1187,13,310,504,290,70
"Hoteles y restaurantes (123)",246,6,86,94,53,7
"Trans., almac. y comunicaciones (124)",33,,20,7,4,2
"Intermediación financiera (125)",6,,3,3,,
"Activid.inmobil., empres. y alquileres (126)",43,,20,18,5,
"Admin.pub. y defensa; p. segur.soc.afil (127)",175,,92,59,24,
"Enseñanza (128)",487,,77,297,113,
"Servicios sociales y de salud (129)",127,,31,61,32,3
"Otras activ. serv.comun.soc y personales (130)",74,2,32,30,10,
"Hogares privados con servicio doméstico (131)",177,5,96,45,27,4
"Actividad economica no especificada (133)",131,,51,43,28,9
,,,,,,
"RURAL (134)",29292,462,8112,8788,8316,3614
"Agric., ganadería, caza y silvicultura (135)",24095,434,5845,7137,7260,3419
"Pesca (136)",39,,15,16,7,1
"Explotación de minas y canteras (137)",479,,295,129,48,7
"Industrias manufactureras (138)",594,8,316,145,95,30
"Suministro de electricidad, gas y agua (139)",8,,3,3,2,
"Construcción (140)",775,2,277,299,165,32
"Comerc., rep. veh. autom.,motoc. efect. pers. (141)",1041,8,479,319,191,44
"Venta, mant.y rep. veh.autom.y motoc. (142)",53,,41,9,3,
"Comercio al por mayor (143)",49,,20,23,4,2
"Comercio al por menor (144)",939,8,418,287,184,42
"Hoteles y restaurantes (145)",174,1,111,46,16,
"Trans., almac. y comunicaciones (146)",418,3,203,150,59,3
"Intermediación financiera (147)",2,,2,,,
"Activid.inmobil., empres. y alquileres (148)",69,,30,22,16,1
"Admin.pub. y defensa; p. segur.soc.afil (149)",234,,79,94,61,
"Enseñanza (150)",560,,98,221,233,8
"Servicios sociales y de salud (151)",54,,22,21,10,1
"Otras activ. serv.comun.soc y personales (152)",61,,31,19,10,1
"Hogares privados con servicio doméstico (153)",216,5,129,44,30,8
"Actividad economica no especificada (155)",473,1,177,123,113,59
"Hombres (156)",17236,235,4513,5245,4975,2268
"Agric., ganadería, caza y silvicultura (157)",13578,219,2999,4030,4185,2145
"Pesca (158)",31,,13,12,5,1
"Explotación de minas y canteras (159)",452,,281,119,45,7
"Industrias manufactureras (160)",417,4,232,99,65,17
"Suministro de electricidad, gas y agua (161)",8,,3,3,2,
"Construcción (162)",760,2,268,294,164,32
"Comerc., rep. veh. autom.,motoc. efect. pers. (163)",524,5,237,176,85,21
"Venta, mant.y rep. veh.autom.y motoc. (164)",53,,41,9,3,
"Comercio al por mayor (165)",38,,15,19,3,1
"Comercio al por menor (166)",433,5,181,148,79,20
"Hoteles y restaurantes (167)",39,,22,10,7,
"Trans., almac. y comunicaciones (168)",407,3,195,148,58,3
"Activid.inmobil., empres. y alquileres (170)",58,,23,19,15,1
"Admin.pub. y defensa; p. segur.soc.afil (171)",203,,65,80,58,
"Enseñanza (172)",476,,63,186,219,8
"Servicios sociales y de salud (173)",32,,12,11,8,1
"Otras activ. serv.comun.soc y personales (174)",27,,12,9,5,1
"Hogares privados con servicio doméstico (175)",14,1,4,3,4,2
"Actividad economica no especificada (177)",210,1,84,46,50,29
"Mujeres (179)",12056,227,3599,3543,3341,1346
"Agric., ganadería, caza y silvicultura (180)",10517,215,2846,3107,3075,1274
"Pesca (181)",8,,2,4,2,
"Explotación de minas y canteras (182)",27,,14,10,3,
"Industrias manufactureras (183)",177,4,84,46,30,13
"Construcción (185)",15,,9,5,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (186)",517,3,242,143,106,23
"Comercio al por mayor (188)",11,,5,4,1,1
"Comercio al por menor (189)",506,3,237,139,105,22
"Hoteles y restaurantes (190)",135,1,89,36,9,
"Trans., almac. y comunicaciones (191)",11,,8,2,1,
"Intermediación financiera (192)",2,,2,,,
"Activid.inmobil., empres. y alquileres (193)",11,,7,3,1,
"Admin.pub. y defensa; p. segur.soc.afil (194)",31,,14,14,3,
"Enseñanza (195)",84,,35,35,14,
"Servicios sociales y de salud (196)",22,,10,10,2,
"Otras activ. serv.comun.soc y personales (197)",34,,19,10,5,
"Hogares privados con servicio doméstico (198)",202,4,125,41,26,6
"Actividad economica no especificada (200)",263,,93,77,63,30
