"CUADRO Nº 32: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA Y DISTRITO, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,
,,"MIEMBROS PODER EJEC. Y LEGIS., DIRECT. ADM., PUB.Y EMP.","PROFES., CIENTÍFI-COS E INTELEC-TUALES","TÉCNICOS DE NIVEL MEDIO Y TRABAJ. ASIMIL","JEFES Y EMPLEA-DOS DE OFICINA","TRAB. DE. SERV. PERS. Y VEND. DEL COMERCIO Y MCDO.","AGRICULT. TRABAJ. CALIFICA-DO., AGROP. Y PESQUE-ROS.","OBREROS Y OPER. MINAS, CANTERAS, IND. MANUF. Y OTROS","OBR. CONST. CONF. PAPEL Y CARTÓN, FAB. INSTR. MUSI-CALES. Y AFINES","TRABAJ. NO CALIF. SERV. PEON, VEND. AMBU-LANTE Y AFINES",OTRA,"OCUPA-CIÓN NO ESPECI-FICADA"
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",300,,1,3,2,230,,1,,63,,
"Venta, mant.y rep. veh.autom.y motoc. (118)",5,,,,,5,,,,,,
"Comercio al por mayor (119)",12,,1,2,1,8,,,,,,
"Comercio al por menor (120)",283,,,1,1,217,,1,,63,,
"Hoteles y restaurantes (121)",176,,,4,1,83,,,,88,,
"Trans., almac. y comunicaciones (122)",19,,,1,5,,,,2,11,,
"Intermediación financiera (123)",3,,1,,2,,,,,,,
"Activid.inmobil., empres. y alquileres (124)",28,,1,4,8,,,,,15,,
"Admin.pub. y defensa; p. segur.soc.afil (125)",67,2,8,4,29,,,,,24,,
"Enseñanza (126)",392,3,367,2,19,,,,,1,,
"Servicios sociales y de salud (127)",66,,31,32,2,,,,,1,,
"Otras activ. serv.comun.soc y personales (128)",49,,1,1,3,7,,,,37,,
"Hogares privados con servicio doméstico (129)",124,,,1,,,,,,123,,
"Actividad economica no especificada (131)",58,,,1,11,,,,,,,46
,,,,,,,,,,,,
"RURAL (132)",4693,3,99,19,9,142,2151,199,81,1916,3,71
"Agric., ganadería, caza y silvicultura (133)",3822,,2,1,,,2148,,,1671,,
"Pesca (134)",3,,,,,,3,,,,,
"Explotación de minas y canteras (135)",7,,,2,,,,5,,,,
"Industrias manufactureras (136)",184,,,1,,,,178,4,1,,
"Suministro de electricidad, gas y agua (137)",14,,,1,,,,,5,8,,
"Construcción (138)",98,,2,1,,,,1,33,61,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",160,,,4,,100,,15,,41,,
"Venta, mant.y rep. veh.autom.y motoc. (140)",17,,,2,,7,,8,,,,
"Comercio al por mayor (141)",7,,,1,,6,,,,,,
"Comercio al por menor (142)",136,,,1,,87,,7,,41,,
"Hoteles y restaurantes (143)",38,,,,,26,,,,12,,
"Trans., almac. y comunicaciones (144)",44,,,,1,,,,36,7,,
"Activid.inmobil., empres. y alquileres (146)",24,,1,1,1,15,,,3,3,,
"Admin.pub. y defensa; p. segur.soc.afil (147)",66,3,1,,2,,,,,57,3,
"Enseñanza (148)",94,,89,,3,,,,,2,,
"Servicios sociales y de salud (149)",9,,3,4,2,,,,,,,
"Otras activ. serv.comun.soc y personales (150)",19,,1,4,,1,,,,13,,
"Hogares privados con servicio doméstico (151)",40,,,,,,,,,40,,
"Actividad economica no especificada (153)",71,,,,,,,,,,,71
"Hombres (154)",4194,3,43,17,6,71,2112,82,80,1740,3,37
"Agric., ganadería, caza y silvicultura (155)",3679,,1,1,,,2109,,,1568,,
"Pesca (156)",3,,,,,,3,,,,,
"Explotación de minas y canteras (157)",6,,,2,,,,4,,,,
"Industrias manufactureras (158)",67,,,1,,,,62,3,1,,
"Suministro de electricidad, gas y agua (159)",13,,,1,,,,,5,7,,
"Construcción (160)",98,,2,1,,,,1,33,61,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",95,,,3,,50,,15,,27,,
"Venta, mant.y rep. veh.autom.y motoc. (162)",16,,,1,,7,,8,,,,
"Comercio al por mayor (163)",4,,,1,,3,,,,,,
"Comercio al por menor (164)",75,,,1,,40,,7,,27,,
"Hoteles y restaurantes (165)",7,,,,,6,,,,1,,
"Trans., almac. y comunicaciones (166)",44,,,,1,,,,36,7,,
"Activid.inmobil., empres. y alquileres (168)",23,,,1,1,15,,,3,3,,
"Admin.pub. y defensa; p. segur.soc.afil (169)",64,3,1,,,,,,,57,3,
"Enseñanza (170)",41,,37,,2,,,,,2,,
"Servicios sociales y de salud (171)",6,,1,3,2,,,,,,,
"Otras activ. serv.comun.soc y personales (172)",10,,1,4,,,,,,5,,
"Hogares privados con servicio doméstico (173)",1,,,,,,,,,1,,
"Actividad economica no especificada (175)",37,,,,,,,,,,,37
"Mujeres (176)",499,,56,2,3,71,39,117,1,176,,34
"Agric., ganadería, caza y silvicultura (177)",143,,1,,,,39,,,103,,
"Explotación de minas y canteras (179)",1,,,,,,,1,,,,
"Industrias manufactureras (180)",117,,,,,,,116,1,,,
"Suministro de electricidad, gas y agua (181)",1,,,,,,,,,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",65,,,1,,50,,,,14,,
"Venta, mant.y rep. veh.autom.y motoc. (184)",1,,,1,,,,,,,,
"Comercio al por mayor (185)",3,,,,,3,,,,,,
"Comercio al por menor (186)",61,,,,,47,,,,14,,
"Hoteles y restaurantes (187)",31,,,,,20,,,,11,,
"Activid.inmobil., empres. y alquileres (190)",1,,1,,,,,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (191)",2,,,,2,,,,,,,
"Enseñanza (192)",53,,52,,1,,,,,,,
"Servicios sociales y de salud (193)",3,,2,1,,,,,,,,
"Otras activ. serv.comun.soc y personales (194)",9,,,,,1,,,,8,,
"Hogares privados con servicio doméstico (195)",39,,,,,,,,,39,,
"Actividad economica no especificada (197)",34,,,,,,,,,,,34
