"CUADRO Nº 4: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Obreros construc., conf., papel, fab., instr. (034)",33,2,17,7,7,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (035)",2701,188,1081,738,573,121
"Otra (036)",1,,1,,,
"Ocupación no especificada (037)",605,,179,195,174,57
"Desocupado (038)",470,54,299,76,27,14
,,,,,,
"URBANA (039)",5728,89,1671,2239,1408,321
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",27,,3,13,10,1
"Profes., científicos e intelectuales (041)",1195,,237,655,288,15
"Técnicos de nivel medio y trab.asimilados (042)",280,,78,144,50,8
"Jefes y empleados de oficina (043)",337,,91,164,81,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",782,7,190,271,245,69
"Agricult.trabaj. calif. agrop. y pesqueros (045)",600,7,128,149,222,94
"Obreros y oper.minas, cant.,ind.manuf. y otros (046)",340,4,105,123,75,33
"Obreros construc., conf., papel, fab., instr. (047)",516,2,206,207,92,9
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (048)",1148,64,419,337,259,69
"Otra (049)",46,,11,27,8,
"Ocupación no especificada (050)",131,,39,55,29,8
"Desocupado (051)",326,5,164,94,49,14
"Hombres (052)",3551,68,1019,1320,905,239
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",22,,1,12,8,1
"Profes., científicos e intelectuales (054)",541,,106,261,162,12
"Técnicos de nivel medio y trab.asimilados (055)",172,,46,87,32,7
"Jefes y empleados de oficina (056)",169,,37,88,43,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",349,6,76,114,116,37
"Agricult.trabaj. calif. agrop. y pesqueros (058)",541,7,111,139,200,84
"Obreros y oper.minas, cant.,ind.manuf. y otros (059)",286,4,91,105,58,28
"Obreros construc., conf., papel, fab., instr. (060)",505,2,202,202,90,9
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (061)",626,46,214,187,136,43
"Otra (062)",45,,10,27,8,
"Ocupación no especificada (063)",62,,22,27,8,5
"Desocupado (064)",233,3,103,71,44,12
"Mujeres (065)",2177,21,652,919,503,82
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",5,,2,1,2,
"Profes., científicos e intelectuales (067)",654,,131,394,126,3
"Técnicos de nivel medio y trab.asimilados (068)",108,,32,57,18,1
"Jefes y empleados de oficina (069)",168,,54,76,38,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",433,1,114,157,129,32
"Agricult.trabaj. calif. agrop. y pesqueros (071)",59,,17,10,22,10
"Obreros y oper.minas, cant.,ind.manuf. y otros (072)",54,,14,18,17,5
"Obreros construc., conf., papel, fab., instr. (073)",11,,4,5,2,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (074)",522,18,205,150,123,26
"Otra (075)",1,,1,,,
"Ocupación no especificada (076)",69,,17,28,21,3
"Desocupado (077)",93,2,61,23,5,2
,,,,,,
"RURAL (078)",28040,840,9800,8220,6824,2356
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",25,,1,16,8,
"Profes., científicos e intelectuales (080)",768,,262,355,151,
"Técnicos de nivel medio y trab.asimilados (081)",175,,76,64,32,3
"Jefes y empleados de oficina (082)",108,,49,44,14,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",492,2,185,174,117,14
"Agricult.trabaj. calif. agrop. y pesqueros (084)",14891,104,3394,4833,4701,1859
"Obreros y oper.minas, cant.,ind.manuf. y otros (085)",938,20,392,289,191,46
"Obreros construc., conf., papel, fab., instr. (086)",495,2,185,180,112,16
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (087)",7331,599,3994,1469,1018,251
"Otra (088)",20,,6,8,6,
"Ocupación no especificada (089)",669,,206,214,178,71
"Desocupado (090)",2128,113,1050,574,296,95
"Hombres (091)",22766,582,7735,6734,5667,2048
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",21,,,14,7,
"Profes., científicos e intelectuales (093)",470,,163,200,107,
"Técnicos de nivel medio y trab.asimilados (094)",118,,47,45,23,3
"Jefes y empleados de oficina (095)",76,,28,33,14,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",304,1,113,110,72,8
"Agricult.trabaj. calif. agrop. y pesqueros (097)",13940,90,3116,4590,4399,1745
"Obreros y oper.minas, cant.,ind.manuf. y otros (098)",308,1,116,107,65,19
"Obreros construc., conf., papel, fab., instr. (099)",473,,172,178,107,16
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (100)",5152,429,3118,881,568,156
"Otra (101)",20,,6,8,6,
"Ocupación no especificada (102)",133,,44,47,25,17
"Desocupado (103)",1751,61,812,521,274,83
"Mujeres (104)",5274,258,2065,1486,1157,308
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",4,,1,2,1,
"Profes., científicos e intelectuales (106)",298,,99,155,44,
"Técnicos de nivel medio y trab.asimilados (107)",57,,29,19,9,
"Jefes y empleados de oficina (108)",32,,21,11,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",188,1,72,64,45,6
"Agricult.trabaj. calif. agrop. y pesqueros (110)",951,14,278,243,302,114
"Obreros y oper.minas, cant.,ind.manuf. y otros (111)",630,19,276,182,126,27
"Obreros construc., conf., papel, fab., instr. (112)",22,2,13,2,5,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (113)",2179,170,876,588,450,95
"Ocupación no especificada (115)",536,,162,167,153,54
"Desocupado (116)",377,52,238,53,22,12
