"CUADRO Nº 9: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVIINCIA, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, CONDICION DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 35 a 39 años (036)",34,110,103,2,93.6,1.8,
"De 40 a 44 años (037)",25,86,83,1,96.5,1.2,
"De 45 a 49 años (038)",20,102,88,,86.3,,
"De 50 y más años (039)",25,145,109,,75.2,,
"No PEA (040)",23229,65305,56095,1370,85.9,2.1,
"De 12 a 14 años (041)",3652,21,20,6,95.2,28.6,
"De 15 a 19 años (042)",3697,786,768,216,97.7,27.5,
"De 20 a 24 años (043)",2533,2762,2693,319,97.5,11.5,
"De 25 a 29 años (044)",2065,4709,4544,295,96.5,6.3,
"De 30 a 34 años (045)",1883,6387,6092,228,95.4,3.6,
"De 35 a 39 años (046)",1585,6736,6277,164,93.2,2.4,
"De 40 a 44 años (047)",1449,7508,6771,107,90.2,1.4,
"De 45 a 49 años (048)",1165,6564,5758,35,87.7,0.5,
"De 50 y más años (049)",5200,29832,23172,,77.7,,
,,,,,,,
"URBANA (060)",15622,39395,34960,693,88.7,1.8,
"De 12 a 14 años (061)",1920,15,15,4,100,26.7,
"De 15 a 19 años (062)",2318,415,403,108,97.1,26,
"De 20 a 24 años (063)",1864,1550,1506,160,97.2,10.3,
"De 25 a 29 años (064)",1615,2646,2587,141,97.8,5.3,
"De 30 a 34 años (065)",1474,3874,3735,129,96.4,3.3,
"De 35 a 39 años (066)",1281,4253,4027,77,94.7,1.8,
"De 40 a 44 años (067)",1208,5255,4858,60,92.4,1.1,
"De 45 a 49 años (068)",962,4892,4383,14,89.6,0.3,
"De 50 y más años (069)",2980,16495,13446,,81.5,,
"PEA (070)",5589,16006,14445,251,90.2,1.6,
"De 12 a 14 años (071)",95,2,2,1,100,50,
"De 15 a 19 años (072)",384,101,100,26,99,25.7,
"De 20 a 24 años (073)",700,564,547,45,97,8,
"De 25 a 29 años (074)",803,1095,1071,56,97.8,5.1,
"De 30 a 34 años (075)",739,1662,1605,64,96.6,3.9,
"De 35 a 39 años (076)",693,2066,1962,31,95,1.5,
"De 40 a 44 años (077)",639,2542,2373,24,93.4,0.9,
"De 45 a 49 años (078)",511,2432,2180,4,89.6,0.2,
"De 50 y más años (079)",1025,5542,4605,,83.1,,
"Ocupada (080)",5305,15456,13953,234,90.3,1.5,
"De 12 a 14 años (081)",94,2,2,1,100,50,
"De 15 a 19 años (082)",345,94,93,23,98.9,24.5,
"De 20 a 24 años (083)",639,537,522,42,97.2,7.8,
"De 25 a 29 años (084)",743,1024,1000,52,97.7,5.1,
"De 30 a 34 años (085)",697,1572,1520,59,96.7,3.8,
"De 35 a 39 años (086)",664,1977,1878,29,95,1.5,
"De 40 a 44 años (087)",622,2479,2313,24,93.3,1,
"De 45 a 49 años (088)",494,2343,2101,4,89.7,0.2,
"De 50 y más años (089)",1007,5428,4524,,83.3,,
"Desocupada (090)",284,550,492,17,89.5,3.1,
"De 12 a 14 años (091)",1,,,,,,
"De 15 a 19 años (092)",39,7,7,3,100,42.9,
"De 20 a 24 años (093)",61,27,25,3,92.6,11.1,
"De 25 a 29 años (094)",60,71,71,4,100,5.6,
"De 30 a 34 años (095)",42,90,85,5,94.4,5.6,
"De 35 a 39 años (096)",29,89,84,2,94.4,2.2,
"De 40 a 44 años (097)",17,63,60,,95.2,,
"De 45 a 49 años (098)",17,89,79,,88.8,,
"De 50 y más años (099)",18,114,81,,71.1,,
"No PEA (100)",10033,23389,20515,442,87.7,1.9,
"De 12 a 14 años (101)",1825,13,13,3,100,23.1,
"De 15 a 19 años (102)",1934,314,303,82,96.5,26.1,
"De 20 a 24 años (103)",1164,986,959,115,97.3,11.7,
"De 25 a 29 años (104)",812,1551,1516,85,97.7,5.5,
"De 30 a 34 años (105)",735,2212,2130,65,96.3,2.9,
"De 35 a 39 años (106)",588,2187,2065,46,94.4,2.1,
"De 40 a 44 años (107)",569,2713,2485,36,91.6,1.3,
"De 45 a 49 años (108)",451,2460,2203,10,89.6,0.4,
"De 50 y más años (109)",1955,10953,8841,,80.7,,
,,,,,,,
"RURAL (120)",16644,52909,45070,1131,85.2,2.1,
"De 12 a 14 años (121)",1888,10,9,3,90,30,
"De 15 a 19 años (122)",2176,613,605,160,98.7,26.1,
"De 20 a 24 años (123)",1922,2366,2312,261,97.7,11,
"De 25 a 29 años (124)",1714,4034,3871,246,96,6.1,
"De 30 a 34 años (125)",1523,5351,5051,208,94.4,3.9,
"De 35 a 39 años (126)",1324,5891,5472,141,92.9,2.4,
"De 40 a 44 años (127)",1164,6258,5588,84,89.3,1.3,
"De 45 a 49 años (128)",975,5490,4716,28,85.9,0.5,
"De 50 y más años (129)",3958,22896,17446,,76.2,,
"PEA (130)",3448,10993,9490,205,86.3,1.9,
"De 12 a 14 años (131)",61,2,2,,100,,
"De 15 a 19 años (132)",413,141,140,26,99.3,18.4,
"De 20 a 24 años (133)",553,590,578,57,98,9.7,
"De 25 a 29 años (134)",461,876,843,37,96.2,4.2,
"De 30 a 34 años (135)",375,1176,1089,46,92.6,3.9,
"De 35 a 39 años (136)",327,1342,1260,23,93.9,1.7,
"De 40 a 44 años (137)",284,1463,1302,13,89,0.9,
"De 45 a 49 años (138)",261,1386,1161,3,83.8,0.2,
"De 50 y más años (139)",713,4017,3115,,77.5,,
"Ocupada (140)",3333,10861,9368,199,86.3,1.8,
"De 12 a 14 años (141)",56,2,2,,100,,
"De 15 a 19 años (142)",372,137,136,25,99.3,18.2,
"De 20 a 24 años (143)",534,581,569,56,97.9,9.6,
"De 25 a 29 años (144)",442,862,830,35,96.3,4.1,
"De 30 a 34 años (145)",367,1159,1072,45,92.5,3.9,
"De 35 a 39 años (146)",322,1321,1241,23,93.9,1.7,
"De 40 a 44 años (147)",276,1440,1279,12,88.8,0.8,
"De 45 a 49 años (148)",258,1373,1152,3,83.9,0.2,
"De 50 y más años (149)",706,3986,3087,,77.4,,
"Desocupada (150)",115,132,122,6,92.4,4.5,
"De 12 a 14 años (151)",5,,,,,,
"De 15 a 19 años (152)",41,4,4,1,100,25,
"De 20 a 24 años (153)",19,9,9,1,100,11.1,
"De 25 a 29 años (154)",19,14,13,2,92.9,14.3,
"De 30 a 34 años (155)",8,17,17,1,100,5.9,
"De 35 a 39 años (156)",5,21,19,,90.5,,
"De 40 a 44 años (157)",8,23,23,1,100,4.3,
"De 45 a 49 años (158)",3,13,9,,69.2,,
"De 50 y más años (159)",7,31,28,,90.3,,
"No PEA (160)",13196,41916,35580,926,84.9,2.2,
"De 12 a 14 años (161)",1827,8,7,3,87.5,37.5,
"De 15 a 19 años (162)",1763,472,465,134,98.5,28.4,
"De 20 a 24 años (163)",1369,1776,1734,204,97.6,11.5,
"De 25 a 29 años (164)",1253,3158,3028,209,95.9,6.6,
"De 30 a 34 años (165)",1148,4175,3962,162,94.9,3.9,
"De 35 a 39 años (166)",997,4549,4212,118,92.6,2.6,
"De 40 a 44 años (167)",880,4795,4286,71,89.4,1.5,
"De 45 a 49 años (168)",714,4104,3555,25,86.6,0.6,
"De 50 y más años (169)",3245,18879,14331,,75.9,,
