"CUADRO Nº 6: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIAL, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 20 a 24 años (023)",439,355,1,224,88,29,12,1,,,84,545
"De 25 a 29 años (024)",672,577,4,215,200,104,53,1,,,95,1154
"De 30 a 34 años (025)",767,724,4,139,226,168,151,28,8,,43,1987
"De 35 a 39 años (026)",804,779,,92,203,186,212,72,14,,25,2555
"De 40 a 44 años (027)",682,669,5,79,112,133,202,97,37,4,13,2569
"De 45 a 49 años (028)",616,609,,51,86,108,193,112,53,6,7,2640
"De 50 y más años (029)",2623,2611,13,191,255,368,824,666,254,40,12,12316
"Desocupada (030)",142,115,,40,26,13,26,7,3,,27,319
"De 12 a 14 años (031)",1,,,,,,,,,,1,
"De 15 a 19 años (032)",5,5,,5,,,,,,,,5
"De 20 a 24 años (033)",22,14,,9,4,1,,,,,8,20
"De 25 a 29 años (034)",30,15,,8,3,,3,1,,,15,34
"De 30 a 34 años (035)",21,19,,7,8,2,2,,,,2,38
"De 35 a 39 años (036)",24,23,,6,4,4,7,2,,,1,70
"De 40 a 44 años (037)",14,14,,4,6,1,3,,,,,32
"De 45 a 49 años (038)",7,7,,,,1,4,2,,,,36
"De 50 y más años (039)",18,18,,1,1,4,7,2,3,,,84
"No PEA (040)",5902,5652,22,959,1041,949,1438,877,306,60,250,21089
"De 12 a 14 años (041)",11,4,,4,,,,,,,7,4
"De 15 a 19 años (042)",114,98,,86,7,4,1,,,,16,116
"De 20 a 24 años (043)",438,352,3,221,92,28,8,,,,86,522
"De 25 a 29 años (044)",573,511,,187,165,104,52,3,,,62,1067
"De 30 a 34 años (045)",597,578,2,84,191,151,125,21,4,,19,1626
"De 35 a 39 años (046)",627,608,2,84,157,141,162,52,10,,19,1952
"De 40 a 44 años (047)",487,479,,35,81,99,154,77,27,6,8,1968
"De 45 a 49 años (048)",488,481,2,38,67,70,141,112,43,8,7,2171
"De 50 y más años (049)",2567,2541,13,220,281,352,795,612,222,46,26,11663
,,,,,,,,,,,,
"URBANA (060)",4639,4364,17,917,994,831,926,471,181,27,275,14318
"De 12 a 14 años (061)",7,2,,2,,,,,,,5,2
"De 15 a 19 años (062)",75,64,1,52,6,3,2,,,,11,81
"De 20 a 24 años (063)",375,286,2,195,60,21,7,1,,,89,414
"De 25 a 29 años (064)",556,465,3,195,165,69,31,2,,,91,873
"De 30 a 34 años (065)",602,573,2,124,216,138,78,15,,,29,1399
"De 35 a 39 años (066)",619,597,1,97,178,152,135,29,5,,22,1725
"De 40 a 44 años (067)",511,504,1,70,113,118,125,53,22,2,7,1743
"De 45 a 49 años (068)",445,439,,42,86,89,130,67,21,4,6,1709
"De 50 y más años (069)",1449,1434,7,140,170,241,418,304,133,21,15,6372
"PEA (070)",2519,2382,12,512,559,459,503,227,100,10,137,7617
"De 12 a 14 años (071)",1,,,,,,,,,,1,
"De 15 a 19 años (072)",28,24,1,19,2,,2,,,,4,31
"De 20 a 24 años (073)",184,142,1,97,30,10,3,1,,,42,207
"De 25 a 29 años (074)",309,255,3,111,92,29,19,1,,,54,468
"De 30 a 34 años (075)",354,336,1,83,123,75,46,8,,,18,801
"De 35 a 39 años (076)",365,356,,55,108,94,76,19,4,,9,1039
"De 40 a 44 años (077)",323,318,1,55,69,72,77,29,15,,5,1056
"De 45 a 49 años (078)",246,244,,25,47,57,70,28,14,3,2,933
"De 50 y más años (079)",709,707,5,67,88,122,210,141,67,7,2,3082
"Ocupada (080)",2431,2306,12,486,545,449,481,225,98,10,125,7404
"De 15 a 19 años (082)",24,20,1,15,2,,2,,,,4,27
"De 20 a 24 años (083)",174,136,1,94,28,9,3,1,,,38,197
"De 25 a 29 años (084)",294,246,3,106,91,29,16,1,,,48,448
"De 30 a 34 años (085)",342,325,1,77,122,73,44,8,,,17,778
"De 35 a 39 años (086)",349,340,,50,104,92,71,19,4,,9,998
"De 40 a 44 años (087)",312,307,1,53,64,71,74,29,15,,5,1028
"De 45 a 49 años (088)",241,239,,25,47,56,67,27,14,3,2,908
"De 50 y más años (089)",695,693,5,66,87,119,204,140,65,7,2,3020
"Desocupada (090)",88,76,,26,14,10,22,2,2,,12,213
"De 12 a 14 años (091)",1,,,,,,,,,,1,
"De 15 a 19 años (092)",4,4,,4,,,,,,,,4
"De 20 a 24 años (093)",10,6,,3,2,1,,,,,4,10
"De 25 a 29 años (094)",15,9,,5,1,,3,,,,6,20
"De 30 a 34 años (095)",12,11,,6,1,2,2,,,,1,23
"De 35 a 39 años (096)",16,16,,5,4,2,5,,,,,41
"De 40 a 44 años (097)",11,11,,2,5,1,3,,,,,28
"De 45 a 49 años (098)",5,5,,,,1,3,1,,,,25
"De 50 y más años (099)",14,14,,1,1,3,6,1,2,,,62
"No PEA (100)",2120,1982,5,405,435,372,423,244,81,17,138,6701
"De 12 a 14 años (101)",6,2,,2,,,,,,,4,2
"De 15 a 19 años (102)",47,40,,33,4,3,,,,,7,50
"De 20 a 24 años (103)",191,144,1,98,30,11,4,,,,47,207
"De 25 a 29 años (104)",247,210,,84,73,40,12,1,,,37,405
"De 30 a 34 años (105)",248,237,1,41,93,63,32,7,,,11,598
"De 35 a 39 años (106)",254,241,1,42,70,58,59,10,1,,13,686
"De 40 a 44 años (107)",188,186,,15,44,46,48,24,7,2,2,687
"De 45 a 49 años (108)",199,195,,17,39,32,60,39,7,1,4,776
"De 50 y más años (109)",740,727,2,73,82,119,208,163,66,14,13,3290
,,,,,,,,,,,,
"RURAL (120)",8084,7790,34,1124,1250,1227,2188,1390,494,83,294,30933
"De 12 a 14 años (121)",5,2,,2,,,,,,,3,2
"De 15 a 19 años (122)",120,102,1,90,8,1,2,,,,18,117
"De 20 a 24 años (123)",524,435,2,259,124,37,13,,,,89,673
"De 25 a 29 años (124)",719,638,1,215,203,139,77,3,,,81,1382
"De 30 a 34 años (125)",783,748,4,106,209,183,200,34,12,,35,2252
"De 35 a 39 años (126)",836,813,1,85,186,179,246,97,19,,23,2852
"De 40 a 44 años (127)",672,658,4,48,86,115,234,121,42,8,14,2826
"De 45 a 49 años (128)",666,658,2,47,67,90,208,159,75,10,8,3138
"De 50 y más años (129)",3759,3736,19,272,367,483,1208,976,346,65,23,17691
"PEA (130)",4302,4120,17,570,644,650,1173,757,269,40,182,16545
"De 15 a 19 años (132)",53,44,1,37,5,,1,,,,9,51
"De 20 a 24 años (133)",277,227,,136,62,20,9,,,,50,358
"De 25 a 29 años (134)",393,337,1,112,111,75,37,1,,,56,720
"De 30 a 34 años (135)",434,407,3,63,111,95,107,20,8,,27,1224
"De 35 a 39 años (136)",463,446,,43,99,96,143,55,10,,17,1586
"De 40 a 44 años (137)",373,365,4,28,49,62,128,68,22,4,8,1545
"De 45 a 49 años (138)",377,372,,26,39,52,127,86,39,3,5,1743
"De 50 y más años (139)",1932,1922,8,125,168,250,621,527,190,33,10,9318
"Ocupada (140)",4248,4081,17,556,632,647,1169,752,268,40,167,16439
"De 15 a 19 años (142)",52,43,1,36,5,,1,,,,9,50
"De 20 a 24 años (143)",265,219,,130,60,20,9,,,,46,348
"De 25 a 29 años (144)",378,331,1,109,109,75,37,,,,47,706
"De 30 a 34 años (145)",425,399,3,62,104,95,107,20,8,,26,1209
"De 35 a 39 años (146)",455,439,,42,99,94,141,53,10,,16,1557
"De 40 a 44 años (147)",370,362,4,26,48,62,128,68,22,4,8,1541
"De 45 a 49 años (148)",375,370,,26,39,52,126,85,39,3,5,1732
"De 50 y más años (149)",1928,1918,8,125,168,249,620,526,189,33,10,9296
"Desocupada (150)",54,39,,14,12,3,4,5,1,,15,106
"De 15 a 19 años (152)",1,1,,1,,,,,,,,1
"De 20 a 24 años (153)",12,8,,6,2,,,,,,4,10
"De 25 a 29 años (154)",15,6,,3,2,,,1,,,9,14
"De 30 a 34 años (155)",9,8,,1,7,,,,,,1,15
"De 35 a 39 años (156)",8,7,,1,,2,2,2,,,1,29
"De 40 a 44 años (157)",3,3,,2,1,,,,,,,4
"De 45 a 49 años (158)",2,2,,,,,1,1,,,,11
"De 50 y más años (159)",4,4,,,,1,1,1,1,,,22
"No PEA (160)",3782,3670,17,554,606,577,1015,633,225,43,112,14388
"De 12 a 14 años (161)",5,2,,2,,,,,,,3,2
"De 15 a 19 años (162)",67,58,,53,3,1,1,,,,9,66
"De 20 a 24 años (163)",247,208,2,123,62,17,4,,,,39,315
"De 25 a 29 años (164)",326,301,,103,92,64,40,2,,,25,662
"De 30 a 34 años (165)",349,341,1,43,98,88,93,14,4,,8,1028
"De 35 a 39 años (166)",373,367,1,42,87,83,103,42,9,,6,1266
"De 40 a 44 años (167)",299,293,,20,37,53,106,53,20,4,6,1281
"De 45 a 49 años (168)",289,286,2,21,28,38,81,73,36,7,3,1395
"De 50 y más años (169)",1827,1814,11,147,199,233,587,449,156,32,13,8373
