"CUADRO Nº 4: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (035)",1315,113,421,373,307,101
"Ocupación no especificada (037)",221,1,76,64,56,24
"Desocupado (038)",218,9,123,62,22,2
,,,,,,
"URBANA (039)",5012,155,1411,1800,1304,342
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",19,,2,11,6,
"Profes., científicos e intelectuales (041)",712,,146,399,162,5
"Técnicos de nivel medio y trab.asimilados (042)",176,2,71,64,33,6
"Jefes y empleados de oficina (043)",155,,44,64,46,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",514,5,126,202,141,40
"Agricult.trabaj. calif. agrop. y pesqueros (045)",1140,7,214,346,405,168
"Obreros y oper.minas, cant.,ind.manuf. y otros (046)",267,,94,101,67,5
"Obreros construc., conf., papel, fab., instr. (047)",223,,81,87,52,3
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (048)",1211,133,399,326,265,88
"Otra (049)",40,,17,16,7,
"Ocupación no especificada (050)",262,3,92,74,73,20
"Desocupado (051)",293,5,125,110,47,6
"Hombres (052)",3139,73,865,1121,874,206
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",16,,1,11,4,
"Profes., científicos e intelectuales (054)",398,,70,213,111,4
"Técnicos de nivel medio y trab.asimilados (055)",90,,28,36,23,3
"Jefes y empleados de oficina (056)",102,,21,45,36,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",194,2,51,67,56,18
"Agricult.trabaj. calif. agrop. y pesqueros (058)",932,3,182,292,325,130
"Obreros y oper.minas, cant.,ind.manuf. y otros (059)",242,,82,91,66,3
"Obreros construc., conf., papel, fab., instr. (060)",222,,81,86,52,3
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (061)",596,65,210,160,128,33
"Otra (062)",40,,17,16,7,
"Ocupación no especificada (063)",138,2,51,40,37,8
"Desocupado (064)",169,1,71,64,29,4
"Mujeres (065)",1873,82,546,679,430,136
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",3,,1,,2,
"Profes., científicos e intelectuales (067)",314,,76,186,51,1
"Técnicos de nivel medio y trab.asimilados (068)",86,2,43,28,10,3
"Jefes y empleados de oficina (069)",53,,23,19,10,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",320,3,75,135,85,22
"Agricult.trabaj. calif. agrop. y pesqueros (071)",208,4,32,54,80,38
"Obreros y oper.minas, cant.,ind.manuf. y otros (072)",25,,12,10,1,2
"Obreros construc., conf., papel, fab., instr. (073)",1,,,1,,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (074)",615,68,189,166,137,55
"Ocupación no especificada (076)",124,1,41,34,36,12
"Desocupado (077)",124,4,54,46,18,2
,,,,,,
"RURAL (078)",7114,117,2293,2307,1832,565
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",8,,2,3,3,
"Profes., científicos e intelectuales (080)",139,,43,63,32,1
"Técnicos de nivel medio y trab.asimilados (081)",33,,14,12,7,
"Jefes y empleados de oficina (082)",29,,12,15,2,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",105,,39,32,31,3
"Agricult.trabaj. calif. agrop. y pesqueros (084)",3010,7,697,1009,945,352
"Obreros y oper.minas, cant.,ind.manuf. y otros (085)",280,,102,128,46,4
"Obreros construc., conf., papel, fab., instr. (086)",195,1,65,70,56,3
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (087)",2190,99,823,643,495,130
"Ocupación no especificada (089)",258,1,108,83,44,22
"Desocupado (090)",867,9,388,249,171,50
"Hombres (091)",5692,64,1803,1896,1487,442
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",7,,1,3,3,
"Profes., científicos e intelectuales (093)",89,,21,40,27,1
"Técnicos de nivel medio y trab.asimilados (094)",24,,9,8,7,
"Jefes y empleados de oficina (095)",19,,6,11,2,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",38,,16,10,12,
"Agricult.trabaj. calif. agrop. y pesqueros (097)",2625,4,603,909,819,290
"Obreros y oper.minas, cant.,ind.manuf. y otros (098)",273,,99,125,45,4
"Obreros construc., conf., papel, fab., instr. (099)",193,1,65,68,56,3
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (100)",1490,54,591,436,325,84
"Ocupación no especificada (102)",161,1,73,53,24,10
"Desocupado (103)",773,4,319,233,167,50
"Mujeres (104)",1422,53,490,411,345,123
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",1,,1,,,
"Profes., científicos e intelectuales (106)",50,,22,23,5,
"Técnicos de nivel medio y trab.asimilados (107)",9,,5,4,,
"Jefes y empleados de oficina (108)",10,,6,4,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",67,,23,22,19,3
"Agricult.trabaj. calif. agrop. y pesqueros (110)",385,3,94,100,126,62
"Obreros y oper.minas, cant.,ind.manuf. y otros (111)",7,,3,3,1,
"Obreros construc., conf., papel, fab., instr. (112)",2,,,2,,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (113)",700,45,232,207,170,46
"Ocupación no especificada (115)",97,,35,30,20,12
"Desocupado (116)",94,5,69,16,4,
