"CUADRO Nº 12: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 25 a 29 años (064)",167,,,,,3,123,41
"De 30 a 34 años (065)",167,,,,,32,107,28
"De 35 a 39 años (066)",175,,,,,55,103,17
"De 40 a 44 años (067)",177,,,,3,69,83,22
"De 45 a 49 años (068)",157,,,,10,77,48,22
"De 50 y más años (069)",432,5,34,71,104,107,7,104
"PEA (070)",434,,2,13,31,123,174,91
"De 15 a 19 años (072)",8,,,,,,6,2
"De 20 a 24 años (073)",36,,,,,,19,17
"De 25 a 29 años (074)",54,,,,,1,32,21
"De 30 a 34 años (075)",70,,,,,14,42,14
"De 35 a 39 años (076)",63,,,,,19,37,7
"De 40 a 44 años (077)",66,,,,2,34,24,6
"De 45 a 49 años (078)",58,,,,5,31,14,8
"De 50 y más años (079)",79,,2,13,24,24,,16
"Ocupada (080)",426,,2,13,30,123,170,88
"De 15 a 19 años (082)",8,,,,,,6,2
"De 20 a 24 años (083)",35,,,,,,18,17
"De 25 a 29 años (084)",51,,,,,1,31,19
"De 30 a 34 años (085)",67,,,,,14,40,13
"De 35 a 39 años (086)",63,,,,,19,37,7
"De 40 a 44 años (087)",65,,,,1,34,24,6
"De 45 a 49 años (088)",58,,,,5,31,14,8
"De 50 y más años (089)",79,,2,13,24,24,,16
"Desocupada (090)",8,,,,1,,4,3
"De 20 a 24 años (093)",1,,,,,,1,
"De 25 a 29 años (094)",3,,,,,,1,2
"De 30 a 34 años (095)",3,,,,,,2,1
"De 40 a 44 años (097)",1,,,,1,,,
"No PEA (100)",995,5,32,58,86,221,395,198
"De 12 a 14 años (101)",1,,,,,,,1
"De 15 a 19 años (102)",27,,,,,,15,12
"De 20 a 24 años (103)",82,,,,,1,58,23
"De 25 a 29 años (104)",113,,,,,2,91,20
"De 30 a 34 años (105)",97,,,,,18,65,14
"De 35 a 39 años (106)",112,,,,,36,66,10
"De 40 a 44 años (107)",111,,,,1,35,59,16
"De 45 a 49 años (108)",99,,,,5,46,34,14
"De 50 y más años (109)",353,5,32,58,80,83,7,88
,,,,,,,,
"RURAL (120)",2374,6,40,107,183,368,1214,456
"De 12 a 14 años (121)",4,,,,,,1,3
"De 15 a 19 años (122)",98,,,,,,69,29
"De 20 a 24 años (123)",288,,,,,,209,79
"De 25 a 29 años (124)",303,,,,,3,238,62
"De 30 a 34 años (125)",290,,,,,21,233,36
"De 35 a 39 años (126)",292,,,,1,49,217,25
"De 40 a 44 años (127)",247,,,,2,63,151,31
"De 45 a 49 años (128)",195,,,,6,85,77,27
"De 50 y más años (129)",657,6,40,107,174,147,19,164
"PEA (130)",247,,6,11,19,46,122,43
"De 12 a 14 años (131)",1,,,,,,,1
"De 15 a 19 años (132)",10,,,,,,7,3
"De 20 a 24 años (133)",29,,,,,,22,7
"De 25 a 29 años (134)",29,,,,,,22,7
"De 30 a 34 años (135)",39,,,,,6,23,10
"De 35 a 39 años (136)",27,,,,,6,20,1
"De 40 a 44 años (137)",33,,,,,11,19,3
"De 45 a 49 años (138)",20,,,,1,9,6,4
"De 50 y más años (139)",59,,6,11,18,14,3,7
"Ocupada (140)",244,,6,11,19,46,122,40
"De 12 a 14 años (141)",1,,,,,,,1
"De 15 a 19 años (142)",10,,,,,,7,3
"De 20 a 24 años (143)",28,,,,,,22,6
"De 25 a 29 años (144)",29,,,,,,22,7
"De 30 a 34 años (145)",39,,,,,6,23,10
"De 35 a 39 años (146)",27,,,,,6,20,1
"De 40 a 44 años (147)",31,,,,,11,19,1
"De 45 a 49 años (148)",20,,,,1,9,6,4
"De 50 y más años (149)",59,,6,11,18,14,3,7
"Desocupada (150)",3,,,,,,,3
"De 20 a 24 años (153)",1,,,,,,,1
"De 40 a 44 años (157)",2,,,,,,,2
"No PEA (160)",2127,6,34,96,164,322,1092,413
"De 12 a 14 años (161)",3,,,,,,1,2
"De 15 a 19 años (162)",88,,,,,,62,26
"De 20 a 24 años (163)",259,,,,,,187,72
"De 25 a 29 años (164)",274,,,,,3,216,55
"De 30 a 34 años (165)",251,,,,,15,210,26
"De 35 a 39 años (166)",265,,,,1,43,197,24
"De 40 a 44 años (167)",214,,,,2,52,132,28
"De 45 a 49 años (168)",175,,,,5,76,71,23
"De 50 y más años (169)",598,6,34,96,156,133,16,157
