"CUADRO Nº 15: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Obreros y oper.minas,cant.,ind.manuf.y otros (098)",38,,15,20,,3,,
"Obreros construc.,conf.,papel, fab., instr. (099)",69,7,31,30,,1,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (100)",1539,3,866,8,,656,6,
"Ocupaciñn no especificada (102)",78,10,7,56,1,4,,
"Desocupado (103)",34,,,,,,,34
"Mujeres (104)",860,44,111,245,9,380,56,15
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",2,2,,,,,,
"Profes., científicos e intelectuales (106)",21,21,,,,,,
"Técnicos de nivel medio y trab. asimilados (107)",2,2,,,,,,
"Jefes y empleados de oficina (108)",7,7,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",59,4,,32,3,20,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",174,,,169,5,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",8,,2,6,,,,
"Obreros construc.,conf.,papel, fab., instr. (112)",1,,,,,1,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (113)",516,,104,6,,350,56,
"Ocupaciñn no especificada (115)",55,8,5,32,1,9,,
"Desocupado (116)",15,,,,,,,15
