"CUADRO Nº 15: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",205,33,3,137,18,14,,
"Agricult.trabaj.calif.agrop.y pesqueros (097)",7458,5,5,7238,210,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (098)",279,,116,141,10,12,,
"Obreros construc.,conf.,papel, fab., instr. (099)",327,29,119,166,9,4,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (100)",6063,25,3219,31,,2680,108,
"Otra (101)",2,2,,,,,,
"Ocupaciñn no especificada (102)",200,13,39,119,10,19,,
"Desocupado (103)",215,,,,,,,215
"Mujeres (104)",4331,456,484,1321,26,1777,208,59
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",6,6,,,,,,
"Profes., científicos e intelectuales (106)",282,274,,7,1,,,
"Técnicos de nivel medio y trab. asimilados (107)",62,43,,18,,1,,
"Jefes y empleados de oficina (108)",37,37,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",391,31,5,301,7,46,1,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",782,1,,765,16,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",39,,10,16,1,12,,
"Obreros construc.,conf.,papel, fab., instr. (112)",11,,1,10,,,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (113)",2433,30,447,87,,1662,207,
"Ocupaciñn no especificada (115)",229,34,21,117,1,56,,
"Desocupado (116)",59,,,,,,,59
