"CUADRO Nº 11: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRANDES GRUPOS DE EDAD",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRANDES GRUPOS DE EDAD",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
"Primaria (063)",743,655,51,16,21
"Secundaria (064)",822,684,64,35,39
"Superior no univ. incompleta (065)",89,66,4,8,11
"Superior no univ. completa (066)",178,60,18,26,74
"Superior univ. incompleta (067)",58,30,5,8,15
"Superior univ. completa (068)",185,42,31,28,84
"De 06 a 14 años (070)",33,29,3,1,
"Primaria (073)",23,20,3,,
"Secundaria (074)",10,9,,1,
"De 15 a 29 años (080)",706,536,63,39,68
"Sin nivel (081)",2,2,,,
"Primaria (083)",154,130,13,5,6
"Secundaria (084)",390,324,34,17,15
"Superior no univ. incompleta (085)",42,33,2,4,3
"Superior no univ. completa (086)",49,21,4,7,17
"Superior univ. incompleta (087)",18,12,1,1,4
"Superior univ. completa (088)",51,14,9,5,23
"De 30 a 44 años (090)",814,562,72,56,124
"Sin nivel (091)",15,14,,,1
"Primaria (093)",284,251,21,5,7
"Secundaria (094)",261,215,20,11,15
"Superior no univ. incompleta (095)",32,21,2,3,6
"Superior no univ. completa (096)",100,30,12,16,42
"Superior univ. incompleta (097)",27,10,3,5,9
"Superior univ. completa (098)",95,21,14,16,44
"De 45 a 64 años (100)",488,382,29,24,53
"Sin nivel (101)",28,27,1,,
"Primaria (103)",215,194,8,5,8
"Secundaria (104)",153,128,10,6,9
"Superior no univ. incompleta (105)",14,11,,1,2
"Superior no univ. completa (106)",28,8,2,3,15
"Superior univ. incompleta (107)",13,8,1,2,2
"Superior univ. completa (108)",37,6,7,7,17
"De 65 y más años (110)",94,85,7,2,
"Sin nivel (111)",15,14,,1,
"Primaria (113)",67,60,6,1,
"Secundaria (114)",8,8,,,
"Superior no univ. incompleta (115)",1,1,,,
"Superior no univ. completa (116)",1,1,,,
"Superior univ. completa (118)",2,1,1,,
,,,,,
"RURAL (120)",8453,7903,379,58,113
"Sin nivel (121)",606,594,11,,1
"Educación inicial (122)",11,11,,,
"Primaria (123)",5102,4889,188,15,10
"Secundaria (124)",2294,2138,113,24,19
"Superior no univ. incompleta (125)",104,87,7,6,4
"Superior no univ. completa (126)",135,78,28,10,19
"Superior univ. incompleta (127)",43,25,7,1,10
"Superior univ. completa (128)",158,81,25,2,50
"De 06 a 14 años (130)",412,400,10,2,
"Sin nivel (131)",42,42,,,
"Educación inicial (132)",2,2,,,
"Primaria (133)",321,311,8,2,
"Secundaria (134)",47,45,2,,
"De 15 a 29 años (140)",3323,3102,154,25,42
"Sin nivel (141)",102,100,2,,
"Educación inicial (142)",5,5,,,
"Primaria (143)",1846,1755,77,7,7
"Secundaria (144)",1220,1142,58,11,9
"Superior no univ. incompleta (145)",46,40,2,2,2
"Superior no univ. completa (146)",42,27,8,4,3
"Superior univ. incompleta (147)",12,10,1,,1
"Superior univ. completa (148)",50,23,6,1,20
"De 30 a 44 años (150)",2670,2454,135,23,58
"Sin nivel (151)",183,182,,,1
"Educación inicial (152)",4,4,,,
"Primaria (153)",1563,1494,63,4,2
"Secundaria (154)",703,651,35,11,6
"Superior no univ. incompleta (155)",45,37,3,4,1
"Superior no univ. completa (156)",66,35,16,2,13
"Superior univ. incompleta (157)",19,9,3,1,6
"Superior univ. completa (158)",87,42,15,1,29
"De 45 a 64 años (160)",1696,1608,69,6,13
"Sin nivel (161)",198,191,7,,
"Primaria (163)",1126,1091,33,1,1
"Secundaria (164)",300,279,16,1,4
"Superior no univ. incompleta (165)",13,10,2,,1
"Superior no univ. completa (166)",27,16,4,4,3
"Superior univ. incompleta (167)",11,5,3,,3
"Superior univ. completa (168)",21,16,4,,1
"De 65 y más años (170)",352,339,11,2,
"Sin nivel (171)",81,79,2,,
"Primaria (173)",246,238,7,1,
"Secundaria (174)",24,21,2,1,
"Superior univ. incompleta (177)",1,1,,,
