"CUADRO Nº 5: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Otras activ. serv.comun.soc y personales (041)",393,5,150,125,87,26
"Hogares privados con servicio doméstico (042)",37,2,22,4,4,5
"Actividad economica no especificada (044)",353,3,130,111,77,32
"Desocupado (045)",1190,19,592,313,221,45
"Mujeres (046)",14772,234,4554,5268,3747,969
"Agric., ganadería, caza y silvicultura (047)",4920,141,1415,1451,1380,533
"Explotación de minas y canteras (049)",11,,6,5,,
"Industrias manufactureras (050)",619,4,212,199,152,52
"Suministro de electricidad, gas y agua (051)",7,,4,2,1,
"Construcción (052)",48,,18,22,7,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",3611,36,1004,1388,967,216
"Venta, mant.y rep. veh.autom.y motoc. (054)",71,1,29,30,10,1
"Comercio al por mayor (055)",140,,55,52,27,6
"Comercio al por menor (056)",3400,35,920,1306,930,209
"Hoteles y restaurantes (057)",1024,17,297,365,294,51
"Trans., almac. y comunicaciones (058)",165,2,82,59,21,1
"Intermediación financiera (059)",54,,36,15,3,
"Activid.inmobil., empres. y alquileres (060)",285,,110,105,65,5
"Admin.pub. y defensa; p. segur.soc afil (061)",208,,82,79,47,
"Enseñanza (062)",1096,1,183,659,244,9
"Servicios sociales y de salud (063)",455,,96,206,151,2
"Otras activ. serv.comun.soc y personales (064)",436,4,142,181,96,13
"Hogares privados con servicio doméstico (065)",582,10,283,155,109,25
"Actividad economica no especificada (067)",605,1,194,205,151,54
"Desocupado (068)",646,18,390,172,59,7
,,,,,,
"URBANA (069)",29297,405,8783,10525,7538,2046
"Agric., ganadería, caza y silvicultura (070)",8388,190,2229,2570,2355,1044
"Pesca (071)",1,,1,,,
"Explotación de minas y canteras (072)",249,,94,108,42,5
"Industrias manufactureras (073)",2178,33,686,706,564,189
"Suministro de electricidad, gas y agua (074)",46,,9,23,13,1
"Construcción (075)",1226,8,369,481,307,61
"Comerc., rep. veh. autom.,motoc. efect. pers. (076)",5974,84,1698,2196,1593,403
"Venta, mant.y rep. veh.autom.y motoc. (077)",719,4,240,263,180,32
"Comercio al por mayor (078)",268,3,95,105,52,13
"Comercio al por menor (079)",4987,77,1363,1828,1361,358
"Hoteles y restaurantes (080)",1340,25,421,448,376,70
"Trans., almac. y comunicaciones (081)",2315,17,853,887,502,56
"Intermediación financiera (082)",109,,53,35,21,
"Activid.inmobil., empres. y alquileres (083)",890,2,293,373,200,22
"Admin.pub. y defensa; p. segur.soc afil (084)",627,,174,280,161,12
"Enseñanza (085)",1871,1,280,1061,510,19
"Servicios sociales y de salud (086)",617,,120,268,220,9
"Otras activ. serv.comun.soc y personales (087)",767,9,273,277,171,37
"Hogares privados con servicio doméstico (088)",517,11,231,146,103,26
"Actividad economica no especificada (090)",703,4,223,253,169,54
"Desocupado (091)",1479,21,776,413,231,38
"Hombres (092)",18361,266,5513,6389,4784,1409
"Agric., ganadería, caza y silvicultura (093)",6217,134,1677,1891,1729,786
"Pesca (094)",1,,1,,,
"Explotación de minas y canteras (095)",240,,90,103,42,5
"Industrias manufactureras (096)",1605,29,503,517,417,139
"Suministro de electricidad, gas y agua (097)",39,,5,21,12,1
"Construcción (098)",1181,8,352,461,300,60
"Comerc., rep. veh. autom.,motoc. efect. pers. (099)",2766,51,798,965,744,208
"Venta, mant.y rep. veh.autom.y motoc. (100)",658,4,215,238,170,31
"Comercio al por mayor (101)",141,3,45,58,28,7
"Comercio al por menor (102)",1967,44,538,669,546,170
"Hoteles y restaurantes (103)",396,8,145,116,106,21
"Trans., almac. y comunicaciones (104)",2160,15,775,832,483,55
"Intermediación financiera (105)",58,,19,21,18,
"Activid.inmobil., empres. y alquileres (106)",626,2,190,276,140,18
"Admin.pub. y defensa; p. segur.soc afil (107)",427,,94,207,114,12
"Enseñanza (108)",840,,111,442,277,10
"Servicios sociales y de salud (109)",184,,34,72,71,7
"Otras activ. serv.comun.soc y personales (110)",364,5,139,114,82,24
"Hogares privados con servicio doméstico (111)",32,2,18,3,4,5
"Actividad economica no especificada (113)",271,3,96,89,59,24
"Desocupado (114)",954,9,466,259,186,34
"Mujeres (115)",10936,139,3270,4136,2754,637
"Agric., ganadería, caza y silvicultura (116)",2171,56,552,679,626,258
"Explotación de minas y canteras (118)",9,,4,5,,
"Industrias manufactureras (119)",573,4,183,189,147,50
"Suministro de electricidad, gas y agua (120)",7,,4,2,1,
"Construcción (121)",45,,17,20,7,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",3208,33,900,1231,849,195
"Venta, mant.y rep. veh.autom.y motoc. (123)",61,,25,25,10,1
"Comercio al por mayor (124)",127,,50,47,24,6
"Comercio al por menor (125)",3020,33,825,1159,815,188
"Hoteles y restaurantes (126)",944,17,276,332,270,49
"Trans., almac. y comunicaciones (127)",155,2,78,55,19,1
"Intermediación financiera (128)",51,,34,14,3,
"Activid.inmobil., empres. y alquileres (129)",264,,103,97,60,4
"Admin.pub. y defensa; p. segur.soc afil (130)",200,,80,73,47,
"Enseñanza (131)",1031,1,169,619,233,9
"Servicios sociales y de salud (132)",433,,86,196,149,2
"Otras activ. serv.comun.soc y personales (133)",403,4,134,163,89,13
"Hogares privados con servicio doméstico (134)",485,9,213,143,99,21
"Actividad economica no especificada (136)",432,1,127,164,110,30
"Desocupado (137)",525,12,310,154,45,4
,,,,,,
"RURAL (138)",15364,293,5149,4562,3898,1462
"Agric., ganadería, caza y silvicultura (139)",12406,269,3985,3548,3261,1343
"Pesca (140)",3,,1,1,,1
"Explotación de minas y canteras (141)",79,,38,22,19,
"Industrias manufactureras (142)",265,,118,84,54,9
"Suministro de electricidad, gas y agua (143)",3,,,2,1,
"Construcción (144)",143,,43,62,33,5
"Comerc., rep. veh. autom.,motoc. efect. pers. (145)",674,4,202,249,182,37
"Venta, mant.y rep. veh.autom.y motoc. (146)",83,2,27,39,15,
"Comercio al por mayor (147)",30,,13,11,6,
"Comercio al por menor (148)",561,2,162,199,161,37
"Hoteles y restaurantes (149)",115,,41,42,30,2
"Trans., almac. y comunicaciones (150)",554,3,231,197,114,9
"Intermediación financiera (151)",5,,3,2,,
"Activid.inmobil., empres. y alquileres (152)",123,,33,64,24,2
"Admin.pub. y defensa; p. segur.soc afil (153)",36,,10,19,7,
"Enseñanza (154)",146,,30,76,38,2
"Servicios sociales y de salud (155)",36,,14,17,5,
"Otras activ. serv.comun.soc y personales (156)",62,,19,29,12,2
"Hogares privados con servicio doméstico (157)",102,1,74,13,10,4
"Actividad economica no especificada (159)",255,,101,63,59,32
"Desocupado (160)",357,16,206,72,49,14
"Hombres (161)",11528,198,3865,3430,2905,1130
"Agric., ganadería, caza y silvicultura (162)",9657,184,3122,2776,2507,1068
"Pesca (163)",3,,1,1,,1
"Explotación de minas y canteras (164)",77,,36,22,19,
"Industrias manufactureras (165)",219,,89,74,49,7
"Suministro de electricidad, gas y agua (166)",3,,,2,1,
"Construcción (167)",140,,42,60,33,5
"Comerc., rep. veh. autom.,motoc. efect. pers. (168)",271,1,98,92,64,16
"Venta, mant.y rep. veh.autom.y motoc. (169)",73,1,23,34,15,
"Comercio al por mayor (170)",17,,8,6,3,
"Comercio al por menor (171)",181,,67,52,46,16
"Hoteles y restaurantes (172)",35,,20,9,6,
"Trans., almac. y comunicaciones (173)",544,3,227,193,112,9
"Intermediación financiera (174)",2,,1,1,,
"Activid.inmobil., empres. y alquileres (175)",102,,26,56,19,1
"Admin.pub. y defensa; p. segur.soc afil (176)",28,,8,13,7,
"Enseñanza (177)",81,,16,36,27,2
"Servicios sociales y de salud (178)",14,,4,7,3,
"Otras activ. serv.comun.soc y personales (179)",29,,11,11,5,2
"Hogares privados con servicio doméstico (180)",5,,4,1,,
"Actividad economica no especificada (182)",82,,34,22,18,8
"Desocupado (183)",236,10,126,54,35,11
"Mujeres (184)",3836,95,1284,1132,993,332
"Agric., ganadería, caza y silvicultura (185)",2749,85,863,772,754,275
"Explotación de minas y canteras (187)",2,,2,,,
"Industrias manufactureras (188)",46,,29,10,5,2
"Construcción (190)",3,,1,2,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (191)",403,3,104,157,118,21
"Venta, mant.y rep. veh.autom.y motoc. (192)",10,1,4,5,,
"Comercio al por mayor (193)",13,,5,5,3,
"Comercio al por menor (194)",380,2,95,147,115,21
"Hoteles y restaurantes (195)",80,,21,33,24,2
"Trans., almac. y comunicaciones (196)",10,,4,4,2,
"Intermediación financiera (197)",3,,2,1,,
"Activid.inmobil., empres. y alquileres (198)",21,,7,8,5,1
"Admin.pub. y defensa; p. segur.soc afil (199)",8,,2,6,,
"Enseñanza (200)",65,,14,40,11,
"Servicios sociales y de salud (201)",22,,10,10,2,
"Otras activ. serv.comun.soc y personales (202)",33,,8,18,7,
"Hogares privados con servicio doméstico (203)",97,1,70,12,10,4
"Actividad economica no especificada (205)",173,,67,41,41,24
"Desocupado (206)",121,6,80,18,14,3
