"CUADRO Nº 5: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Actividad economica no especificada (044)",37,,8,14,7,8
"Desocupado (045)",82,2,48,17,11,4
"Mujeres (046)",789,28,188,285,202,86
"Agric., ganadería, caza y silvicultura (047)",281,17,56,75,88,45
"Explotación de minas y canteras (049)",4,,1,3,,
"Industrias manufactureras (050)",8,1,4,1,1,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",100,,20,38,28,14
"Comercio al por mayor (055)",2,,1,1,,
"Comercio al por menor (056)",98,,19,37,28,14
"Hoteles y restaurantes (057)",57,4,17,12,21,3
"Trans., almac. y comunicaciones (058)",2,,2,,,
"Intermediación financiera (059)",1,,1,,,
"Activid.inmobil., empres. y alquileres (060)",8,,4,2,2,
"Admin.pub. y defensa; p. segur.soc afil (061)",35,,16,14,5,
"Enseñanza (062)",153,,30,96,27,
"Servicios sociales y de salud (063)",17,,4,12,1,
"Otras activ. serv.comun.soc y personales (064)",25,4,4,7,7,3
"Hogares privados con servicio doméstico (065)",51,1,17,17,7,9
"Actividad economica no especificada (067)",37,,8,6,15,8
"Desocupado (068)",10,1,4,2,,3
,,,,,,
"URBANA (069)",1789,47,435,630,478,199
"Agric., ganadería, caza y silvicultura (070)",818,30,165,242,244,137
"Pesca (071)",1,,,,1,
"Explotación de minas y canteras (072)",8,,5,1,2,
"Industrias manufactureras (073)",55,2,15,15,18,5
"Suministro de electricidad, gas y agua (074)",6,,2,1,3,
"Construcción (075)",55,1,19,22,11,2
"Comerc., rep. veh. autom.,motoc. efect. pers. (076)",152,3,39,58,33,19
"Venta, mant.y rep. veh.autom.y motoc. (077)",4,,1,1,2,
"Comercio al por mayor (078)",6,,5,1,,
"Comercio al por menor (079)",142,3,33,56,31,19
"Hoteles y restaurantes (080)",58,4,18,13,20,3
"Trans., almac. y comunicaciones (081)",29,,18,6,5,
"Intermediación financiera (082)",3,,2,,1,
"Activid.inmobil., empres. y alquileres (083)",33,,11,12,10,
"Admin.pub. y defensa; p. segur.soc afil (084)",111,,31,50,26,4
"Enseñanza (085)",236,,34,149,53,
"Servicios sociales y de salud (086)",25,,7,15,3,
"Otras activ. serv.comun.soc y personales (087)",39,4,12,6,14,3
"Hogares privados con servicio doméstico (088)",47,1,15,16,7,8
"Actividad economica no especificada (090)",58,,12,14,20,12
"Desocupado (091)",55,2,30,10,7,6
"Hombres (092)",1190,26,299,412,320,133
"Agric., ganadería, caza y silvicultura (093)",641,20,141,190,185,105
"Pesca (094)",1,,,,1,
"Explotación de minas y canteras (095)",8,,5,1,2,
"Industrias manufactureras (096)",49,1,12,14,17,5
"Suministro de electricidad, gas y agua (097)",6,,2,1,3,
"Construcción (098)",55,1,19,22,11,2
"Comerc., rep. veh. autom.,motoc. efect. pers. (099)",66,3,20,23,10,10
"Venta, mant.y rep. veh.autom.y motoc. (100)",4,,1,1,2,
"Comercio al por mayor (101)",4,,4,,,
"Comercio al por menor (102)",58,3,15,22,8,10
"Hoteles y restaurantes (103)",4,,1,2,1,
"Trans., almac. y comunicaciones (104)",27,,16,6,5,
"Intermediación financiera (105)",2,,1,,1,
"Activid.inmobil., empres. y alquileres (106)",26,,8,10,8,
"Admin.pub. y defensa; p. segur.soc afil (107)",78,,15,37,22,4
"Enseñanza (108)",126,,13,82,31,
"Servicios sociales y de salud (109)",9,,3,4,2,
"Otras activ. serv.comun.soc y personales (110)",15,,8,,7,
"Hogares privados con servicio doméstico (111)",2,,1,1,,
"Actividad economica no especificada (113)",27,,6,10,7,4
"Desocupado (114)",48,1,28,9,7,3
"Mujeres (115)",599,21,136,218,158,66
"Agric., ganadería, caza y silvicultura (116)",177,10,24,52,59,32
"Industrias manufactureras (119)",6,1,3,1,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",86,,19,35,23,9
"Comercio al por mayor (124)",2,,1,1,,
"Comercio al por menor (125)",84,,18,34,23,9
"Hoteles y restaurantes (126)",54,4,17,11,19,3
"Trans., almac. y comunicaciones (127)",2,,2,,,
"Intermediación financiera (128)",1,,1,,,
"Activid.inmobil., empres. y alquileres (129)",7,,3,2,2,
"Admin.pub. y defensa; p. segur.soc afil (130)",33,,16,13,4,
"Enseñanza (131)",110,,21,67,22,
"Servicios sociales y de salud (132)",16,,4,11,1,
"Otras activ. serv.comun.soc y personales (133)",24,4,4,6,7,3
"Hogares privados con servicio doméstico (134)",45,1,14,15,7,8
"Actividad economica no especificada (136)",31,,6,4,13,8
"Desocupado (137)",7,1,2,1,,3
,,,,,,
"RURAL (138)",1167,20,317,377,313,140
"Agric., ganadería, caza y silvicultura (139)",800,18,204,221,241,116
"Explotación de minas y canteras (141)",134,,49,51,32,2
"Industrias manufactureras (142)",13,1,3,4,2,3
"Construcción (144)",21,,7,5,6,3
"Comerc., rep. veh. autom.,motoc. efect. pers. (145)",38,,6,10,12,10
"Venta, mant.y rep. veh.autom.y motoc. (146)",5,,2,1,1,1
"Comercio al por mayor (147)",3,,,,2,1
"Comercio al por menor (148)",30,,4,9,9,8
"Hoteles y restaurantes (149)",3,,,1,2,
"Activid.inmobil., empres. y alquileres (152)",6,,4,2,,
"Admin.pub. y defensa; p. segur.soc afil (153)",8,,1,5,2,
"Enseñanza (154)",78,,11,58,9,
"Servicios sociales y de salud (155)",1,,,1,,
"Otras activ. serv.comun.soc y personales (156)",5,,2,2,1,
"Hogares privados con servicio doméstico (157)",7,,4,2,,1
"Actividad economica no especificada (159)",16,,4,6,2,4
"Desocupado (160)",37,1,22,9,4,1
"Hombres (161)",977,13,265,310,269,120
"Agric., ganadería, caza y silvicultura (162)",696,11,172,198,212,103
"Explotación de minas y canteras (164)",130,,48,48,32,2
"Industrias manufactureras (165)",11,1,2,4,2,2
"Construcción (167)",21,,7,5,6,3
"Comerc., rep. veh. autom.,motoc. efect. pers. (168)",24,,5,7,7,5
"Venta, mant.y rep. veh.autom.y motoc. (169)",5,,2,1,1,1
"Comercio al por mayor (170)",3,,,,2,1
"Comercio al por menor (171)",16,,3,6,4,3
"Activid.inmobil., empres. y alquileres (175)",5,,3,2,,
"Admin.pub. y defensa; p. segur.soc afil (176)",6,,1,4,1,
"Enseñanza (177)",35,,2,29,4,
"Otras activ. serv.comun.soc y personales (179)",4,,2,1,1,
"Hogares privados con servicio doméstico (180)",1,,1,,,
"Actividad economica no especificada (182)",10,,2,4,,4
"Desocupado (183)",34,1,20,8,4,1
"Mujeres (184)",190,7,52,67,44,20
"Agric., ganadería, caza y silvicultura (185)",104,7,32,23,29,13
"Explotación de minas y canteras (187)",4,,1,3,,
"Industrias manufactureras (188)",2,,1,,,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (191)",14,,1,3,5,5
"Comercio al por menor (194)",14,,1,3,5,5
"Hoteles y restaurantes (195)",3,,,1,2,
"Activid.inmobil., empres. y alquileres (198)",1,,1,,,
"Admin.pub. y defensa; p. segur.soc afil (199)",2,,,1,1,
"Enseñanza (200)",43,,9,29,5,
"Servicios sociales y de salud (201)",1,,,1,,
"Otras activ. serv.comun.soc y personales (202)",1,,,1,,
"Hogares privados con servicio doméstico (203)",6,,3,2,,1
"Actividad economica no especificada (205)",6,,2,2,2,
"Desocupado (206)",3,,2,1,,
