"CUADRO Nº 4: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Agricult.trabaj. calif. agrop. y pesqueros (032)",799,4,126,209,302,158
"Obreros y oper.minas, cant.,ind.manuf. y otros (033)",2537,16,853,967,594,107
"Obreros construc., conf., papel, fab., instr. (034)",1966,34,810,813,285,24
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (035)",15362,842,6758,4488,2725,549
"Otra (036)",160,,103,39,17,1
"Ocupación no especificada (037)",1643,16,653,538,357,79
"Desocupado (038)",2653,27,1439,852,309,26
,,,,,,
"URBANA (039)",154848,2320,54362,57865,35270,5031
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",534,,35,238,235,26
"Profes., científicos e intelectuales (041)",26143,,5364,12578,7694,507
"Técnicos de nivel medio y trab.asimilados (042)",12586,30,4719,5004,2579,254
"Jefes y empleados de oficina (043)",9711,,4094,3409,2140,68
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",35415,415,12921,12531,8125,1423
"Agricult.trabaj. calif. agrop. y pesqueros (045)",2053,7,296,535,772,443
"Obreros y oper.minas, cant.,ind.manuf. y otros (046)",12099,158,4701,4146,2535,559
"Obreros construc., conf., papel, fab., instr. (047)",19939,107,6625,8132,4566,509
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (048)",24872,1505,10973,7020,4454,920
"Otra (049)",1915,,322,1178,410,5
"Ocupación no especificada (050)",3808,38,1478,1271,835,186
"Desocupado (051)",5773,60,2834,1823,925,131
"Hombres (052)",85067,1219,29133,31527,20090,3098
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",344,,22,157,148,17
"Profes., científicos e intelectuales (054)",12994,,2360,5907,4306,421
"Técnicos de nivel medio y trab.asimilados (055)",7170,26,2559,2819,1573,193
"Jefes y empleados de oficina (056)",4680,,1745,1622,1265,48
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",13374,198,5598,4418,2651,509
"Agricult.trabaj. calif. agrop. y pesqueros (058)",1521,6,215,405,559,336
"Obreros y oper.minas, cant.,ind.manuf. y otros (059)",9655,146,3888,3214,1953,454
"Obreros construc., conf., papel, fab., instr. (060)",18006,73,5836,7331,4281,485
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (061)",10203,715,4433,2785,1854,416
"Otra (062)",1756,,220,1139,393,4
"Ocupación no especificada (063)",2214,22,841,752,489,110
"Desocupado (064)",3150,33,1416,978,618,105
"Mujeres (065)",69781,1101,25229,26338,15180,1933
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",190,,13,81,87,9
"Profes., científicos e intelectuales (067)",13149,,3004,6671,3388,86
"Técnicos de nivel medio y trab.asimilados (068)",5416,4,2160,2185,1006,61
"Jefes y empleados de oficina (069)",5031,,2349,1787,875,20
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",22041,217,7323,8113,5474,914
"Agricult.trabaj. calif. agrop. y pesqueros (071)",532,1,81,130,213,107
"Obreros y oper.minas, cant.,ind.manuf. y otros (072)",2444,12,813,932,582,105
"Obreros construc., conf., papel, fab., instr. (073)",1933,34,789,801,285,24
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (074)",14669,790,6540,4235,2600,504
"Otra (075)",159,,102,39,17,1
"Ocupación no especificada (076)",1594,16,637,519,346,76
"Desocupado (077)",2623,27,1418,845,307,26
,,,,,,
"RURAL (078)",5561,154,1763,2096,1207,341
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",5,,,5,,
"Profes., científicos e intelectuales (080)",93,,31,38,24,
"Técnicos de nivel medio y trab.asimilados (081)",86,1,28,36,20,1
"Jefes y empleados de oficina (082)",72,,35,25,12,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",534,7,220,203,92,12
"Agricult.trabaj. calif. agrop. y pesqueros (084)",1847,9,306,716,584,232
"Obreros y oper.minas, cant.,ind.manuf. y otros (085)",384,6,181,144,48,5
"Obreros construc., conf., papel, fab., instr. (086)",749,3,260,356,124,6
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (087)",1549,126,592,497,258,76
"Otra (088)",13,,4,8,1,
"Ocupación no especificada (089)",107,,40,36,26,5
"Desocupado (090)",122,2,66,32,18,4
"Hombres (091)",3930,93,1216,1504,884,233
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",3,,,3,,
"Profes., científicos e intelectuales (093)",49,,11,20,18,
"Técnicos de nivel medio y trab.asimilados (094)",56,1,19,21,15,
"Jefes y empleados de oficina (095)",31,,11,10,10,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",186,5,88,66,21,6
"Agricult.trabaj. calif. agrop. y pesqueros (097)",1580,6,261,637,495,181
"Obreros y oper.minas, cant.,ind.manuf. y otros (098)",291,2,141,109,36,3
"Obreros construc., conf., papel, fab., instr. (099)",716,3,239,344,124,6
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (100)",856,74,374,244,133,31
"Otra (101)",12,,3,8,1,
"Ocupación no especificada (102)",58,,24,17,15,2
"Desocupado (103)",92,2,45,25,16,4
"Mujeres (104)",1631,61,547,592,323,108
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",2,,,2,,
"Profes., científicos e intelectuales (106)",44,,20,18,6,
"Técnicos de nivel medio y trab.asimilados (107)",30,,9,15,5,1
"Jefes y empleados de oficina (108)",41,,24,15,2,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",348,2,132,137,71,6
"Agricult.trabaj. calif. agrop. y pesqueros (110)",267,3,45,79,89,51
"Obreros y oper.minas, cant.,ind.manuf. y otros (111)",93,4,40,35,12,2
"Obreros construc., conf., papel, fab., instr. (112)",33,,21,12,,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (113)",693,52,218,253,125,45
"Otra (114)",1,,1,,,
"Ocupación no especificada (115)",49,,16,19,11,3
"Desocupado (116)",30,,21,7,2,
