"CUADRO Nº 6: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIAL, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 15 a 19 años (022)",55,49,3,40,5,,1,,,,6,54
"De 20 a 24 años (023)",373,313,5,213,76,17,2,,,,60,425
"De 25 a 29 años (024)",500,436,3,166,183,53,28,3,,,64,828
"De 30 a 34 años (025)",519,495,3,114,187,108,77,6,,,24,1178
"De 35 a 39 años (026)",454,446,3,65,113,119,112,30,4,,8,1362
"De 40 a 44 años (027)",383,374,,37,64,85,117,57,14,,9,1422
"De 45 a 49 años (028)",277,276,2,20,40,57,81,53,21,2,1,1169
"De 50 y más años (029)",646,641,5,64,55,84,203,165,50,15,5,2972
"Desocupada (030)",299,250,3,84,67,38,41,13,3,1,49,628
"De 15 a 19 años (032)",9,8,,7,1,,,,,,1,9
"De 20 a 24 años (033)",66,44,1,30,8,3,1,1,,,22,65
"De 25 a 29 años (034)",57,46,,21,18,5,2,,,,11,81
"De 30 a 34 años (035)",48,41,1,9,16,7,7,1,,,7,96
"De 35 a 39 años (036)",41,37,,6,16,8,5,1,1,,4,98
"De 40 a 44 años (037)",27,25,,4,4,3,11,2,1,,2,92
"De 45 a 49 años (038)",18,18,,2,1,4,7,3,1,,,76
"De 50 y más años (039)",33,31,1,5,3,8,8,5,,1,2,111
"No PEA (040)",8441,8021,57,1961,1815,1360,1589,795,355,89,420,25691
"De 12 a 14 años (041)",16,8,,6,2,,,,,,8,10
"De 15 a 19 años (042)",248,208,3,177,23,4,1,,,,40,239
"De 20 a 24 años (043)",1366,1219,17,793,317,76,14,2,,,147,1727
"De 25 a 29 años (044)",1421,1314,10,459,505,254,83,3,,,107,2596
"De 30 a 34 años (045)",1098,1053,2,182,344,283,209,30,2,1,45,2839
"De 35 a 39 años (046)",1031,1002,9,98,230,262,300,90,12,1,29,3327
"De 40 a 44 años (047)",717,706,4,53,110,141,240,106,42,10,11,2890
"De 45 a 49 años (048)",591,587,3,41,71,88,174,127,59,24,4,2790
"De 50 y más años (049)",1953,1924,9,152,213,252,568,437,240,53,29,9273
,,,,,,,,,,,,
"URBANA (060)",7851,7399,59,1995,1861,1332,1338,553,220,41,452,21399
"De 12 a 14 años (061)",12,8,,6,2,,,,,,4,10
"De 15 a 19 años (062)",210,179,3,151,20,4,1,,,,31,207
"De 20 a 24 años (063)",1336,1174,14,788,290,72,7,3,,,162,1633
"De 25 a 29 años (064)",1456,1324,10,488,530,217,74,5,,,132,2539
"De 30 a 34 años (065)",1208,1159,6,219,420,306,190,18,,,49,2903
"De 35 a 39 años (066)",1096,1064,11,122,273,290,296,61,10,1,32,3302
"De 40 a 44 años (067)",727,716,3,67,121,154,241,94,31,5,11,2735
"De 45 a 49 años (068)",558,556,4,42,76,98,180,104,45,7,2,2408
"De 50 y más años (069)",1248,1219,8,112,129,191,349,268,134,28,29,5662
"PEA (070)",2451,2282,20,593,607,405,418,180,51,8,169,6519
"De 12 a 14 años (071)",1,,,,,,,,,,1,
"De 15 a 19 años (072)",42,37,1,31,5,,,,,,5,41
"De 20 a 24 años (073)",325,264,3,182,61,14,3,1,,,61,365
"De 25 a 29 años (074)",432,374,2,143,163,42,21,3,,,58,703
"De 30 a 34 años (075)",426,406,4,94,160,88,58,2,,,20,936
"De 35 a 39 años (076)",372,362,3,58,102,96,87,14,2,,10,1034
"De 40 a 44 años (077)",288,281,,30,52,64,87,37,11,,7,1037
"De 45 a 49 años (078)",224,224,2,16,35,43,67,46,14,1,,936
"De 50 y más años (079)",341,334,5,39,29,58,95,77,24,7,7,1467
"Ocupada (080)",2196,2061,18,519,545,375,380,167,49,8,135,5966
"De 12 a 14 años (081)",1,,,,,,,,,,1,
"De 15 a 19 años (082)",34,30,1,25,4,,,,,,4,33
"De 20 a 24 años (083)",274,228,3,156,54,13,2,,,,46,312
"De 25 a 29 años (084)",384,334,2,126,146,38,19,3,,,50,631
"De 30 a 34 años (085)",385,369,3,86,144,83,52,1,,,16,851
"De 35 a 39 años (086)",336,329,3,52,88,89,82,13,2,,7,952
"De 40 a 44 años (087)",262,256,,26,48,61,76,35,10,,6,945
"De 45 a 49 años (088)",207,207,2,14,34,40,60,43,13,1,,863
"De 50 y más años (089)",313,308,4,34,27,51,89,72,24,7,5,1379
"Desocupada (090)",255,221,2,74,62,30,38,13,2,,34,553
"De 15 a 19 años (092)",8,7,,6,1,,,,,,1,8
"De 20 a 24 años (093)",51,36,,26,7,1,1,1,,,15,53
"De 25 a 29 años (094)",48,40,,17,17,4,2,,,,8,72
"De 30 a 34 años (095)",41,37,1,8,16,5,6,1,,,4,85
"De 35 a 39 años (096)",36,33,,6,14,7,5,1,,,3,82
"De 40 a 44 años (097)",26,25,,4,4,3,11,2,1,,1,92
"De 45 a 49 años (098)",17,17,,2,1,3,7,3,1,,,73
"De 50 y más años (099)",28,26,1,5,2,7,6,5,,,2,88
"No PEA (100)",5400,5117,39,1402,1254,927,920,373,169,33,283,14880
"De 12 a 14 años (101)",11,8,,6,2,,,,,,3,10
"De 15 a 19 años (102)",168,142,2,120,15,4,1,,,,26,166
"De 20 a 24 años (103)",1011,910,11,606,229,58,4,2,,,101,1268
"De 25 a 29 años (104)",1024,950,8,345,367,175,53,2,,,74,1836
"De 30 a 34 años (105)",782,753,2,125,260,218,132,16,,,29,1967
"De 35 a 39 años (106)",724,702,8,64,171,194,209,47,8,1,22,2268
"De 40 a 44 años (107)",439,435,3,37,69,90,154,57,20,5,4,1698
"De 45 a 49 años (108)",334,332,2,26,41,55,113,58,31,6,2,1472
"De 50 y más años (109)",907,885,3,73,100,133,254,191,110,21,22,4195
,,,,,,,,,,,,
"RURAL (120)",4097,3902,25,769,744,589,913,569,227,66,195,14330
"De 12 a 14 años (121)",5,,,,,,,,,,5,
"De 15 a 19 años (122)",102,86,3,73,9,,1,,,,16,95
"De 20 a 24 años (123)",469,402,9,248,111,24,10,,,,67,584
"De 25 a 29 años (124)",522,472,3,158,176,95,39,1,,,50,966
"De 30 a 34 años (125)",457,430,,86,127,92,103,19,2,1,27,1210
"De 35 a 39 años (126)",430,421,1,47,86,99,121,60,7,,9,1485
"De 40 a 44 años (127)",400,389,1,27,57,75,127,71,26,5,11,1669
"De 45 a 49 años (128)",328,325,1,21,36,51,82,79,36,19,3,1627
"De 50 y más años (129)",1384,1377,7,109,142,153,430,339,156,41,7,6694
"PEA (130)",1056,998,7,210,183,156,244,147,41,10,58,3519
"De 15 a 19 años (132)",22,20,2,16,1,,1,,,,2,22
"De 20 a 24 años (133)",114,93,3,61,23,6,,,,,21,125
"De 25 a 29 años (134)",125,108,1,44,38,16,9,,,,17,206
"De 30 a 34 años (135)",141,130,,29,43,27,26,5,,,11,338
"De 35 a 39 años (136)",123,121,,13,27,31,30,17,3,,2,426
"De 40 a 44 años (137)",122,118,,11,16,24,41,22,4,,4,477
"De 45 a 49 años (138)",71,70,,6,6,18,21,10,8,1,1,309
"De 50 y más años (139)",338,338,1,30,29,34,116,93,26,9,,1616
"Ocupada (140)",1012,969,6,200,178,148,241,147,40,9,43,3444
"De 15 a 19 años (142)",21,19,2,15,1,,1,,,,2,21
"De 20 a 24 años (143)",99,85,2,57,22,4,,,,,14,113
"De 25 a 29 años (144)",116,102,1,40,37,15,9,,,,14,197
"De 30 a 34 años (145)",134,126,,28,43,25,25,5,,,8,327
"De 35 a 39 años (146)",118,117,,13,25,30,30,17,2,,1,410
"De 40 a 44 años (147)",121,118,,11,16,24,41,22,4,,3,477
"De 45 a 49 años (148)",70,69,,6,6,17,21,10,8,1,1,306
"De 50 y más años (149)",333,333,1,30,28,33,114,93,26,8,,1593
"Desocupada (150)",44,29,1,10,5,8,3,,1,1,15,75
"De 15 a 19 años (152)",1,1,,1,,,,,,,,1
"De 20 a 24 años (153)",15,8,1,4,1,2,,,,,7,12
"De 25 a 29 años (154)",9,6,,4,1,1,,,,,3,9
"De 30 a 34 años (155)",7,4,,1,,2,1,,,,3,11
"De 35 a 39 años (156)",5,4,,,2,1,,,1,,1,16
"De 40 a 44 años (157)",1,,,,,,,,,,1,
"De 45 a 49 años (158)",1,1,,,,1,,,,,,3
"De 50 y más años (159)",5,5,,,1,1,2,,,1,,23
"No PEA (160)",3041,2904,18,559,561,433,669,422,186,56,137,10811
"De 12 a 14 años (161)",5,,,,,,,,,,5,
"De 15 a 19 años (162)",80,66,1,57,8,,,,,,14,73
"De 20 a 24 años (163)",355,309,6,187,88,18,10,,,,46,459
"De 25 a 29 años (164)",397,364,2,114,138,79,30,1,,,33,760
"De 30 a 34 años (165)",316,300,,57,84,65,77,14,2,1,16,872
"De 35 a 39 años (166)",307,300,1,34,59,68,91,43,4,,7,1059
"De 40 a 44 años (167)",278,271,1,16,41,51,86,49,22,5,7,1192
"De 45 a 49 años (168)",257,255,1,15,30,33,61,69,28,18,2,1318
"De 50 y más años (169)",1046,1039,6,79,113,119,314,246,130,32,7,5078
