"CUADRO Nº 3: POBLACIÓN DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y CONDICIÓN DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO Y PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CONDICIÓN DE ACTIVIDAD ECONÓMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Secundaria (034)",121,1,65,43,12,
"Superior no univ. incompleta (035)",6,,4,2,,
"Superior no univ. completa (036)",9,,5,4,,
"Superior univ. incompleta (037)",2,,2,,,
"Superior univ. completa (038)",5,,3,1,1,
"No PEA (040)",3304,1253,784,478,370,419
"Sin nivel (041)",412,15,4,33,104,256
"Educación inicial (042)",95,94,,1,,
"Primaria (043)",1558,866,89,241,215,147
"Secundaria (044)",1095,278,598,174,33,12
"Superior no univ. incompleta (045)",48,,43,4,1,
"Superior no univ. completa (046)",33,,20,7,6,
"Superior univ. incompleta (047)",33,,22,6,5,
"Superior univ. completa (048)",30,,8,12,6,4
,,,,,,
"URBANA (060)",4929,787,1293,1239,1041,569
"Sin nivel (061)",477,7,6,43,160,261
"Educación inicial (062)",57,57,,,,
"Primaria (063)",1883,540,100,380,596,267
"Secundaria (064)",1890,183,939,544,193,31
"Superior no univ. incompleta (065)",128,,78,43,5,2
"Superior no univ. completa (066)",180,,77,71,31,1
"Superior univ. incompleta (067)",108,,42,38,25,3
"Superior univ. completa (068)",206,,51,120,31,4
"PEA (070)",2805,25,772,951,786,271
"Sin nivel (071)",220,,2,30,100,88
"Primaria (073)",919,16,55,245,445,158
"Secundaria (074)",1159,9,536,430,165,19
"Superior no univ. incompleta (075)",98,,52,39,5,2
"Superior no univ. completa (076)",149,,58,65,25,1
"Superior univ. incompleta (077)",82,,25,34,20,3
"Superior univ. completa (078)",178,,44,108,26,
"Ocupada (080)",2639,22,712,896,743,266
"Sin nivel (081)",215,,2,27,98,88
"Primaria (083)",872,14,53,236,416,153
"Secundaria (084)",1064,8,489,394,154,19
"Superior no univ. incompleta (085)",93,,49,37,5,2
"Superior no univ. completa (086)",142,,55,61,25,1
"Superior univ. incompleta (087)",80,,23,34,20,3
"Superior univ. completa (088)",173,,41,107,25,
"Desocupada (090)",166,3,60,55,43,5
"Sin nivel (091)",5,,,3,2,
"Primaria (093)",47,2,2,9,29,5
"Secundaria (094)",95,1,47,36,11,
"Superior no univ. incompleta (095)",5,,3,2,,
"Superior no univ. completa (096)",7,,3,4,,
"Superior univ. incompleta (097)",2,,2,,,
"Superior univ. completa (098)",5,,3,1,1,
"No PEA (100)",2124,762,521,288,255,298
"Sin nivel (101)",257,7,4,13,60,173
"Educación inicial (102)",57,57,,,,
"Primaria (103)",964,524,45,135,151,109
"Secundaria (104)",731,174,403,114,28,12
"Superior no univ. incompleta (105)",30,,26,4,,
"Superior no univ. completa (106)",31,,19,6,6,
"Superior univ. incompleta (107)",26,,17,4,5,
"Superior univ. completa (108)",28,,7,12,5,4
,,,,,,
"RURAL (120)",2645,507,715,631,502,290
"Sin nivel (121)",323,8,2,48,107,158
"Educación inicial (122)",40,38,,2,,
"Primaria (123)",1137,354,99,280,283,121
"Secundaria (124)",972,107,526,244,89,6
"Superior no univ. incompleta (125)",58,,45,6,6,1
"Superior no univ. completa (126)",46,,20,14,9,3
"Superior univ. incompleta (127)",17,,7,7,3,
"Superior univ. completa (128)",52,,16,30,5,1
"PEA (130)",1465,16,452,441,387,169
"Sin nivel (131)",168,,2,28,63,75
"Educación inicial (132)",2,1,,1,,
"Primaria (133)",543,12,55,174,219,83
"Secundaria (134)",608,3,331,184,84,6
"Superior no univ. incompleta (135)",40,,28,6,5,1
"Superior no univ. completa (136)",44,,19,13,9,3
"Superior univ. incompleta (137)",10,,2,5,3,
"Superior univ. completa (138)",50,,15,30,4,1
"Ocupada (140)",1424,16,429,431,382,166
"Sin nivel (141)",167,,2,28,63,74
"Educación inicial (142)",2,1,,1,,
"Primaria (143)",532,12,53,171,215,81
"Secundaria (144)",582,3,313,177,83,6
"Superior no univ. incompleta (145)",39,,27,6,5,1
"Superior no univ. completa (146)",42,,17,13,9,3
"Superior univ. incompleta (147)",10,,2,5,3,
"Superior univ. completa (148)",50,,15,30,4,1
"Desocupada (150)",41,,23,10,5,3
"Sin nivel (151)",1,,,,,1
"Primaria (153)",11,,2,3,4,2
"Secundaria (154)",26,,18,7,1,
"Superior no univ. incompleta (155)",1,,1,,,
"Superior no univ. completa (156)",2,,2,,,
"No PEA (160)",1180,491,263,190,115,121
"Sin nivel (161)",155,8,,20,44,83
"Educación inicial (162)",38,37,,1,,
"Primaria (163)",594,342,44,106,64,38
"Secundaria (164)",364,104,195,60,5,
"Superior no univ. incompleta (165)",18,,17,,1,
"Superior no univ. completa (166)",2,,1,1,,
"Superior univ. incompleta (167)",7,,5,2,,
"Superior univ. completa (168)",2,,1,,1,
