"CUADRO Nº 4: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Obreros construc., conf., papel, fab., instr. (034)",100,,39,27,27,7
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (035)",3416,154,1297,1001,755,209
"Otra (036)",2,,,1,1,
"Ocupación no especificada (037)",792,2,242,260,193,95
"Desocupado (038)",392,29,264,79,19,1
,,,,,,
"URBANA (039)",12135,127,3331,4729,3141,807
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",59,,5,31,22,1
"Profes., científicos e intelectuales (041)",2498,,353,1453,678,14
"Técnicos de nivel medio y trab.asimilados (042)",569,1,176,251,129,12
"Jefes y empleados de oficina (043)",530,,170,214,142,4
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",1732,19,448,645,470,150
"Agricult.trabaj. calif. agrop. y pesqueros (045)",1843,7,356,539,617,324
"Obreros y oper.minas, cant.,ind.manuf. y otros (046)",753,6,214,297,181,55
"Obreros construc., conf., papel, fab., instr. (047)",864,3,327,346,165,23
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (048)",2156,83,828,577,501,167
"Otra (049)",130,,17,53,60,
"Ocupación no especificada (050)",441,3,159,142,97,40
"Desocupado (051)",560,5,278,181,79,17
"Hombres (052)",7850,86,2058,2938,2150,618
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",44,,2,23,18,1
"Profes., científicos e intelectuales (054)",1427,,172,798,444,13
"Técnicos de nivel medio y trab.asimilados (055)",338,,101,140,86,11
"Jefes y empleados de oficina (056)",280,,78,118,80,4
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",800,14,188,281,234,83
"Agricult.trabaj. calif. agrop. y pesqueros (058)",1647,6,312,475,549,305
"Obreros y oper.minas, cant.,ind.manuf. y otros (059)",572,5,167,227,123,50
"Obreros construc., conf., papel, fab., instr. (060)",845,3,321,340,159,22
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (061)",1235,53,464,322,293,103
"Otra (062)",128,,17,52,59,
"Ocupación no especificada (063)",163,2,70,42,40,9
"Desocupado (064)",371,3,166,120,65,17
"Mujeres (065)",4285,41,1273,1791,991,189
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",15,,3,8,4,
"Profes., científicos e intelectuales (067)",1071,,181,655,234,1
"Técnicos de nivel medio y trab.asimilados (068)",231,1,75,111,43,1
"Jefes y empleados de oficina (069)",250,,92,96,62,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",932,5,260,364,236,67
"Agricult.trabaj. calif. agrop. y pesqueros (071)",196,1,44,64,68,19
"Obreros y oper.minas, cant.,ind.manuf. y otros (072)",181,1,47,70,58,5
"Obreros construc., conf., papel, fab., instr. (073)",19,,6,6,6,1
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (074)",921,30,364,255,208,64
"Otra (075)",2,,,1,1,
"Ocupación no especificada (076)",278,1,89,100,57,31
"Desocupado (077)",189,2,112,61,14,
,,,,,,
"RURAL (078)",35296,705,12079,10927,8102,3483
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",17,,6,5,6,
"Profes., científicos e intelectuales (080)",723,,232,375,116,
"Técnicos de nivel medio y trab.asimilados (081)",185,,63,92,29,1
"Jefes y empleados de oficina (082)",150,,64,64,21,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",653,12,228,255,132,26
"Agricult.trabaj. calif. agrop. y pesqueros (084)",16676,105,4016,5430,4748,2377
"Obreros y oper.minas, cant.,ind.manuf. y otros (085)",1045,13,494,344,161,33
"Obreros construc., conf., papel, fab., instr. (086)",637,1,236,248,138,14
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (087)",13027,510,5802,3505,2342,868
"Otra (088)",8,,3,3,2,
"Ocupación no especificada (089)",700,3,208,206,180,103
"Desocupado (090)",1475,61,727,400,227,60
"Hombres (091)",29512,514,9851,9161,6904,3082
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",14,,4,4,6,
"Profes., científicos e intelectuales (093)",498,,130,274,94,
"Técnicos de nivel medio y trab.asimilados (094)",143,,44,70,28,1
"Jefes y empleados de oficina (095)",114,,43,50,20,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",301,6,90,127,67,11
"Agricult.trabaj. calif. agrop. y pesqueros (097)",15455,82,3673,5057,4416,2227
"Obreros y oper.minas, cant.,ind.manuf. y otros (098)",433,3,162,162,93,13
"Obreros construc., conf., papel, fab., instr. (099)",556,1,203,227,117,8
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (100)",10532,386,4869,2759,1795,723
"Otra (101)",8,,3,3,2,
"Ocupación no especificada (102)",186,2,55,46,44,39
"Desocupado (103)",1272,34,575,382,222,59
"Mujeres (104)",5784,191,2228,1766,1198,401
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",3,,2,1,,
"Profes., científicos e intelectuales (106)",225,,102,101,22,
"Técnicos de nivel medio y trab.asimilados (107)",42,,19,22,1,
"Jefes y empleados de oficina (108)",36,,21,14,1,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",352,6,138,128,65,15
"Agricult.trabaj. calif. agrop. y pesqueros (110)",1221,23,343,373,332,150
"Obreros y oper.minas, cant.,ind.manuf. y otros (111)",612,10,332,182,68,20
"Obreros construc., conf., papel, fab., instr. (112)",81,,33,21,21,6
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (113)",2495,124,933,746,547,145
"Ocupación no especificada (115)",514,1,153,160,136,64
"Desocupado (116)",203,27,152,18,5,1
