"CUADRO Nº 7: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Hogares privados con servicio doméstico (041)",60,,35,16,8,1
"Actividad economica no especificada (043)",423,7,179,151,78,8
"Mujeres (045)",2887,56,1514,978,308,31
"Agric., ganadería, caza y silvicultura (046)",195,3,68,68,42,14
"Explotación de minas y canteras (048)",239,2,137,70,30,
"Industrias manufactureras (049)",49,1,17,19,11,1
"Construcción (051)",7,,4,3,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (052)",778,22,328,333,87,8
"Venta, mant.y rep. veh.autom.y motoc. (053)",26,,16,10,,
"Comercio al por mayor (054)",12,,7,3,1,1
"Comercio al por menor (055)",740,22,305,320,86,7
"Hoteles y restaurantes (056)",849,16,520,224,83,6
"Trans., almac. y comunicaciones (057)",38,1,27,10,,
"Intermediación financiera (058)",3,,1,2,,
"Activid.inmobil., empres. y alquileres (059)",17,,8,7,2,
"Admin.pub. y defensa; p. segur.soc.afil (060)",23,,10,11,2,
"Enseñanza (061)",133,,41,86,6,
"Servicios sociales y de salud (062)",46,,27,17,2,
"Otras activ. serv.comun.soc y personales (063)",99,2,58,31,8,
"Hogares privados con servicio doméstico (064)",220,5,168,34,13,
"Actividad economica no especificada (066)",191,4,100,63,22,2
,,,,,,
"URBANA (067)",3217,78,1315,1253,511,60
"Agric., ganadería, caza y silvicultura (068)",263,7,97,70,67,22
"Pesca (069)",5,,1,1,3,
"Explotación de minas y canteras (070)",259,7,119,85,44,4
"Industrias manufactureras (071)",181,2,60,73,43,3
"Suministro de electricidad, gas y agua (072)",13,,6,7,,
"Construcción (073)",125,1,41,55,26,2
"Comerc., rep. veh. autom.,motoc. efect. pers. (074)",842,33,292,373,132,12
"Venta, mant.y rep. veh.autom.y motoc. (075)",196,2,92,82,19,1
"Comercio al por mayor (076)",14,1,7,3,1,2
"Comercio al por menor (077)",632,30,193,288,112,9
"Hoteles y restaurantes (078)",365,13,184,113,50,5
"Trans., almac. y comunicaciones (079)",307,3,150,121,31,2
"Intermediación financiera (080)",3,,,3,,
"Activid.inmobil., empres. y alquileres (081)",63,,22,23,18,
"Admin.pub. y defensa; p. segur.soc.afil (082)",95,,17,53,25,
"Enseñanza (083)",131,,40,82,8,1
"Servicios sociales y de salud (084)",50,,21,26,3,
"Otras activ. serv.comun.soc y personales (085)",125,3,64,42,15,1
"Hogares privados con servicio doméstico (086)",109,2,82,15,9,1
"Actividad economica no especificada (088)",281,7,119,111,37,7
"Hombres (089)",1984,49,737,770,379,49
"Agric., ganadería, caza y silvicultura (090)",219,6,75,57,60,21
"Pesca (091)",5,,1,1,3,
"Explotación de minas y canteras (092)",216,7,98,69,38,4
"Industrias manufactureras (093)",154,2,55,61,34,2
"Suministro de electricidad, gas y agua (094)",13,,6,7,,
"Construcción (095)",122,1,39,54,26,2
"Comerc., rep. veh. autom.,motoc. efect. pers. (096)",461,21,165,186,82,7
"Venta, mant.y rep. veh.autom.y motoc. (097)",183,2,85,76,19,1
"Comercio al por mayor (098)",9,1,5,2,,1
"Comercio al por menor (099)",269,18,75,108,63,5
"Hoteles y restaurantes (100)",63,5,27,14,15,2
"Trans., almac. y comunicaciones (101)",286,3,135,115,31,2
"Intermediación financiera (102)",2,,,2,,
"Activid.inmobil., empres. y alquileres (103)",52,,18,17,17,
"Admin.pub. y defensa; p. segur.soc.afil (104)",78,,11,43,24,
"Enseñanza (105)",55,,13,35,6,1
"Servicios sociales y de salud (106)",25,,8,15,2,
"Otras activ. serv.comun.soc y personales (107)",58,1,26,20,10,1
"Hogares privados con servicio doméstico (108)",18,,9,5,3,1
"Actividad economica no especificada (110)",157,3,51,69,28,6
"Mujeres (112)",1233,29,578,483,132,11
"Agric., ganadería, caza y silvicultura (113)",44,1,22,13,7,1
"Explotación de minas y canteras (115)",43,,21,16,6,
"Industrias manufactureras (116)",27,,5,12,9,1
"Construcción (118)",3,,2,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (119)",381,12,127,187,50,5
"Venta, mant.y rep. veh.autom.y motoc. (120)",13,,7,6,,
"Comercio al por mayor (121)",5,,2,1,1,1
"Comercio al por menor (122)",363,12,118,180,49,4
"Hoteles y restaurantes (123)",302,8,157,99,35,3
"Trans., almac. y comunicaciones (124)",21,,15,6,,
"Intermediación financiera (125)",1,,,1,,
"Activid.inmobil., empres. y alquileres (126)",11,,4,6,1,
"Admin.pub. y defensa; p. segur.soc.afil (127)",17,,6,10,1,
"Enseñanza (128)",76,,27,47,2,
"Servicios sociales y de salud (129)",25,,13,11,1,
"Otras activ. serv.comun.soc y personales (130)",67,2,38,22,5,
"Hogares privados con servicio doméstico (131)",91,2,73,10,6,
"Actividad economica no especificada (133)",124,4,68,42,9,1
,,,,,,
"RURAL (134)",6949,67,3448,2340,970,124
"Agric., ganadería, caza y silvicultura (135)",1238,17,448,409,291,73
"Pesca (136)",7,,3,,3,1
"Explotación de minas y canteras (137)",2536,9,1362,852,296,17
"Industrias manufactureras (138)",170,4,73,67,25,1
"Suministro de electricidad, gas y agua (139)",10,,9,1,,
"Construcción (140)",121,,46,49,25,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (141)",764,15,348,296,95,10
"Venta, mant.y rep. veh.autom.y motoc. (142)",114,1,59,41,12,1
"Comercio al por mayor (143)",21,,11,8,2,
"Comercio al por menor (144)",629,14,278,247,81,9
"Hoteles y restaurantes (145)",663,12,423,158,63,7
"Trans., almac. y comunicaciones (146)",539,2,287,205,38,7
"Intermediación financiera (147)",10,,4,6,,
"Activid.inmobil., empres. y alquileres (148)",60,,31,18,10,1
"Admin.pub. y defensa; p. segur.soc.afil (149)",37,,11,18,8,
"Enseñanza (150)",118,,28,73,15,2
"Servicios sociales y de salud (151)",45,,23,13,9,
"Otras activ. serv.comun.soc y personales (152)",127,1,71,37,17,1
"Hogares privados con servicio doméstico (153)",171,3,121,35,12,
"Actividad economica no especificada (155)",333,4,160,103,63,3
"Hombres (156)",5295,40,2512,1845,794,104
"Agric., ganadería, caza y silvicultura (157)",1087,15,402,354,256,60
"Pesca (158)",7,,3,,3,1
"Explotación de minas y canteras (159)",2340,7,1246,798,272,17
"Industrias manufactureras (160)",148,3,61,60,23,1
"Suministro de electricidad, gas y agua (161)",10,,9,1,,
"Construcción (162)",117,,44,47,25,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (163)",367,5,147,150,58,7
"Venta, mant.y rep. veh.autom.y motoc. (164)",101,1,50,37,12,1
"Comercio al por mayor (165)",14,,6,6,2,
"Comercio al por menor (166)",252,4,91,107,44,6
"Hoteles y restaurantes (167)",116,4,60,33,15,4
"Trans., almac. y comunicaciones (168)",522,1,275,201,38,7
"Intermediación financiera (169)",8,,3,5,,
"Activid.inmobil., empres. y alquileres (170)",54,,27,17,9,1
"Admin.pub. y defensa; p. segur.soc.afil (171)",31,,7,17,7,
"Enseñanza (172)",61,,14,34,11,2
"Servicios sociales y de salud (173)",24,,9,7,8,
"Otras activ. serv.comun.soc y personales (174)",95,1,51,28,14,1
"Hogares privados con servicio doméstico (175)",42,,26,11,5,
"Actividad economica no especificada (177)",266,4,128,82,50,2
"Mujeres (179)",1654,27,936,495,176,20
"Agric., ganadería, caza y silvicultura (180)",151,2,46,55,35,13
"Explotación de minas y canteras (182)",196,2,116,54,24,
"Industrias manufactureras (183)",22,1,12,7,2,
"Construcción (185)",4,,2,2,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (186)",397,10,201,146,37,3
"Venta, mant.y rep. veh.autom.y motoc. (187)",13,,9,4,,
"Comercio al por mayor (188)",7,,5,2,,
"Comercio al por menor (189)",377,10,187,140,37,3
"Hoteles y restaurantes (190)",547,8,363,125,48,3
"Trans., almac. y comunicaciones (191)",17,1,12,4,,
"Intermediación financiera (192)",2,,1,1,,
"Activid.inmobil., empres. y alquileres (193)",6,,4,1,1,
"Admin.pub. y defensa; p. segur.soc.afil (194)",6,,4,1,1,
"Enseñanza (195)",57,,14,39,4,
"Servicios sociales y de salud (196)",21,,14,6,1,
"Otras activ. serv.comun.soc y personales (197)",32,,20,9,3,
"Hogares privados con servicio doméstico (198)",129,3,95,24,7,
"Actividad economica no especificada (200)",67,,32,21,13,1
