"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
"Hoteles y restaurantes (149)",161,,1,4,1,120,,,1,34,,,
"Trans., almac. y comunicaciones (150)",286,,2,5,4,,,5,242,28,,,
"Intermediación financiera (151)",4,,,1,2,,,,,1,,,
"Activid.inmobil., empres. y alquileres (152)",171,,20,24,29,33,,18,15,32,,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",136,14,6,7,57,5,,,8,31,8,,
"Enseñanza (154)",632,3,621,1,4,,,,,3,,,
"Servicios sociales y de salud (155)",108,,28,69,7,1,,1,1,1,,,
"Otras activ. serv.comun.soc y personales (156)",114,,4,25,3,,,1,1,80,,,
"Hogares privados con servicio doméstico (157)",281,,,,,,,,,281,,,
"Actividad economica no especificada (159)",712,,1,1,12,,,,,,,698,
"Desocupado (160)",1439,,,,,,,,,,,,1439
"Hombres (161)",29229,14,498,143,114,298,15414,431,556,10317,8,185,1251
"Agric., ganadería, caza y silvicultura (162)",25172,,,6,1,,15414,3,7,9741,,,
"Explotación de minas y canteras (164)",303,,18,20,11,,,64,22,168,,,
"Industrias manufactureras (165)",300,,1,1,,,,287,8,3,,,
"Suministro de electricidad, gas y agua (166)",30,,,,1,,,4,11,14,,,
"Construcción (167)",488,,13,9,10,,,18,242,196,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (168)",326,,2,9,1,227,,30,2,55,,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",18,,,,,5,,12,1,,,,
"Comercio al por mayor (170)",19,,2,1,,13,,3,,,,,
"Comercio al por menor (171)",289,,,8,1,209,,15,1,55,,,
"Hoteles y restaurantes (172)",48,,,2,1,32,,,1,12,,,
"Trans., almac. y comunicaciones (173)",277,,1,4,3,,,5,239,25,,,
"Intermediación financiera (174)",4,,,1,2,,,,,1,,,
"Activid.inmobil., empres. y alquileres (175)",150,,19,21,24,33,,18,14,21,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",114,11,5,6,46,5,,,8,25,8,,
"Enseñanza (177)",429,3,420,,3,,,,,3,,,
"Servicios sociales y de salud (178)",63,,14,41,4,1,,1,1,1,,,
"Otras activ. serv.comun.soc y personales (179)",68,,4,22,1,,,1,1,39,,,
"Hogares privados con servicio doméstico (180)",13,,,,,,,,,13,,,
"Actividad economica no especificada (182)",193,,1,1,6,,,,,,,185,
"Desocupado (183)",1251,,,,,,,,,,,,1251
"Mujeres (184)",5675,3,225,42,36,350,1212,608,81,2417,,513,188
"Agric., ganadería, caza y silvicultura (185)",3218,,,,,,1212,,,2006,,,
"Explotación de minas y canteras (187)",15,,5,,5,,,,,5,,,
"Industrias manufactureras (188)",686,,,3,1,,,608,73,1,,,
"Suministro de electricidad, gas y agua (189)",1,,,,,,,,1,,,,
"Construcción (190)",7,,,,1,,,,3,3,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (191)",314,,1,,,262,,,,51,,,
"Venta, mant.y rep. veh.autom.y motoc. (192)",1,,,,,1,,,,,,,
"Comercio al por mayor (193)",4,,,,,4,,,,,,,
"Comercio al por menor (194)",309,,1,,,257,,,,51,,,
"Hoteles y restaurantes (195)",113,,1,2,,88,,,,22,,,
"Trans., almac. y comunicaciones (196)",9,,1,1,1,,,,3,3,,,
"Activid.inmobil., empres. y alquileres (198)",21,,1,3,5,,,,1,11,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",22,3,1,1,11,,,,,6,,,
"Enseñanza (200)",203,,201,1,1,,,,,,,,
"Servicios sociales y de salud (201)",45,,14,28,3,,,,,,,,
"Otras activ. serv.comun.soc y personales (202)",46,,,3,2,,,,,41,,,
"Hogares privados con servicio doméstico (203)",268,,,,,,,,,268,,,
"Actividad economica no especificada (205)",519,,,,6,,,,,,,513,
"Desocupado (206)",188,,,,,,,,,,,,188
