"CUADRO Nº 15: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Agricult.trabaj.calif.agrop.y pesqueros (097)",16481,1,,15833,647,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (098)",238,,74,150,6,8,,
"Obreros construc.,conf.,papel, fab., instr. (099)",472,72,148,230,4,17,1,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (100)",11560,36,5288,74,,6138,24,
"Otra (101)",14,14,,,,,,
"Ocupaciñn no especificada (102)",166,33,20,92,3,18,,
"Desocupado (103)",462,,,,,,,462
"Mujeres (104)",6479,605,838,2079,32,2563,246,116
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",3,3,,,,,,
"Profes., científicos e intelectuales (106)",474,410,,60,,4,,
"Técnicos de nivel medio y trab. asimilados (107)",44,36,,8,,,,
"Jefes y empleados de oficina (108)",29,29,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",392,26,1,282,4,79,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",1139,1,,1115,22,1,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",73,,16,47,,10,,
"Obreros construc.,conf.,papel, fab., instr. (112)",2,,1,1,,,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (113)",3413,16,789,61,,2301,246,
"Ocupaciñn no especificada (115)",794,84,31,505,6,168,,
"Desocupado (116)",116,,,,,,,116
