"CUADRO Nº 12: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 50 y más años (049)",3620,67,238,519,903,621,42,1230
,,,,,,,,
"URBANA (060)",6353,41,140,321,618,1247,1969,2017
"De 12 a 14 años (061)",18,,,,,,1,17
"De 15 a 19 años (062)",127,,,,,,57,70
"De 20 a 24 años (063)",685,,,,,2,318,365
"De 25 a 29 años (064)",847,,,,,33,469,345
"De 30 a 34 años (065)",829,,,,,146,448,235
"De 35 a 39 años (066)",785,,,,10,234,372,169
"De 40 a 44 años (067)",687,,,,28,313,204,142
"De 45 a 49 años (068)",544,,,2,83,266,91,102
"De 50 y más años (069)",1831,41,140,319,497,253,9,572
"PEA (070)",3028,5,25,102,285,688,966,957
"De 15 a 19 años (072)",38,,,,,,17,21
"De 20 a 24 años (073)",313,,,,,1,147,165
"De 25 a 29 años (074)",445,,,,,19,241,185
"De 30 a 34 años (075)",443,,,,,78,218,147
"De 35 a 39 años (076)",434,,,,7,137,189,101
"De 40 a 44 años (077)",387,,,,19,185,102,81
"De 45 a 49 años (078)",307,,,2,48,150,45,62
"De 50 y más años (079)",661,5,25,100,211,118,7,195
"Ocupada (080)",2946,5,25,101,284,672,933,926
"De 15 a 19 años (082)",38,,,,,,17,21
"De 20 a 24 años (083)",300,,,,,1,142,157
"De 25 a 29 años (084)",419,,,,,16,227,176
"De 30 a 34 años (085)",430,,,,,76,213,141
"De 35 a 39 años (086)",427,,,,7,135,186,99
"De 40 a 44 años (087)",377,,,,19,181,97,80
"De 45 a 49 años (088)",300,,,2,47,147,44,60
"De 50 y más años (089)",655,5,25,99,211,116,7,192
"Desocupada (090)",82,,,1,1,16,33,31
"De 20 a 24 años (093)",13,,,,,,5,8
"De 25 a 29 años (094)",26,,,,,3,14,9
"De 30 a 34 años (095)",13,,,,,2,5,6
"De 35 a 39 años (096)",7,,,,,2,3,2
"De 40 a 44 años (097)",10,,,,,4,5,1
"De 45 a 49 años (098)",7,,,,1,3,1,2
"De 50 y más años (099)",6,,,1,,2,,3
"No PEA (100)",3325,36,115,219,333,559,1003,1060
"De 12 a 14 años (101)",18,,,,,,1,17
"De 15 a 19 años (102)",89,,,,,,40,49
"De 20 a 24 años (103)",372,,,,,1,171,200
"De 25 a 29 años (104)",402,,,,,14,228,160
"De 30 a 34 años (105)",386,,,,,68,230,88
"De 35 a 39 años (106)",351,,,,3,97,183,68
"De 40 a 44 años (107)",300,,,,9,128,102,61
"De 45 a 49 años (108)",237,,,,35,116,46,40
"De 50 y más años (109)",1170,36,115,219,286,135,2,377
,,,,,,,,
"RURAL (120)",10573,38,139,407,1030,2125,4078,2756
"De 12 a 14 años (121)",19,,,,,,,19
"De 15 a 19 años (122)",263,,,,,,146,117
"De 20 a 24 años (123)",1181,,,,,1,693,487
"De 25 a 29 años (124)",1296,,,,,39,907,350
"De 30 a 34 años (125)",1302,,,,,179,886,237
"De 35 a 39 años (126)",1249,,,,8,354,707,180
"De 40 a 44 años (127)",1114,,,,38,435,459,182
"De 45 a 49 años (128)",956,,,3,130,461,229,133
"De 50 y más años (129)",3193,38,139,404,854,656,51,1051
"PEA (130)",2645,7,16,105,297,586,892,742
"De 12 a 14 años (131)",1,,,,,,,1
"De 15 a 19 años (132)",58,,,,,,36,22
"De 20 a 24 años (133)",309,,,,,1,147,161
"De 25 a 29 años (134)",333,,,,,10,190,133
"De 30 a 34 años (135)",318,,,,,53,177,88
"De 35 a 39 años (136)",325,,,,4,87,179,55
"De 40 a 44 años (137)",293,,,,13,128,100,52
"De 45 a 49 años (138)",265,,,1,43,137,52,32
"De 50 y más años (139)",743,7,16,104,237,170,11,198
"Ocupada (140)",2627,7,16,105,296,585,886,732
"De 12 a 14 años (141)",1,,,,,,,1
"De 15 a 19 años (142)",58,,,,,,36,22
"De 20 a 24 años (143)",300,,,,,1,146,153
"De 25 a 29 años (144)",329,,,,,10,188,131
"De 30 a 34 años (145)",317,,,,,53,176,88
"De 35 a 39 años (146)",324,,,,4,87,178,55
"De 40 a 44 años (147)",292,,,,13,128,99,52
"De 45 a 49 años (148)",263,,,1,42,136,52,32
"De 50 y más años (149)",743,7,16,104,237,170,11,198
"Desocupada (150)",18,,,,1,1,6,10
"De 20 a 24 años (153)",9,,,,,,1,8
"De 25 a 29 años (154)",4,,,,,,2,2
"De 30 a 34 años (155)",1,,,,,,1,
"De 35 a 39 años (156)",1,,,,,,1,
"De 40 a 44 años (157)",1,,,,,,1,
"De 45 a 49 años (158)",2,,,,1,1,,
"No PEA (160)",7928,31,123,302,733,1539,3186,2014
"De 12 a 14 años (161)",18,,,,,,,18
"De 15 a 19 años (162)",205,,,,,,110,95
"De 20 a 24 años (163)",872,,,,,,546,326
"De 25 a 29 años (164)",963,,,,,29,717,217
"De 30 a 34 años (165)",984,,,,,126,709,149
"De 35 a 39 años (166)",924,,,,4,267,528,125
"De 40 a 44 años (167)",821,,,,25,307,359,130
"De 45 a 49 años (168)",691,,,2,87,324,177,101
"De 50 y más años (169)",2450,31,123,300,617,486,40,853
