"CUADRO Nº 12: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 30 a 34 años (045)",5342,,,,4,640,3362,1336
"De 35 a 39 años (046)",4678,,,,41,1276,2405,956
"De 40 a 44 años (047)",4234,,,,281,1793,1327,833
"De 45 a 49 años (048)",3741,,,21,816,1786,408,710
"De 50 y más años (049)",21921,1113,2979,5661,5694,1931,67,4476
,,,,,,,,
"URBANA (060)",88690,1037,2923,6329,10308,16491,25426,26176
"De 12 a 14 años (061)",97,,,,,,10,87
"De 15 a 19 años (062)",1871,,,,,,1005,866
"De 20 a 24 años (063)",9665,,,,,29,4349,5287
"De 25 a 29 años (064)",11492,,,,,515,5873,5104
"De 30 a 34 años (065)",11013,,,,6,1674,6006,3327
"De 35 a 39 años (066)",10423,,,,113,3121,4725,2464
"De 40 a 44 años (067)",9277,,,2,691,4097,2532,1955
"De 45 a 49 años (068)",7854,,,39,1617,3842,819,1537
"De 50 y más años (069)",26998,1037,2923,6288,7881,3213,107,5549
"PEA (070)",40239,25,219,1175,4150,9601,11936,13133
"De 12 a 14 años (071)",9,,,,,,1,8
"De 15 a 19 años (072)",437,,,,,,235,202
"De 20 a 24 años (073)",4251,,,,,12,1680,2559
"De 25 a 29 años (074)",6092,,,,,313,2646,3133
"De 30 a 34 años (075)",6163,,,,2,1080,2982,2099
"De 35 a 39 años (076)",6192,,,,77,1961,2568,1586
"De 40 a 44 años (077)",5439,,,2,427,2490,1333,1187
"De 45 a 49 años (078)",4460,,,22,882,2219,442,895
"De 50 y más años (079)",7196,25,219,1151,2762,1526,49,1464
"Ocupada (080)",38642,25,214,1163,4061,9338,11467,12374
"De 12 a 14 años (081)",9,,,,,,1,8
"De 15 a 19 años (082)",403,,,,,,220,183
"De 20 a 24 años (083)",3946,,,,,12,1584,2350
"De 25 a 29 años (084)",5703,,,,,297,2513,2893
"De 30 a 34 años (085)",5914,,,,2,1047,2883,1982
"De 35 a 39 años (086)",5978,,,,73,1894,2489,1522
"De 40 a 44 años (087)",5307,,,2,415,2435,1302,1153
"De 45 a 49 años (088)",4328,,,22,857,2162,427,860
"De 50 y más años (089)",7054,25,214,1139,2714,1491,48,1423
"Desocupada (090)",1597,,5,12,89,263,469,759
"De 15 a 19 años (092)",34,,,,,,15,19
"De 20 a 24 años (093)",305,,,,,,96,209
"De 25 a 29 años (094)",389,,,,,16,133,240
"De 30 a 34 años (095)",249,,,,,33,99,117
"De 35 a 39 años (096)",214,,,,4,67,79,64
"De 40 a 44 años (097)",132,,,,12,55,31,34
"De 45 a 49 años (098)",132,,,,25,57,15,35
"De 50 y más años (099)",142,,5,12,48,35,1,41
"No PEA (100)",48451,1012,2704,5154,6158,6890,13490,13043
"De 12 a 14 años (101)",88,,,,,,9,79
"De 15 a 19 años (102)",1434,,,,,,770,664
"De 20 a 24 años (103)",5414,,,,,17,2669,2728
"De 25 a 29 años (104)",5400,,,,,202,3227,1971
"De 30 a 34 años (105)",4850,,,,4,594,3024,1228
"De 35 a 39 años (106)",4231,,,,36,1160,2157,878
"De 40 a 44 años (107)",3838,,,,264,1607,1199,768
"De 45 a 49 años (108)",3394,,,17,735,1623,377,642
"De 50 y más años (109)",19802,1012,2704,5137,5119,1687,58,4085
,,,,,,,,
"RURAL (120)",8055,102,288,582,911,1479,2460,2233
"De 12 a 14 años (121)",7,,,,,,,7
"De 15 a 19 años (122)",212,,,,,,119,93
"De 20 a 24 años (123)",974,,,,,3,486,485
"De 25 a 29 años (124)",1092,,,,,44,630,418
"De 30 a 34 años (125)",952,,,,,143,540,269
"De 35 a 39 años (126)",892,,,,9,285,398,200
"De 40 a 44 años (127)",771,,,,39,360,217,155
"De 45 a 49 años (128)",611,,,6,127,295,59,124
"De 50 y más años (129)",2544,102,288,576,736,349,11,482
"PEA (130)",3089,1,13,54,233,709,999,1080
"De 15 a 19 años (132)",66,,,,,,36,30
"De 20 a 24 años (133)",459,,,,,1,207,251
"De 25 a 29 años (134)",595,,,,,31,285,279
"De 30 a 34 años (135)",460,,,,,97,202,161
"De 35 a 39 años (136)",445,,,,4,169,150,122
"De 40 a 44 años (137)",375,,,,22,174,89,90
"De 45 a 49 años (138)",264,,,2,46,132,28,56
"De 50 y más años (139)",425,1,13,52,161,105,2,91
"Ocupada (140)",2976,1,12,51,230,695,972,1015
"De 15 a 19 años (142)",63,,,,,,33,30
"De 20 a 24 años (143)",438,,,,,1,205,232
"De 25 a 29 años (144)",562,,,,,31,274,257
"De 30 a 34 años (145)",440,,,,,93,196,151
"De 35 a 39 años (146)",431,,,,4,166,146,115
"De 40 a 44 años (147)",368,,,,21,171,88,88
"De 45 a 49 años (148)",258,,,1,45,130,28,54
"De 50 y más años (149)",416,1,12,50,160,103,2,88
"Desocupada (150)",113,,1,3,3,14,27,65
"De 15 a 19 años (152)",3,,,,,,3,
"De 20 a 24 años (153)",21,,,,,,2,19
"De 25 a 29 años (154)",33,,,,,,11,22
"De 30 a 34 años (155)",20,,,,,4,6,10
"De 35 a 39 años (156)",14,,,,,3,4,7
"De 40 a 44 años (157)",7,,,,1,3,1,2
"De 45 a 49 años (158)",6,,,1,1,2,,2
"De 50 y más años (159)",9,,1,2,1,2,,3
"No PEA (160)",4966,101,275,528,678,770,1461,1153
"De 12 a 14 años (161)",7,,,,,,,7
"De 15 a 19 años (162)",146,,,,,,83,63
"De 20 a 24 años (163)",515,,,,,2,279,234
"De 25 a 29 años (164)",497,,,,,13,345,139
"De 30 a 34 años (165)",492,,,,,46,338,108
"De 35 a 39 años (166)",447,,,,5,116,248,78
"De 40 a 44 años (167)",396,,,,17,186,128,65
"De 45 a 49 años (168)",347,,,4,81,163,31,68
"De 50 y más años (169)",2119,101,275,524,575,244,9,391
