"CUADRO Nº 6: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIAL, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 25 a 29 años (024)",80,67,1,19,16,23,8,,,,13,157
"De 30 a 34 años (025)",106,99,,30,31,18,16,4,,,7,243
"De 35 a 39 años (026)",90,88,,7,29,16,28,8,,,2,286
"De 40 a 44 años (027)",96,94,,2,13,18,35,18,6,2,2,424
"De 45 a 49 años (028)",78,77,,7,7,18,21,10,14,,1,352
"De 50 y más años (029)",138,136,2,4,9,23,31,41,18,8,2,739
"Desocupada (030)",11,9,,2,3,3,,,1,,2,26
"De 20 a 24 años (033)",2,1,,,1,,,,,,1,2
"De 25 a 29 años (034)",3,3,,2,,1,,,,,,5
"De 30 a 34 años (035)",3,2,,,1,1,,,,,1,5
"De 40 a 44 años (037)",3,3,,,1,1,,,1,,,14
"No PEA (040)",3122,3023,12,380,464,423,732,592,311,109,99,13434
"De 12 a 14 años (041)",4,2,,2,,,,,,,2,2
"De 15 a 19 años (042)",115,102,3,86,10,3,,,,,13,115
"De 20 a 24 años (043)",341,311,3,124,117,49,17,1,,,30,582
"De 25 a 29 años (044)",387,375,,67,134,95,73,5,1,,12,973
"De 30 a 34 años (045)",348,343,,25,71,76,118,47,5,1,5,1262
"De 35 a 39 años (046)",377,375,,19,34,81,128,83,25,5,2,1693
"De 40 a 44 años (047)",325,318,1,10,20,27,102,104,44,10,7,1723
"De 45 a 49 años (048)",274,268,1,14,14,17,72,82,53,15,6,1550
"De 50 y más años (049)",951,929,4,33,64,75,222,270,183,78,22,5534
,,,,,,,,,,,,
"URBANA (060)",1429,1383,7,198,263,234,323,213,114,31,46,5526
"De 12 a 14 años (061)",1,1,,1,,,,,,,,1
"De 15 a 19 años (062)",35,29,1,23,4,1,,,,,6,34
"De 20 a 24 años (063)",118,104,1,56,34,10,3,,,,14,166
"De 25 a 29 años (064)",167,157,1,39,66,43,7,1,,,10,335
"De 30 a 34 años (065)",167,163,,35,53,38,32,5,,,4,424
"De 35 a 39 años (066)",175,173,,12,41,49,55,13,3,,2,592
"De 40 a 44 años (067)",177,174,,7,23,28,61,41,12,2,3,786
"De 45 a 49 años (068)",157,156,,12,11,20,50,34,25,4,1,786
"De 50 y más años (069)",432,426,4,13,31,45,115,119,74,25,6,2402
"PEA (070)",434,409,3,77,89,86,88,43,19,4,25,1385
"De 15 a 19 años (072)",8,8,,6,1,1,,,,,,11
"De 20 a 24 años (073)",36,29,,17,8,3,1,,,,7,46
"De 25 a 29 años (074)",54,44,1,16,12,14,1,,,,10,87
"De 30 a 34 años (075)",70,66,,22,25,12,6,1,,,4,140
"De 35 a 39 años (076)",63,62,,7,22,12,19,2,,,1,184
"De 40 a 44 años (077)",66,64,,2,12,16,22,11,,1,2,251
"De 45 a 49 años (078)",58,58,,5,5,16,15,8,9,,,256
"De 50 y más años (079)",79,78,2,2,4,12,24,21,10,3,1,410
"Ocupada (080)",426,402,3,75,86,84,88,43,19,4,24,1371
"De 15 a 19 años (082)",8,8,,6,1,1,,,,,,11
"De 20 a 24 años (083)",35,28,,17,7,3,1,,,,7,44
"De 25 a 29 años (084)",51,41,1,14,12,13,1,,,,10,82
"De 30 a 34 años (085)",67,64,,22,24,11,6,1,,,3,135
"De 35 a 39 años (086)",63,62,,7,22,12,19,2,,,1,184
"De 40 a 44 años (087)",65,63,,2,11,16,22,11,,1,2,249
"De 45 a 49 años (088)",58,58,,5,5,16,15,8,9,,,256
"De 50 y más años (089)",79,78,2,2,4,12,24,21,10,3,1,410
"Desocupada (090)",8,7,,2,3,2,,,,,1,14
"De 20 a 24 años (093)",1,1,,,1,,,,,,,2
"De 25 a 29 años (094)",3,3,,2,,1,,,,,,5
"De 30 a 34 años (095)",3,2,,,1,1,,,,,1,5
"De 40 a 44 años (097)",1,1,,,1,,,,,,,2
"No PEA (100)",995,974,4,121,174,148,235,170,95,27,21,4141
"De 12 a 14 años (101)",1,1,,1,,,,,,,,1
"De 15 a 19 años (102)",27,21,1,17,3,,,,,,6,23
"De 20 a 24 años (103)",82,75,1,39,26,7,2,,,,7,120
"De 25 a 29 años (104)",113,113,,23,54,29,6,1,,,,248
"De 30 a 34 años (105)",97,97,,13,28,26,26,4,,,,284
"De 35 a 39 años (106)",112,111,,5,19,37,36,11,3,,1,408
"De 40 a 44 años (107)",111,110,,5,11,12,39,30,12,1,1,535
"De 45 a 49 años (108)",99,98,,7,6,4,35,26,16,4,1,530
"De 50 y más años (109)",353,348,2,11,27,33,91,98,64,22,5,1992
,,,,,,,,,,,,
"RURAL (120)",2374,2281,8,295,325,318,551,460,236,88,93,10251
"De 12 a 14 años (121)",4,1,,1,,,,,,,3,1
"De 15 a 19 años (122)",98,90,2,75,10,3,,,,,8,104
"De 20 a 24 años (123)",288,262,2,98,96,48,17,1,,,26,511
"De 25 a 29 años (124)",303,288,,49,84,76,74,4,1,,15,800
"De 30 a 34 años (125)",290,281,,20,50,57,102,46,5,1,9,1086
"De 35 a 39 años (126)",292,290,,14,22,48,101,78,22,5,2,1387
"De 40 a 44 años (127)",247,241,1,5,11,18,76,81,39,10,6,1375
"De 45 a 49 años (128)",195,189,1,9,10,15,43,58,42,11,6,1116
"De 50 y más años (129)",657,639,2,24,42,53,138,192,127,61,18,3871
"PEA (130)",247,232,,36,35,43,54,38,20,6,15,958
"De 12 a 14 años (131)",1,,,,,,,,,,1,
"De 15 a 19 años (132)",10,9,,6,3,,,,,,1,12
"De 20 a 24 años (133)",29,26,,13,5,6,2,,,,3,49
"De 25 a 29 años (134)",29,26,,5,4,10,7,,,,3,75
"De 30 a 34 años (135)",39,35,,8,7,7,10,3,,,4,108
"De 35 a 39 años (136)",27,26,,,7,4,9,6,,,1,102
"De 40 a 44 años (137)",33,33,,,2,3,13,7,7,1,,187
"De 45 a 49 años (138)",20,19,,2,2,2,6,2,5,,1,96
"De 50 y más años (139)",59,58,,2,5,11,7,20,8,5,1,329
"Ocupada (140)",244,230,,36,35,42,54,38,19,6,14,946
"De 12 a 14 años (141)",1,,,,,,,,,,1,
"De 15 a 19 años (142)",10,9,,6,3,,,,,,1,12
"De 20 a 24 años (143)",28,26,,13,5,6,2,,,,2,49
"De 25 a 29 años (144)",29,26,,5,4,10,7,,,,3,75
"De 30 a 34 años (145)",39,35,,8,7,7,10,3,,,4,108
"De 35 a 39 años (146)",27,26,,,7,4,9,6,,,1,102
"De 40 a 44 años (147)",31,31,,,2,2,13,7,6,1,,175
"De 45 a 49 años (148)",20,19,,2,2,2,6,2,5,,1,96
"De 50 y más años (149)",59,58,,2,5,11,7,20,8,5,1,329
"Desocupada (150)",3,2,,,,1,,,1,,1,12
"De 20 a 24 años (153)",1,,,,,,,,,,1,
"De 40 a 44 años (157)",2,2,,,,1,,,1,,,12
"No PEA (160)",2127,2049,8,259,290,275,497,422,216,82,78,9293
"De 12 a 14 años (161)",3,1,,1,,,,,,,2,1
"De 15 a 19 años (162)",88,81,2,69,7,3,,,,,7,92
"De 20 a 24 años (163)",259,236,2,85,91,42,15,1,,,23,462
"De 25 a 29 años (164)",274,262,,44,80,66,67,4,1,,12,725
"De 30 a 34 años (165)",251,246,,12,43,50,92,43,5,1,5,978
"De 35 a 39 años (166)",265,264,,14,15,44,92,72,22,5,1,1285
"De 40 a 44 años (167)",214,208,1,5,9,15,63,74,32,9,6,1188
"De 45 a 49 años (168)",175,170,1,7,8,13,37,56,37,11,5,1020
"De 50 y más años (169)",598,581,2,22,37,42,131,172,119,56,17,3542
