"CUADRO Nº 9: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVIINCIA, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, CONDICION DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 40 a 44 años (037)",16,31,29,,93.5,,
"De 45 a 49 años (038)",5,20,18,,90,,
"De 50 y más años (039)",12,56,49,,87.5,,
"No PEA (040)",12432,28117,26162,591,93,2.1,
"De 12 a 14 años (041)",1647,7,7,,100,,
"De 15 a 19 años (042)",1781,209,207,73,99,34.9,
"De 20 a 24 años (043)",1381,1254,1230,164,98.1,13.1,
"De 25 a 29 años (044)",1247,2031,1974,132,97.2,6.5,
"De 30 a 34 años (045)",1254,3022,2925,139,96.8,4.6,
"De 35 a 39 años (046)",1124,3306,3206,61,97,1.8,
"De 40 a 44 años (047)",1004,3544,3388,20,95.6,0.6,
"De 45 a 49 años (048)",781,2964,2790,2,94.1,0.1,
"De 50 y más años (049)",2213,11780,10435,,88.6,,
,,,,,,,
"URBANA (060)",15723,34488,32378,652,93.9,1.9,
"De 12 a 14 años (061)",1530,6,6,,100,,
"De 15 a 19 años (062)",1893,229,224,73,97.8,31.9,
"De 20 a 24 años (063)",1827,1444,1417,162,98.1,11.2,
"De 25 a 29 años (064)",1777,2459,2398,160,97.5,6.5,
"De 30 a 34 años (065)",1760,3711,3617,150,97.5,4,
"De 35 a 39 años (066)",1656,4439,4323,79,97.4,1.8,
"De 40 a 44 años (067)",1478,4773,4591,26,96.2,0.5,
"De 45 a 49 años (068)",1131,4147,3925,2,94.6,,
"De 50 y más años (069)",2671,13280,11877,,89.4,,
"PEA (070)",4677,10045,9536,124,94.9,1.2,
"De 12 a 14 años (071)",28,1,1,,100,,
"De 15 a 19 años (072)",296,53,49,7,92.5,13.2,
"De 20 a 24 años (073)",610,336,328,20,97.6,6,
"De 25 a 29 años (074)",674,656,641,39,97.7,5.9,
"De 30 a 34 años (075)",641,1025,1008,27,98.3,2.6,
"De 35 a 39 años (076)",634,1506,1471,21,97.7,1.4,
"De 40 a 44 años (077)",564,1617,1566,9,96.8,0.6,
"De 45 a 49 años (078)",427,1464,1402,1,95.8,0.1,
"De 50 y más años (079)",803,3387,3070,,90.6,,
"Ocupada (080)",4458,9802,9305,114,94.9,1.2,
"De 12 a 14 años (081)",27,1,1,,100,,
"De 15 a 19 años (082)",268,50,46,6,92,12,
"De 20 a 24 años (083)",553,306,299,17,97.7,5.6,
"De 25 a 29 años (084)",619,622,608,35,97.7,5.6,
"De 30 a 34 años (085)",613,997,981,27,98.4,2.7,
"De 35 a 39 años (086)",615,1461,1426,19,97.6,1.3,
"De 40 a 44 años (087)",549,1588,1537,9,96.8,0.6,
"De 45 a 49 años (088)",422,1444,1384,1,95.8,0.1,
"De 50 y más años (089)",792,3333,3023,,90.7,,
"Desocupada (090)",219,243,231,10,95.1,4.1,
"De 12 a 14 años (091)",1,,,,,,
"De 15 a 19 años (092)",28,3,3,1,100,33.3,
"De 20 a 24 años (093)",57,30,29,3,96.7,10,
"De 25 a 29 años (094)",55,34,33,4,97.1,11.8,
"De 30 a 34 años (095)",28,28,27,,96.4,,
"De 35 a 39 años (096)",19,45,45,2,100,4.4,
"De 40 a 44 años (097)",15,29,29,,100,,
"De 45 a 49 años (098)",5,20,18,,90,,
"De 50 y más años (099)",11,54,47,,87,,
"No PEA (100)",11046,24443,22842,528,93.5,2.2,
"De 12 a 14 años (101)",1502,5,5,,100,,
"De 15 a 19 años (102)",1597,176,175,66,99.4,37.5,
"De 20 a 24 años (103)",1217,1108,1089,142,98.3,12.8,
"De 25 a 29 años (104)",1103,1803,1757,121,97.4,6.7,
"De 30 a 34 años (105)",1119,2686,2609,123,97.1,4.6,
"De 35 a 39 años (106)",1022,2933,2852,58,97.2,2,
"De 40 a 44 años (107)",914,3156,3025,17,95.8,0.5,
"De 45 a 49 años (108)",704,2683,2523,1,94,,
"De 50 y más años (109)",1868,9893,8807,,89,,
,,,,,,,
"RURAL (120)",1898,5218,4669,86,89.5,1.6,
"De 12 a 14 años (121)",150,2,2,,100,,
"De 15 a 19 años (122)",217,35,34,7,97.1,20,
"De 20 a 24 años (123)",226,186,180,27,96.8,14.5,
"De 25 a 29 años (124)",213,318,303,16,95.3,5,
"De 30 a 34 años (125)",182,414,387,19,93.5,4.6,
"De 35 a 39 años (126)",149,545,499,7,91.6,1.3,
"De 40 a 44 años (127)",142,572,536,7,93.7,1.2,
"De 45 a 49 años (128)",130,526,495,3,94.1,0.6,
"De 50 y más años (129)",489,2620,2233,,85.2,,
"PEA (130)",512,1544,1349,23,87.4,1.5,
"De 12 a 14 años (131)",5,,,,,,
"De 15 a 19 años (132)",33,2,2,,100,,
"De 20 a 24 años (133)",62,40,39,5,97.5,12.5,
"De 25 a 29 años (134)",69,90,86,5,95.6,5.6,
"De 30 a 34 años (135)",47,78,71,3,91,3.8,
"De 35 a 39 años (136)",47,172,145,4,84.3,2.3,
"De 40 a 44 años (137)",52,184,173,4,94,2.2,
"De 45 a 49 años (138)",53,245,228,2,93.1,0.8,
"De 50 y más años (139)",144,733,605,,82.5,,
"Ocupada (140)",497,1537,1344,23,87.4,1.5,
"De 12 a 14 años (141)",4,,,,,,
"De 15 a 19 años (142)",31,2,2,,100,,
"De 20 a 24 años (143)",62,40,39,5,97.5,12.5,
"De 25 a 29 años (144)",62,90,86,5,95.6,5.6,
"De 30 a 34 años (145)",45,76,69,3,90.8,3.9,
"De 35 a 39 años (146)",46,171,144,4,84.2,2.3,
"De 40 a 44 años (147)",51,182,173,4,95.1,2.2,
"De 45 a 49 años (148)",53,245,228,2,93.1,0.8,
"De 50 y más años (149)",143,731,603,,82.5,,
"Desocupada (150)",15,7,5,,71.4,,
"De 12 a 14 años (151)",1,,,,,,
"De 15 a 19 años (152)",2,,,,,,
"De 25 a 29 años (154)",7,,,,,,
"De 30 a 34 años (155)",2,2,2,,100,,
"De 35 a 39 años (156)",1,1,1,,100,,
"De 40 a 44 años (157)",1,2,,,,,
"De 50 y más años (159)",1,2,2,,100,,
"No PEA (160)",1386,3674,3320,63,90.4,1.7,
"De 12 a 14 años (161)",145,2,2,,100,,
"De 15 a 19 años (162)",184,33,32,7,97,21.2,
"De 20 a 24 años (163)",164,146,141,22,96.6,15.1,
"De 25 a 29 años (164)",144,228,217,11,95.2,4.8,
"De 30 a 34 años (165)",135,336,316,16,94,4.8,
"De 35 a 39 años (166)",102,373,354,3,94.9,0.8,
"De 40 a 44 años (167)",90,388,363,3,93.6,0.8,
"De 45 a 49 años (168)",77,281,267,1,95,0.4,
"De 50 y más años (169)",345,1887,1628,,86.3,,
