"CUADRO Nº 13: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
"Actividad economica no especificada (043)",248,189,23,18,18
"Mujeres (044)",5408,4373,370,325,340
"Agric., ganadería, caza y silvicultura (045)",1461,1302,133,23,3
"Pesca (046)",2,2,,,
"Industrias manufactureras (048)",150,137,8,3,2
"Suministro de electricidad, gas y agua (049)",3,,,3,
"Construcción (050)",10,4,1,5,
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",1047,999,38,9,1
"Venta, mant.y rep. veh.autom y motoc. (052)",42,41,1,,
"Comercio al por mayor (053)",48,45,1,1,1
"Comercio al por menor (054)",957,913,36,8,
"Hoteles y restaurantes (055)",471,441,25,5,
"Trans., almac. y comunicaciones (056)",73,55,8,7,3
"Intermediación financiera (057)",11,2,5,3,1
"Activid.inmobil., empres. y alquileres (058)",82,50,11,15,6
"Admin.pub. y defensa; p. segur soc.afil (059)",149,,,,149
"Enseñanza (060)",545,155,86,219,85
"Servicios sociales y de salud (061)",117,30,3,11,73
"Otras activ. serv.comun.soc y personales (062)",125,99,18,4,4
"Hogares privados con servicio doméstico (063)",795,795,,,
"Actividad economica no especificada (065)",367,302,34,18,13
,,,,,
"URBANA (066)",12879,9935,1157,828,959
"Agric., ganadería, caza y silvicultura (067)",4604,4101,433,64,6
"Pesca (068)",25,24,,,1
"Explotación de minas y canteras (069)",4,,3,,1
"Industrias manufactureras (070)",777,632,71,42,32
"Suministro de electricidad, gas y agua (071)",26,4,3,18,1
"Construcción (072)",425,282,62,50,31
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",2072,1926,115,27,4
"Venta, mant.y rep. veh.autom y motoc. (074)",268,236,21,9,2
"Comercio al por mayor (075)",102,88,8,4,2
"Comercio al por menor (076)",1702,1602,86,14,
"Hoteles y restaurantes (077)",536,494,32,5,5
"Trans., almac. y comunicaciones (078)",997,815,100,52,30
"Intermediación financiera (079)",33,6,12,9,6
"Activid.inmobil., empres. y alquileres (080)",323,191,45,59,28
"Admin.pub. y defensa; p. segur soc.afil (081)",495,,,,495
"Enseñanza (082)",943,199,172,415,157
"Servicios sociales y de salud (083)",207,66,4,13,124
"Otras activ. serv.comun.soc y personales (084)",317,213,56,38,10
"Hogares privados con servicio doméstico (085)",656,656,,,
"Actividad economica no especificada (087)",439,326,49,36,28
"Hombres (088)",8779,6771,864,512,632
"Agric., ganadería, caza y silvicultura (089)",3960,3547,366,43,4
"Pesca (090)",23,22,,,1
"Explotación de minas y canteras (091)",4,,3,,1
"Industrias manufactureras (092)",641,508,64,39,30
"Suministro de electricidad, gas y agua (093)",23,4,3,15,1
"Construcción (094)",415,278,61,45,31
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",1120,1022,77,18,3
"Venta, mant.y rep. veh.autom y motoc. (096)",227,196,20,9,2
"Comercio al por mayor (097)",61,50,7,3,1
"Comercio al por menor (098)",832,776,50,6,
"Hoteles y restaurantes (099)",124,109,9,1,5
"Trans., almac. y comunicaciones (100)",927,763,92,45,27
"Intermediación financiera (101)",22,4,7,6,5
"Activid.inmobil., empres. y alquileres (102)",242,141,34,44,23
"Admin.pub. y defensa; p. segur soc.afil (103)",349,,,,349
"Enseñanza (104)",441,76,89,202,74
"Servicios sociales y de salud (105)",96,38,1,2,55
"Otras activ. serv.comun.soc y personales (106)",197,119,38,34,6
"Hogares privados con servicio doméstico (107)",30,30,,,
"Actividad economica no especificada (109)",165,110,20,18,17
"Mujeres (110)",4100,3164,293,316,327
"Agric., ganadería, caza y silvicultura (111)",644,554,67,21,2
"Pesca (112)",2,2,,,
"Industrias manufactureras (114)",136,124,7,3,2
"Suministro de electricidad, gas y agua (115)",3,,,3,
"Construcción (116)",10,4,1,5,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",952,904,38,9,1
"Venta, mant.y rep. veh.autom y motoc. (118)",41,40,1,,
"Comercio al por mayor (119)",41,38,1,1,1
"Comercio al por menor (120)",870,826,36,8,
"Hoteles y restaurantes (121)",412,385,23,4,
"Trans., almac. y comunicaciones (122)",70,52,8,7,3
"Intermediación financiera (123)",11,2,5,3,1
"Activid.inmobil., empres. y alquileres (124)",81,50,11,15,5
"Admin.pub. y defensa; p. segur soc.afil (125)",146,,,,146
"Enseñanza (126)",502,123,83,213,83
"Servicios sociales y de salud (127)",111,28,3,11,69
"Otras activ. serv.comun.soc y personales (128)",120,94,18,4,4
"Hogares privados con servicio doméstico (129)",626,626,,,
"Actividad economica no especificada (131)",274,216,29,18,11
,,,,,
"RURAL (132)",7590,6981,476,90,43
"Agric., ganadería, caza y silvicultura (133)",6645,6173,419,48,5
"Pesca (134)",2,2,,,
"Explotación de minas y canteras (135)",2,1,1,,
"Industrias manufactureras (136)",46,42,3,1,
"Suministro de electricidad, gas y agua (137)",1,,,1,
"Construcción (138)",50,26,15,9,
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",208,205,2,1,
"Venta, mant.y rep. veh.autom y motoc. (140)",7,6,,1,
"Comercio al por mayor (141)",13,13,,,
"Comercio al por menor (142)",188,186,2,,
"Hoteles y restaurantes (143)",69,65,2,2,
"Trans., almac. y comunicaciones (144)",57,51,6,,
"Intermediación financiera (145)",1,,1,,
"Activid.inmobil., empres. y alquileres (146)",6,2,2,,2
"Admin.pub. y defensa; p. segur soc.afil (147)",16,,,,16
"Enseñanza (148)",106,58,15,27,6
"Servicios sociales y de salud (149)",15,4,,,11
"Otras activ. serv.comun.soc y personales (150)",14,11,2,1,
"Hogares privados con servicio doméstico (151)",176,176,,,
"Actividad economica no especificada (153)",176,165,8,,3
"Hombres (154)",6282,5772,399,81,30
"Agric., ganadería, caza y silvicultura (155)",5828,5425,353,46,4
"Pesca (156)",2,2,,,
"Explotación de minas y canteras (157)",2,1,1,,
"Industrias manufactureras (158)",32,29,2,1,
"Suministro de electricidad, gas y agua (159)",1,,,1,
"Construcción (160)",50,26,15,9,
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",113,110,2,1,
"Venta, mant.y rep. veh.autom y motoc. (162)",6,5,,1,
"Comercio al por mayor (163)",6,6,,,
"Comercio al por menor (164)",101,99,2,,
"Hoteles y restaurantes (165)",10,9,,1,
"Trans., almac. y comunicaciones (166)",54,48,6,,
"Intermediación financiera (167)",1,,1,,
"Activid.inmobil., empres. y alquileres (168)",5,2,2,,1
"Admin.pub. y defensa; p. segur soc.afil (169)",13,,,,13
"Enseñanza (170)",63,26,12,21,4
"Servicios sociales y de salud (171)",9,2,,,7
"Otras activ. serv.comun.soc y personales (172)",9,6,2,1,
"Hogares privados con servicio doméstico (173)",7,7,,,
"Actividad economica no especificada (175)",83,79,3,,1
"Mujeres (176)",1308,1209,77,9,13
"Agric., ganadería, caza y silvicultura (177)",817,748,66,2,1
"Industrias manufactureras (180)",14,13,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",95,95,,,
"Venta, mant.y rep. veh.autom y motoc. (184)",1,1,,,
"Comercio al por mayor (185)",7,7,,,
"Comercio al por menor (186)",87,87,,,
"Hoteles y restaurantes (187)",59,56,2,1,
"Trans., almac. y comunicaciones (188)",3,3,,,
"Activid.inmobil., empres. y alquileres (190)",1,,,,1
"Admin.pub. y defensa; p. segur soc.afil (191)",3,,,,3
"Enseñanza (192)",43,32,3,6,2
"Servicios sociales y de salud (193)",6,2,,,4
"Otras activ. serv.comun.soc y personales (194)",5,5,,,
"Hogares privados con servicio doméstico (195)",169,169,,,
"Actividad economica no especificada (197)",93,86,5,,2
