"CUADRO Nº 12: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 25 a 29 años (064)",233,,,,,13,168,52
"De 30 a 34 años (065)",243,,,,,25,176,42
"De 35 a 39 años (066)",226,,,,1,62,124,39
"De 40 a 44 años (067)",216,,,,3,93,96,24
"De 45 a 49 años (068)",149,,,,13,74,30,32
"De 50 y más años (069)",841,22,74,157,198,128,3,259
"PEA (070)",731,2,10,23,74,161,272,189
"De 15 a 19 años (072)",11,,,,,,6,5
"De 20 a 24 años (073)",50,,,,,,25,25
"De 25 a 29 años (074)",89,,,,,7,55,27
"De 30 a 34 años (075)",105,,,,,12,69,24
"De 35 a 39 años (076)",98,,,,,30,56,12
"De 40 a 44 años (077)",99,,,,2,41,46,10
"De 45 a 49 años (078)",70,,,,5,34,13,18
"De 50 y más años (079)",209,2,10,23,67,37,2,68
"Ocupada (080)",724,2,10,23,73,160,269,187
"De 15 a 19 años (082)",11,,,,,,6,5
"De 20 a 24 años (083)",46,,,,,,23,23
"De 25 a 29 años (084)",89,,,,,7,55,27
"De 30 a 34 años (085)",105,,,,,12,69,24
"De 35 a 39 años (086)",97,,,,,30,55,12
"De 40 a 44 años (087)",99,,,,2,41,46,10
"De 45 a 49 años (088)",69,,,,5,33,13,18
"De 50 y más años (089)",208,2,10,23,66,37,2,68
"Desocupada (090)",7,,,,1,1,3,2
"De 20 a 24 años (093)",4,,,,,,2,2
"De 35 a 39 años (096)",1,,,,,,1,
"De 45 a 49 años (098)",1,,,,,1,,
"De 50 y más años (099)",1,,,,1,,,
"No PEA (100)",1374,20,64,134,141,234,445,336
"De 12 a 14 años (101)",4,,,,,,,4
"De 15 a 19 años (102)",28,,,,,,17,11
"De 20 a 24 años (103)",104,,,,,,72,32
"De 25 a 29 años (104)",144,,,,,6,113,25
"De 30 a 34 años (105)",138,,,,,13,107,18
"De 35 a 39 años (106)",128,,,,1,32,68,27
"De 40 a 44 años (107)",117,,,,1,52,50,14
"De 45 a 49 años (108)",79,,,,8,40,17,14
"De 50 y más años (109)",632,20,64,134,131,91,1,191
,,,,,,,,
"RURAL (120)",1409,10,27,115,132,229,446,450
"De 12 a 14 años (121)",10,,,,,,,10
"De 15 a 19 años (122)",65,,,,,,35,30
"De 20 a 24 años (123)",119,,,,,,78,41
"De 25 a 29 años (124)",109,,,,,2,79,28
"De 30 a 34 años (125)",105,,,,,11,76,18
"De 35 a 39 años (126)",116,,,,,16,88,12
"De 40 a 44 años (127)",125,,,,2,41,55,27
"De 45 a 49 años (128)",117,,,1,10,51,29,26
"De 50 y más años (129)",643,10,27,114,120,108,6,258
"PEA (130)",238,,3,17,21,47,74,76
"De 15 a 19 años (132)",7,,,,,,6,1
"De 20 a 24 años (133)",13,,,,,,7,6
"De 25 a 29 años (134)",22,,,,,1,12,9
"De 30 a 34 años (135)",28,,,,,3,19,6
"De 35 a 39 años (136)",21,,,,,3,12,6
"De 40 a 44 años (137)",22,,,,1,8,10,3
"De 45 a 49 años (138)",29,,,1,3,12,7,6
"De 50 y más años (139)",96,,3,16,17,20,1,39
"Ocupada (140)",235,,3,17,21,46,73,75
"De 15 a 19 años (142)",6,,,,,,6,
"De 20 a 24 años (143)",13,,,,,,7,6
"De 25 a 29 años (144)",22,,,,,1,12,9
"De 30 a 34 años (145)",27,,,,,3,18,6
"De 35 a 39 años (146)",21,,,,,3,12,6
"De 40 a 44 años (147)",22,,,,1,8,10,3
"De 45 a 49 años (148)",29,,,1,3,12,7,6
"De 50 y más años (149)",95,,3,16,17,19,1,39
"Desocupada (150)",3,,,,,1,1,1
"De 15 a 19 años (152)",1,,,,,,,1
"De 30 a 34 años (155)",1,,,,,,1,
"De 50 y más años (159)",1,,,,,1,,
"No PEA (160)",1171,10,24,98,111,182,372,374
"De 12 a 14 años (161)",10,,,,,,,10
"De 15 a 19 años (162)",58,,,,,,29,29
"De 20 a 24 años (163)",106,,,,,,71,35
"De 25 a 29 años (164)",87,,,,,1,67,19
"De 30 a 34 años (165)",77,,,,,8,57,12
"De 35 a 39 años (166)",95,,,,,13,76,6
"De 40 a 44 años (167)",103,,,,1,33,45,24
"De 45 a 49 años (168)",88,,,,7,39,22,20
"De 50 y más años (169)",547,10,24,98,103,88,5,219
