"CUADRO Nº 19: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Suministro de electricidad, gas y agua (120)",1,1,,,,,,
"Construcción (121)",11,3,4,2,2,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",292,35,1,213,10,33,,
"Venta, mant.y rep. veh.autom.y motoc. (123)",6,1,,4,,1,,
"Comercio al por mayor (124)",10,1,1,6,,2,,
"Comercio al por menor (125)",276,33,,203,10,30,,
"Hoteles y restaurantes (126)",231,103,5,114,4,5,,
"Trans., almac. y comunicaciones (127)",24,15,1,6,2,,,
"Intermediación financiera (128)",5,5,,,,,,
"Activid.inmobil., empres. y alquileres (129)",60,45,11,2,1,1,,
"Admin.pub. y defensa; p. segur.soc.afil (130)",139,64,75,,,,,
"Enseñanza (131)",149,131,,18,,,,
"Servicios sociales y de salud (132)",27,25,,1,,1,,
"Otras activ. serv.comun.soc y personales (133)",83,50,5,25,1,2,,
"Hogares privados con servicio doméstico (134)",87,,,,,,87,
"Actividad economica no especificada (136)",50,20,3,24,,3,,
"Desocupado (137)",64,,,,,,,64
,,,,,,,,
"RURAL (138)",1355,228,379,495,49,84,23,97
"Agric., ganadería, caza y silvicultura (139)",568,5,182,280,43,58,,
"Pesca (140)",75,,61,5,,9,,
"Explotación de minas y canteras (141)",2,1,1,,,,,
"Industrias manufactureras (142)",32,9,9,12,,2,,
"Suministro de electricidad, gas y agua (143)",6,2,4,,,,,
"Construcción (144)",75,2,63,5,2,3,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (145)",77,5,3,66,,3,,
"Venta, mant.y rep. veh.autom.y motoc. (146)",8,1,3,4,,,,
"Comercio al por menor (148)",69,4,,62,,3,,
"Hoteles y restaurantes (149)",26,12,,8,2,4,,
"Trans., almac. y comunicaciones (150)",81,14,11,54,1,1,,
"Intermediación financiera (151)",1,1,,,,,,
"Activid.inmobil., empres. y alquileres (152)",54,36,15,2,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",47,40,7,,,,,
"Enseñanza (154)",62,56,,6,,,,
"Servicios sociales y de salud (155)",13,11,,2,,,,
"Otras activ. serv.comun.soc y personales (156)",65,29,12,22,,2,,
"Hogares privados con servicio doméstico (157)",23,,,,,,23,
"Actividad economica no especificada (159)",51,5,11,33,,2,,
"Desocupado (160)",97,,,,,,,97
"Hombres (161)",1155,144,372,428,47,68,3,93
"Agric., ganadería, caza y silvicultura (162)",531,3,180,260,41,47,,
"Pesca (163)",75,,61,5,,9,,
"Explotación de minas y canteras (164)",2,1,1,,,,,
"Industrias manufactureras (165)",25,2,9,12,,2,,
"Suministro de electricidad, gas y agua (166)",6,2,4,,,,,
"Construcción (167)",74,2,62,5,2,3,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (168)",60,3,3,53,,1,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",8,1,3,4,,,,
"Comercio al por menor (171)",52,2,,49,,1,,
"Hoteles y restaurantes (172)",12,5,,4,2,1,,
"Trans., almac. y comunicaciones (173)",80,14,11,53,1,1,,
"Activid.inmobil., empres. y alquileres (175)",47,32,12,2,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",27,21,6,,,,,
"Enseñanza (177)",27,26,,1,,,,
"Servicios sociales y de salud (178)",7,5,,2,,,,
"Otras activ. serv.comun.soc y personales (179)",59,25,12,20,,2,,
"Hogares privados con servicio doméstico (180)",3,,,,,,3,
"Actividad economica no especificada (182)",27,3,11,11,,2,,
"Desocupado (183)",93,,,,,,,93
"Mujeres (184)",200,84,7,67,2,16,20,4
"Agric., ganadería, caza y silvicultura (185)",37,2,2,20,2,11,,
"Industrias manufactureras (188)",7,7,,,,,,
"Construcción (190)",1,,1,,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (191)",17,2,,13,,2,,
"Comercio al por menor (194)",17,2,,13,,2,,
"Hoteles y restaurantes (195)",14,7,,4,,3,,
"Trans., almac. y comunicaciones (196)",1,,,1,,,,
"Intermediación financiera (197)",1,1,,,,,,
"Activid.inmobil., empres. y alquileres (198)",7,4,3,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",20,19,1,,,,,
"Enseñanza (200)",35,30,,5,,,,
"Servicios sociales y de salud (201)",6,6,,,,,,
"Otras activ. serv.comun.soc y personales (202)",6,4,,2,,,,
"Hogares privados con servicio doméstico (203)",20,,,,,,20,
"Actividad economica no especificada (205)",24,2,,22,,,,
"Desocupado (206)",4,,,,,,,4
