"CUADRO Nº 3: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"Ocupada (020)",18666,17015,4851,2897,2689,2151,2318,1104,558,447,1651,41740
"De 12 a 14 años (021)",309,305,303,1,1,,,,,,4,3
"De 15 a 19 años (022)",1541,1516,1379,121,12,2,2,,,,25,159
"De 20 a 24 años (023)",2529,2098,1314,527,184,52,17,4,,,431,1149
"De 25 a 29 años (024)",2508,1995,667,602,423,205,91,6,1,,513,2497
"De 30 a 34 años (025)",2434,2192,384,528,542,359,314,57,5,3,242,4473
"De 35 a 39 años (026)",2328,2173,238,373,487,428,451,143,43,10,155,5987
"De 40 a 44 años (027)",2077,1994,159,262,399,451,428,214,69,12,83,6354
"De 45 a 49 años (028)",1784,1685,145,171,306,279,411,210,114,49,99,6286
"De 50 y más años (029)",3156,3057,262,312,335,375,604,470,326,373,99,14832
"Desocupada (030)",1209,1038,660,144,92,54,42,22,15,9,171,1036
"De 12 a 14 años (031)",53,53,52,1,,,,,,,,1
"De 15 a 19 años (032)",261,259,244,12,2,1,,,,,2,19
"De 20 a 24 años (033)",321,264,202,49,8,4,,1,,,57,83
"De 25 a 29 años (034)",215,155,83,36,22,11,2,1,,,60,127
"De 30 a 34 años (035)",116,86,36,23,12,8,7,,,,30,100
"De 35 a 39 años (036)",79,72,17,15,14,12,11,3,,,7,147
"De 40 a 44 años (037)",54,47,11,4,14,5,6,4,3,,7,125
"De 45 a 49 años (038)",51,46,7,3,10,10,6,6,3,1,5,154
"De 50 y más años (039)",59,56,8,1,10,3,10,7,9,8,3,280
"No PEA (040)",76342,73646,25258,7918,7845,6758,9879,6310,4418,5260,2696,226368
"De 12 a 14 años (041)",9339,9298,9267,26,5,,,,,,41,36
"De 15 a 19 años (042)",11664,11432,10058,1142,212,17,3,,,,232,1629
"De 20 a 24 años (043)",8566,7752,3038,2573,1447,523,162,9,,,814,7781
"De 25 a 29 años (044)",7063,6573,816,1525,1922,1254,946,105,5,,490,13884
"De 30 a 34 años (045)",6690,6375,456,840,1489,1432,1656,421,69,12,315,18698
"De 35 a 39 años (046)",5904,5679,314,426,920,1057,1878,790,224,70,225,21382
"De 40 a 44 años (047)",5152,5015,248,359,564,758,1461,993,424,208,137,22486
"De 45 a 49 años (048)",4608,4502,227,267,412,542,1088,902,644,420,106,23500
"De 50 y más años (049)",17356,17020,834,760,874,1175,2685,3090,3052,4550,336,116972
,,,,,,,,,,,,
"URBANA (060)",49747,46868,15642,6614,6451,5270,6158,3208,1863,1662,2879,117761
"De 12 a 14 años (061)",4337,4306,4289,14,3,,,,,,31,20
"De 15 a 19 años (062)",6678,6571,5961,535,68,6,1,,,,107,693
"De 20 a 24 años (063)",5904,5093,2562,1677,648,157,41,8,,,811,3669
"De 25 a 29 años (064)",5121,4407,891,1374,1256,597,270,17,2,,714,6939
"De 30 a 34 años (065)",4796,4417,505,970,1242,917,656,111,9,7,379,9865
"De 35 a 39 años (066)",4486,4244,319,567,990,949,1066,280,60,13,242,12448
"De 40 a 44 años (067)",4007,3863,224,421,748,871,1036,407,123,33,144,13055
"De 45 a 49 años (068)",3535,3396,217,313,568,632,896,454,228,88,139,13108
"De 50 y más años (069)",10883,10571,674,743,928,1141,2192,1931,1441,1521,312,57964
"PEA (070)",14181,12815,3415,2433,2255,1774,1673,726,332,207,1366,29317
"De 12 a 14 años (071)",167,164,162,1,1,,,,,,3,3
"De 15 a 19 años (072)",938,924,832,86,4,2,,,,,14,100
"De 20 a 24 años (073)",1865,1522,954,423,110,25,7,3,,,343,768
"De 25 a 29 años (074)",1957,1515,528,503,324,124,31,4,1,,442,1686
"De 30 a 34 años (075)",1871,1668,308,468,440,258,168,24,,2,203,3006
"De 35 a 39 años (076)",1812,1691,186,317,420,365,314,73,12,4,121,4229
"De 40 a 44 años (077)",1680,1607,127,230,370,395,330,117,33,5,73,4657
"De 45 a 49 años (078)",1466,1384,118,148,289,264,334,154,60,17,82,4666
"De 50 y más años (079)",2425,2340,200,257,297,341,489,351,226,179,85,10202
"Ocupada (080)",13446,12200,3089,2323,2182,1730,1643,710,321,202,1246,28552
"De 12 a 14 años (081)",156,153,152,,1,,,,,,3,2
"De 15 a 19 años (082)",841,828,744,80,3,1,,,,,13,89
"De 20 a 24 años (083)",1656,1354,827,389,107,21,7,3,,,302,716
"De 25 a 29 años (084)",1799,1404,475,472,305,117,31,3,1,,395,1590
"De 30 a 34 años (085)",1791,1606,289,447,429,251,164,24,,2,185,2926
"De 35 a 39 años (086)",1756,1639,176,307,407,355,306,72,12,4,117,4122
"De 40 a 44 años (087)",1642,1573,120,226,361,391,325,114,31,5,69,4564
"De 45 a 49 años (088)",1428,1349,113,146,280,256,328,149,60,17,79,4563
"De 50 y más años (089)",2377,2294,193,256,289,338,482,345,217,174,83,9980
"Desocupada (090)",735,615,326,110,73,44,30,16,11,5,120,765
"De 12 a 14 años (091)",11,11,10,1,,,,,,,,1
"De 15 a 19 años (092)",97,96,88,6,1,1,,,,,1,11
"De 20 a 24 años (093)",209,168,127,34,3,4,,,,,41,52
"De 25 a 29 años (094)",158,111,53,31,19,7,,1,,,47,96
"De 30 a 34 años (095)",80,62,19,21,11,7,4,,,,18,80
"De 35 a 39 años (096)",56,52,10,10,13,10,8,1,,,4,107
"De 40 a 44 años (097)",38,34,7,4,9,4,5,3,2,,4,93
"De 45 a 49 años (098)",38,35,5,2,9,8,6,5,,,3,103
"De 50 y más años (099)",48,46,7,1,8,3,7,6,9,5,2,222
"No PEA (100)",35566,34053,12227,4181,4196,3496,4485,2482,1531,1455,1513,88444
"De 12 a 14 años (101)",4170,4142,4127,13,2,,,,,,28,17
"De 15 a 19 años (102)",5740,5647,5129,449,64,4,1,,,,93,593
"De 20 a 24 años (103)",4039,3571,1608,1254,538,132,34,5,,,468,2901
"De 25 a 29 años (104)",3164,2892,363,871,932,473,239,13,1,,272,5253
"De 30 a 34 años (105)",2925,2749,197,502,802,659,488,87,9,5,176,6859
"De 35 a 39 años (106)",2674,2553,133,250,570,584,752,207,48,9,121,8219
"De 40 a 44 años (107)",2327,2256,97,191,378,476,706,290,90,28,71,8398
"De 45 a 49 años (108)",2069,2012,99,165,279,368,562,300,168,71,57,8442
"De 50 y más años (109)",8458,8231,474,486,631,800,1703,1580,1215,1342,227,47762
,,,,,,,,,,,,
"RURAL (120)",46470,44831,15127,4345,4175,3693,6081,4228,3128,4054,1639,151383
"De 12 a 14 años (121)",5364,5350,5333,14,3,,,,,,14,20
"De 15 a 19 años (122)",6788,6636,5720,740,158,14,4,,,,152,1114
"De 20 a 24 años (123)",5512,5021,1992,1472,991,422,138,6,,,491,5344
"De 25 a 29 años (124)",4665,4316,675,789,1111,873,769,95,4,,349,9569
"De 30 a 34 años (125)",4444,4236,371,421,801,882,1321,367,65,8,208,13406
"De 35 a 39 años (126)",3825,3680,250,247,431,548,1274,656,207,67,145,15068
"De 40 a 44 años (127)",3276,3193,194,204,229,343,859,804,373,187,83,15910
"De 45 a 49 años (128)",2908,2837,162,128,160,199,609,664,533,382,71,16832
"De 50 y más años (129)",9688,9562,430,330,291,412,1107,1636,1946,3410,126,74120
"PEA (130)",5694,5238,2096,608,526,431,687,400,241,249,456,13459
"De 12 a 14 años (131)",195,194,193,1,,,,,,,1,1
"De 15 a 19 años (132)",864,851,791,47,10,1,2,,,,13,78
"De 20 a 24 años (133)",985,840,562,153,82,31,10,2,,,145,464
"De 25 a 29 años (134)",766,635,222,135,121,92,62,3,,,131,938
"De 30 a 34 años (135)",679,610,112,83,114,109,153,33,5,1,69,1567
"De 35 a 39 años (136)",595,554,69,71,81,75,148,73,31,6,41,1905
"De 40 a 44 años (137)",451,434,43,36,43,61,104,101,39,7,17,1822
"De 45 a 49 años (138)",369,347,34,26,27,25,83,62,57,33,22,1774
"De 50 y más años (139)",790,773,70,56,48,37,125,126,109,202,17,4910
"Ocupada (140)",5220,4815,1762,574,507,421,675,394,237,245,405,13188
"De 12 a 14 años (141)",153,152,151,1,,,,,,,1,1
"De 15 a 19 años (142)",700,688,635,41,9,1,2,,,,12,70
"De 20 a 24 años (143)",873,744,487,138,77,31,10,1,,,129,433
"De 25 a 29 años (144)",709,591,192,130,118,88,60,3,,,118,907
"De 30 a 34 años (145)",643,586,95,81,113,108,150,33,5,1,57,1547
"De 35 a 39 años (146)",572,534,62,66,80,73,145,71,31,6,38,1865
"De 40 a 44 años (147)",435,421,39,36,38,60,103,100,38,7,14,1790
"De 45 a 49 años (148)",356,336,32,25,26,23,83,61,54,32,20,1723
"De 50 y más años (149)",779,763,69,56,46,37,122,125,109,199,16,4852
"Desocupada (150)",474,423,334,34,19,10,12,6,4,4,51,271
"De 12 a 14 años (151)",42,42,42,,,,,,,,,
"De 15 a 19 años (152)",164,163,156,6,1,,,,,,1,8
"De 20 a 24 años (153)",112,96,75,15,5,,,1,,,16,31
"De 25 a 29 años (154)",57,44,30,5,3,4,2,,,,13,31
"De 30 a 34 años (155)",36,24,17,2,1,1,3,,,,12,20
"De 35 a 39 años (156)",23,20,7,5,1,2,3,2,,,3,40
"De 40 a 44 años (157)",16,13,4,,5,1,1,1,1,,3,32
"De 45 a 49 años (158)",13,11,2,1,1,2,,1,3,1,2,51
"De 50 y más años (159)",11,10,1,,2,,3,1,,3,1,58
"No PEA (160)",40776,39593,13031,3737,3649,3262,5394,3828,2887,3805,1183,137924
"De 12 a 14 años (161)",5169,5156,5140,13,3,,,,,,13,19
"De 15 a 19 años (162)",5924,5785,4929,693,148,13,2,,,,139,1036
"De 20 a 24 años (163)",4527,4181,1430,1319,909,391,128,4,,,346,4880
"De 25 a 29 años (164)",3899,3681,453,654,990,781,707,92,4,,218,8631
"De 30 a 34 años (165)",3765,3626,259,338,687,773,1168,334,60,7,139,11839
"De 35 a 39 años (166)",3230,3126,181,176,350,473,1126,583,176,61,104,13163
"De 40 a 44 años (167)",2825,2759,151,168,186,282,755,703,334,180,66,14088
"De 45 a 49 años (168)",2539,2490,128,102,133,174,526,602,476,349,49,15058
"De 50 y más años (169)",8898,8789,360,274,243,375,982,1510,1837,3208,109,69210
