"CUADRO Nº 1: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 12 a 14 años (021)",61,61,61,,,,,,,,,
"De 15 a 19 años (022)",41,39,27,9,2,,1,,,,2,17
"De 20 a 24 años (023)",28,26,6,11,4,3,1,1,,,2,39
"De 25 a 29 años (024)",26,23,1,2,5,6,7,2,,,3,72
"De 30 a 34 años (025)",23,20,3,2,2,7,6,,,,3,53
"De 35 a 39 años (026)",17,17,,1,3,1,7,4,1,,,73
"Primaria (030)",55639,54511,12845,4434,5229,5463,10206,7650,4806,3878,1128,210846
"De 12 a 14 años (031)",8693,8598,8521,71,6,,,,,,95,83
"De 15 a 19 años (032)",5248,5040,3114,1438,415,64,9,,,,208,2496
"De 20 a 24 años (033)",4298,4094,427,1203,1422,746,276,20,,,204,7565
"De 25 a 29 años (034)",4276,4155,149,486,1057,1165,1137,143,18,,121,12058
"De 30 a 34 años (035)",4298,4216,100,213,621,957,1576,608,122,19,82,16367
"De 35 a 39 años (036)",4446,4374,71,153,381,594,1612,1026,421,116,72,21257
"De 40 a 44 años (037)",4391,4338,94,158,251,452,1354,1171,596,262,53,23535
"De 45 a 49 años (038)",4080,4040,60,153,221,332,1035,1060,713,466,40,24369
"De 50 y más años (039)",15909,15656,309,559,855,1153,3207,3622,2936,3015,253,103116
"Secundaria (040)",82489,79686,30560,13560,12326,9212,9528,3209,957,334,2803,139487
"De 12 a 14 años (041)",9131,9044,8974,66,4,,,,,,87,74
"De 15 a 19 años (042)",20551,20014,16641,2881,424,56,12,,,,537,3945
"De 20 a 24 años (043)",13000,11975,3286,5073,2773,700,128,15,,,1025,13340
"De 25 a 29 años (044)",9605,8985,698,2601,3186,1688,768,36,8,,620,17576
"De 30 a 34 años (045)",7645,7448,313,1140,2151,1922,1640,245,29,8,197,20103
"De 35 a 39 años (046)",6439,6320,188,599,1432,1601,1897,504,86,13,119,20587
"De 40 a 44 años (047)",5379,5319,135,410,858,1282,1810,640,153,31,60,19569
"De 45 a 49 años (048)",4021,3968,94,274,600,825,1302,651,185,37,53,15790
"De 50 y más años (049)",6718,6613,231,516,898,1138,1971,1118,496,245,105,28503
"Sup. no Univ. incompleta (050)",7868,7163,2870,1714,1184,751,475,125,35,9,705,9569
"De 15 a 19 años (052)",1198,1171,1097,67,4,3,,,,,27,84
"De 20 a 24 años (053)",2457,2081,1312,628,116,18,4,3,,,376,950
"De 25 a 29 años (054)",1390,1200,295,518,271,96,18,2,,,190,1435
"De 30 a 34 años (055)",910,839,76,252,282,165,59,4,,1,71,1596
"De 35 a 39 años (056)",635,617,32,100,216,146,106,14,3,,18,1543
"De 40 a 44 años (057)",473,468,31,57,114,141,100,21,4,,5,1309
"De 45 a 49 años (058)",342,334,13,39,93,80,82,19,8,,8,1011
"De 50 y más años (059)",463,453,14,53,88,102,106,62,20,8,10,1641
"Sup. no Univ. completa (060)",8725,7996,1519,2135,1948,1315,837,171,45,26,729,15305
"De 20 a 24 años (063)",1224,958,598,294,51,14,1,,,,266,442
"De 25 a 29 años (064)",1650,1406,431,652,249,63,11,,,,244,1385
"De 30 a 34 años (065)",1460,1351,197,480,453,175,38,7,,1,109,2126
"De 35 a 39 años (066)",1238,1205,106,304,413,263,104,13,2,,33,2457
"De 40 a 44 años (067)",1108,1071,69,169,314,318,180,14,4,3,37,2668
"De 45 a 49 años (068)",751,737,44,93,203,187,169,31,8,2,14,2079
"De 50 y más años (069)",1294,1268,74,143,265,295,334,106,31,20,26,4148
"Sup. Univ. incompleta (070)",6840,6114,3131,1157,859,563,323,55,18,8,726,6523
"De 15 a 19 años (072)",1288,1277,1223,48,5,,1,,,,11,62
"De 20 a 24 años (073)",2253,1864,1414,362,75,6,4,3,,,389,566
"De 25 a 29 años (074)",1098,871,321,328,168,49,4,1,,,227,834
"De 30 a 34 años (075)",623,572,81,185,189,93,20,2,1,1,51,958
"De 35 a 39 años (076)",455,441,41,78,155,116,41,9,1,,14,975
"De 40 a 44 años (077)",387,375,19,53,105,103,85,7,2,1,12,1004
"De 45 a 49 años (078)",302,296,15,45,82,81,59,12,1,1,6,796
"De 50 y más años (079)",434,418,17,58,80,115,109,21,13,5,16,1328
"Sup. Univ. completa (080)",9949,8916,1945,2337,2217,1337,865,162,39,14,1033,16004
"De 20 a 24 años (083)",856,588,415,146,23,3,1,,,,268,206
"De 25 a 29 años (084)",1951,1541,677,603,215,33,8,4,1,,410,1198
"De 30 a 34 años (085)",1693,1508,352,578,429,120,25,4,,,185,1926
"De 35 a 39 años (086)",1429,1358,178,359,475,238,99,8,1,,71,2496
"De 40 a 44 años (087)",1269,1237,118,233,410,308,150,17,,1,32,2735
"De 45 a 49 años (088)",1023,997,65,161,301,260,173,33,4,,26,2526
"De 50 y más años (089)",1728,1687,140,257,364,375,409,96,33,13,41,4917
,,,,,,,,,,,,
"URBANA (100)",149107,142421,45915,22484,21251,16513,19047,9318,4638,3255,6686,333791
"De 12 a 14 años (101)",14018,13890,13784,97,9,,,,,,128,115
"De 15 a 19 años (102)",23964,23351,19478,3238,544,78,13,,,,613,4612
"De 20 a 24 años (103)",20662,18273,7051,6686,3391,935,180,30,,,2389,17210
"De 25 a 29 años (104)",17153,15412,2460,4867,4496,2373,1128,76,12,,1741,26338
"De 30 a 34 años (105)",14359,13697,1080,2752,3882,3003,2461,449,56,14,662,33580
"De 35 a 39 años (106)",12552,12239,584,1515,2957,2749,3223,962,207,42,313,38046
"De 40 a 44 años (107)",11491,11287,449,1044,1976,2503,3309,1460,419,127,204,41213
"De 45 a 49 años (108)",9281,9133,280,721,1456,1722,2616,1493,603,242,148,37642
"De 50 y más años (109)",25627,25139,749,1564,2540,3150,6117,4848,3341,2830,488,135035
"Sin nivel (110)",3399,3244,356,159,198,227,554,530,565,655,155,19536
"De 12 a 14 años (111)",94,93,89,2,2,,,,,,1,6
"De 15 a 19 años (112)",139,133,107,18,6,2,,,,,6,36
"De 20 a 24 años (113)",126,109,43,22,25,14,2,3,,,17,142
"De 25 a 29 años (114)",100,84,13,17,16,16,19,2,1,,16,199
"De 30 a 34 años (115)",137,122,18,14,22,26,26,10,6,,15,366
"De 35 a 39 años (116)",148,142,8,8,21,18,49,22,14,2,6,599
"De 40 a 44 años (117)",188,171,15,9,16,23,48,44,8,8,17,758
"De 45 a 49 años (118)",165,156,13,6,4,20,37,28,26,22,9,875
"De 50 y más años (119)",2302,2234,50,63,86,108,373,421,510,623,68,16555
"Educacion Inicial (120)",176,168,91,24,12,16,19,5,1,,8,216
"De 12 a 14 años (121)",55,55,55,,,,,,,,,
"De 15 a 19 años (122)",37,36,26,9,1,,,,,,1,11
"De 20 a 24 años (123)",26,24,6,10,4,2,1,1,,,2,35
"De 25 a 29 años (124)",22,20,1,2,4,6,6,1,,,2,60
"De 30 a 34 años (125)",22,19,3,2,2,7,5,,,,3,48
"De 35 a 39 años (126)",14,14,,1,1,1,7,3,1,,,62
"Primaria (130)",38097,37299,8611,2938,3694,3894,7330,5421,3118,2293,798,141748
"De 12 a 14 años (131)",5829,5782,5740,39,3,,,,,,47,45
"De 15 a 19 años (132)",3109,2988,2007,765,192,22,2,,,,121,1223
"De 20 a 24 años (133)",2358,2223,279,739,785,332,81,7,,,135,3687
"De 25 a 29 años (134)",2455,2376,110,359,729,662,471,41,4,,79,6104
"De 30 a 34 años (135)",2642,2585,71,177,496,682,886,238,29,6,57,8897
"De 35 a 39 años (136)",2784,2727,48,118,322,471,1112,496,127,33,57,11685
"De 40 a 44 años (137)",3057,3013,71,133,202,380,1055,790,284,98,44,14899
"De 45 a 49 años (138)",2889,2854,43,119,192,293,856,766,395,190,35,15586
"De 50 y más años (139)",12974,12751,242,489,773,1052,2867,3083,2279,1966,223,79622
"Secundaria (140)",74798,72221,27562,12201,11265,8494,8735,2872,834,258,2577,126358
"De 12 a 14 años (141)",8040,7960,7900,56,4,,,,,,80,64
"De 15 a 19 años (142)",18223,17776,15047,2332,336,51,10,,,,447,3197
"De 20 a 24 años (143)",11467,10520,3039,4516,2318,548,86,13,,,947,11231
"De 25 a 29 años (144)",8650,8059,661,2439,2878,1455,595,25,6,,591,15280
"De 30 a 34 años (145)",7014,6830,296,1107,2046,1752,1416,188,20,5,184,17916
"De 35 a 39 años (146)",5957,5842,178,581,1374,1516,1724,401,61,7,115,18501
"De 40 a 44 años (147)",5094,5036,132,401,834,1245,1718,569,118,19,58,18110
"De 45 a 49 años (148)",3861,3810,91,262,587,811,1256,611,165,27,51,14963
"De 50 y más años (149)",6492,6388,218,507,888,1116,1930,1065,464,200,104,27096
"Sup. no Univ. incompleta (150)",7693,6996,2807,1673,1156,735,459,122,35,9,697,9333
"De 15 a 19 años (152)",1171,1144,1071,66,4,3,,,,,27,83
"De 20 a 24 años (153)",2403,2029,1283,607,114,18,4,3,,,374,925
"De 25 a 29 años (154)",1361,1173,289,509,262,93,18,2,,,188,1399
"De 30 a 34 años (155)",885,818,76,247,272,162,57,3,,1,67,1548
"De 35 a 39 años (156)",623,605,31,98,215,143,102,13,3,,18,1504
"De 40 a 44 años (157)",461,456,31,54,111,140,95,21,4,,5,1274
"De 45 a 49 años (158)",334,326,12,39,92,78,79,18,8,,8,983
"De 50 y más años (159)",455,445,14,53,86,98,104,62,20,8,10,1617
"Sup. no Univ. completa (160)",8502,7784,1488,2069,1908,1286,814,161,40,18,718,14775
"De 20 a 24 años (163)",1197,934,587,286,48,12,1,,,,263,422
"De 25 a 29 años (164)",1604,1364,421,629,243,60,11,,,,240,1341
"De 30 a 34 años (165)",1409,1303,191,466,440,167,34,4,,1,106,2027
"De 35 a 39 años (166)",1201,1169,105,290,404,258,100,12,,,32,2366
"De 40 a 44 años (167)",1077,1040,67,167,308,310,171,13,4,,37,2549
"De 45 a 49 años (168)",739,725,43,90,202,186,165,30,7,2,14,2039
"De 50 y más años (169)",1275,1249,74,141,263,293,332,102,29,15,26,4031
"Sup. Univ. incompleta (170)",6772,6053,3116,1148,848,554,311,54,14,8,719,6373
"De 15 a 19 años (172)",1285,1274,1220,48,5,,1,,,,11,62
"De 20 a 24 años (173)",2241,1854,1407,360,74,6,4,3,,,387,562
"De 25 a 29 años (174)",1080,856,316,324,163,48,4,1,,,224,817
"De 30 a 34 años (175)",614,565,81,183,187,93,17,2,1,1,49,939
"De 35 a 39 años (176)",451,437,41,78,155,113,40,9,1,,14,961
"De 40 a 44 años (177)",375,363,19,53,102,100,80,7,1,1,12,960
"De 45 a 49 años (178)",297,291,15,45,82,79,57,11,1,1,6,774
"De 50 y más años (179)",429,413,17,57,80,115,108,21,10,5,16,1298
"Sup. Univ. completa (180)",9670,8656,1884,2272,2170,1307,825,153,31,14,1014,15452
"De 20 a 24 años (183)",844,580,407,146,23,3,1,,,,264,206
"De 25 a 29 años (184)",1881,1480,649,588,201,33,4,4,1,,401,1138
"De 30 a 34 años (185)",1636,1455,344,556,417,114,20,4,,,181,1839
"De 35 a 39 años (186)",1374,1303,173,341,465,229,89,6,,,71,2368
"De 40 a 44 años (187)",1239,1208,114,227,403,305,142,16,,1,31,2663
"De 45 a 49 años (188)",996,971,63,160,297,255,166,29,1,,25,2422
"De 50 y más años (189)",1700,1659,134,254,364,368,403,94,29,13,41,4816
,,,,,,,,,,,,
"RURAL (200)",28888,28215,7627,3134,2839,2508,4211,3075,2334,2487,673,103579
"De 12 a 14 años (201)",4004,3948,3902,42,4,,,,,,56,50
"De 15 a 19 años (202)",4578,4398,2779,1241,320,48,10,,,,180,2065
"De 20 a 24 años (203)",3695,3525,473,1074,1120,587,253,18,,,170,6249
"De 25 a 29 años (204)",3060,2964,134,345,684,766,889,128,18,,96,8822
"De 30 a 34 años (205)",2581,2526,71,119,271,474,989,465,115,22,55,10628
"De 35 a 39 años (206)",2469,2443,51,92,148,243,736,702,361,110,26,13193
"De 40 a 44 años (207)",1944,1923,37,47,99,133,467,504,405,231,21,12020
"De 45 a 49 años (208)",1665,1653,33,54,49,76,281,391,400,369,12,11809
"De 50 y más años (209)",4892,4835,147,120,144,181,586,867,1035,1755,57,38743
"Sin nivel (210)",2890,2820,218,97,113,136,448,484,506,818,70,19846
"De 12 a 14 años (211)",43,42,41,,1,,,,,,1,2
"De 15 a 19 años (212)",77,75,48,18,8,1,,,,,2,37
"De 20 a 24 años (213)",115,103,23,21,22,18,16,3,,,12,209
"De 25 a 29 años (214)",117,111,9,5,13,23,45,14,2,,6,403
"De 30 a 34 años (215)",151,147,11,7,4,12,60,34,13,6,4,713
"De 35 a 39 años (216)",214,208,11,5,9,15,44,64,39,21,6,1252
"De 40 a 44 años (217)",240,231,5,2,7,9,49,50,57,52,9,1655
"De 45 a 49 años (218)",262,258,9,4,1,13,40,50,58,83,4,2005
"De 50 y más años (219)",1671,1645,61,35,48,45,194,269,337,656,26,13570
"Educacion Inicial (220)",20,18,7,1,4,1,3,2,,,2,38
"De 12 a 14 años (221)",6,6,6,,,,,,,,,
"De 15 a 19 años (222)",4,3,1,,1,,1,,,,1,6
"De 20 a 24 años (223)",2,2,,1,,1,,,,,,4
"De 25 a 29 años (224)",4,3,,,1,,1,1,,,1,12
"De 30 a 34 años (225)",1,1,,,,,1,,,,,5
"De 35 a 39 años (226)",3,3,,,2,,,1,,,,11
"Primaria (230)",17542,17212,4234,1496,1535,1569,2876,2229,1688,1585,330,69098
"De 12 a 14 años (231)",2864,2816,2781,32,3,,,,,,48,38
"De 15 a 19 años (232)",2139,2052,1107,673,223,42,7,,,,87,1273
"De 20 a 24 años (233)",1940,1871,148,464,637,414,195,13,,,69,3878
"De 25 a 29 años (234)",1821,1779,39,127,328,503,666,102,14,,42,5954
"De 30 a 34 años (235)",1656,1631,29,36,125,275,690,370,93,13,25,7470
"De 35 a 39 años (236)",1662,1647,23,35,59,123,500,530,294,83,15,9572
"De 40 a 44 años (237)",1334,1325,23,25,49,72,299,381,312,164,9,8636
"De 45 a 49 años (238)",1191,1186,17,34,29,39,179,294,318,276,5,8783
"De 50 y más años (239)",2935,2905,67,70,82,101,340,539,657,1049,30,23494
"Secundaria (240)",7691,7465,2998,1359,1061,718,793,337,123,76,226,13129
"De 12 a 14 años (241)",1091,1084,1074,10,,,,,,,7,10
"De 15 a 19 años (242)",2328,2238,1594,549,88,5,2,,,,90,748
"De 20 a 24 años (243)",1533,1455,247,557,455,152,42,2,,,78,2109
"De 25 a 29 años (244)",955,926,37,162,308,233,173,11,2,,29,2296
"De 30 a 34 años (245)",631,618,17,33,105,170,224,57,9,3,13,2187
"De 35 a 39 años (246)",482,478,10,18,58,85,173,103,25,6,4,2086
"De 40 a 44 años (247)",285,283,3,9,24,37,92,71,35,12,2,1459
"De 45 a 49 años (248)",160,158,3,12,13,14,46,40,20,10,2,827
"De 50 y más años (249)",226,225,13,9,10,22,41,53,32,45,1,1407
"Sup. no Univ. incompleta (250)",175,167,63,41,28,16,16,3,,,8,236
"De 15 a 19 años (252)",27,27,26,1,,,,,,,,1
"De 20 a 24 años (253)",54,52,29,21,2,,,,,,2,25
"De 25 a 29 años (254)",29,27,6,9,9,3,,,,,2,36
"De 30 a 34 años (255)",25,21,,5,10,3,2,1,,,4,48
"De 35 a 39 años (256)",12,12,1,2,1,3,4,1,,,,39
"De 40 a 44 años (257)",12,12,,3,3,1,5,,,,,35
"De 45 a 49 años (258)",8,8,1,,1,2,3,1,,,,28
"De 50 y más años (259)",8,8,,,2,4,2,,,,,24
"Sup. no Univ. completa (260)",223,212,31,66,40,29,23,10,5,8,11,530
"De 20 a 24 años (263)",27,24,11,8,3,2,,,,,3,20
"De 25 a 29 años (264)",46,42,10,23,6,3,,,,,4,44
"De 30 a 34 años (265)",51,48,6,14,13,8,4,3,,,3,99
"De 35 a 39 años (266)",37,36,1,14,9,5,4,1,2,,1,91
"De 40 a 44 años (267)",31,31,2,2,6,8,9,1,,3,,119
"De 45 a 49 años (268)",12,12,1,3,1,1,4,1,1,,,40
"De 50 y más años (269)",19,19,,2,2,2,2,4,2,5,,117
"Sup. Univ. incompleta (270)",68,61,15,9,11,9,12,1,4,,7,150
"De 15 a 19 años (272)",3,3,3,,,,,,,,,
"De 20 a 24 años (273)",12,10,7,2,1,,,,,,2,4
"De 25 a 29 años (274)",18,15,5,4,5,1,,,,,3,17
"De 30 a 34 años (275)",9,7,,2,2,,3,,,,2,19
"De 35 a 39 años (276)",4,4,,,,3,1,,,,,14
"De 40 a 44 años (277)",12,12,,,3,3,5,,1,,,44
"De 45 a 49 años (278)",5,5,,,,2,2,1,,,,22
"De 50 y más años (279)",5,5,,1,,,1,,3,,,30
"Sup. Univ. completa (280)",279,260,61,65,47,30,40,9,8,,19,552
"De 20 a 24 años (283)",12,8,8,,,,,,,,4,
"De 25 a 29 años (284)",70,61,28,15,14,,4,,,,9,60
"De 30 a 34 años (285)",57,53,8,22,12,6,5,,,,4,87
"De 35 a 39 años (286)",55,55,5,18,10,9,10,2,1,,,128
"De 40 a 44 años (287)",30,29,4,6,7,3,8,1,,,1,72
"De 45 a 49 años (288)",27,26,2,1,4,5,7,4,3,,1,104
"De 50 y más años (289)",28,28,6,3,,7,6,2,4,,,101
