"CUADRO Nº 13: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
"Suministro de electricidad, gas y agua (049)",1,,1,,
"Construcción (050)",2,1,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",115,112,,3,
"Comercio al por mayor (053)",6,5,,1,
"Comercio al por menor (054)",109,107,,2,
"Hoteles y restaurantes (055)",47,44,3,,
"Trans., almac. y comunicaciones (056)",3,2,1,,
"Intermediación financiera (057)",2,,,,2
"Activid.inmobil., empres. y alquileres (058)",1,1,,,
"Admin.pub. y defensa; p. segur soc.afil (059)",19,,,,19
"Enseñanza (060)",126,51,41,33,1
"Servicios sociales y de salud (061)",31,1,2,,28
"Otras activ. serv.comun.soc y personales (062)",36,30,,6,
"Hogares privados con servicio doméstico (063)",33,33,,,
"Actividad economica no especificada (065)",40,35,4,1,
,,,,,
"URBANA (066)",1235,747,167,169,152
"Agric., ganadería, caza y silvicultura (067)",279,250,27,1,1
"Industrias manufactureras (070)",126,62,17,29,18
"Suministro de electricidad, gas y agua (071)",2,1,1,,
"Construcción (072)",82,47,17,14,4
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",176,165,4,5,2
"Venta, mant.y rep. veh.autom y motoc. (074)",8,5,1,,2
"Comercio al por mayor (075)",10,8,1,1,
"Comercio al por menor (076)",158,152,2,4,
"Hoteles y restaurantes (077)",37,34,3,,
"Trans., almac. y comunicaciones (078)",47,46,1,,
"Intermediación financiera (079)",2,,,,2
"Activid.inmobil., empres. y alquileres (080)",12,9,2,1,
"Admin.pub. y defensa; p. segur soc.afil (081)",82,,,,82
"Enseñanza (082)",267,63,87,111,6
"Servicios sociales y de salud (083)",42,4,1,,37
"Otras activ. serv.comun.soc y personales (084)",33,22,4,7,
"Hogares privados con servicio doméstico (085)",22,22,,,
"Actividad economica no especificada (087)",26,22,3,1,
"Hombres (088)",894,526,124,135,109
"Agric., ganadería, caza y silvicultura (089)",263,237,24,1,1
"Industrias manufactureras (092)",112,55,10,29,18
"Suministro de electricidad, gas y agua (093)",2,1,1,,
"Construcción (094)",81,46,17,14,4
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",84,76,4,2,2
"Venta, mant.y rep. veh.autom y motoc. (096)",8,5,1,,2
"Comercio al por mayor (097)",4,3,1,,
"Comercio al por menor (098)",72,68,2,2,
"Hoteles y restaurantes (099)",5,4,1,,
"Trans., almac. y comunicaciones (100)",44,44,,,
"Activid.inmobil., empres. y alquileres (102)",12,9,2,1,
"Admin.pub. y defensa; p. segur soc.afil (103)",67,,,,67
"Enseñanza (104)",182,33,60,84,5
"Servicios sociales y de salud (105)",15,3,,,12
"Otras activ. serv.comun.soc y personales (106)",17,9,4,4,
"Hogares privados con servicio doméstico (107)",2,2,,,
"Actividad economica no especificada (109)",8,7,1,,
"Mujeres (110)",341,221,43,34,43
"Agric., ganadería, caza y silvicultura (111)",16,13,3,,
"Industrias manufactureras (114)",14,7,7,,
"Construcción (116)",1,1,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",92,89,,3,
"Comercio al por mayor (119)",6,5,,1,
"Comercio al por menor (120)",86,84,,2,
"Hoteles y restaurantes (121)",32,30,2,,
"Trans., almac. y comunicaciones (122)",3,2,1,,
"Intermediación financiera (123)",2,,,,2
"Admin.pub. y defensa; p. segur soc.afil (125)",15,,,,15
"Enseñanza (126)",85,30,27,27,1
"Servicios sociales y de salud (127)",27,1,1,,25
"Otras activ. serv.comun.soc y personales (128)",16,13,,3,
"Hogares privados con servicio doméstico (129)",20,20,,,
"Actividad economica no especificada (131)",18,15,2,1,
,,,,,
"RURAL (132)",2046,1735,186,75,50
"Agric., ganadería, caza y silvicultura (133)",1425,1372,49,4,
"Explotación de minas y canteras (135)",1,1,,,
"Industrias manufactureras (136)",66,43,11,6,6
"Suministro de electricidad, gas y agua (137)",10,4,3,3,
"Construcción (138)",200,122,63,15,
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",54,52,1,1,
"Venta, mant.y rep. veh.autom y motoc. (140)",4,3,,1,
"Comercio al por menor (142)",50,49,1,,
"Hoteles y restaurantes (143)",16,14,2,,
"Trans., almac. y comunicaciones (144)",11,9,1,,1
"Activid.inmobil., empres. y alquileres (146)",6,1,2,2,1
"Admin.pub. y defensa; p. segur soc.afil (147)",33,,,,33
"Enseñanza (148)",130,45,46,39,
"Servicios sociales y de salud (149)",10,1,1,,8
"Otras activ. serv.comun.soc y personales (150)",31,22,5,3,1
"Hogares privados con servicio doméstico (151)",16,16,,,
"Actividad economica no especificada (153)",37,33,2,2,
"Hombres (154)",1849,1579,162,65,43
"Agric., ganadería, caza y silvicultura (155)",1395,1343,48,4,
"Explotación de minas y canteras (157)",1,1,,,
"Industrias manufactureras (158)",44,25,8,5,6
"Suministro de electricidad, gas y agua (159)",9,4,2,3,
"Construcción (160)",199,122,62,15,
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",31,29,1,1,
"Venta, mant.y rep. veh.autom y motoc. (162)",4,3,,1,
"Comercio al por menor (164)",27,26,1,,
"Hoteles y restaurantes (165)",1,,1,,
"Trans., almac. y comunicaciones (166)",11,9,1,,1
"Activid.inmobil., empres. y alquileres (168)",5,,2,2,1
"Admin.pub. y defensa; p. segur soc.afil (169)",29,,,,29
"Enseñanza (170)",89,24,32,33,
"Servicios sociales y de salud (171)",6,1,,,5
"Otras activ. serv.comun.soc y personales (172)",11,5,5,,1
"Hogares privados con servicio doméstico (173)",3,3,,,
"Actividad economica no especificada (175)",15,13,,2,
"Mujeres (176)",197,156,24,10,7
"Agric., ganadería, caza y silvicultura (177)",30,29,1,,
"Industrias manufactureras (180)",22,18,3,1,
"Suministro de electricidad, gas y agua (181)",1,,1,,
"Construcción (182)",1,,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",23,23,,,
"Comercio al por menor (186)",23,23,,,
"Hoteles y restaurantes (187)",15,14,1,,
"Activid.inmobil., empres. y alquileres (190)",1,1,,,
"Admin.pub. y defensa; p. segur soc.afil (191)",4,,,,4
"Enseñanza (192)",41,21,14,6,
"Servicios sociales y de salud (193)",4,,1,,3
"Otras activ. serv.comun.soc y personales (194)",20,17,,3,
"Hogares privados con servicio doméstico (195)",13,13,,,
"Actividad economica no especificada (197)",22,20,2,,
