"CUADRO Nº 4: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (035)",1075,110,246,350,266,103
"Ocupación no especificada (037)",62,,12,23,21,6
"Desocupado (038)",29,2,14,4,6,3
,,,,,,
"URBANA (039)",2998,166,738,1076,737,281
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",26,,2,17,5,2
"Profes., científicos e intelectuales (041)",358,,53,227,78,
"Técnicos de nivel medio y trab.asimilados (042)",72,,26,32,13,1
"Jefes y empleados de oficina (043)",86,,18,48,19,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",258,12,62,109,58,17
"Agricult.trabaj. calif. agrop. y pesqueros (045)",869,25,151,238,285,170
"Obreros y oper.minas, cant.,ind.manuf. y otros (046)",85,1,34,29,19,2
"Obreros construc., conf., papel, fab., instr. (047)",113,,30,51,29,3
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (048)",982,127,306,277,197,75
"Otra (049)",18,,8,10,,
"Ocupación no especificada (050)",57,,15,18,20,4
"Desocupado (051)",74,1,33,20,14,6
"Hombres (052)",1723,75,448,591,450,159
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",23,,2,14,5,2
"Profes., científicos e intelectuales (054)",156,,16,92,48,
"Técnicos de nivel medio y trab.asimilados (055)",40,,17,12,10,1
"Jefes y empleados de oficina (056)",39,,10,20,9,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",74,1,18,31,20,4
"Agricult.trabaj. calif. agrop. y pesqueros (058)",600,9,97,173,204,117
"Obreros y oper.minas, cant.,ind.manuf. y otros (059)",63,1,26,20,14,2
"Obreros construc., conf., papel, fab., instr. (060)",113,,30,51,29,3
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (061)",519,64,195,142,93,25
"Otra (062)",18,,8,10,,
"Ocupación no especificada (063)",28,,7,9,10,2
"Desocupado (064)",50,,22,17,8,3
"Mujeres (065)",1275,91,290,485,287,122
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",3,,,3,,
"Profes., científicos e intelectuales (067)",202,,37,135,30,
"Técnicos de nivel medio y trab.asimilados (068)",32,,9,20,3,
"Jefes y empleados de oficina (069)",47,,8,28,10,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",184,11,44,78,38,13
"Agricult.trabaj. calif. agrop. y pesqueros (071)",269,16,54,65,81,53
"Obreros y oper.minas, cant.,ind.manuf. y otros (072)",22,,8,9,5,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (074)",463,63,111,135,104,50
"Ocupación no especificada (076)",29,,8,9,10,2
"Desocupado (077)",24,1,11,3,6,3
,,,,,,
"RURAL (078)",2953,98,673,967,847,368
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",2,,,1,1,
"Profes., científicos e intelectuales (080)",76,,11,50,15,
"Técnicos de nivel medio y trab.asimilados (081)",21,,8,8,5,
"Jefes y empleados de oficina (082)",18,,4,11,3,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",66,2,27,23,12,2
"Agricult.trabaj. calif. agrop. y pesqueros (084)",1455,5,228,463,491,268
"Obreros y oper.minas, cant.,ind.manuf. y otros (085)",47,,17,15,14,1
"Obreros construc., conf., papel, fab., instr. (086)",45,,12,25,8,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (087)",1130,88,339,338,273,92
"Otra (088)",1,,,,1,
"Ocupación no especificada (089)",58,,10,25,18,5
"Desocupado (090)",34,3,17,8,6,
"Hombres (091)",1897,47,436,600,576,238
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",2,,,1,1,
"Profes., científicos e intelectuales (093)",39,,5,21,13,
"Técnicos de nivel medio y trab.asimilados (094)",13,,5,4,4,
"Jefes y empleados de oficina (095)",13,,2,8,3,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",23,1,8,8,5,1
"Agricult.trabaj. calif. agrop. y pesqueros (097)",1148,3,166,378,405,196
"Obreros y oper.minas, cant.,ind.manuf. y otros (098)",43,,15,15,12,1
"Obreros construc., conf., papel, fab., instr. (099)",43,,11,24,8,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (100)",518,41,204,123,111,39
"Otra (101)",1,,,,1,
"Ocupación no especificada (102)",25,,6,11,7,1
"Desocupado (103)",29,2,14,7,6,
"Mujeres (104)",1056,51,237,367,271,130
"Profes., científicos e intelectuales (106)",37,,6,29,2,
"Técnicos de nivel medio y trab.asimilados (107)",8,,3,4,1,
"Jefes y empleados de oficina (108)",5,,2,3,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",43,1,19,15,7,1
"Agricult.trabaj. calif. agrop. y pesqueros (110)",307,2,62,85,86,72
"Obreros y oper.minas, cant.,ind.manuf. y otros (111)",4,,2,,2,
"Obreros construc., conf., papel, fab., instr. (112)",2,,1,1,,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (113)",612,47,135,215,162,53
"Ocupación no especificada (115)",33,,4,14,11,4
"Desocupado (116)",5,1,3,1,,
