"CUADRO Nº 12: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 45 a 49 años (048)",526,,,5,41,257,145,78
"De 50 y más años (049)",1669,21,96,276,453,349,30,444
,,,,,,,,
"URBANA (060)",7543,19,99,268,530,1333,3535,1759
"De 12 a 14 años (061)",26,,,,,,7,19
"De 15 a 19 años (062)",486,,,,,,287,199
"De 20 a 24 años (063)",1033,,,,,3,650,380
"De 25 a 29 años (064)",1085,,,,,45,787,253
"De 30 a 34 años (065)",988,,,,,102,722,164
"De 35 a 39 años (066)",932,,,,7,195,593,137
"De 40 a 44 años (067)",792,,,,28,294,339,131
"De 45 a 49 años (068)",606,,,7,58,321,128,92
"De 50 y más años (069)",1595,19,99,261,437,373,22,384
"PEA (070)",3099,3,32,77,230,725,1352,680
"De 12 a 14 años (071)",5,,,,,,2,3
"De 15 a 19 años (072)",102,,,,,,55,47
"De 20 a 24 años (073)",329,,,,,,203,126
"De 25 a 29 años (074)",433,,,,,24,296,113
"De 30 a 34 años (075)",431,,,,,54,286,91
"De 35 a 39 años (076)",445,,,,3,109,267,66
"De 40 a 44 años (077)",413,,,,19,162,162,70
"De 45 a 49 años (078)",324,,,4,28,181,70,41
"De 50 y más años (079)",617,3,32,73,180,195,11,123
"Ocupada (080)",3010,3,31,77,225,711,1316,647
"De 12 a 14 años (081)",4,,,,,,2,2
"De 15 a 19 años (082)",97,,,,,,52,45
"De 20 a 24 años (083)",312,,,,,,193,119
"De 25 a 29 años (084)",422,,,,,22,292,108
"De 30 a 34 años (085)",419,,,,,53,278,88
"De 35 a 39 años (086)",437,,,,3,107,262,65
"De 40 a 44 años (087)",398,,,,19,158,157,64
"De 45 a 49 años (088)",316,,,4,27,178,70,37
"De 50 y más años (089)",605,3,31,73,176,193,10,119
"Desocupada (090)",89,,1,,5,14,36,33
"De 12 a 14 años (091)",1,,,,,,,1
"De 15 a 19 años (092)",5,,,,,,3,2
"De 20 a 24 años (093)",17,,,,,,10,7
"De 25 a 29 años (094)",11,,,,,2,4,5
"De 30 a 34 años (095)",12,,,,,1,8,3
"De 35 a 39 años (096)",8,,,,,2,5,1
"De 40 a 44 años (097)",15,,,,,4,5,6
"De 45 a 49 años (098)",8,,,,1,3,,4
"De 50 y más años (099)",12,,1,,4,2,1,4
"No PEA (100)",4444,16,67,191,300,608,2183,1079
"De 12 a 14 años (101)",21,,,,,,5,16
"De 15 a 19 años (102)",384,,,,,,232,152
"De 20 a 24 años (103)",704,,,,,3,447,254
"De 25 a 29 años (104)",652,,,,,21,491,140
"De 30 a 34 años (105)",557,,,,,48,436,73
"De 35 a 39 años (106)",487,,,,4,86,326,71
"De 40 a 44 años (107)",379,,,,9,132,177,61
"De 45 a 49 años (108)",282,,,3,30,140,58,51
"De 50 y más años (109)",978,16,67,188,257,178,11,261
,,,,,,,,
"RURAL (120)",5843,6,38,122,356,776,3276,1269
"De 12 a 14 años (121)",36,,,,,,4,32
"De 15 a 19 años (122)",625,,,,,,380,245
"De 20 a 24 años (123)",906,,,,,2,651,253
"De 25 a 29 años (124)",885,,,,,13,719,153
"De 30 a 34 años (125)",753,,,,1,52,599,101
"De 35 a 39 años (126)",642,,,,3,89,482,68
"De 40 a 44 años (127)",516,,,,15,151,272,78
"De 45 a 49 años (128)",418,,,2,25,188,144,59
"De 50 y más años (129)",1062,6,38,120,312,281,25,280
"PEA (130)",2037,1,9,32,138,310,1087,460
"De 12 a 14 años (131)",6,,,,,,1,5
"De 15 a 19 años (132)",154,,,,,,86,68
"De 20 a 24 años (133)",275,,,,,2,193,80
"De 25 a 29 años (134)",319,,,,,5,247,67
"De 30 a 34 años (135)",273,,,,1,18,208,46
"De 35 a 39 años (136)",269,,,,,45,189,35
"De 40 a 44 años (137)",196,,,,7,59,100,30
"De 45 a 49 años (138)",174,,,,14,71,57,32
"De 50 y más años (139)",371,1,9,32,116,110,6,97
"Ocupada (140)",2025,1,9,32,136,308,1079,460
"De 12 a 14 años (141)",6,,,,,,1,5
"De 15 a 19 años (142)",153,,,,,,85,68
"De 20 a 24 años (143)",273,,,,,2,191,80
"De 25 a 29 años (144)",318,,,,,5,246,67
"De 30 a 34 años (145)",271,,,,1,18,206,46
"De 35 a 39 años (146)",266,,,,,44,187,35
"De 40 a 44 años (147)",196,,,,7,59,100,30
"De 45 a 49 años (148)",173,,,,14,70,57,32
"De 50 y más años (149)",369,1,9,32,114,110,6,97
"Desocupada (150)",12,,,,2,2,8,
"De 15 a 19 años (152)",1,,,,,,1,
"De 20 a 24 años (153)",2,,,,,,2,
"De 25 a 29 años (154)",1,,,,,,1,
"De 30 a 34 años (155)",2,,,,,,2,
"De 35 a 39 años (156)",3,,,,,1,2,
"De 45 a 49 años (158)",1,,,,,1,,
"De 50 y más años (159)",2,,,,2,,,
"No PEA (160)",3806,5,29,90,218,466,2189,809
"De 12 a 14 años (161)",30,,,,,,3,27
"De 15 a 19 años (162)",471,,,,,,294,177
"De 20 a 24 años (163)",631,,,,,,458,173
"De 25 a 29 años (164)",566,,,,,8,472,86
"De 30 a 34 años (165)",480,,,,,34,391,55
"De 35 a 39 años (166)",373,,,,3,44,293,33
"De 40 a 44 años (167)",320,,,,8,92,172,48
"De 45 a 49 años (168)",244,,,2,11,117,87,27
"De 50 y más años (169)",691,5,29,88,196,171,19,183
