"CUADRO Nº 3: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 25 a 29 años (024)",127,112,18,34,29,22,9,,,,15,197
"De 30 a 34 años (025)",142,133,9,23,38,25,32,5,1,,9,354
"De 35 a 39 años (026)",122,115,5,11,22,23,38,10,4,2,7,413
"De 40 a 44 años (027)",107,107,2,6,10,17,29,29,6,8,,532
"De 45 a 49 años (028)",86,86,,5,5,17,21,21,9,8,,452
"De 50 y más años (029)",206,203,7,11,15,14,45,49,38,24,3,1178
"Desocupada (030)",73,63,26,11,5,4,4,7,5,1,10,151
"De 15 a 19 años (032)",17,17,15,2,,,,,,,,2
"De 20 a 24 años (033)",22,14,10,3,,1,,,,,8,6
"De 25 a 29 años (034)",9,8,,6,2,,,,,,1,10
"De 30 a 34 años (035)",6,6,1,,2,1,,2,,,,21
"De 35 a 39 años (036)",6,5,,,,2,2,,1,,1,24
"De 40 a 44 años (037)",1,1,,,1,,,,,,,2
"De 45 a 49 años (038)",2,2,,,,,,2,,,,13
"De 50 y más años (039)",10,10,,,,,2,3,4,1,,73
"No PEA (040)",7330,7117,2197,718,628,623,1076,910,593,372,213,23617
"De 12 a 14 años (041)",906,892,892,,,,,,,,14,
"De 15 a 19 años (042)",1106,1088,958,119,11,,,,,,18,141
"De 20 a 24 años (043)",798,708,201,274,158,54,16,5,,,90,854
"De 25 a 29 años (044)",568,536,30,130,151,124,87,11,3,,32,1265
"De 30 a 34 años (045)",563,550,16,51,108,134,159,68,13,1,13,1914
"De 35 a 39 años (046)",482,474,3,22,45,88,169,96,34,17,8,2200
"De 40 a 44 años (047)",440,434,12,15,20,54,126,126,63,18,6,2329
"De 45 a 49 años (048)",424,423,10,15,15,27,93,113,97,53,1,2676
"De 50 y más años (049)",2043,2012,75,92,120,142,426,491,383,283,31,12238
,,,,,,,,,,,,
"URBANA (060)",1093,1050,296,136,142,127,176,99,49,25,43,2887
"De 12 a 14 años (061)",114,112,112,,,,,,,,2,
"De 15 a 19 años (062)",137,135,125,10,,,,,,,2,10
"De 20 a 24 años (063)",100,85,26,34,19,5,1,,,,15,91
"De 25 a 29 años (064)",99,88,11,36,25,12,4,,,,11,139
"De 30 a 34 años (065)",111,107,7,17,28,31,23,1,,,4,268
"De 35 a 39 años (066)",100,98,3,10,19,23,33,7,2,1,2,332
"De 40 a 44 años (067)",81,81,2,6,11,21,34,7,,,,281
"De 45 a 49 años (068)",68,67,1,8,9,12,18,14,4,1,1,275
"De 50 y más años (069)",283,277,9,15,31,23,63,70,43,23,6,1491
"PEA (070)",345,325,39,59,64,55,69,22,12,5,20,940
"De 12 a 14 años (071)",3,3,3,,,,,,,,,
"De 15 a 19 años (072)",13,13,11,2,,,,,,,,2
"De 20 a 24 años (073)",23,18,6,6,5,1,,,,,5,19
"De 25 a 29 años (074)",50,43,9,20,9,4,1,,,,7,54
"De 30 a 34 años (075)",62,58,3,10,19,13,13,,,,4,140
"De 35 a 39 años (076)",52,50,3,6,11,12,14,2,1,1,2,155
"De 40 a 44 años (077)",41,41,2,6,5,11,16,1,,,,125
"De 45 a 49 años (078)",34,34,,4,5,8,8,6,2,1,,138
"De 50 y más años (079)",67,65,2,5,10,6,17,13,9,3,2,307
"Ocupada (080)",339,321,38,58,64,53,69,22,12,5,18,933
"De 12 a 14 años (081)",3,3,3,,,,,,,,,
"De 15 a 19 años (082)",12,12,10,2,,,,,,,,2
"De 20 a 24 años (083)",20,17,6,6,5,,,,,,3,16
"De 25 a 29 años (084)",49,42,9,19,9,4,1,,,,7,53
"De 30 a 34 años (085)",61,57,3,10,19,12,13,,,,4,137
"De 35 a 39 años (086)",52,50,3,6,11,12,14,2,1,1,2,155
"De 40 a 44 años (087)",41,41,2,6,5,11,16,1,,,,125
"De 45 a 49 años (088)",34,34,,4,5,8,8,6,2,1,,138
"De 50 y más años (089)",67,65,2,5,10,6,17,13,9,3,2,307
"Desocupada (090)",6,4,1,1,,2,,,,,2,7
"De 15 a 19 años (092)",1,1,1,,,,,,,,,
"De 20 a 24 años (093)",3,1,,,,1,,,,,2,3
"De 25 a 29 años (094)",1,1,,1,,,,,,,,1
"De 30 a 34 años (095)",1,1,,,,1,,,,,,3
"No PEA (100)",748,725,257,77,78,72,107,77,37,20,23,1947
"De 12 a 14 años (101)",111,109,109,,,,,,,,2,
"De 15 a 19 años (102)",124,122,114,8,,,,,,,2,8
"De 20 a 24 años (103)",77,67,20,28,14,4,1,,,,10,72
"De 25 a 29 años (104)",49,45,2,16,16,8,3,,,,4,85
"De 30 a 34 años (105)",49,49,4,7,9,18,10,1,,,,128
"De 35 a 39 años (106)",48,48,,4,8,11,19,5,1,,,177
"De 40 a 44 años (107)",40,40,,,6,10,18,6,,,,156
"De 45 a 49 años (108)",34,33,1,4,4,4,10,8,2,,1,137
"De 50 y más años (109)",216,212,7,10,21,17,46,57,34,20,4,1184
,,,,,,,,,,,,
"RURAL (120)",7228,7005,2034,714,627,621,1080,932,607,390,223,24089
"De 12 a 14 años (121)",803,791,791,,,,,,,,12,
"De 15 a 19 años (122)",1021,1005,879,115,11,,,,,,16,137
"De 20 a 24 años (123)",802,710,209,270,156,53,17,5,,,92,847
"De 25 a 29 años (124)",605,568,37,134,157,134,92,11,3,,37,1333
"De 30 a 34 años (125)",600,582,19,57,120,129,168,74,14,1,18,2021
"De 35 a 39 años (126)",510,496,5,23,48,90,176,99,37,18,14,2305
"De 40 a 44 años (127)",467,461,12,15,20,50,121,148,69,26,6,2582
"De 45 a 49 años (128)",444,444,9,12,11,32,96,122,102,60,,2866
"De 50 y más años (129)",1976,1948,73,88,104,133,410,473,382,285,28,11998
"PEA (130)",646,613,94,73,77,70,111,99,51,38,33,2419
"De 12 a 14 años (131)",8,8,8,,,,,,,,,
"De 15 a 19 años (132)",39,39,35,4,,,,,,,,4
"De 20 a 24 años (133)",81,69,28,24,12,3,2,,,,12,65
"De 25 a 29 años (134)",86,77,9,20,22,18,8,,,,9,153
"De 30 a 34 años (135)",86,81,7,13,21,13,19,7,1,,5,235
"De 35 a 39 años (136)",76,70,2,5,11,13,26,8,4,1,6,282
"De 40 a 44 años (137)",67,67,,,6,6,13,28,6,8,,409
"De 45 a 49 años (138)",54,54,,1,,9,13,17,7,7,,327
"De 50 y más años (139)",149,148,5,6,5,8,30,39,33,22,1,944
"Ocupada (140)",579,554,69,63,72,68,107,92,46,37,25,2275
"De 12 a 14 años (141)",8,8,8,,,,,,,,,
"De 15 a 19 años (142)",23,23,21,2,,,,,,,,2
"De 20 a 24 años (143)",62,56,18,21,12,3,2,,,,6,62
"De 25 a 29 años (144)",78,70,9,15,20,18,8,,,,8,144
"De 30 a 34 años (145)",81,76,6,13,19,13,19,5,1,,5,217
"De 35 a 39 años (146)",70,65,2,5,11,11,24,8,3,1,5,258
"De 40 a 44 años (147)",66,66,,,5,6,13,28,6,8,,407
"De 45 a 49 años (148)",52,52,,1,,9,13,15,7,7,,314
"De 50 y más años (149)",139,138,5,6,5,8,28,36,29,21,1,871
"Desocupada (150)",67,59,25,10,5,2,4,7,5,1,8,144
"De 15 a 19 años (152)",16,16,14,2,,,,,,,,2
"De 20 a 24 años (153)",19,13,10,3,,,,,,,6,3
"De 25 a 29 años (154)",8,7,,5,2,,,,,,1,9
"De 30 a 34 años (155)",5,5,1,,2,,,2,,,,18
"De 35 a 39 años (156)",6,5,,,,2,2,,1,,1,24
"De 40 a 44 años (157)",1,1,,,1,,,,,,,2
"De 45 a 49 años (158)",2,2,,,,,,2,,,,13
"De 50 y más años (159)",10,10,,,,,2,3,4,1,,73
"No PEA (160)",6582,6392,1940,641,550,551,969,833,556,352,190,21670
"De 12 a 14 años (161)",795,783,783,,,,,,,,12,
"De 15 a 19 años (162)",982,966,844,111,11,,,,,,16,133
"De 20 a 24 años (163)",721,641,181,246,144,50,15,5,,,80,782
"De 25 a 29 años (164)",519,491,28,114,135,116,84,11,3,,28,1180
"De 30 a 34 años (165)",514,501,12,44,99,116,149,67,13,1,13,1786
"De 35 a 39 años (166)",434,426,3,18,37,77,150,91,33,17,8,2023
"De 40 a 44 años (167)",400,394,12,15,14,44,108,120,63,18,6,2173
"De 45 a 49 años (168)",390,390,9,11,11,23,83,105,95,53,,2539
"De 50 y más años (169)",1827,1800,68,82,99,125,380,434,349,263,27,11054
