"CUADRO Nº 32: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA Y DISTRITO, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,
,,"MIEMBROS PODER EJEC. Y LEGIS., DIRECT. ADM., PUB.Y EMP.","PROFES., CIENTÍFI-COS E INTELEC-TUALES","TÉCNICOS DE NIVEL MEDIO Y TRABAJ. ASIMIL","JEFES Y EMPLEA-DOS DE OFICINA","TRAB. DE. SERV. PERS. Y VEND. DEL COMERCIO Y MCDO.","AGRICULT. TRABAJ. CALIFICA-DO., AGROP. Y PESQUE-ROS.","OBREROS Y OPER. MINAS, CANTERAS, IND. MANUF. Y OTROS","OBR. CONST. CONF. PAPEL Y CARTÓN, FAB. INSTR. MUSI-CALES. Y AFINES","TRABAJ. NO CALIF. SERV. PEON, VEND. AMBU-LANTE Y AFINES",OTRA,"OCUPA-CIÓN NO ESPECI-FICADA"
"Hogares privados con servicio doméstico (019)",486,,,,,,,,,486,,
"Actividad economica no especificada (021)",551,,,,2,,,,,,,549
"Hombres (022)",12435,49,476,90,71,253,7269,243,379,3465,41,99
"Agric., ganadería, caza y silvicultura (023)",10401,,2,7,,,7269,,3,3120,,
"Explotación de minas y canteras (025)",6,,,,,,,5,,1,,
"Industrias manufactureras (026)",220,,3,5,1,1,,193,11,6,,
"Suministro de electricidad, gas y agua (027)",9,,,1,1,,,4,1,2,,
"Construcción (028)",407,,3,2,1,,,12,230,159,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (029)",315,,1,6,,230,,26,2,50,,
"Venta, mant.y rep. veh.autom.y motoc. (030)",17,,,,,4,,13,,,,
"Comercio al por mayor (031)",25,,,1,,23,,,,1,,
"Comercio al por menor (032)",273,,1,5,,203,,13,2,49,,
"Hoteles y restaurantes (033)",19,,,,,15,,,,4,,
"Trans., almac. y comunicaciones (034)",142,,,3,,3,,,126,10,,
"Activid.inmobil., empres. y alquileres (036)",18,,6,1,1,2,,,,8,,
"Admin.pub. y defensa; p. segur.soc.afil (037)",195,37,8,17,50,1,,3,5,33,41,
"Enseñanza (038)",400,12,380,,5,,,,,3,,
"Servicios sociales y de salud (039)",69,,31,34,3,,,,,1,,
"Otras activ. serv.comun.soc y personales (040)",121,,42,14,9,1,,,1,54,,
"Hogares privados con servicio doméstico (041)",14,,,,,,,,,14,,
"Actividad economica no especificada (043)",99,,,,,,,,,,,99
"Mujeres (044)",3028,16,444,82,82,467,230,180,17,1060,,450
"Agric., ganadería, caza y silvicultura (045)",655,,,,,,230,,,425,,
"Industrias manufactureras (048)",199,,,4,1,,,179,12,3,,
"Construcción (050)",4,,,,2,,,,1,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",413,,,,,376,,1,,36,,
"Venta, mant.y rep. veh.autom.y motoc. (052)",4,,,,,4,,,,,,
"Comercio al por mayor (053)",13,,,,,13,,,,,,
"Comercio al por menor (054)",396,,,,,359,,1,,36,,
"Hoteles y restaurantes (055)",123,,2,4,1,86,,,,30,,
"Trans., almac. y comunicaciones (056)",18,,,2,3,1,,,4,8,,
"Activid.inmobil., empres. y alquileres (058)",12,,1,1,7,,,,,3,,
"Admin.pub. y defensa; p. segur.soc.afil (059)",90,14,5,12,52,,,,,7,,
"Enseñanza (060)",402,2,388,4,6,,,,,2,,
"Servicios sociales y de salud (061)",108,,45,53,6,3,,,,1,,
"Otras activ. serv.comun.soc y personales (062)",80,,3,2,2,1,,,,72,,
"Hogares privados con servicio doméstico (063)",472,,,,,,,,,472,,
"Actividad economica no especificada (065)",452,,,,2,,,,,,,450
,,,,,,,,,,,,
"URBANA (066)",6677,58,594,133,138,548,2736,255,266,1700,41,208
"Agric., ganadería, caza y silvicultura (067)",3869,,2,5,,,2736,,3,1123,,
"Explotación de minas y canteras (069)",2,,,,,,,1,,1,,
"Industrias manufactureras (070)",241,,3,9,2,1,,216,6,4,,
"Suministro de electricidad, gas y agua (071)",6,,,,1,,,3,,2,,
"Construcción (072)",255,,2,2,3,,,10,137,101,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",549,,1,6,,463,,22,2,55,,
"Venta, mant.y rep. veh.autom.y motoc. (074)",19,,,,,8,,11,,,,
"Comercio al por mayor (075)",27,,,1,,26,,,,,,
"Comercio al por menor (076)",503,,1,5,,429,,11,2,55,,
"Hoteles y restaurantes (077)",108,,2,4,1,73,,,,28,,
"Trans., almac. y comunicaciones (078)",141,,,5,3,3,,,113,17,,
"Activid.inmobil., empres. y alquileres (080)",23,,6,1,8,2,,,,6,,
"Admin.pub. y defensa; p. segur.soc.afil (081)",245,45,13,15,97,1,,3,4,26,41,
"Enseñanza (082)",518,13,487,4,10,,,,,4,,
"Servicios sociales y de salud (083)",138,,62,67,4,3,,,,2,,
"Otras activ. serv.comun.soc y personales (084)",119,,16,15,7,2,,,1,78,,
"Hogares privados con servicio doméstico (085)",253,,,,,,,,,253,,
"Actividad economica no especificada (087)",210,,,,2,,,,,,,208
"Hombres (088)",4878,45,294,69,62,182,2620,150,262,1109,41,44
"Agric., ganadería, caza y silvicultura (089)",3534,,2,5,,,2620,,3,904,,
"Explotación de minas y canteras (091)",2,,,,,,,1,,1,,
"Industrias manufactureras (092)",130,,3,5,1,1,,112,6,2,,
"Suministro de electricidad, gas y agua (093)",6,,,,1,,,3,,2,,
"Construcción (094)",252,,2,2,1,,,10,137,100,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",223,,1,6,,164,,21,2,29,,
"Venta, mant.y rep. veh.autom.y motoc. (096)",15,,,,,4,,11,,,,
"Comercio al por mayor (097)",18,,,1,,17,,,,,,
"Comercio al por menor (098)",190,,1,5,,143,,10,2,29,,
"Hoteles y restaurantes (099)",13,,,,,10,,,,3,,
"Trans., almac. y comunicaciones (100)",124,,,3,,3,,,109,9,,
"Activid.inmobil., empres. y alquileres (102)",13,,5,1,1,2,,,,4,,
"Admin.pub. y defensa; p. segur.soc.afil (103)",170,34,8,8,48,1,,3,4,23,41,
"Enseñanza (104)",251,11,232,,5,,,,,3,,
"Servicios sociales y de salud (105)",53,,26,26,,,,,,1,,
"Otras activ. serv.comun.soc y personales (106)",59,,15,13,5,1,,,1,24,,
"Hogares privados con servicio doméstico (107)",4,,,,,,,,,4,,
"Actividad economica no especificada (109)",44,,,,,,,,,,,44
"Mujeres (110)",1799,13,300,64,76,366,116,105,4,591,,164
"Agric., ganadería, caza y silvicultura (111)",335,,,,,,116,,,219,,
"Industrias manufactureras (114)",111,,,4,1,,,104,,2,,
"Construcción (116)",3,,,,2,,,,,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",326,,,,,299,,1,,26,,
"Venta, mant.y rep. veh.autom.y motoc. (118)",4,,,,,4,,,,,,
"Comercio al por mayor (119)",9,,,,,9,,,,,,
"Comercio al por menor (120)",313,,,,,286,,1,,26,,
"Hoteles y restaurantes (121)",95,,2,4,1,63,,,,25,,
"Trans., almac. y comunicaciones (122)",17,,,2,3,,,,4,8,,
"Activid.inmobil., empres. y alquileres (124)",10,,1,,7,,,,,2,,
"Admin.pub. y defensa; p. segur.soc.afil (125)",75,11,5,7,49,,,,,3,,
"Enseñanza (126)",267,2,255,4,5,,,,,1,,
"Servicios sociales y de salud (127)",85,,36,41,4,3,,,,1,,
"Otras activ. serv.comun.soc y personales (128)",60,,1,2,2,1,,,,54,,
"Hogares privados con servicio doméstico (129)",249,,,,,,,,,249,,
"Actividad economica no especificada (131)",166,,,,2,,,,,,,164
,,,,,,,,,,,,
"RURAL (132)",8786,7,326,39,15,172,4763,168,130,2825,,341
"Agric., ganadería, caza y silvicultura (133)",7187,,,2,,,4763,,,2422,,
"Explotación de minas y canteras (135)",4,,,,,,,4,,,,
"Industrias manufactureras (136)",178,,,,,,,156,17,5,,
"Suministro de electricidad, gas y agua (137)",3,,,1,,,,1,1,,,
"Construcción (138)",156,,1,,,,,2,94,59,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",179,,,,,143,,5,,31,,
"Venta, mant.y rep. veh.autom.y motoc. (140)",2,,,,,,,2,,,,
"Comercio al por mayor (141)",11,,,,,10,,,,1,,
"Comercio al por menor (142)",166,,,,,133,,3,,30,,
"Hoteles y restaurantes (143)",34,,,,,28,,,,6,,
"Trans., almac. y comunicaciones (144)",19,,,,,1,,,17,1,,
"Activid.inmobil., empres. y alquileres (146)",7,,1,1,,,,,,5,,
"Admin.pub. y defensa; p. segur.soc.afil (147)",40,6,,14,5,,,,1,14,,
"Enseñanza (148)",284,1,281,,1,,,,,1,,
"Servicios sociales y de salud (149)",39,,14,20,5,,,,,,,
"Otras activ. serv.comun.soc y personales (150)",82,,29,1,4,,,,,48,,
"Hogares privados con servicio doméstico (151)",233,,,,,,,,,233,,
"Actividad economica no especificada (153)",341,,,,,,,,,,,341
"Hombres (154)",7557,4,182,21,9,71,4649,93,117,2356,,55
"Agric., ganadería, caza y silvicultura (155)",6867,,,2,,,4649,,,2216,,
"Explotación de minas y canteras (157)",4,,,,,,,4,,,,
"Industrias manufactureras (158)",90,,,,,,,81,5,4,,
"Suministro de electricidad, gas y agua (159)",3,,,1,,,,1,1,,,
"Construcción (160)",155,,1,,,,,2,93,59,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",92,,,,,66,,5,,21,,
"Venta, mant.y rep. veh.autom.y motoc. (162)",2,,,,,,,2,,,,
"Comercio al por mayor (163)",7,,,,,6,,,,1,,
"Comercio al por menor (164)",83,,,,,60,,3,,20,,
"Hoteles y restaurantes (165)",6,,,,,5,,,,1,,
"Trans., almac. y comunicaciones (166)",18,,,,,,,,17,1,,
"Activid.inmobil., empres. y alquileres (168)",5,,1,,,,,,,4,,
"Admin.pub. y defensa; p. segur.soc.afil (169)",25,3,,9,2,,,,1,10,,
"Enseñanza (170)",149,1,148,,,,,,,,,
"Servicios sociales y de salud (171)",16,,5,8,3,,,,,,,
"Otras activ. serv.comun.soc y personales (172)",62,,27,1,4,,,,,30,,
"Hogares privados con servicio doméstico (173)",10,,,,,,,,,10,,
"Actividad economica no especificada (175)",55,,,,,,,,,,,55
"Mujeres (176)",1229,3,144,18,6,101,114,75,13,469,,286
"Agric., ganadería, caza y silvicultura (177)",320,,,,,,114,,,206,,
"Industrias manufactureras (180)",88,,,,,,,75,12,1,,
"Construcción (182)",1,,,,,,,,1,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",87,,,,,77,,,,10,,
"Comercio al por mayor (185)",4,,,,,4,,,,,,
"Comercio al por menor (186)",83,,,,,73,,,,10,,
"Hoteles y restaurantes (187)",28,,,,,23,,,,5,,
"Trans., almac. y comunicaciones (188)",1,,,,,1,,,,,,
"Activid.inmobil., empres. y alquileres (190)",2,,,1,,,,,,1,,
"Admin.pub. y defensa; p. segur.soc.afil (191)",15,3,,5,3,,,,,4,,
"Enseñanza (192)",135,,133,,1,,,,,1,,
"Servicios sociales y de salud (193)",23,,9,12,2,,,,,,,
"Otras activ. serv.comun.soc y personales (194)",20,,2,,,,,,,18,,
"Hogares privados con servicio doméstico (195)",223,,,,,,,,,223,,
"Actividad economica no especificada (197)",286,,,,,,,,,,,286
