"CUADRO Nº 3: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 20 a 24 años (023)",367,337,130,119,67,13,8,,,,30,325
"De 25 a 29 años (024)",476,429,93,121,114,63,34,4,,,47,706
"De 30 a 34 años (025)",462,437,51,82,108,86,80,27,3,,25,1093
"De 35 a 39 años (026)",447,430,41,57,77,80,104,54,14,3,17,1393
"De 40 a 44 años (027)",412,404,23,38,59,68,116,63,27,10,8,1621
"De 45 a 49 años (028)",356,352,22,29,37,54,90,67,41,12,4,1578
"De 50 y más años (029)",1471,1466,92,90,119,152,312,298,236,167,5,7972
"Desocupada (030)",82,76,39,15,7,2,8,4,,1,6,105
"De 12 a 14 años (031)",1,1,1,,,,,,,,,
"De 15 a 19 años (032)",10,10,9,1,,,,,,,,1
"De 20 a 24 años (033)",26,23,14,8,,,1,,,,3,12
"De 25 a 29 años (034)",15,14,9,3,2,,,,,,1,7
"De 30 a 34 años (035)",14,13,4,1,3,,4,1,,,1,32
"De 35 a 39 años (036)",4,4,1,,,1,2,,,,,12
"De 40 a 44 años (037)",7,6,1,2,,1,1,1,,,1,15
"De 45 a 49 años (038)",2,2,,,1,,,1,,,,8
"De 50 y más años (039)",3,3,,,1,,,1,,1,,18
"No PEA (040)",5165,5032,1652,432,480,475,856,581,337,219,133,15676
"De 12 a 14 años (041)",758,757,754,2,1,,,,,,1,4
"De 15 a 19 años (042)",680,673,597,63,12,1,,,,,7,90
"De 20 a 24 años (043)",379,347,125,125,69,22,6,,,,32,353
"De 25 a 29 años (044)",319,297,34,72,88,57,38,6,2,,22,639
"De 30 a 34 años (045)",336,321,17,34,66,89,92,20,2,1,15,988
"De 35 a 39 años (046)",344,332,11,30,67,60,108,42,14,,12,1207
"De 40 a 44 años (047)",303,290,18,12,32,50,84,53,30,11,13,1308
"De 45 a 49 años (048)",252,246,6,8,18,37,63,63,30,21,6,1342
"De 50 y más años (049)",1794,1769,90,86,127,159,465,397,259,186,25,9745
,,,,,,,,,,,,
"URBANA (060)",5954,5769,1464,660,692,687,1017,672,362,215,185,18374
"De 12 a 14 años (061)",512,512,512,,,,,,,,,
"De 15 a 19 años (062)",532,531,469,55,6,1,,,,,1,70
"De 20 a 24 años (063)",458,417,177,149,69,14,8,,,,41,362
"De 25 a 29 años (064)",504,456,91,132,122,71,35,4,1,,48,772
"De 30 a 34 años (065)",510,482,42,84,125,109,107,12,2,1,28,1216
"De 35 a 39 años (066)",538,517,38,58,104,107,133,61,15,1,21,1687
"De 40 a 44 años (067)",481,465,19,37,64,91,137,70,36,11,16,1920
"De 45 a 49 años (068)",391,383,17,25,36,72,100,87,34,12,8,1740
"De 50 y más años (069)",2028,2006,99,120,166,222,497,438,274,190,22,10607
"PEA (070)",2627,2531,371,389,378,349,474,316,159,95,96,8713
"De 12 a 14 años (071)",29,29,29,,,,,,,,,
"De 15 a 19 años (072)",88,88,59,28,,1,,,,,,31
"De 20 a 24 años (073)",228,206,90,74,29,7,6,,,,22,178
"De 25 a 29 años (074)",296,264,63,84,66,33,16,2,,,32,395
"De 30 a 34 años (075)",302,282,35,59,75,53,50,9,1,,20,641
"De 35 a 39 años (076)",304,293,28,40,55,59,73,30,7,1,11,900
"De 40 a 44 años (077)",279,274,9,30,47,55,78,38,14,3,5,1035
"De 45 a 49 años (078)",233,230,15,18,26,45,60,44,19,3,3,950
"De 50 y más años (079)",868,865,43,56,80,96,191,193,118,88,3,4583
"Ocupada (080)",2575,2485,348,381,374,347,469,313,159,94,90,8641
"De 12 a 14 años (081)",29,29,29,,,,,,,,,
"De 15 a 19 años (082)",84,84,55,28,,1,,,,,,31
"De 20 a 24 años (083)",209,190,80,69,29,7,5,,,,19,169
"De 25 a 29 años (084)",288,257,58,83,65,33,16,2,,,31,392
"De 30 a 34 años (085)",293,274,32,58,73,53,48,9,1,,19,627
"De 35 a 39 años (086)",300,289,27,40,55,58,71,30,7,1,11,888
"De 40 a 44 años (087)",275,271,9,29,47,54,78,37,14,3,4,1025
"De 45 a 49 años (088)",231,228,15,18,25,45,60,43,19,3,3,942
"De 50 y más años (089)",866,863,43,56,80,96,191,192,118,87,3,4567
"Desocupada (090)",52,46,23,8,4,2,5,3,,1,6,72
"De 15 a 19 años (092)",4,4,4,,,,,,,,,
"De 20 a 24 años (093)",19,16,10,5,,,1,,,,3,9
"De 25 a 29 años (094)",8,7,5,1,1,,,,,,1,3
"De 30 a 34 años (095)",9,8,3,1,2,,2,,,,1,14
"De 35 a 39 años (096)",4,4,1,,,1,2,,,,,12
"De 40 a 44 años (097)",4,3,,1,,1,,1,,,1,10
"De 45 a 49 años (098)",2,2,,,1,,,1,,,,8
"De 50 y más años (099)",2,2,,,,,,1,,1,,16
"No PEA (100)",3327,3238,1093,271,314,338,543,356,203,120,89,9661
"De 12 a 14 años (101)",483,483,483,,,,,,,,,
"De 15 a 19 años (102)",444,443,410,27,6,,,,,,1,39
"De 20 a 24 años (103)",230,211,87,75,40,7,2,,,,19,184
"De 25 a 29 años (104)",208,192,28,48,56,38,19,2,1,,16,377
"De 30 a 34 años (105)",208,200,7,25,50,56,57,3,1,1,8,575
"De 35 a 39 años (106)",234,224,10,18,49,48,60,31,8,,10,787
"De 40 a 44 años (107)",202,191,10,7,17,36,59,32,22,8,11,885
"De 45 a 49 años (108)",158,153,2,7,10,27,40,43,15,9,5,790
"De 50 y más años (109)",1160,1141,56,64,86,126,306,245,156,102,19,6024
,,,,,,,,,,,,
"RURAL (120)",3487,3395,830,366,382,307,591,426,296,197,92,12153
"De 12 a 14 años (121)",288,287,284,2,1,,,,,,1,4
"De 15 a 19 años (122)",320,312,247,52,12,1,,,,,8,79
"De 20 a 24 años (123)",314,290,92,103,67,21,7,,,,24,328
"De 25 a 29 años (124)",306,284,45,64,82,49,37,6,1,,22,580
"De 30 a 34 años (125)",302,289,30,33,52,66,69,36,3,,13,897
"De 35 a 39 años (126)",257,249,15,29,40,34,81,35,13,2,8,925
"De 40 a 44 años (127)",241,235,23,15,27,28,64,47,21,10,6,1024
"De 45 a 49 años (128)",219,217,11,12,20,19,53,44,37,21,2,1188
"De 50 y más años (129)",1240,1232,83,56,81,89,280,258,221,164,8,7128
"PEA (130)",1649,1601,271,205,216,170,278,201,162,98,48,6138
"De 12 a 14 años (131)",13,13,13,,,,,,,,,
"De 15 a 19 años (132)",84,82,60,16,6,,,,,,2,28
"De 20 a 24 años (133)",165,154,54,53,38,6,3,,,,11,159
"De 25 a 29 años (134)",195,179,39,40,50,30,18,2,,,16,318
"De 30 a 34 años (135)",174,168,20,24,36,33,34,19,2,,6,484
"De 35 a 39 años (136)",147,141,14,17,22,22,33,24,7,2,6,505
"De 40 a 44 años (137)",140,136,15,10,12,14,39,26,13,7,4,601
"De 45 a 49 años (138)",125,124,7,11,12,9,30,24,22,9,1,636
"De 50 y más años (139)",606,604,49,34,40,56,121,106,118,80,2,3407
"Ocupada (140)",1619,1571,255,198,213,170,275,200,162,98,48,6105
"De 12 a 14 años (141)",12,12,12,,,,,,,,,
"De 15 a 19 años (142)",78,76,55,15,6,,,,,,2,27
"De 20 a 24 años (143)",158,147,50,50,38,6,3,,,,11,156
"De 25 a 29 años (144)",188,172,35,38,49,30,18,2,,,16,314
"De 30 a 34 años (145)",169,163,19,24,35,33,32,18,2,,6,466
"De 35 a 39 años (146)",147,141,14,17,22,22,33,24,7,2,6,505
"De 40 a 44 años (147)",137,133,14,9,12,14,38,26,13,7,4,596
"De 45 a 49 años (148)",125,124,7,11,12,9,30,24,22,9,1,636
"De 50 y más años (149)",605,603,49,34,39,56,121,106,118,80,2,3405
"Desocupada (150)",30,30,16,7,3,,3,1,,,,33
"De 12 a 14 años (151)",1,1,1,,,,,,,,,
"De 15 a 19 años (152)",6,6,5,1,,,,,,,,1
"De 20 a 24 años (153)",7,7,4,3,,,,,,,,3
"De 25 a 29 años (154)",7,7,4,2,1,,,,,,,4
"De 30 a 34 años (155)",5,5,1,,1,,2,1,,,,18
"De 40 a 44 años (157)",3,3,1,1,,,1,,,,,5
"De 50 y más años (159)",1,1,,,1,,,,,,,2
"No PEA (160)",1838,1794,559,161,166,137,313,225,134,99,44,6015
"De 12 a 14 años (161)",275,274,271,2,1,,,,,,1,4
"De 15 a 19 años (162)",236,230,187,36,6,1,,,,,6,51
"De 20 a 24 años (163)",149,136,38,50,29,15,4,,,,13,169
"De 25 a 29 años (164)",111,105,6,24,32,19,19,4,1,,6,262
"De 30 a 34 años (165)",128,121,10,9,16,33,35,17,1,,7,413
"De 35 a 39 años (166)",110,108,1,12,18,12,48,11,6,,2,420
"De 40 a 44 años (167)",101,99,8,5,15,14,25,21,8,3,2,423
"De 45 a 49 años (168)",94,93,4,1,8,10,23,20,15,12,1,552
"De 50 y más años (169)",634,628,34,22,41,33,159,152,103,84,6,3721
