"CUADRO Nº 9: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVIINCIA, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, CONDICION DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 30 a 34 años (035)",464,545,532,25,97.6,4.6,
"De 35 a 39 años (036)",304,651,617,19,94.8,2.9,
"De 40 a 44 años (037)",204,550,528,3,96,0.5,
"De 45 a 49 años (038)",148,510,465,2,91.2,0.4,
"De 50 y más años (039)",182,739,680,,92,,
"No PEA (040)",114399,253356,229698,4557,90.7,1.8,
"De 12 a 14 años (041)",15047,40,39,6,97.5,15,
"De 15 a 19 años (042)",20598,1539,1470,467,95.5,30.3,
"De 20 a 24 años (043)",13771,7509,7334,1193,97.7,15.9,
"De 25 a 29 años (044)",9562,13602,13318,1172,97.9,8.6,
"De 30 a 34 años (045)",7972,18093,17573,890,97.1,4.9,
"De 35 a 39 años (046)",7345,22110,21194,563,95.9,2.5,
"De 40 a 44 años (047)",6526,23886,22609,234,94.7,1,
"De 45 a 49 años (048)",5727,24187,22480,32,92.9,0.1,
"De 50 y más años (049)",27851,142390,123681,,86.9,,
,,,,,,,
"URBANA (060)",169381,358169,329277,5957,91.9,1.7,
"De 12 a 14 años (061)",13662,50,48,4,96,8,
"De 15 a 19 años (062)",22786,1761,1688,511,95.9,29,
"De 20 a 24 años (063)",21269,10071,9812,1387,97.4,13.8,
"De 25 a 29 años (064)",18455,20051,19640,1546,98,7.7,
"De 30 a 34 años (065)",16473,29647,28880,1278,97.4,4.3,
"De 35 a 39 años (066)",15062,37383,36022,849,96.4,2.3,
"De 40 a 44 años (067)",13364,41390,39372,332,95.1,0.8,
"De 45 a 49 años (068)",11442,41194,38611,49,93.7,0.1,
"De 50 y más años (069)",36868,176622,155204,1,87.9,,
"PEA (070)",69135,143955,134874,2074,93.7,1.4,
"De 12 a 14 años (071)",627,21,20,,95.2,,
"De 15 a 19 años (072)",4338,512,503,122,98.2,23.8,
"De 20 a 24 años (073)",8985,3901,3788,372,97.1,9.5,
"De 25 a 29 años (074)",10050,8695,8505,523,97.8,6,
"De 30 a 34 años (075)",9528,14527,14167,512,97.5,3.5,
"De 35 a 39 años (076)",8742,19380,18739,376,96.7,1.9,
"De 40 a 44 años (077)",7729,21679,20680,144,95.4,0.7,
"De 45 a 49 años (078)",6525,21273,20034,24,94.2,0.1,
"De 50 y más años (079)",12611,53967,48438,1,89.8,,
"Ocupada (080)",66041,140373,131475,1948,93.7,1.4,
"De 12 a 14 años (081)",599,21,20,,95.2,,
"De 15 a 19 años (082)",3979,471,462,113,98.1,24,
"De 20 a 24 años (083)",8201,3612,3511,336,97.2,9.3,
"De 25 a 29 años (084)",9373,8275,8092,487,97.8,5.9,
"De 30 a 34 años (085)",9077,14008,13659,490,97.5,3.5,
"De 35 a 39 años (086)",8446,18748,18140,357,96.8,1.9,
"De 40 a 44 años (087)",7539,21166,20189,142,95.4,0.7,
"De 45 a 49 años (088)",6383,20786,19590,22,94.2,0.1,
"De 50 y más años (089)",12444,53286,47812,1,89.7,,
"Desocupada (090)",3094,3582,3399,126,94.9,3.5,
"De 12 a 14 años (091)",28,,,,,,
"De 15 a 19 años (092)",359,41,41,9,100,22,
"De 20 a 24 años (093)",784,289,277,36,95.8,12.5,
"De 25 a 29 años (094)",677,420,413,36,98.3,8.6,
"De 30 a 34 años (095)",451,519,508,22,97.9,4.2,
"De 35 a 39 años (096)",296,632,599,19,94.8,3,
"De 40 a 44 años (097)",190,513,491,2,95.7,0.4,
"De 45 a 49 años (098)",142,487,444,2,91.2,0.4,
"De 50 y más años (099)",167,681,626,,91.9,,
"No PEA (100)",100246,214214,194403,3883,90.8,1.8,
"De 12 a 14 años (101)",13035,29,28,4,96.6,13.8,
"De 15 a 19 años (102)",18448,1249,1185,389,94.9,31.1,
"De 20 a 24 años (103)",12284,6170,6024,1015,97.6,16.5,
"De 25 a 29 años (104)",8405,11356,11135,1023,98.1,9,
"De 30 a 34 años (105)",6945,15120,14713,766,97.3,5.1,
"De 35 a 39 años (106)",6320,18003,17283,473,96,2.6,
"De 40 a 44 años (107)",5635,19711,18692,188,94.8,1,
"De 45 a 49 años (108)",4917,19921,18577,25,93.3,0.1,
"De 50 y más años (109)",24257,122655,106766,,87,,
,,,,,,,
"RURAL (120)",20192,56509,50900,926,90.1,1.6,
"De 12 a 14 años (121)",2144,12,12,2,100,16.7,
"De 15 a 19 años (122)",2710,400,392,102,98,25.5,
"De 20 a 24 años (123)",2292,1906,1867,221,98,11.6,
"De 25 a 29 años (124)",1876,3235,3128,204,96.7,6.3,
"De 30 a 34 años (125)",1659,4416,4239,192,96,4.3,
"De 35 a 39 años (126)",1673,6235,5859,129,94,2.1,
"De 40 a 44 años (127)",1457,6458,6036,60,93.5,0.9,
"De 45 a 49 años (128)",1322,6671,6083,16,91.2,0.2,
"De 50 y más años (129)",5059,27176,23284,,85.7,,
"PEA (130)",6039,17367,15605,253,89.9,1.5,
"De 12 a 14 años (131)",132,1,1,,100,,
"De 15 a 19 años (132)",560,110,107,25,97.3,22.7,
"De 20 a 24 años (133)",805,567,557,43,98.2,7.6,
"De 25 a 29 años (134)",719,989,945,55,95.6,5.6,
"De 30 a 34 años (135)",632,1443,1379,68,95.6,4.7,
"De 35 a 39 años (136)",648,2128,1948,38,91.5,1.8,
"De 40 a 44 años (137)",566,2283,2119,15,92.8,0.7,
"De 45 a 49 años (138)",512,2405,2180,9,90.6,0.4,
"De 50 y más años (139)",1465,7441,6369,,85.6,,
"Ocupada (140)",5846,17157,15404,247,89.8,1.4,
"De 12 a 14 años (141)",130,1,1,,100,,
"De 15 a 19 años (142)",517,108,105,25,97.2,23.1,
"De 20 a 24 años (143)",754,546,536,42,98.2,7.7,
"De 25 a 29 años (144)",678,965,921,54,95.4,5.6,
"De 30 a 34 años (145)",619,1417,1355,65,95.6,4.6,
"De 35 a 39 años (146)",640,2109,1930,38,91.5,1.8,
"De 40 a 44 años (147)",552,2246,2082,14,92.7,0.6,
"De 45 a 49 años (148)",506,2382,2159,9,90.6,0.4,
"De 50 y más años (149)",1450,7383,6315,,85.5,,
"Desocupada (150)",193,210,201,6,95.7,2.9,
"De 12 a 14 años (151)",2,,,,,,
"De 15 a 19 años (152)",43,2,2,,100,,
"De 20 a 24 años (153)",51,21,21,1,100,4.8,
"De 25 a 29 años (154)",41,24,24,1,100,4.2,
"De 30 a 34 años (155)",13,26,24,3,92.3,11.5,
"De 35 a 39 años (156)",8,19,18,,94.7,,
"De 40 a 44 años (157)",14,37,37,1,100,2.7,
"De 45 a 49 años (158)",6,23,21,,91.3,,
"De 50 y más años (159)",15,58,54,,93.1,,
"No PEA (160)",14153,39142,35295,673,90.2,1.7,
"De 12 a 14 años (161)",2012,11,11,2,100,18.2,
"De 15 a 19 años (162)",2150,290,285,77,98.3,26.6,
"De 20 a 24 años (163)",1487,1339,1310,178,97.8,13.3,
"De 25 a 29 años (164)",1157,2246,2183,149,97.2,6.6,
"De 30 a 34 años (165)",1027,2973,2860,124,96.2,4.2,
"De 35 a 39 años (166)",1025,4107,3911,91,95.2,2.2,
"De 40 a 44 años (167)",891,4175,3917,45,93.8,1.1,
"De 45 a 49 años (168)",810,4266,3903,7,91.5,0.2,
"De 50 y más años (169)",3594,19735,16915,,85.7,,
