"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
"Venta, mant.y rep. veh.autom.y motoc. (146)",34,,,3,,9,,22,,,,,
"Comercio al por mayor (147)",58,,,3,,55,,,,,,,
"Comercio al por menor (148)",706,,2,7,,599,,12,,86,,,
"Hoteles y restaurantes (149)",189,,,1,,142,,,,46,,,
"Trans., almac. y comunicaciones (150)",331,,,2,1,,,,305,23,,,
"Intermediación financiera (151)",1,,,,1,,,,,,,,
"Activid.inmobil., empres. y alquileres (152)",42,,3,7,17,2,,,6,7,,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",57,9,,4,18,,,,,12,14,,
"Enseñanza (154)",879,5,868,,2,,,,,4,,,
"Servicios sociales y de salud (155)",116,,36,69,6,3,,,,2,,,
"Otras activ. serv.comun.soc y personales (156)",88,,2,12,1,4,,,,69,,,
"Hogares privados con servicio doméstico (157)",261,,,,,,,,1,260,,,
"Actividad economica no especificada (159)",974,,,2,10,,,,1,3,,958,
"Desocupado (160)",556,,,,,,,,,,,,556
"Hombres (161)",29831,11,448,74,39,427,16433,237,472,11065,14,164,447
"Agric., ganadería, caza y silvicultura (162)",27243,,4,3,1,,16428,2,5,10800,,,
"Pesca (163)",5,,,,,,5,,,,,,
"Explotación de minas y canteras (164)",9,,1,,2,,,3,,3,,,
"Industrias manufactureras (165)",183,,1,1,,1,,175,3,2,,,
"Suministro de electricidad, gas y agua (166)",27,,,1,7,,,7,3,9,,,
"Construcción (167)",245,,1,,1,,,18,148,77,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (168)",506,,1,8,,406,,32,,59,,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",31,,,3,,6,,22,,,,,
"Comercio al por mayor (170)",40,,,2,,38,,,,,,,
"Comercio al por menor (171)",435,,1,3,,362,,10,,59,,,
"Hoteles y restaurantes (172)",25,,,1,,16,,,,8,,,
"Trans., almac. y comunicaciones (173)",330,,,2,1,,,,305,22,,,
"Intermediación financiera (174)",1,,,,1,,,,,,,,
"Activid.inmobil., empres. y alquileres (175)",22,,2,4,5,2,,,6,3,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",46,7,,3,10,,,,,12,14,,
"Enseñanza (177)",431,4,425,,1,,,,,1,,,
"Servicios sociales y de salud (178)",53,,11,37,2,2,,,,1,,,
"Otras activ. serv.comun.soc y personales (179)",59,,2,12,,,,,,45,,,
"Hogares privados con servicio doméstico (180)",22,,,,,,,,1,21,,,
"Actividad economica no especificada (182)",177,,,2,8,,,,1,2,,164,
"Desocupado (183)",447,,,,,,,,,,,,447
"Mujeres (184)",6320,3,474,44,29,388,1125,72,2,3280,,794,109
"Agric., ganadería, caza y silvicultura (185)",4066,,1,,,,1125,,,2940,,,
"Explotación de minas y canteras (187)",5,,3,,1,,,1,,,,,
"Industrias manufactureras (188)",71,,,2,,,,69,,,,,
"Construcción (190)",5,,,1,,,,,2,2,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (191)",292,,1,5,,257,,2,,27,,,
"Venta, mant.y rep. veh.autom.y motoc. (192)",3,,,,,3,,,,,,,
"Comercio al por mayor (193)",18,,,1,,17,,,,,,,
"Comercio al por menor (194)",271,,1,4,,237,,2,,27,,,
"Hoteles y restaurantes (195)",164,,,,,126,,,,38,,,
"Trans., almac. y comunicaciones (196)",1,,,,,,,,,1,,,
"Activid.inmobil., empres. y alquileres (198)",20,,1,3,12,,,,,4,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",11,2,,1,8,,,,,,,,
"Enseñanza (200)",448,1,443,,1,,,,,3,,,
"Servicios sociales y de salud (201)",63,,25,32,4,1,,,,1,,,
"Otras activ. serv.comun.soc y personales (202)",29,,,,1,4,,,,24,,,
"Hogares privados con servicio doméstico (203)",239,,,,,,,,,239,,,
"Actividad economica no especificada (205)",797,,,,2,,,,,1,,794,
"Desocupado (206)",109,,,,,,,,,,,,109
