"CUADRO Nº 13: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
"Agric., ganadería, caza y silvicultura (045)",1174,1142,30,2,
"Explotación de minas y canteras (047)",853,487,109,123,134
"Industrias manufactureras (048)",113,101,11,,1
"Suministro de electricidad, gas y agua (049)",3,3,,,
"Construcción (050)",10,4,2,3,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",1210,1173,34,3,
"Venta, mant.y rep. veh.autom y motoc. (052)",8,7,1,,
"Comercio al por mayor (053)",32,29,3,,
"Comercio al por menor (054)",1170,1137,30,3,
"Hoteles y restaurantes (055)",327,295,31,1,
"Trans., almac. y comunicaciones (056)",27,25,1,1,
"Intermediación financiera (057)",7,7,,,
"Activid.inmobil., empres. y alquileres (058)",11,6,1,2,2
"Admin.pub. y defensa; p. segur soc.afil (059)",30,,,,30
"Enseñanza (060)",94,21,20,30,23
"Servicios sociales y de salud (061)",48,17,4,2,25
"Otras activ. serv.comun.soc y personales (062)",62,59,2,1,
"Hogares privados con servicio doméstico (063)",142,142,,,
"Actividad economica no especificada (065)",213,199,7,2,5
,,,,,
"URBANA (066)",11369,6000,1926,2127,1316
"Agric., ganadería, caza y silvicultura (067)",840,766,66,7,1
"Explotación de minas y canteras (069)",6175,1827,1453,1889,1006
"Industrias manufactureras (070)",274,242,20,10,2
"Suministro de electricidad, gas y agua (071)",12,4,,7,1
"Construcción (072)",435,303,99,28,5
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",1719,1661,53,5,
"Venta, mant.y rep. veh.autom y motoc. (074)",62,57,5,,
"Comercio al por mayor (075)",50,45,4,1,
"Comercio al por menor (076)",1607,1559,44,4,
"Hoteles y restaurantes (077)",435,374,57,4,
"Trans., almac. y comunicaciones (078)",161,131,16,8,6
"Intermediación financiera (079)",9,9,,,
"Activid.inmobil., empres. y alquileres (080)",72,40,15,11,6
"Admin.pub. y defensa; p. segur soc.afil (081)",143,,,,143
"Enseñanza (082)",294,45,61,111,77
"Servicios sociales y de salud (083)",77,25,5,6,41
"Otras activ. serv.comun.soc y personales (084)",109,86,17,2,4
"Hogares privados con servicio doméstico (085)",157,157,,,
"Actividad economica no especificada (087)",457,330,64,39,24
"Hombres (088)",8394,3550,1705,1996,1143
"Agric., ganadería, caza y silvicultura (089)",546,496,44,5,1
"Explotación de minas y canteras (091)",5548,1487,1351,1800,910
"Industrias manufactureras (092)",187,165,11,10,1
"Suministro de electricidad, gas y agua (093)",9,1,,7,1
"Construcción (094)",427,300,97,25,5
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",610,588,20,2,
"Venta, mant.y rep. veh.autom y motoc. (096)",55,51,4,,
"Comercio al por mayor (097)",23,21,1,1,
"Comercio al por menor (098)",532,516,15,1,
"Hoteles y restaurantes (099)",138,105,30,3,
"Trans., almac. y comunicaciones (100)",142,112,16,8,6
"Intermediación financiera (101)",5,5,,,
"Activid.inmobil., empres. y alquileres (102)",67,37,15,10,5
"Admin.pub. y defensa; p. segur soc.afil (103)",119,,,,119
"Enseñanza (104)",211,28,46,83,54
"Servicios sociales y de salud (105)",32,9,1,4,18
"Otras activ. serv.comun.soc y personales (106)",52,30,16,2,4
"Hogares privados con servicio doméstico (107)",33,33,,,
"Actividad economica no especificada (109)",268,154,58,37,19
"Mujeres (110)",2975,2450,221,131,173
"Agric., ganadería, caza y silvicultura (111)",294,270,22,2,
"Explotación de minas y canteras (113)",627,340,102,89,96
"Industrias manufactureras (114)",87,77,9,,1
"Suministro de electricidad, gas y agua (115)",3,3,,,
"Construcción (116)",8,3,2,3,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",1109,1073,33,3,
"Venta, mant.y rep. veh.autom y motoc. (118)",7,6,1,,
"Comercio al por mayor (119)",27,24,3,,
"Comercio al por menor (120)",1075,1043,29,3,
"Hoteles y restaurantes (121)",297,269,27,1,
"Trans., almac. y comunicaciones (122)",19,19,,,
"Intermediación financiera (123)",4,4,,,
"Activid.inmobil., empres. y alquileres (124)",5,3,,1,1
"Admin.pub. y defensa; p. segur soc.afil (125)",24,,,,24
"Enseñanza (126)",83,17,15,28,23
"Servicios sociales y de salud (127)",45,16,4,2,23
"Otras activ. serv.comun.soc y personales (128)",57,56,1,,
"Hogares privados con servicio doméstico (129)",124,124,,,
"Actividad economica no especificada (131)",189,176,6,2,5
,,,,,
"RURAL (132)",4991,3792,294,365,540
"Agric., ganadería, caza y silvicultura (133)",2748,2705,42,1,
"Explotación de minas y canteras (135)",1648,602,188,346,512
"Industrias manufactureras (136)",67,64,3,,
"Construcción (138)",115,94,19,1,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",152,147,5,,
"Venta, mant.y rep. veh.autom y motoc. (140)",9,8,1,,
"Comercio al por mayor (141)",9,8,1,,
"Comercio al por menor (142)",134,131,3,,
"Hoteles y restaurantes (143)",36,31,4,1,
"Trans., almac. y comunicaciones (144)",30,28,1,1,
"Intermediación financiera (145)",10,9,,1,
"Activid.inmobil., empres. y alquileres (146)",19,11,3,3,2
"Admin.pub. y defensa; p. segur soc.afil (147)",19,,,,19
"Enseñanza (148)",43,15,19,7,2
"Servicios sociales y de salud (149)",6,2,,,4
"Otras activ. serv.comun.soc y personales (150)",8,5,1,2,
"Hogares privados con servicio doméstico (151)",24,24,,,
"Actividad economica no especificada (153)",66,55,9,2,
"Hombres (154)",3642,2561,263,326,492
"Agric., ganadería, caza y silvicultura (155)",1868,1833,34,1,
"Explotación de minas y canteras (157)",1422,455,181,312,474
"Industrias manufactureras (158)",41,40,1,,
"Construcción (160)",113,93,19,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",51,47,4,,
"Venta, mant.y rep. veh.autom y motoc. (162)",8,7,1,,
"Comercio al por mayor (163)",4,3,1,,
"Comercio al por menor (164)",39,37,2,,
"Hoteles y restaurantes (165)",6,5,,1,
"Trans., almac. y comunicaciones (166)",22,22,,,
"Intermediación financiera (167)",7,6,,1,
"Activid.inmobil., empres. y alquileres (168)",13,8,2,2,1
"Admin.pub. y defensa; p. segur soc.afil (169)",13,,,,13
"Enseñanza (170)",32,11,14,5,2
"Servicios sociales y de salud (171)",3,1,,,2
"Otras activ. serv.comun.soc y personales (172)",3,2,,1,
"Hogares privados con servicio doméstico (173)",6,6,,,
"Actividad economica no especificada (175)",42,32,8,2,
"Mujeres (176)",1349,1231,31,39,48
"Agric., ganadería, caza y silvicultura (177)",880,872,8,,
"Explotación de minas y canteras (179)",226,147,7,34,38
"Industrias manufactureras (180)",26,24,2,,
"Construcción (182)",2,1,,,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",101,100,1,,
"Venta, mant.y rep. veh.autom y motoc. (184)",1,1,,,
"Comercio al por mayor (185)",5,5,,,
"Comercio al por menor (186)",95,94,1,,
"Hoteles y restaurantes (187)",30,26,4,,
"Trans., almac. y comunicaciones (188)",8,6,1,1,
"Intermediación financiera (189)",3,3,,,
"Activid.inmobil., empres. y alquileres (190)",6,3,1,1,1
"Admin.pub. y defensa; p. segur soc.afil (191)",6,,,,6
"Enseñanza (192)",11,4,5,2,
"Servicios sociales y de salud (193)",3,1,,,2
"Otras activ. serv.comun.soc y personales (194)",5,3,1,1,
"Hogares privados con servicio doméstico (195)",18,18,,,
"Actividad economica no especificada (197)",24,23,1,,
