"CUADRO Nº 9: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVIINCIA, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, CONDICION DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 35 a 39 años (036)",9,38,36,1,94.7,2.6,
"De 40 a 44 años (037)",6,44,35,,79.5,,
"De 45 a 49 años (038)",4,15,12,,80,,
"De 50 y más años (039)",13,86,74,,86,,
"No PEA (040)",16397,52500,43926,890,83.7,1.7,
"De 12 a 14 años (041)",3151,14,14,1,100,7.1,
"De 15 a 19 años (042)",2459,307,299,99,97.4,32.2,
"De 20 a 24 años (043)",1270,1511,1451,209,96,13.8,
"De 25 a 29 años (044)",1203,2843,2692,207,94.7,7.3,
"De 30 a 34 años (045)",1127,4044,3751,169,92.8,4.2,
"De 35 a 39 años (046)",1093,5188,4707,124,90.7,2.4,
"De 40 a 44 años (047)",1081,6445,5663,67,87.9,1,
"De 45 a 49 años (048)",937,6402,5456,14,85.2,0.2,
"De 50 y más años (049)",4076,25746,19893,,77.3,,
,,,,,,,
"URBANA (060)",6084,16905,14916,323,88.2,1.9,
"De 12 a 14 años (061)",742,3,3,,100,,
"De 15 a 19 años (062)",851,120,119,33,99.2,27.5,
"De 20 a 24 años (063)",649,644,633,85,98.3,13.2,
"De 25 a 29 años (064)",638,1114,1083,71,97.2,6.4,
"De 30 a 34 años (065)",616,1604,1527,67,95.2,4.2,
"De 35 a 39 años (066)",552,2046,1921,44,93.9,2.2,
"De 40 a 44 años (067)",476,2251,2094,18,93,0.8,
"De 45 a 49 años (068)",395,2196,1947,5,88.7,0.2,
"De 50 y más años (069)",1165,6927,5589,,80.7,,
"PEA (070)",2328,7188,6470,135,90,1.9,
"De 12 a 14 años (071)",37,1,1,,100,,
"De 15 a 19 años (072)",191,39,39,12,100,30.8,
"De 20 a 24 años (073)",267,255,249,31,97.6,12.2,
"De 25 a 29 años (074)",333,523,508,28,97.1,5.4,
"De 30 a 34 años (075)",315,721,704,36,97.6,5,
"De 35 a 39 años (076)",310,986,937,22,95,2.2,
"De 40 a 44 años (077)",255,1127,1050,5,93.2,0.4,
"De 45 a 49 años (078)",204,1019,913,1,89.6,0.1,
"De 50 y más años (079)",416,2517,2069,,82.2,,
"Ocupada (080)",2250,7022,6324,130,90.1,1.9,
"De 12 a 14 años (081)",37,1,1,,100,,
"De 15 a 19 años (082)",175,34,34,10,100,29.4,
"De 20 a 24 años (083)",248,245,239,30,97.6,12.2,
"De 25 a 29 años (084)",319,490,477,26,97.3,5.3,
"De 30 a 34 años (085)",307,709,692,36,97.6,5.1,
"De 35 a 39 años (086)",305,973,926,22,95.2,2.3,
"De 40 a 44 años (087)",253,1117,1041,5,93.2,0.4,
"De 45 a 49 años (088)",200,1004,901,1,89.7,0.1,
"De 50 y más años (089)",406,2449,2013,,82.2,,
"Desocupada (090)",78,166,146,5,88,3,
"De 15 a 19 años (092)",16,5,5,2,100,40,
"De 20 a 24 años (093)",19,10,10,1,100,10,
"De 25 a 29 años (094)",14,33,31,2,93.9,6.1,
"De 30 a 34 años (095)",8,12,12,,100,,
"De 35 a 39 años (096)",5,13,11,,84.6,,
"De 40 a 44 años (097)",2,10,9,,90,,
"De 45 a 49 años (098)",4,15,12,,80,,
"De 50 y más años (099)",10,68,56,,82.4,,
"No PEA (100)",3756,9717,8446,188,86.9,1.9,
"De 12 a 14 años (101)",705,2,2,,100,,
"De 15 a 19 años (102)",660,81,80,21,98.8,25.9,
"De 20 a 24 años (103)",382,389,384,54,98.7,13.9,
"De 25 a 29 años (104)",305,591,575,43,97.3,7.3,
"De 30 a 34 años (105)",301,883,823,31,93.2,3.5,
"De 35 a 39 años (106)",242,1060,984,22,92.8,2.1,
"De 40 a 44 años (107)",221,1124,1044,13,92.9,1.2,
"De 45 a 49 años (108)",191,1177,1034,4,87.9,0.3,
"De 50 y más años (109)",749,4410,3520,,79.8,,
,,,,,,,
"RURAL (120)",19091,71543,60170,1227,84.1,1.7,
"De 12 a 14 años (121)",2567,16,15,3,93.8,18.8,
"De 15 a 19 años (122)",2218,367,359,125,97.8,34.1,
"De 20 a 24 años (123)",1533,1970,1883,272,95.6,13.8,
"De 25 a 29 años (124)",1607,3958,3747,285,94.7,7.2,
"De 30 a 34 años (125)",1487,5517,5106,232,92.6,4.2,
"De 35 a 39 años (126)",1515,7382,6693,182,90.7,2.5,
"De 40 a 44 años (127)",1581,9710,8499,100,87.5,1,
"De 45 a 49 años (128)",1366,9124,7806,27,85.6,0.3,
"De 50 y más años (129)",5217,33499,26062,1,77.8,,
"PEA (130)",6450,28760,24690,524,85.8,1.8,
"De 12 a 14 años (131)",121,4,3,2,75,50,
"De 15 a 19 años (132)",419,141,140,47,99.3,33.3,
"De 20 a 24 años (133)",645,848,816,117,96.2,13.8,
"De 25 a 29 años (134)",709,1706,1630,121,95.5,7.1,
"De 30 a 34 años (135)",661,2356,2178,94,92.4,4,
"De 35 a 39 años (136)",664,3254,2970,80,91.3,2.5,
"De 40 a 44 años (137)",721,4389,3880,45,88.4,1,
"De 45 a 49 años (138)",620,3899,3384,17,86.8,0.4,
"De 50 y más años (139)",1890,12163,9689,1,79.7,,
"Ocupada (140)",6400,28658,24596,519,85.8,1.8,
"De 12 a 14 años (141)",116,4,3,2,75,50,
"De 15 a 19 años (142)",405,135,134,44,99.3,32.6,
"De 20 a 24 años (143)",634,844,812,117,96.2,13.9,
"De 25 a 29 años (144)",703,1695,1619,120,95.5,7.1,
"De 30 a 34 años (145)",658,2352,2174,94,92.4,4,
"De 35 a 39 años (146)",660,3229,2945,79,91.2,2.4,
"De 40 a 44 años (147)",717,4355,3854,45,88.5,1,
"De 45 a 49 años (148)",620,3899,3384,17,86.8,0.4,
"De 50 y más años (149)",1887,12145,9671,1,79.6,,
"Desocupada (150)",50,102,94,5,92.2,4.9,
"De 12 a 14 años (151)",5,,,,,,
"De 15 a 19 años (152)",14,6,6,3,100,50,
"De 20 a 24 años (153)",11,4,4,,100,,
"De 25 a 29 años (154)",6,11,11,1,100,9.1,
"De 30 a 34 años (155)",3,4,4,,100,,
"De 35 a 39 años (156)",4,25,25,1,100,4,
"De 40 a 44 años (157)",4,34,26,,76.5,,
"De 50 y más años (159)",3,18,18,,100,,
"No PEA (160)",12641,42783,35480,703,82.9,1.6,
"De 12 a 14 años (161)",2446,12,12,1,100,8.3,
"De 15 a 19 años (162)",1799,226,219,78,96.9,34.5,
"De 20 a 24 años (163)",888,1122,1067,155,95.1,13.8,
"De 25 a 29 años (164)",898,2252,2117,164,94,7.3,
"De 30 a 34 años (165)",826,3161,2928,138,92.6,4.4,
"De 35 a 39 años (166)",851,4128,3723,102,90.2,2.5,
"De 40 a 44 años (167)",860,5321,4619,55,86.8,1,
"De 45 a 49 años (168)",746,5225,4422,10,84.6,0.2,
"De 50 y más años (169)",3327,21336,16373,,76.7,,
