"CUADRO Nº 7: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Actividad economica no especificada (043)",87,,30,26,20,11
"Mujeres (045)",1268,23,392,494,278,81
"Agric., ganadería, caza y silvicultura (046)",331,16,104,96,72,43
"Industrias manufactureras (049)",23,,11,5,6,1
"Suministro de electricidad, gas y agua (050)",1,,1,,,
"Construcción (051)",4,,2,2,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (052)",180,4,61,64,36,15
"Venta, mant.y rep. veh.autom.y motoc. (053)",1,,,1,,
"Comercio al por mayor (054)",8,,3,3,2,
"Comercio al por menor (055)",171,4,58,60,34,15
"Hoteles y restaurantes (056)",69,,20,27,19,3
"Trans., almac. y comunicaciones (057)",4,,1,1,2,
"Intermediación financiera (058)",2,,1,1,,
"Activid.inmobil., empres. y alquileres (059)",15,,5,5,5,
"Admin.pub. y defensa; p. segur.soc.afil (060)",47,,14,15,18,
"Enseñanza (061)",309,,40,199,70,
"Servicios sociales y de salud (062)",61,,20,25,15,1
"Otras activ. serv.comun.soc y personales (063)",28,,13,7,7,1
"Hogares privados con servicio doméstico (064)",109,3,67,18,15,6
"Actividad economica no especificada (066)",85,,32,29,13,11
,,,,,,
"URBANA (067)",1953,19,516,807,506,105
"Agric., ganadería, caza y silvicultura (068)",312,9,103,87,82,31
"Explotación de minas y canteras (070)",2,,1,1,,
"Industrias manufactureras (071)",68,1,24,20,17,6
"Suministro de electricidad, gas y agua (072)",6,,2,1,3,
"Construcción (073)",71,,25,32,12,2
"Comerc., rep. veh. autom.,motoc. efect. pers. (074)",298,7,90,90,78,33
"Venta, mant.y rep. veh.autom.y motoc. (075)",13,,4,6,3,
"Comercio al por mayor (076)",19,,6,8,4,1
"Comercio al por menor (077)",266,7,80,76,71,32
"Hoteles y restaurantes (078)",72,,24,27,18,3
"Trans., almac. y comunicaciones (079)",58,,21,20,16,1
"Intermediación financiera (080)",4,,1,3,,
"Activid.inmobil., empres. y alquileres (081)",43,,11,13,15,4
"Admin.pub. y defensa; p. segur.soc.afil (082)",110,,27,43,39,1
"Enseñanza (083)",585,,53,366,164,2
"Servicios sociales y de salud (084)",109,,25,56,27,1
"Otras activ. serv.comun.soc y personales (085)",44,,17,16,10,1
"Hogares privados con servicio doméstico (086)",78,2,55,7,10,4
"Actividad economica no especificada (088)",93,,37,25,15,16
"Hombres (089)",1236,14,307,506,337,72
"Agric., ganadería, caza y silvicultura (090)",282,9,91,78,76,28
"Explotación de minas y canteras (092)",2,,1,1,,
"Industrias manufactureras (093)",63,1,22,19,16,5
"Suministro de electricidad, gas y agua (094)",6,,2,1,3,
"Construcción (095)",71,,25,32,12,2
"Comerc., rep. veh. autom.,motoc. efect. pers. (096)",152,4,43,39,46,20
"Venta, mant.y rep. veh.autom.y motoc. (097)",12,,4,5,3,
"Comercio al por mayor (098)",11,,3,5,2,1
"Comercio al por menor (099)",129,4,36,29,41,19
"Hoteles y restaurantes (100)",15,,7,6,2,
"Trans., almac. y comunicaciones (101)",54,,20,19,14,1
"Intermediación financiera (102)",2,,,2,,
"Activid.inmobil., empres. y alquileres (103)",35,,8,11,12,4
"Admin.pub. y defensa; p. segur.soc.afil (104)",72,,16,33,22,1
"Enseñanza (105)",342,,28,207,105,2
"Servicios sociales y de salud (106)",56,,11,33,12,
"Otras activ. serv.comun.soc y personales (107)",27,,7,13,7,
"Hogares privados con servicio doméstico (108)",9,,6,,2,1
"Actividad economica no especificada (110)",48,,20,12,8,8
"Mujeres (112)",717,5,209,301,169,33
"Agric., ganadería, caza y silvicultura (113)",30,,12,9,6,3
"Industrias manufactureras (116)",5,,2,1,1,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (119)",146,3,47,51,32,13
"Venta, mant.y rep. veh.autom.y motoc. (120)",1,,,1,,
"Comercio al por mayor (121)",8,,3,3,2,
"Comercio al por menor (122)",137,3,44,47,30,13
"Hoteles y restaurantes (123)",57,,17,21,16,3
"Trans., almac. y comunicaciones (124)",4,,1,1,2,
"Intermediación financiera (125)",2,,1,1,,
"Activid.inmobil., empres. y alquileres (126)",8,,3,2,3,
"Admin.pub. y defensa; p. segur.soc.afil (127)",38,,11,10,17,
"Enseñanza (128)",243,,25,159,59,
"Servicios sociales y de salud (129)",53,,14,23,15,1
"Otras activ. serv.comun.soc y personales (130)",17,,10,3,3,1
"Hogares privados con servicio doméstico (131)",69,2,49,7,8,3
"Actividad economica no especificada (133)",45,,17,13,7,8
,,,,,,
"RURAL (134)",3938,58,1188,1354,992,346
"Agric., ganadería, caza y silvicultura (135)",2978,49,894,934,791,310
"Pesca (136)",1,,,1,,
"Industrias manufactureras (138)",118,,46,33,32,7
"Suministro de electricidad, gas y agua (139)",33,,15,12,4,2
"Construcción (140)",253,1,83,104,57,8
"Comerc., rep. veh. autom.,motoc. efect. pers. (141)",65,3,27,22,10,3
"Venta, mant.y rep. veh.autom.y motoc. (142)",4,,2,1,1,
"Comercio al por menor (144)",61,3,25,21,9,3
"Hoteles y restaurantes (145)",16,,5,8,3,
"Trans., almac. y comunicaciones (146)",12,,4,5,2,1
"Activid.inmobil., empres. y alquileres (148)",18,,6,7,4,1
"Admin.pub. y defensa; p. segur.soc.afil (149)",45,,14,21,9,1
"Enseñanza (150)",222,,29,145,47,1
"Servicios sociales y de salud (151)",21,,10,9,1,1
"Otras activ. serv.comun.soc y personales (152)",27,3,9,8,7,
"Hogares privados con servicio doméstico (153)",50,2,21,15,7,5
"Actividad economica no especificada (155)",79,,25,30,18,6
"Hombres (156)",3387,40,1005,1161,883,298
"Agric., ganadería, caza y silvicultura (157)",2677,33,802,847,725,270
"Pesca (158)",1,,,1,,
"Industrias manufactureras (160)",100,,37,29,27,7
"Suministro de electricidad, gas y agua (161)",32,,14,12,4,2
"Construcción (162)",249,1,81,102,57,8
"Comerc., rep. veh. autom.,motoc. efect. pers. (163)",31,2,13,9,6,1
"Venta, mant.y rep. veh.autom.y motoc. (164)",4,,2,1,1,
"Comercio al por menor (166)",27,2,11,8,5,1
"Hoteles y restaurantes (167)",4,,2,2,,
"Trans., almac. y comunicaciones (168)",12,,4,5,2,1
"Activid.inmobil., empres. y alquileres (170)",11,,4,4,2,1
"Admin.pub. y defensa; p. segur.soc.afil (171)",36,,11,16,8,1
"Enseñanza (172)",156,,14,105,36,1
"Servicios sociales y de salud (173)",13,,4,7,1,1
"Otras activ. serv.comun.soc y personales (174)",16,3,6,4,3,
"Hogares privados con servicio doméstico (175)",10,1,3,4,,2
"Actividad economica no especificada (177)",39,,10,14,12,3
"Mujeres (179)",551,18,183,193,109,48
"Agric., ganadería, caza y silvicultura (180)",301,16,92,87,66,40
"Industrias manufactureras (183)",18,,9,4,5,
"Suministro de electricidad, gas y agua (184)",1,,1,,,
"Construcción (185)",4,,2,2,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (186)",34,1,14,13,4,2
"Comercio al por menor (189)",34,1,14,13,4,2
"Hoteles y restaurantes (190)",12,,3,6,3,
"Activid.inmobil., empres. y alquileres (193)",7,,2,3,2,
"Admin.pub. y defensa; p. segur.soc.afil (194)",9,,3,5,1,
"Enseñanza (195)",66,,15,40,11,
"Servicios sociales y de salud (196)",8,,6,2,,
"Otras activ. serv.comun.soc y personales (197)",11,,3,4,4,
"Hogares privados con servicio doméstico (198)",40,1,18,11,7,3
"Actividad economica no especificada (200)",40,,15,16,6,3
