"CUADRO Nº 9: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVIINCIA, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, CONDICION DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 40 a 44 años (037)",16,47,44,,93.6,,
"De 45 a 49 años (038)",15,40,39,,97.5,,
"De 50 y más años (039)",24,115,94,,81.7,,
"No PEA (040)",15718,38367,34638,786,90.3,2,
"De 12 a 14 años (041)",2063,13,13,2,100,15.4,
"De 15 a 19 años (042)",2422,325,311,98,95.7,30.2,
"De 20 a 24 años (043)",1779,1656,1609,255,97.2,15.4,
"De 25 a 29 años (044)",1479,2340,2294,182,98,7.8,
"De 30 a 34 años (045)",1342,3010,2938,151,97.6,5,
"De 35 a 39 años (046)",1099,3222,3110,74,96.5,2.3,
"De 40 a 44 años (047)",885,3228,3048,21,94.4,0.7,
"De 45 a 49 años (048)",757,3177,2934,3,92.4,0.1,
"De 50 y más años (049)",3892,21396,18381,,85.9,,
,,,,,,,
"URBANA (060)",18794,45714,41801,714,91.4,1.6,
"De 12 a 14 años (061)",1550,7,7,1,100,14.3,
"De 15 a 19 años (062)",2279,261,242,69,92.7,26.4,
"De 20 a 24 años (063)",2171,1580,1541,211,97.5,13.4,
"De 25 a 29 años (064)",1909,2481,2436,185,98.2,7.5,
"De 30 a 34 años (065)",1881,3605,3511,141,97.4,3.9,
"De 35 a 39 años (066)",1718,4440,4297,78,96.8,1.8,
"De 40 a 44 años (067)",1400,4656,4425,28,95,0.6,
"De 45 a 49 años (068)",1188,4470,4198,1,93.9,,
"De 50 y más años (069)",4698,24214,21144,,87.3,,
"PEA (070)",7801,20030,18496,207,92.3,1,
"De 12 a 14 años (071)",62,1,1,,100,,
"De 15 a 19 años (072)",504,64,57,11,89.1,17.2,
"De 20 a 24 años (073)",957,538,521,46,96.8,8.6,
"De 25 a 29 años (074)",910,968,949,70,98,7.2,
"De 30 a 34 años (075)",982,1622,1569,42,96.7,2.6,
"De 35 a 39 años (076)",967,2321,2251,25,97,1.1,
"De 40 a 44 años (077)",807,2567,2445,12,95.2,0.5,
"De 45 a 49 años (078)",670,2408,2283,1,94.8,,
"De 50 y más años (079)",1942,9541,8420,,88.3,,
"Ocupada (080)",7559,19734,18220,198,92.3,1,
"De 12 a 14 años (081)",56,1,1,,100,,
"De 15 a 19 años (082)",458,61,54,9,88.5,14.8,
"De 20 a 24 años (083)",898,516,499,45,96.7,8.7,
"De 25 a 29 años (084)",873,942,923,66,98,7,
"De 30 a 34 años (085)",952,1582,1529,40,96.6,2.5,
"De 35 a 39 años (086)",946,2276,2207,25,97,1.1,
"De 40 a 44 años (087)",795,2528,2409,12,95.3,0.5,
"De 45 a 49 años (088)",659,2373,2249,1,94.8,,
"De 50 y más años (089)",1922,9455,8349,,88.3,,
"Desocupada (090)",242,296,276,9,93.2,3,
"De 12 a 14 años (091)",6,,,,,,
"De 15 a 19 años (092)",46,3,3,2,100,66.7,
"De 20 a 24 años (093)",59,22,22,1,100,4.5,
"De 25 a 29 años (094)",37,26,26,4,100,15.4,
"De 30 a 34 años (095)",30,40,40,2,100,5,
"De 35 a 39 años (096)",21,45,44,,97.8,,
"De 40 a 44 años (097)",12,39,36,,92.3,,
"De 45 a 49 años (098)",11,35,34,,97.1,,
"De 50 y más años (099)",20,86,71,,82.6,,
"No PEA (100)",10993,25684,23305,507,90.7,2,
"De 12 a 14 años (101)",1488,6,6,1,100,16.7,
"De 15 a 19 años (102)",1775,197,185,58,93.9,29.4,
"De 20 a 24 años (103)",1214,1042,1020,165,97.9,15.8,
"De 25 a 29 años (104)",999,1513,1487,115,98.3,7.6,
"De 30 a 34 años (105)",899,1983,1942,99,97.9,5,
"De 35 a 39 años (106)",751,2119,2046,53,96.6,2.5,
"De 40 a 44 años (107)",593,2089,1980,16,94.8,0.8,
"De 45 a 49 años (108)",518,2062,1915,,92.9,,
"De 50 y más años (109)",2756,14673,12724,,86.7,,
,,,,,,,
"RURAL (120)",7610,21262,19095,402,89.8,1.9,
"De 12 a 14 años (121)",623,8,8,1,100,12.5,
"De 15 a 19 años (122)",874,193,189,51,97.9,26.4,
"De 20 a 24 años (123)",944,910,874,120,96,13.2,
"De 25 a 29 años (124)",848,1361,1322,96,97.1,7.1,
"De 30 a 34 años (125)",751,1681,1628,75,96.8,4.5,
"De 35 a 39 años (126)",678,2044,1968,45,96.3,2.2,
"De 40 a 44 años (127)",545,2060,1934,11,93.9,0.5,
"De 45 a 49 años (128)",444,2041,1859,3,91.1,0.1,
"De 50 y más años (129)",1903,10964,9313,,84.9,,
"PEA (130)",2885,8579,7762,123,90.5,1.4,
"De 12 a 14 años (131)",48,1,1,,100,,
"De 15 a 19 años (132)",227,65,63,11,96.9,16.9,
"De 20 a 24 años (133)",379,296,285,31,96.3,10.5,
"De 25 a 29 años (134)",368,534,515,29,96.4,5.4,
"De 30 a 34 años (135)",308,654,632,23,96.6,3.5,
"De 35 a 39 años (136)",330,941,904,23,96.1,2.4,
"De 40 a 44 años (137)",253,921,866,6,94,0.7,
"De 45 a 49 años (138)",205,926,840,,90.7,,
"De 50 y más años (139)",767,4241,3656,,86.2,,
"Ocupada (140)",2820,8506,7695,122,90.5,1.4,
"De 12 a 14 años (141)",46,1,1,,100,,
"De 15 a 19 años (142)",216,61,59,11,96.7,18,
"De 20 a 24 años (143)",358,293,282,31,96.2,10.6,
"De 25 a 29 años (144)",362,528,509,28,96.4,5.3,
"De 30 a 34 años (145)",302,644,622,23,96.6,3.6,
"De 35 a 39 años (146)",323,933,896,23,96,2.5,
"De 40 a 44 años (147)",249,913,858,6,94,0.7,
"De 45 a 49 años (148)",201,921,835,,90.7,,
"De 50 y más años (149)",763,4212,3633,,86.3,,
"Desocupada (150)",65,73,67,1,91.8,1.4,
"De 12 a 14 años (151)",2,,,,,,
"De 15 a 19 años (152)",11,4,4,,100,,
"De 20 a 24 años (153)",21,3,3,,100,,
"De 25 a 29 años (154)",6,6,6,1,100,16.7,
"De 30 a 34 años (155)",6,10,10,,100,,
"De 35 a 39 años (156)",7,8,8,,100,,
"De 40 a 44 años (157)",4,8,8,,100,,
"De 45 a 49 años (158)",4,5,5,,100,,
"De 50 y más años (159)",4,29,23,,79.3,,
"No PEA (160)",4725,12683,11333,279,89.4,2.2,
"De 12 a 14 años (161)",575,7,7,1,100,14.3,
"De 15 a 19 años (162)",647,128,126,40,98.4,31.3,
"De 20 a 24 años (163)",565,614,589,89,95.9,14.5,
"De 25 a 29 años (164)",480,827,807,67,97.6,8.1,
"De 30 a 34 años (165)",443,1027,996,52,97,5.1,
"De 35 a 39 años (166)",348,1103,1064,22,96.5,2,
"De 40 a 44 años (167)",292,1139,1068,5,93.8,0.4,
"De 45 a 49 años (168)",239,1115,1019,3,91.4,0.3,
"De 50 y más años (169)",1136,6723,5657,,84.1,,
