"CUADRO Nº 4: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (035)",923,34,345,276,215,53
"Otra (036)",3,,2,1,,
"Ocupación no especificada (037)",192,,57,71,43,21
"Desocupado (038)",69,5,36,19,7,2
,,,,,,
"URBANA (039)",6448,115,1971,2386,1562,414
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",31,,8,17,5,1
"Profes., científicos e intelectuales (041)",481,,69,293,115,4
"Técnicos de nivel medio y trab.asimilados (042)",180,,73,75,31,1
"Jefes y empleados de oficina (043)",143,,52,59,32,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",840,9,221,343,213,54
"Agricult.trabaj. calif. agrop. y pesqueros (045)",1924,18,393,669,623,221
"Obreros y oper.minas, cant.,ind.manuf. y otros (046)",279,4,80,117,64,14
"Obreros construc., conf., papel, fab., instr. (047)",524,1,179,216,116,12
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (048)",1539,71,695,419,280,74
"Otra (049)",73,,14,46,13,
"Ocupación no especificada (050)",234,1,86,78,43,26
"Desocupado (051)",200,11,101,54,27,7
"Hombres (052)",4484,90,1412,1599,1092,291
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",18,,2,11,4,1
"Profes., científicos e intelectuales (054)",233,,26,134,69,4
"Técnicos de nivel medio y trab.asimilados (055)",128,,52,51,24,1
"Jefes y empleados de oficina (056)",75,,19,30,26,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",360,5,104,129,94,28
"Agricult.trabaj. calif. agrop. y pesqueros (058)",1703,16,368,600,535,184
"Obreros y oper.minas, cant.,ind.manuf. y otros (059)",227,3,71,92,50,11
"Obreros construc., conf., papel, fab., instr. (060)",518,1,176,214,115,12
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (061)",907,57,459,226,128,37
"Otra (062)",72,,14,45,13,
"Ocupación no especificada (063)",100,1,51,26,14,8
"Desocupado (064)",143,7,70,41,20,5
"Mujeres (065)",1964,25,559,787,470,123
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",13,,6,6,1,
"Profes., científicos e intelectuales (067)",248,,43,159,46,
"Técnicos de nivel medio y trab.asimilados (068)",52,,21,24,7,
"Jefes y empleados de oficina (069)",68,,33,29,6,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",480,4,117,214,119,26
"Agricult.trabaj. calif. agrop. y pesqueros (071)",221,2,25,69,88,37
"Obreros y oper.minas, cant.,ind.manuf. y otros (072)",52,1,9,25,14,3
"Obreros construc., conf., papel, fab., instr. (073)",6,,3,2,1,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (074)",632,14,236,193,152,37
"Otra (075)",1,,,1,,
"Ocupación no especificada (076)",134,,35,52,29,18
"Desocupado (077)",57,4,31,13,7,2
,,,,,,
"RURAL (078)",3845,116,1485,1181,783,280
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",11,,5,3,3,
"Profes., científicos e intelectuales (080)",65,,22,27,16,
"Técnicos de nivel medio y trab.asimilados (081)",21,,12,8,1,
"Jefes y empleados de oficina (082)",18,,5,12,1,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",129,1,40,55,25,8
"Agricult.trabaj. calif. agrop. y pesqueros (084)",1974,14,543,669,519,229
"Obreros y oper.minas, cant.,ind.manuf. y otros (085)",76,2,36,24,13,1
"Obreros construc., conf., papel, fab., instr. (086)",148,,61,61,25,1
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (087)",1276,95,704,279,161,37
"Otra (088)",2,,2,,,
"Ocupación no especificada (089)",69,,24,25,16,4
"Desocupado (090)",56,4,31,18,3,
"Hombres (091)",3208,93,1257,982,647,229
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",11,,5,3,3,
"Profes., científicos e intelectuales (093)",32,,6,18,8,
"Técnicos de nivel medio y trab.asimilados (094)",12,,6,5,1,
"Jefes y empleados de oficina (095)",15,,2,12,1,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",67,,20,28,17,2
"Agricult.trabaj. calif. agrop. y pesqueros (097)",1819,13,502,620,481,203
"Obreros y oper.minas, cant.,ind.manuf. y otros (098)",65,2,32,22,8,1
"Obreros construc., conf., papel, fab., instr. (099)",147,,61,60,25,1
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (100)",985,75,595,196,98,21
"Ocupación no especificada (102)",11,,2,6,2,1
"Desocupado (103)",44,3,26,12,3,
"Mujeres (104)",637,23,228,199,136,51
"Profes., científicos e intelectuales (106)",33,,16,9,8,
"Técnicos de nivel medio y trab.asimilados (107)",9,,6,3,,
"Jefes y empleados de oficina (108)",3,,3,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",62,1,20,27,8,6
"Agricult.trabaj. calif. agrop. y pesqueros (110)",155,1,41,49,38,26
"Obreros y oper.minas, cant.,ind.manuf. y otros (111)",11,,4,2,5,
"Obreros construc., conf., papel, fab., instr. (112)",1,,,1,,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (113)",291,20,109,83,63,16
"Otra (114)",2,,2,,,
"Ocupación no especificada (115)",58,,22,19,14,3
"Desocupado (116)",12,1,5,6,,
