"CUADRO Nº 3: POBLACIÓN DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y CONDICIÓN DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO Y PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CONDICIÓN DE ACTIVIDAD ECONÓMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Secundaria (034)",69,2,32,25,9,1
"Superior no univ. incompleta (035)",4,,2,2,,
"Superior no univ. completa (036)",10,,3,5,2,
"Superior univ. incompleta (037)",2,,,2,,
"Superior univ. completa (038)",6,,1,5,,
"No PEA (040)",5464,2211,1341,680,648,584
"Sin nivel (041)",739,43,38,111,227,320
"Educación inicial (042)",98,92,4,2,,
"Primaria (043)",3049,1784,308,377,346,234
"Secundaria (044)",1373,292,873,139,53,16
"Superior no univ. incompleta (045)",67,,45,19,2,1
"Superior no univ. completa (046)",67,,28,21,11,7
"Superior univ. incompleta (047)",49,,44,3,2,
"Superior univ. completa (048)",22,,1,8,7,6
,,,,,,
"URBANA (060)",6240,1627,1515,1358,1095,645
"Sin nivel (061)",570,24,24,75,190,257
"Educación inicial (062)",81,75,4,2,,
"Primaria (063)",2926,1281,293,475,549,328
"Secundaria (064)",1826,247,953,402,190,34
"Superior no univ. incompleta (065)",144,,75,52,14,3
"Superior no univ. completa (066)",330,,91,174,56,9
"Superior univ. incompleta (067)",91,,36,32,20,3
"Superior univ. completa (068)",272,,39,146,76,11
"PEA (070)",2416,51,605,902,646,212
"Sin nivel (071)",141,,7,22,63,49
"Primaria (073)",817,36,129,228,291,133
"Secundaria (074)",778,15,314,289,142,18
"Superior no univ. incompleta (075)",88,,35,37,14,2
"Superior no univ. completa (076)",276,,69,158,47,2
"Superior univ. incompleta (077)",63,,13,29,18,3
"Superior univ. completa (078)",253,,38,139,71,5
"Ocupada (080)",2339,51,577,869,631,211
"Sin nivel (081)",140,,7,22,62,49
"Primaria (083)",789,36,124,214,282,133
"Secundaria (084)",743,15,296,277,138,17
"Superior no univ. incompleta (085)",85,,33,36,14,2
"Superior no univ. completa (086)",270,,67,155,46,2
"Superior univ. incompleta (087)",63,,13,29,18,3
"Superior univ. completa (088)",249,,37,136,71,5
"Desocupada (090)",77,,28,33,15,1
"Sin nivel (091)",1,,,,1,
"Primaria (093)",28,,5,14,9,
"Secundaria (094)",35,,18,12,4,1
"Superior no univ. incompleta (095)",3,,2,1,,
"Superior no univ. completa (096)",6,,2,3,1,
"Superior univ. completa (098)",4,,1,3,,
"No PEA (100)",3824,1576,910,456,449,433
"Sin nivel (101)",429,24,17,53,127,208
"Educación inicial (102)",81,75,4,2,,
"Primaria (103)",2109,1245,164,247,258,195
"Secundaria (104)",1048,232,639,113,48,16
"Superior no univ. incompleta (105)",56,,40,15,,1
"Superior no univ. completa (106)",54,,22,16,9,7
"Superior univ. incompleta (107)",28,,23,3,2,
"Superior univ. completa (108)",19,,1,7,5,6
,,,,,,
"RURAL (120)",2971,660,756,647,598,310
"Sin nivel (121)",567,22,32,118,211,184
"Educación inicial (122)",20,17,1,2,,
"Primaria (123)",1561,559,269,309,304,120
"Secundaria (124)",662,62,388,155,53,4
"Superior no univ. incompleta (125)",39,,17,15,7,
"Superior no univ. completa (126)",48,,21,22,5,
"Superior univ. incompleta (127)",46,,25,12,8,1
"Superior univ. completa (128)",28,,3,14,10,1
"PEA (130)",1331,25,325,423,399,159
"Sin nivel (131)",257,3,11,60,111,72
"Educación inicial (132)",3,,1,2,,
"Primaria (133)",621,20,125,179,216,81
"Secundaria (134)",337,2,154,129,48,4
"Superior no univ. incompleta (135)",28,,12,11,5,
"Superior no univ. completa (136)",35,,15,17,3,
"Superior univ. incompleta (137)",25,,4,12,8,1
"Superior univ. completa (138)",25,,3,13,8,1
"Ocupada (140)",1234,19,301,384,373,157
"Sin nivel (141)",251,3,11,57,109,71
"Educación inicial (142)",3,,1,2,,
"Primaria (143)",573,16,116,163,198,80
"Secundaria (144)",303,,140,116,43,4
"Superior no univ. incompleta (145)",27,,12,10,5,
"Superior no univ. completa (146)",31,,14,15,2,
"Superior univ. incompleta (147)",23,,4,10,8,1
"Superior univ. completa (148)",23,,3,11,8,1
"Desocupada (150)",97,6,24,39,26,2
"Sin nivel (151)",6,,,3,2,1
"Primaria (153)",48,4,9,16,18,1
"Secundaria (154)",34,2,14,13,5,
"Superior no univ. incompleta (155)",1,,,1,,
"Superior no univ. completa (156)",4,,1,2,1,
"Superior univ. incompleta (157)",2,,,2,,
"Superior univ. completa (158)",2,,,2,,
"No PEA (160)",1640,635,431,224,199,151
"Sin nivel (161)",310,19,21,58,100,112
"Educación inicial (162)",17,17,,,,
"Primaria (163)",940,539,144,130,88,39
"Secundaria (164)",325,60,234,26,5,
"Superior no univ. incompleta (165)",11,,5,4,2,
"Superior no univ. completa (166)",13,,6,5,2,
"Superior univ. incompleta (167)",21,,21,,,
"Superior univ. completa (168)",3,,,1,2,
