"CUADRO Nº 3: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 15 a 19 años (022)",615,583,365,142,64,9,3,,,,32,309
"De 20 a 24 años (023)",759,697,174,169,184,121,44,5,,,62,1118
"De 25 a 29 años (024)",844,792,104,144,201,148,162,30,3,,52,1913
"De 30 a 34 años (025)",727,702,37,79,119,148,208,79,27,5,25,2472
"De 35 a 39 años (026)",721,712,18,35,71,121,201,176,69,21,9,3370
"De 40 a 44 años (027)",609,605,15,33,43,75,186,129,85,39,4,3156
"De 45 a 49 años (028)",503,503,14,17,30,41,108,128,97,68,,3108
"De 50 y más años (029)",992,975,18,32,35,43,126,216,219,286,17,7426
"Desocupada (030)",149,142,48,18,14,12,23,18,3,6,7,391
"De 12 a 14 años (031)",10,9,9,,,,,,,,1,
"De 15 a 19 años (032)",34,32,28,3,1,,,,,,2,5
"De 20 a 24 años (033)",30,28,11,9,4,3,1,,,,2,30
"De 25 a 29 años (034)",12,12,,5,3,3,1,,,,,24
"De 30 a 34 años (035)",14,14,,1,2,4,5,2,,,,52
"De 35 a 39 años (036)",11,11,,,1,2,4,2,1,1,,57
"De 40 a 44 años (037)",15,15,,,2,,7,4,1,1,,82
"De 45 a 49 años (038)",9,8,,,1,,3,4,,,1,40
"De 50 y más años (039)",14,13,,,,,2,6,1,4,1,101
"No PEA (040)",12831,12462,4581,1267,1206,986,1693,1170,726,833,369,37514
"De 12 a 14 años (041)",2464,2431,2413,15,3,,,,,,33,21
"De 15 a 19 años (042)",2661,2567,1806,534,182,33,12,,,,94,1045
"De 20 a 24 años (043)",1565,1449,230,409,432,257,114,7,,,116,2568
"De 25 a 29 años (044)",1262,1220,44,149,314,297,347,61,8,,42,3607
"De 30 a 34 años (045)",1049,1032,12,60,120,177,403,213,40,7,17,4387
"De 35 a 39 años (046)",869,859,9,23,54,80,305,235,103,50,10,4643
"De 40 a 44 años (047)",712,705,13,26,25,52,152,200,142,95,7,4452
"De 45 a 49 años (048)",531,524,5,10,25,29,103,146,111,95,7,3602
"De 50 y más años (049)",1718,1675,49,41,51,61,257,308,322,586,43,13189
,,,,,,,,,,,,
"URBANA (060)",11037,10681,3494,1129,1172,983,1592,1086,629,596,356,32655
"De 12 a 14 años (061)",1510,1500,1484,13,3,,,,,,10,19
"De 15 a 19 años (062)",1963,1904,1477,306,104,13,4,,,,59,569
"De 20 a 24 años (063)",1347,1221,314,375,318,149,61,4,,,126,1740
"De 25 a 29 años (064)",1192,1124,107,210,333,231,214,24,5,,68,2681
"De 30 a 34 años (065)",1021,992,33,94,174,215,345,116,14,1,29,3463
"De 35 a 39 años (066)",948,935,16,40,91,152,314,232,67,23,13,4363
"De 40 a 44 años (067)",812,806,20,32,56,102,241,187,115,53,6,4265
"De 45 a 49 años (068)",619,613,13,19,38,48,152,180,107,56,6,3625
"De 50 y más años (069)",1625,1586,30,40,55,73,261,343,321,463,39,11930
"PEA (070)",3736,3595,637,404,475,461,670,470,261,217,141,13422
"De 12 a 14 años (071)",88,87,83,3,1,,,,,,1,5
"De 15 a 19 años (072)",370,355,268,60,23,3,1,,,,15,119
"De 20 a 24 años (073)",468,422,139,109,98,50,24,2,,,46,570
"De 25 a 29 años (074)",511,473,78,101,130,80,69,14,1,,38,1002
"De 30 a 34 años (075)",457,438,26,52,90,106,121,39,3,1,19,1365
"De 35 a 39 años (076)",455,447,10,24,52,93,134,98,25,11,8,1950
"De 40 a 44 años (077)",423,420,10,24,38,64,140,79,48,17,3,2011
"De 45 a 49 años (078)",335,334,11,11,24,30,86,92,49,31,1,1892
"De 50 y más años (079)",629,619,12,20,19,35,95,146,135,157,10,4508
"Ocupada (080)",3611,3477,601,386,464,449,653,454,258,212,134,13085
"De 12 a 14 años (081)",83,83,79,3,1,,,,,,,5
"De 15 a 19 años (082)",341,328,244,57,23,3,1,,,,13,116
"De 20 a 24 años (083)",443,399,131,100,95,47,24,2,,,44,546
"De 25 a 29 años (084)",500,462,78,96,128,77,68,14,1,,38,980
"De 30 a 34 años (085)",445,426,26,51,88,102,118,37,3,1,19,1322
"De 35 a 39 años (086)",447,439,10,24,51,91,133,96,24,10,8,1906
"De 40 a 44 años (087)",408,405,10,24,36,64,133,75,47,16,3,1929
"De 45 a 49 años (088)",327,327,11,11,23,30,83,89,49,31,,1858
"De 50 y más años (089)",617,608,12,20,19,35,93,141,134,154,9,4423
"Desocupada (090)",125,118,36,18,11,12,17,16,3,5,7,337
"De 12 a 14 años (091)",5,4,4,,,,,,,,1,
"De 15 a 19 años (092)",29,27,24,3,,,,,,,2,3
"De 20 a 24 años (093)",25,23,8,9,3,3,,,,,2,24
"De 25 a 29 años (094)",11,11,,5,2,3,1,,,,,22
"De 30 a 34 años (095)",12,12,,1,2,4,3,2,,,,43
"De 35 a 39 años (096)",8,8,,,1,2,1,2,1,1,,44
"De 40 a 44 años (097)",15,15,,,2,,7,4,1,1,,82
"De 45 a 49 años (098)",8,7,,,1,,3,3,,,1,34
"De 50 y más años (099)",12,11,,,,,2,5,1,3,1,85
"No PEA (100)",7301,7086,2857,725,697,522,922,616,368,379,215,19233
"De 12 a 14 años (101)",1422,1413,1401,10,2,,,,,,9,14
"De 15 a 19 años (102)",1593,1549,1209,246,81,10,3,,,,44,450
"De 20 a 24 años (103)",879,799,175,266,220,99,37,2,,,80,1170
"De 25 a 29 años (104)",681,651,29,109,203,151,145,10,4,,30,1679
"De 30 a 34 años (105)",564,554,7,42,84,109,224,77,11,,10,2098
"De 35 a 39 años (106)",493,488,6,16,39,59,180,134,42,12,5,2413
"De 40 a 44 años (107)",389,386,10,8,18,38,101,108,67,36,3,2254
"De 45 a 49 años (108)",284,279,2,8,14,18,66,88,58,25,5,1733
"De 50 y más años (109)",996,967,18,20,36,38,166,197,186,306,29,7422
,,,,,,,,,,,,
"RURAL (120)",7848,7626,2005,814,797,721,1162,865,600,662,222,28133
"De 12 a 14 años (121)",1099,1074,1063,9,2,,,,,,25,13
"De 15 a 19 años (122)",1347,1278,722,373,143,29,11,,,,69,790
"De 20 a 24 años (123)",1007,953,101,212,302,232,98,8,,,54,1976
"De 25 a 29 años (124)",926,900,41,88,185,217,296,67,6,,26,2863
"De 30 a 34 años (125)",769,756,16,46,67,114,271,178,53,11,13,3448
"De 35 a 39 años (126)",653,647,11,18,35,51,196,181,106,49,6,3707
"De 40 a 44 años (127)",524,519,8,27,14,25,104,146,113,82,5,3425
"De 45 a 49 años (128)",424,422,6,8,18,22,62,98,101,107,2,3125
"De 50 y más años (129)",1099,1077,37,33,31,31,124,187,221,413,22,8786
"PEA (130)",2318,2250,281,272,288,257,391,311,242,208,68,9852
"De 12 a 14 años (131)",57,56,51,4,1,,,,,,1,6
"De 15 a 19 años (132)",279,260,125,85,42,6,2,,,,19,195
"De 20 a 24 años (133)",321,303,46,69,90,74,21,3,,,18,578
"De 25 a 29 años (134)",345,331,26,48,74,71,94,16,2,,14,935
"De 30 a 34 años (135)",284,278,11,28,31,46,92,42,24,4,6,1159
"De 35 a 39 años (136)",277,276,8,11,20,30,71,80,45,11,1,1477
"De 40 a 44 años (137)",201,200,5,9,7,11,53,54,38,23,1,1227
"De 45 a 49 años (138)",177,177,3,6,7,11,25,40,48,37,,1256
"De 50 y más años (139)",377,369,6,12,16,8,33,76,85,133,8,3019
"Ocupada (140)",2294,2226,269,272,285,257,385,309,242,207,68,9798
"De 12 a 14 años (141)",52,51,46,4,1,,,,,,1,6
"De 15 a 19 años (142)",274,255,121,85,41,6,2,,,,19,193
"De 20 a 24 años (143)",316,298,43,69,89,74,20,3,,,18,572
"De 25 a 29 años (144)",344,330,26,48,73,71,94,16,2,,14,933
"De 30 a 34 años (145)",282,276,11,28,31,46,90,42,24,4,6,1150
"De 35 a 39 años (146)",274,273,8,11,20,30,68,80,45,11,1,1464
"De 40 a 44 años (147)",201,200,5,9,7,11,53,54,38,23,1,1227
"De 45 a 49 años (148)",176,176,3,6,7,11,25,39,48,37,,1250
"De 50 y más años (149)",375,367,6,12,16,8,33,75,85,132,8,3003
"Desocupada (150)",24,24,12,,3,,6,2,,1,,54
"De 12 a 14 años (151)",5,5,5,,,,,,,,,
"De 15 a 19 años (152)",5,5,4,,1,,,,,,,2
"De 20 a 24 años (153)",5,5,3,,1,,1,,,,,6
"De 25 a 29 años (154)",1,1,,,1,,,,,,,2
"De 30 a 34 años (155)",2,2,,,,,2,,,,,9
"De 35 a 39 años (156)",3,3,,,,,3,,,,,13
"De 45 a 49 años (158)",1,1,,,,,,1,,,,6
"De 50 y más años (159)",2,2,,,,,,1,,1,,16
"No PEA (160)",5530,5376,1724,542,509,464,771,554,358,454,154,18281
"De 12 a 14 años (161)",1042,1018,1012,5,1,,,,,,24,7
"De 15 a 19 años (162)",1068,1018,597,288,101,23,9,,,,50,595
"De 20 a 24 años (163)",686,650,55,143,212,158,77,5,,,36,1398
"De 25 a 29 años (164)",581,569,15,40,111,146,202,51,4,,12,1928
"De 30 a 34 años (165)",485,478,5,18,36,68,179,136,29,7,7,2289
"De 35 a 39 años (166)",376,371,3,7,15,21,125,101,61,38,5,2230
"De 40 a 44 años (167)",323,319,3,18,7,14,51,92,75,59,4,2198
"De 45 a 49 años (168)",247,245,3,2,11,11,37,58,53,70,2,1869
"De 50 y más años (169)",722,708,31,21,15,23,91,111,136,280,14,5767
