"CUADRO Nº 6: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIAL, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 50 y más años (019)",197342,186808,747,28427,44863,40746,45138,18441,6560,1886,10534,631188
"Ocupada (020)",1032124,828314,3496,280966,254565,144944,104632,29187,8284,2240,203810,1956194
"De 12 a 14 años (021)",253,186,6,143,37,,,,,,67,217
"De 15 a 19 años (022)",9373,7343,122,6421,575,159,66,,,,2030,8312
"De 20 a 24 años (023)",103938,50567,406,40381,8079,1188,278,235,,,53371,62726
"De 25 a 29 años (024)",160796,95146,520,60223,26162,6435,1555,200,51,,65650,139995
"De 30 a 34 años (025)",163583,127446,520,57885,45485,16554,6318,568,51,65,36137,229771
"De 35 a 39 años (026)",153705,135138,449,40879,51582,26605,13689,1674,202,58,18567,294844
"De 40 a 44 años (027)",135912,125313,416,27416,45057,29278,19073,3432,548,93,10599,314492
"De 45 a 49 años (028)",111186,104062,322,19797,33590,24735,19392,5027,1014,185,7124,287322
"De 50 y más años (029)",193378,183113,735,27821,43998,39990,44261,18051,6418,1839,10265,618515
"Desocupada (030)",33650,24711,115,9900,7033,3855,2797,743,210,58,8939,54775
"De 12 a 14 años (031)",23,16,,12,4,,,,,,7,20
"De 15 a 19 años (032)",944,740,8,662,56,13,1,,,,204,817
"De 20 a 24 años (033)",6316,3301,36,2583,583,81,11,7,,,3015,4083
"De 25 a 29 años (034)",6925,4057,17,2441,1175,337,73,12,2,,2868,6198
"De 30 a 34 años (035)",5113,3768,13,1540,1320,626,247,19,3,,1345,7250
"De 35 a 39 años (036)",4191,3549,9,994,1296,717,467,56,9,1,642,8168
"De 40 a 44 años (037)",3473,3103,11,641,1009,726,591,105,15,5,370,8224
"De 45 a 49 años (038)",2701,2482,9,421,725,599,530,154,39,5,219,7342
"De 50 y más años (039)",3964,3695,12,606,865,756,877,390,142,47,269,12673
"No PEA (040)",1207041,1100615,3713,258948,295674,211886,205499,82088,32048,10759,106426,3293249
"De 12 a 14 años (041)",2534,931,88,690,153,,,,,,1603,996
"De 15 a 19 años (042)",25620,20480,225,18155,1705,291,104,,,,5140,22854
"De 20 a 24 años (043)",113341,80552,372,58559,18191,2753,502,175,,,32789,106433
"De 25 a 29 años (044)",133185,111423,348,54226,41464,12098,3059,175,53,,21762,187722
"De 30 a 34 años (045)",130074,120030,338,35732,50393,23412,9278,764,71,42,10044,251643
"De 35 a 39 años (046)",116421,110177,281,20546,42808,28257,15833,2128,279,45,6244,274494
"De 40 a 44 años (047)",102213,97503,280,13214,32456,26616,19955,4155,697,130,4710,277380
"De 45 a 49 años (048)",91292,87227,225,10161,24739,23135,21299,5943,1429,296,4065,274407
"De 50 y más años (049)",492361,472292,1556,47665,83765,95324,135469,68748,29519,10246,20069,1897320
,,,,,,,,,,,,
"URBANA (060)",2270289,1951284,7320,549191,556720,360316,312479,111795,40441,13022,319005,5296763
"De 12 a 14 años (061)",2807,1131,94,843,194,,,,,,1676,1231
"De 15 a 19 años (062)",35842,28483,355,25167,2327,463,171,,,,7359,31894
"De 20 a 24 años (063)",223274,134161,812,101339,26794,4009,790,417,,,89113,172897
"De 25 a 29 años (064)",300514,210288,884,116736,68683,18822,4670,387,106,,90226,333312
"De 30 a 34 años (065)",298428,250913,871,95072,97060,40525,15805,1348,125,107,47515,487922
"De 35 a 39 años (066)",274019,248575,739,62382,95598,55504,29917,3843,488,104,25444,576648
"De 40 a 44 años (067)",241365,225693,707,41250,78472,56566,39543,7676,1251,228,15672,599300
"De 45 a 49 años (068)",204989,193585,556,30365,59033,48434,41153,11092,2467,485,11404,568278
"De 50 y más años (069)",689051,658455,2302,76037,128559,135993,180430,87032,36004,12098,30596,2525281
"PEA (070)",1064762,852095,3609,290622,261369,148642,107254,29851,8459,2289,212667,2008141
"De 12 a 14 años (071)",276,202,6,155,41,,,,,,74,237
"De 15 a 19 años (072)",10297,8065,130,7069,627,172,67,,,,2232,9107
"De 20 a 24 años (073)",110130,53773,440,42896,8641,1265,289,242,,,56357,66687
"De 25 a 29 años (074)",167554,99066,537,62593,27290,6757,1624,212,53,,68488,145967
"De 30 a 34 años (075)",168552,131078,533,59395,46749,17152,6545,585,54,65,37474,236696
"De 35 a 39 años (076)",157755,138551,458,41851,52838,27289,14120,1725,211,59,19204,302625
"De 40 a 44 años (077)",139272,128308,427,28043,46044,29977,19632,3528,559,98,10964,322344
"De 45 a 49 años (078)",113793,106452,331,20210,34303,25314,19893,5168,1043,190,7341,294280
"De 50 y más años (079)",197133,186600,747,28410,44836,40716,45084,18391,6539,1877,10533,630198
"Ocupada (080)",1031129,827399,3494,280725,254342,144787,104461,29108,8251,2231,203730,1953414
"De 12 a 14 años (081)",253,186,6,143,37,,,,,,67,217
"De 15 a 19 años (082)",9353,7325,122,6407,571,159,66,,,,2028,8290
"De 20 a 24 años (083)",103817,50474,404,40315,8058,1184,278,235,,,53343,62606
"De 25 a 29 años (084)",160633,95013,520,60153,26117,6420,1552,200,51,,65620,139778
"De 30 a 34 años (085)",163440,127310,520,57855,45429,16526,6298,566,51,65,36130,229446
"De 35 a 39 años (086)",153566,135004,449,40857,51543,26572,13654,1669,202,58,18562,294463
"De 40 a 44 años (087)",135800,125206,416,27402,45035,29251,19042,3423,544,93,10594,314124
"De 45 a 49 años (088)",111095,103973,322,19789,33579,24715,19364,5014,1005,185,7122,286953
"De 50 y más años (089)",193172,182908,735,27804,43973,39960,44207,18001,6398,1830,10264,617537
"Desocupada (090)",33633,24696,115,9897,7027,3855,2793,743,208,58,8937,54727
"De 12 a 14 años (091)",23,16,,12,4,,,,,,7,20
"De 15 a 19 años (092)",944,740,8,662,56,13,1,,,,204,817
"De 20 a 24 años (093)",6313,3299,36,2581,583,81,11,7,,,3014,4081
"De 25 a 29 años (094)",6921,4053,17,2440,1173,337,72,12,2,,2868,6189
"De 30 a 34 años (095)",5112,3768,13,1540,1320,626,247,19,3,,1344,7250
"De 35 a 39 años (096)",4189,3547,9,994,1295,717,466,56,9,1,642,8162
"De 40 a 44 años (097)",3472,3102,11,641,1009,726,590,105,15,5,370,8220
"De 45 a 49 años (098)",2698,2479,9,421,724,599,529,154,38,5,219,7327
"De 50 y más años (099)",3961,3692,12,606,863,756,877,390,141,47,269,12661
"No PEA (100)",1205527,1099189,3711,258569,295351,211674,205225,81944,31982,10733,106338,3288622
"De 12 a 14 años (101)",2531,929,88,688,153,,,,,,1602,994
"De 15 a 19 años (102)",25545,20418,225,18098,1700,291,104,,,,5127,22787
"De 20 a 24 años (103)",113144,80388,372,58443,18153,2744,501,175,,,32756,106210
"De 25 a 29 años (104)",132960,111222,347,54143,41393,12065,3046,175,53,,21738,187345
"De 30 a 34 años (105)",129876,119835,338,35677,50311,23373,9260,763,71,42,10041,251226
"De 35 a 39 años (106)",116264,110024,281,20531,42760,28215,15797,2118,277,45,6240,274023
"De 40 a 44 años (107)",102093,97385,280,13207,32428,26589,19911,4148,692,130,4708,276956
"De 45 a 49 años (108)",91196,87133,225,10155,24730,23120,21260,5924,1424,295,4063,273998
"De 50 y más años (109)",491918,471855,1555,47627,83723,95277,135346,68641,29465,10221,20063,1895083
,,,,,,,,,,,,
"RURAL (120)",2526,2356,4,623,552,369,449,223,101,35,170,7455
"De 12 a 14 años (121)",3,2,,2,,,,,,,1,2
"De 15 a 19 años (122)",95,80,,71,9,,,,,,15,89
"De 20 a 24 años (123)",321,259,2,184,59,13,1,,,,62,345
"De 25 a 29 años (124)",392,338,1,154,118,48,17,,,,54,603
"De 30 a 34 años (125)",342,331,,85,138,67,38,3,,,11,742
"De 35 a 39 años (126)",298,289,,37,88,75,72,15,2,,9,858
"De 40 a 44 años (127)",233,226,,21,50,54,76,16,9,,7,796
"De 45 a 49 años (128)",190,186,,14,21,35,68,32,15,1,4,793
"De 50 y más años (129)",652,645,1,55,69,77,177,157,75,34,7,3227
"PEA (130)",1012,930,2,244,229,157,175,79,35,9,82,2828
"De 15 a 19 años (132)",20,18,,14,4,,,,,,2,22
"De 20 a 24 años (133)",124,95,2,68,21,4,,,,,29,122
"De 25 a 29 años (134)",167,137,,71,47,15,4,,,,30,226
"De 30 a 34 años (135)",144,136,,30,56,28,20,2,,,8,325
"De 35 a 39 años (136)",141,136,,22,40,33,36,5,,,5,387
"De 40 a 44 años (137)",113,108,,14,22,27,32,9,4,,5,372
"De 45 a 49 años (138)",94,92,,8,12,20,29,13,10,,2,384
"De 50 y más años (139)",209,208,,17,27,30,54,50,21,9,1,990
"Ocupada (140)",995,915,2,241,223,157,171,79,33,9,80,2780
"De 15 a 19 años (142)",20,18,,14,4,,,,,,2,22
"De 20 a 24 años (143)",121,93,2,66,21,4,,,,,28,120
"De 25 a 29 años (144)",163,133,,70,45,15,3,,,,30,217
"De 30 a 34 años (145)",143,136,,30,56,28,20,2,,,7,325
"De 35 a 39 años (146)",139,134,,22,39,33,35,5,,,5,381
"De 40 a 44 años (147)",112,107,,14,22,27,31,9,4,,5,368
"De 45 a 49 años (148)",91,89,,8,11,20,28,13,9,,2,369
"De 50 y más años (149)",206,205,,17,25,30,54,50,20,9,1,978
"Desocupada (150)",17,15,,3,6,,4,,2,,2,48
"De 20 a 24 años (153)",3,2,,2,,,,,,,1,2
"De 25 a 29 años (154)",4,4,,1,2,,1,,,,,9
"De 30 a 34 años (155)",1,,,,,,,,,,1,
"De 35 a 39 años (156)",2,2,,,1,,1,,,,,6
"De 40 a 44 años (157)",1,1,,,,,1,,,,,4
"De 45 a 49 años (158)",3,3,,,1,,1,,1,,,15
"De 50 y más años (159)",3,3,,,2,,,,1,,,12
"No PEA (160)",1514,1426,2,379,323,212,274,144,66,26,88,4627
"De 12 a 14 años (161)",3,2,,2,,,,,,,1,2
"De 15 a 19 años (162)",75,62,,57,5,,,,,,13,67
"De 20 a 24 años (163)",197,164,,116,38,9,1,,,,33,223
"De 25 a 29 años (164)",225,201,1,83,71,33,13,,,,24,377
"De 30 a 34 años (165)",198,195,,55,82,39,18,1,,,3,417
"De 35 a 39 años (166)",157,153,,15,48,42,36,10,2,,4,471
"De 40 a 44 años (167)",120,118,,7,28,27,44,7,5,,2,424
"De 45 a 49 años (168)",96,94,,6,9,15,39,19,5,1,2,409
"De 50 y más años (169)",443,437,1,38,42,47,123,107,54,25,6,2237
