"CUADRO Nº 12: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 40 a 44 años (047)",1910,,,1,198,879,491,341
"De 45 a 49 años (048)",1729,,,21,471,788,159,290
"De 50 y más años (049)",6994,258,850,1862,1897,632,26,1469
,,,,,,,,
"URBANA (060)",25494,257,857,2076,3167,5164,7378,6595
"De 12 a 14 años (061)",30,,,,,,3,27
"De 15 a 19 años (062)",592,,,,,,343,249
"De 20 a 24 años (063)",2269,,,,,7,1256,1006
"De 25 a 29 años (064)",3027,,,,,185,1796,1046
"De 30 a 34 años (065)",3126,,,,1,566,1748,811
"De 35 a 39 años (066)",3142,,,,49,1129,1299,665
"De 40 a 44 años (067)",2813,,,2,268,1316,675,552
"De 45 a 49 años (068)",2474,,,28,629,1119,224,474
"De 50 y más años (069)",8021,257,857,2046,2220,842,34,1765
"PEA (070)",7070,6,56,351,820,1871,1926,2040
"De 12 a 14 años (071)",2,,,,,,1,1
"De 15 a 19 años (072)",85,,,,,,45,40
"De 20 a 24 años (073)",533,,,,,4,245,284
"De 25 a 29 años (074)",860,,,,,59,419,382
"De 30 a 34 años (075)",973,,,,,208,461,304
"De 35 a 39 años (076)",1159,,,,22,457,435,245
"De 40 a 44 años (077)",1041,,,1,79,496,235,230
"De 45 a 49 años (078)",861,,,9,206,375,76,195
"De 50 y más años (079)",1556,6,56,341,513,272,9,359
"Ocupada (080)",6805,6,53,347,801,1828,1854,1916
"De 12 a 14 años (081)",2,,,,,,1,1
"De 15 a 19 años (082)",81,,,,,,43,38
"De 20 a 24 años (083)",483,,,,,4,227,252
"De 25 a 29 años (084)",799,,,,,57,398,344
"De 30 a 34 años (085)",938,,,,,202,450,286
"De 35 a 39 años (086)",1115,,,,21,443,422,229
"De 40 a 44 años (087)",1012,,,1,74,484,230,223
"De 45 a 49 años (088)",847,,,9,202,371,74,191
"De 50 y más años (089)",1528,6,53,337,504,267,9,352
"Desocupada (090)",265,,3,4,19,43,72,124
"De 15 a 19 años (092)",4,,,,,,2,2
"De 20 a 24 años (093)",50,,,,,,18,32
"De 25 a 29 años (094)",61,,,,,2,21,38
"De 30 a 34 años (095)",35,,,,,6,11,18
"De 35 a 39 años (096)",44,,,,1,14,13,16
"De 40 a 44 años (097)",29,,,,5,12,5,7
"De 45 a 49 años (098)",14,,,,4,4,2,4
"De 50 y más años (099)",28,,3,4,9,5,,7
"No PEA (100)",18424,251,801,1725,2347,3293,5452,4555
"De 12 a 14 años (101)",28,,,,,,2,26
"De 15 a 19 años (102)",507,,,,,,298,209
"De 20 a 24 años (103)",1736,,,,,3,1011,722
"De 25 a 29 años (104)",2167,,,,,126,1377,664
"De 30 a 34 años (105)",2153,,,,1,358,1287,507
"De 35 a 39 años (106)",1983,,,,27,672,864,420
"De 40 a 44 años (107)",1772,,,1,189,820,440,322
"De 45 a 49 años (108)",1613,,,19,423,744,148,279
"De 50 y más años (109)",6465,251,801,1705,1707,570,25,1406
,,,,,,,,
"RURAL (120)",1809,8,49,165,286,336,626,339
"De 12 a 14 años (121)",3,,,,,,1,2
"De 15 a 19 años (122)",62,,,,,,43,19
"De 20 a 24 años (123)",203,,,,,,134,69
"De 25 a 29 años (124)",250,,,,,18,162,70
"De 30 a 34 años (125)",211,,,,,42,123,46
"De 35 a 39 años (126)",189,,,,6,66,88,29
"De 40 a 44 años (127)",167,,,,10,75,59,23
"De 45 a 49 años (128)",148,,,2,60,60,14,12
"De 50 y más años (129)",576,8,49,163,210,75,2,69
"PEA (130)",285,1,,6,34,75,102,67
"De 12 a 14 años (131)",1,,,,,,,1
"De 15 a 19 años (132)",7,,,,,,5,2
"De 20 a 24 años (133)",35,,,,,,21,14
"De 25 a 29 años (134)",52,,,,,7,28,17
"De 30 a 34 años (135)",46,,,,,8,25,13
"De 35 a 39 años (136)",36,,,,1,15,11,9
"De 40 a 44 años (137)",29,,,,1,16,8,4
"De 45 a 49 años (138)",32,,,,12,16,3,1
"De 50 y más años (139)",47,1,,6,20,13,1,6
"Ocupada (140)",260,,,5,32,70,90,63
"De 12 a 14 años (141)",1,,,,,,,1
"De 15 a 19 años (142)",6,,,,,,4,2
"De 20 a 24 años (143)",26,,,,,,14,12
"De 25 a 29 años (144)",48,,,,,7,25,16
"De 30 a 34 años (145)",45,,,,,8,24,13
"De 35 a 39 años (146)",35,,,,1,15,11,8
"De 40 a 44 años (147)",28,,,,1,15,8,4
"De 45 a 49 años (148)",31,,,,12,15,3,1
"De 50 y más años (149)",40,,,5,18,10,1,6
"Desocupada (150)",25,1,,1,2,5,12,4
"De 15 a 19 años (152)",1,,,,,,1,
"De 20 a 24 años (153)",9,,,,,,7,2
"De 25 a 29 años (154)",4,,,,,,3,1
"De 30 a 34 años (155)",1,,,,,,1,
"De 35 a 39 años (156)",1,,,,,,,1
"De 40 a 44 años (157)",1,,,,,1,,
"De 45 a 49 años (158)",1,,,,,1,,
"De 50 y más años (159)",7,1,,1,2,3,,
"No PEA (160)",1524,7,49,159,252,261,524,272
"De 12 a 14 años (161)",2,,,,,,1,1
"De 15 a 19 años (162)",55,,,,,,38,17
"De 20 a 24 años (163)",168,,,,,,113,55
"De 25 a 29 años (164)",198,,,,,11,134,53
"De 30 a 34 años (165)",165,,,,,34,98,33
"De 35 a 39 años (166)",153,,,,5,51,77,20
"De 40 a 44 años (167)",138,,,,9,59,51,19
"De 45 a 49 años (168)",116,,,2,48,44,11,11
"De 50 y más años (169)",529,7,49,157,190,62,1,63
