"CUADRO Nº 9: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVIINCIA, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, CONDICION DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 35 a 39 años (036)",360,728,708,14,97.3,1.9,
"De 40 a 44 años (037)",198,538,518,3,96.3,0.6,
"De 45 a 49 años (038)",155,478,448,1,93.7,0.2,
"De 50 y más años (039)",225,827,770,,93.1,,
"No PEA (040)",53922,88931,82791,2278,93.1,2.6,
"De 12 a 14 años (041)",7379,42,40,1,95.2,2.4,
"De 15 a 19 años (042)",10038,740,728,230,98.4,31.1,
"De 20 a 24 años (043)",6838,3491,3431,585,98.3,16.8,
"De 25 a 29 años (044)",5388,6568,6474,660,98.6,10,
"De 30 a 34 años (045)",4349,8014,7887,461,98.4,5.8,
"De 35 a 39 años (046)",3674,8515,8285,262,97.3,3.1,
"De 40 a 44 años (047)",2927,7941,7688,73,96.8,0.9,
"De 45 a 49 años (048)",2380,7541,7129,6,94.5,0.1,
"De 50 y más años (049)",10949,46079,41129,,89.3,,
,,,,,,,
"URBANA (060)",99557,168714,159126,3430,94.3,2,
"De 12 a 14 años (061)",7216,52,50,,96.2,,
"De 15 a 19 años (062)",12481,1070,1053,290,98.4,27.1,
"De 20 a 24 años (063)",12903,5974,5868,760,98.2,12.7,
"De 25 a 29 años (064)",12744,12639,12415,936,98.2,7.4,
"De 30 a 34 años (065)",11390,18046,17699,803,98.1,4.4,
"De 35 a 39 años (066)",10354,21395,20870,482,97.5,2.3,
"De 40 a 44 años (067)",8445,21076,20400,142,96.8,0.7,
"De 45 a 49 años (068)",6571,19048,18122,17,95.1,0.1,
"De 50 y más años (069)",17453,69414,62649,,90.3,,
"PEA (070)",48634,86187,82116,1281,95.3,1.5,
"De 12 a 14 años (071)",222,11,11,,100,,
"De 15 a 19 años (072)",2923,383,377,78,98.4,20.4,
"De 20 a 24 años (073)",6403,2715,2663,217,98.1,8,
"De 25 a 29 años (074)",7663,6515,6379,315,97.9,4.8,
"De 30 a 34 años (075)",7260,10459,10227,353,97.8,3.4,
"De 35 a 39 años (076)",6922,13542,13221,236,97.6,1.7,
"De 40 a 44 años (077)",5709,13747,13294,71,96.7,0.5,
"De 45 a 49 años (078)",4346,12100,11533,11,95.3,0.1,
"De 50 y más años (079)",7186,26715,24411,,91.4,,
"Ocupada (080)",45737,82451,78531,1189,95.2,1.4,
"De 12 a 14 años (081)",205,9,9,,100,,
"De 15 a 19 años (082)",2585,337,332,66,98.5,19.6,
"De 20 a 24 años (083)",5735,2473,2422,199,97.9,8,
"De 25 a 29 años (084)",7061,6036,5916,288,98,4.8,
"De 30 a 34 años (085)",6886,9931,9712,335,97.8,3.4,
"De 35 a 39 años (086)",6573,12840,12538,223,97.6,1.7,
"De 40 a 44 años (087)",5518,13230,12797,68,96.7,0.5,
"De 45 a 49 años (088)",4195,11641,11101,10,95.4,0.1,
"De 50 y más años (089)",6979,25954,23704,,91.3,,
"Desocupada (090)",2897,3736,3585,92,96,2.5,
"De 12 a 14 años (091)",17,2,2,,100,,
"De 15 a 19 años (092)",338,46,45,12,97.8,26.1,
"De 20 a 24 años (093)",668,242,241,18,99.6,7.4,
"De 25 a 29 años (094)",602,479,463,27,96.7,5.6,
"De 30 a 34 años (095)",374,528,515,18,97.5,3.4,
"De 35 a 39 años (096)",349,702,683,13,97.3,1.9,
"De 40 a 44 años (097)",191,517,497,3,96.1,0.6,
"De 45 a 49 años (098)",151,459,432,1,94.1,0.2,
"De 50 y más años (099)",207,761,707,,92.9,,
"No PEA (100)",50923,82527,77010,2149,93.3,2.6,
"De 12 a 14 años (101)",6994,41,39,,95.1,,
"De 15 a 19 años (102)",9558,687,676,212,98.4,30.9,
"De 20 a 24 años (103)",6500,3259,3205,543,98.3,16.7,
"De 25 a 29 años (104)",5081,6124,6036,621,98.6,10.1,
"De 30 a 34 años (105)",4130,7587,7472,450,98.5,5.9,
"De 35 a 39 años (106)",3432,7853,7649,246,97.4,3.1,
"De 40 a 44 años (107)",2736,7329,7106,71,97,1,
"De 45 a 49 años (108)",2225,6948,6589,6,94.8,0.1,
"De 50 y más años (109)",10267,42699,38238,,89.6,,
,,,,,,,
"RURAL (120)",5950,13923,12647,207,90.8,1.5,
"De 12 a 14 años (121)",410,1,1,1,100,100,
"De 15 a 19 años (122)",692,89,88,28,98.9,31.5,
"De 20 a 24 años (123)",720,466,455,57,97.6,12.2,
"De 25 a 29 años (124)",664,892,872,58,97.8,6.5,
"De 30 a 34 años (125)",575,1034,998,30,96.5,2.9,
"De 35 a 39 años (126)",578,1445,1391,27,96.3,1.9,
"De 40 a 44 años (127)",483,1485,1402,6,94.4,0.4,
"De 45 a 49 años (128)",413,1532,1409,,92,,
"De 50 y más años (129)",1415,6979,6031,,86.4,,
"PEA (130)",2951,7519,6866,78,91.3,1,
"De 12 a 14 años (131)",25,,,,,,
"De 15 a 19 años (132)",212,36,36,10,100,27.8,
"De 20 a 24 años (133)",382,234,229,15,97.9,6.4,
"De 25 a 29 años (134)",357,448,434,19,96.9,4.2,
"De 30 a 34 años (135)",356,607,583,19,96,3.1,
"De 35 a 39 años (136)",336,783,755,11,96.4,1.4,
"De 40 a 44 años (137)",292,873,820,4,93.9,0.5,
"De 45 a 49 años (138)",258,939,869,,92.5,,
"De 50 y más años (139)",733,3599,3140,,87.2,,
"Ocupada (140)",2823,7344,6699,75,91.2,1,
"De 12 a 14 años (141)",23,,,,,,
"De 15 a 19 años (142)",194,36,36,10,100,27.8,
"De 20 a 24 años (143)",348,225,220,14,97.8,6.2,
"De 25 a 29 años (144)",335,430,417,19,97,4.4,
"De 30 a 34 años (145)",344,591,567,18,95.9,3,
"De 35 a 39 años (146)",325,757,730,10,96.4,1.3,
"De 40 a 44 años (147)",285,852,799,4,93.8,0.5,
"De 45 a 49 años (148)",254,920,853,,92.7,,
"De 50 y más años (149)",715,3533,3077,,87.1,,
"Desocupada (150)",128,175,167,3,95.4,1.7,
"De 12 a 14 años (151)",2,,,,,,
"De 15 a 19 años (152)",18,,,,,,
"De 20 a 24 años (153)",34,9,9,1,100,11.1,
"De 25 a 29 años (154)",22,18,17,,94.4,,
"De 30 a 34 años (155)",12,16,16,1,100,6.3,
"De 35 a 39 años (156)",11,26,25,1,96.2,3.8,
"De 40 a 44 años (157)",7,21,21,,100,,
"De 45 a 49 años (158)",4,19,16,,84.2,,
"De 50 y más años (159)",18,66,63,,95.5,,
"No PEA (160)",2999,6404,5781,129,90.3,2,
"De 12 a 14 años (161)",385,1,1,1,100,100,
"De 15 a 19 años (162)",480,53,52,18,98.1,34,
"De 20 a 24 años (163)",338,232,226,42,97.4,18.1,
"De 25 a 29 años (164)",307,444,438,39,98.6,8.8,
"De 30 a 34 años (165)",219,427,415,11,97.2,2.6,
"De 35 a 39 años (166)",242,662,636,16,96.1,2.4,
"De 40 a 44 años (167)",191,612,582,2,95.1,0.3,
"De 45 a 49 años (168)",155,593,540,,91.1,,
"De 50 y más años (169)",682,3380,2891,,85.5,,
