"CUADRO Nº 4: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Obreros y oper.minas, cant.,ind.manuf. y otros (033)",649,10,230,233,160,16
"Obreros construc., conf., papel, fab., instr. (034)",320,4,139,115,52,10
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (035)",8760,143,2960,3228,2112,317
"Otra (036)",18,,2,12,4,
"Ocupación no especificada (037)",621,2,192,230,148,49
"Desocupado (038)",866,11,502,241,92,20
,,,,,,
"URBANA (039)",56584,592,18858,20616,13823,2695
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",99,,4,37,49,9
"Profes., científicos e intelectuales (041)",4346,,1045,2106,1125,70
"Técnicos de nivel medio y trab.asimilados (042)",2543,6,964,1013,497,63
"Jefes y empleados de oficina (043)",2183,,948,783,431,21
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",10180,105,3153,3747,2592,583
"Agricult.trabaj. calif. agrop. y pesqueros (045)",5146,19,996,1683,1774,674
"Obreros y oper.minas, cant.,ind.manuf. y otros (046)",3929,29,1453,1333,976,138
"Obreros construc., conf., papel, fab., instr. (047)",7135,22,2276,2833,1775,229
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (048)",17232,372,6405,5847,3868,740
"Otra (049)",265,,22,154,88,1
"Ocupación no especificada (050)",1216,3,412,430,281,90
"Desocupado (051)",2310,36,1180,650,367,77
"Hombres (052)",36501,401,12169,12858,9089,1984
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",70,,3,27,34,6
"Profes., científicos e intelectuales (054)",1949,,391,919,588,51
"Técnicos de nivel medio y trab.asimilados (055)",1585,6,588,598,340,53
"Jefes y empleados de oficina (056)",1023,,377,377,254,15
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",4497,56,1420,1575,1127,319
"Agricult.trabaj. calif. agrop. y pesqueros (058)",4274,14,824,1359,1491,586
"Obreros y oper.minas, cant.,ind.manuf. y otros (059)",3324,20,1244,1115,822,123
"Obreros construc., conf., papel, fab., instr. (060)",6838,18,2148,2728,1725,219
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (061)",10515,259,4180,3367,2202,507
"Otra (062)",247,,20,142,84,1
"Ocupación no especificada (063)",633,1,230,220,139,43
"Desocupado (064)",1546,27,744,431,283,61
"Mujeres (065)",20083,191,6689,7758,4734,711
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",29,,1,10,15,3
"Profes., científicos e intelectuales (067)",2397,,654,1187,537,19
"Técnicos de nivel medio y trab.asimilados (068)",958,,376,415,157,10
"Jefes y empleados de oficina (069)",1160,,571,406,177,6
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",5683,49,1733,2172,1465,264
"Agricult.trabaj. calif. agrop. y pesqueros (071)",872,5,172,324,283,88
"Obreros y oper.minas, cant.,ind.manuf. y otros (072)",605,9,209,218,154,15
"Obreros construc., conf., papel, fab., instr. (073)",297,4,128,105,50,10
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (074)",6717,113,2225,2480,1666,233
"Otra (075)",18,,2,12,4,
"Ocupación no especificada (076)",583,2,182,210,142,47
"Desocupado (077)",764,9,436,219,84,16
,,,,,,
"RURAL (078)",11859,127,4102,3951,2800,879
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",10,,,2,8,
"Profes., científicos e intelectuales (080)",301,,82,157,57,5
"Técnicos de nivel medio y trab.asimilados (081)",185,,78,74,31,2
"Jefes y empleados de oficina (082)",140,,65,46,28,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",709,2,255,262,158,32
"Agricult.trabaj. calif. agrop. y pesqueros (084)",2331,3,350,648,844,486
"Obreros y oper.minas, cant.,ind.manuf. y otros (085)",370,2,186,119,56,7
"Obreros construc., conf., papel, fab., instr. (086)",717,1,228,303,166,19
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (087)",6684,115,2661,2224,1381,303
"Otra (088)",21,,6,10,5,
"Ocupación no especificada (089)",116,,39,49,18,10
"Desocupado (090)",275,4,152,57,48,14
"Hombres (091)",8629,93,2961,2762,2110,703
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",9,,,2,7,
"Profes., científicos e intelectuales (093)",132,,32,65,31,4
"Técnicos de nivel medio y trab.asimilados (094)",102,,41,43,17,1
"Jefes y empleados de oficina (095)",61,,26,17,17,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",320,1,127,113,68,11
"Agricult.trabaj. calif. agrop. y pesqueros (097)",2072,3,306,575,764,424
"Obreros y oper.minas, cant.,ind.manuf. y otros (098)",326,1,165,104,50,6
"Obreros construc., conf., papel, fab., instr. (099)",694,1,217,293,164,19
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (100)",4641,85,1926,1476,935,219
"Otra (101)",21,,6,10,5,
"Ocupación no especificada (102)",78,,29,29,12,8
"Desocupado (103)",173,2,86,35,40,10
"Mujeres (104)",3230,34,1141,1189,690,176
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",1,,,,1,
"Profes., científicos e intelectuales (106)",169,,50,92,26,1
"Técnicos de nivel medio y trab.asimilados (107)",83,,37,31,14,1
"Jefes y empleados de oficina (108)",79,,39,29,11,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",389,1,128,149,90,21
"Agricult.trabaj. calif. agrop. y pesqueros (110)",259,,44,73,80,62
"Obreros y oper.minas, cant.,ind.manuf. y otros (111)",44,1,21,15,6,1
"Obreros construc., conf., papel, fab., instr. (112)",23,,11,10,2,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (113)",2043,30,735,748,446,84
"Ocupación no especificada (115)",38,,10,20,6,2
"Desocupado (116)",102,2,66,22,8,4
