"CUADRO Nº 12: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 45 a 49 años (048)",649,,,,67,297,191,94
"De 50 y más años (049)",2471,38,139,345,661,477,37,774
,,,,,,,,
"URBANA (060)",7011,15,74,223,548,1306,3060,1785
"De 12 a 14 años (061)",13,,,,,,1,12
"De 15 a 19 años (062)",166,,,,,,104,62
"De 20 a 24 años (063)",862,,,,,,529,333
"De 25 a 29 años (064)",1136,,,,,41,748,347
"De 30 a 34 años (065)",1041,,,,,142,689,210
"De 35 a 39 años (066)",943,,,,6,277,511,149
"De 40 a 44 años (067)",721,,,1,37,259,326,98
"De 45 a 49 años (068)",521,,,,65,239,129,88
"De 50 y más años (069)",1608,15,74,222,440,348,23,486
"PEA (070)",2817,1,8,56,198,621,1129,804
"De 12 a 14 años (071)",2,,,,,,,2
"De 15 a 19 años (072)",55,,,,,,38,17
"De 20 a 24 años (073)",311,,,,,,154,157
"De 25 a 29 años (074)",434,,,,,19,247,168
"De 30 a 34 años (075)",472,,,,,68,284,120
"De 35 a 39 años (076)",469,,,,2,146,232,89
"De 40 a 44 años (077)",328,,,1,18,134,116,59
"De 45 a 49 años (078)",214,,,,24,97,47,46
"De 50 y más años (079)",532,1,8,55,154,157,11,146
"Ocupada (080)",2613,1,8,54,193,593,1046,718
"De 12 a 14 años (081)",2,,,,,,,2
"De 15 a 19 años (082)",45,,,,,,28,17
"De 20 a 24 años (083)",265,,,,,,139,126
"De 25 a 29 años (084)",390,,,,,18,231,141
"De 30 a 34 años (085)",439,,,,,63,262,114
"De 35 a 39 años (086)",440,,,,2,138,218,82
"De 40 a 44 años (087)",316,,,1,17,131,112,55
"De 45 a 49 años (088)",202,,,,24,91,45,42
"De 50 y más años (089)",514,1,8,53,150,152,11,139
"Desocupada (090)",204,,,2,5,28,83,86
"De 15 a 19 años (092)",10,,,,,,10,
"De 20 a 24 años (093)",46,,,,,,15,31
"De 25 a 29 años (094)",44,,,,,1,16,27
"De 30 a 34 años (095)",33,,,,,5,22,6
"De 35 a 39 años (096)",29,,,,,8,14,7
"De 40 a 44 años (097)",12,,,,1,3,4,4
"De 45 a 49 años (098)",12,,,,,6,2,4
"De 50 y más años (099)",18,,,2,4,5,,7
"No PEA (100)",4194,14,66,167,350,685,1931,981
"De 12 a 14 años (101)",11,,,,,,1,10
"De 15 a 19 años (102)",111,,,,,,66,45
"De 20 a 24 años (103)",551,,,,,,375,176
"De 25 a 29 años (104)",702,,,,,22,501,179
"De 30 a 34 años (105)",569,,,,,74,405,90
"De 35 a 39 años (106)",474,,,,4,131,279,60
"De 40 a 44 años (107)",393,,,,19,125,210,39
"De 45 a 49 años (108)",307,,,,41,142,82,42
"De 50 y más años (109)",1076,14,66,167,286,191,12,340
,,,,,,,,
"RURAL (120)",9735,32,105,338,852,1906,4477,2025
"De 12 a 14 años (121)",18,,,,,,2,16
"De 15 a 19 años (122)",342,,,,,,264,78
"De 20 a 24 años (123)",1197,,,,,,846,351
"De 25 a 29 años (124)",1458,,,,,43,1083,332
"De 30 a 34 años (125)",1202,,,,1,181,831,189
"De 35 a 39 años (126)",1190,,,,15,322,699,154
"De 40 a 44 años (127)",973,,,,34,347,469,123
"De 45 a 49 años (128)",771,,,1,71,366,235,98
"De 50 y más años (129)",2584,32,105,337,731,647,48,684
"PEA (130)",4910,8,32,160,429,1125,2228,928
"De 12 a 14 años (131)",3,,,,,,,3
"De 15 a 19 años (132)",155,,,,,,117,38
"De 20 a 24 años (133)",588,,,,,,403,185
"De 25 a 29 años (134)",752,,,,,25,572,155
"De 30 a 34 años (135)",611,,,,,113,400,98
"De 35 a 39 años (136)",665,,,,9,208,362,86
"De 40 a 44 años (137)",518,,,,19,207,225,67
"De 45 a 49 años (138)",429,,,1,45,211,126,46
"De 50 y más años (139)",1189,8,32,159,356,361,23,250
"Ocupada (140)",4823,8,32,159,422,1112,2199,891
"De 12 a 14 años (141)",3,,,,,,,3
"De 15 a 19 años (142)",152,,,,,,117,35
"De 20 a 24 años (143)",569,,,,,,392,177
"De 25 a 29 años (144)",732,,,,,25,564,143
"De 30 a 34 años (145)",598,,,,,111,398,89
"De 35 a 39 años (146)",656,,,,9,205,357,85
"De 40 a 44 años (147)",512,,,,19,204,222,67
"De 45 a 49 años (148)",425,,,1,44,209,126,45
"De 50 y más años (149)",1176,8,32,158,350,358,23,247
"Desocupada (150)",87,,,1,7,13,29,37
"De 15 a 19 años (152)",3,,,,,,,3
"De 20 a 24 años (153)",19,,,,,,11,8
"De 25 a 29 años (154)",20,,,,,,8,12
"De 30 a 34 años (155)",13,,,,,2,2,9
"De 35 a 39 años (156)",9,,,,,3,5,1
"De 40 a 44 años (157)",6,,,,,3,3,
"De 45 a 49 años (158)",4,,,,1,2,,1
"De 50 y más años (159)",13,,,1,6,3,,3
"No PEA (160)",4825,24,73,178,423,781,2249,1097
"De 12 a 14 años (161)",15,,,,,,2,13
"De 15 a 19 años (162)",187,,,,,,147,40
"De 20 a 24 años (163)",609,,,,,,443,166
"De 25 a 29 años (164)",706,,,,,18,511,177
"De 30 a 34 años (165)",591,,,,1,68,431,91
"De 35 a 39 años (166)",525,,,,6,114,337,68
"De 40 a 44 años (167)",455,,,,15,140,244,56
"De 45 a 49 años (168)",342,,,,26,155,109,52
"De 50 y más años (169)",1395,24,73,178,375,286,25,434
