"CUADRO Nº 3: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 20 a 24 años (023)",158,132,59,54,11,5,3,,,,26,103
"De 25 a 29 años (024)",173,145,50,41,32,19,3,,,,28,174
"De 30 a 34 años (025)",206,180,25,51,54,24,23,3,,,26,349
"De 35 a 39 años (026)",186,179,17,38,54,35,30,4,,1,7,421
"De 40 a 44 años (027)",182,176,9,21,43,37,44,13,7,2,6,572
"De 45 a 49 años (028)",159,157,12,17,28,27,38,20,11,4,2,587
"De 50 y más años (029)",263,253,23,32,25,26,50,43,33,21,10,1176
"Desocupada (030)",57,51,38,7,4,,2,,,,6,24
"De 12 a 14 años (031)",8,8,8,,,,,,,,,
"De 15 a 19 años (032)",18,18,17,1,,,,,,,,1
"De 20 a 24 años (033)",16,12,9,2,1,,,,,,4,4
"De 25 a 29 años (034)",7,6,3,2,1,,,,,,1,4
"De 30 a 34 años (035)",3,2,1,,1,,,,,,1,2
"De 35 a 39 años (036)",3,3,,1,,,2,,,,,10
"De 40 a 44 años (037)",1,1,,1,,,,,,,,1
"De 45 a 49 años (038)",1,1,,,1,,,,,,,2
"No PEA (040)",8688,8464,2396,1068,1045,865,1273,882,551,384,224,26029
"De 12 a 14 años (041)",1030,1024,1018,6,,,,,,,6,6
"De 15 a 19 años (042)",1189,1169,938,193,34,3,1,,,,20,274
"De 20 a 24 años (043)",839,776,171,342,176,70,14,3,,,63,982
"De 25 a 29 años (044)",786,753,60,210,236,150,89,8,,,33,1560
"De 30 a 34 años (045)",733,713,36,96,195,164,170,47,4,1,20,2069
"De 35 a 39 años (046)",688,672,25,53,132,134,200,94,29,5,16,2506
"De 40 a 44 años (047)",613,596,26,50,81,110,164,105,44,16,17,2479
"De 45 a 49 años (048)",560,546,20,25,61,70,152,124,59,35,14,2708
"De 50 y más años (049)",2250,2215,102,93,130,164,483,501,415,327,35,13445
,,,,,,,,,,,,
"URBANA (060)",2573,2466,724,397,406,288,359,155,96,41,107,5900
"De 12 a 14 años (061)",232,232,229,3,,,,,,,,3
"De 15 a 19 años (062)",337,334,292,34,8,,,,,,3,50
"De 20 a 24 años (063)",238,205,68,94,34,7,2,,,,33,192
"De 25 a 29 años (064)",234,215,37,81,65,25,7,,,,19,316
"De 30 a 34 años (065)",236,221,17,62,87,37,18,,,,15,422
"De 35 a 39 años (066)",236,229,13,44,68,50,47,6,1,,7,581
"De 40 a 44 años (067)",227,220,10,27,50,59,63,8,3,,7,657
"De 45 a 49 años (068)",184,176,7,13,33,38,51,23,9,2,8,660
"De 50 y más años (069)",649,634,51,39,61,72,171,118,83,39,15,3019
"PEA (070)",718,675,138,163,141,97,90,27,14,5,43,1473
"De 12 a 14 años (071)",10,10,9,1,,,,,,,,1
"De 15 a 19 años (072)",45,45,40,5,,,,,,,,5
"De 20 a 24 años (073)",83,70,28,35,7,,,,,,13,49
"De 25 a 29 años (074)",75,62,20,24,12,6,,,,,13,66
"De 30 a 34 años (075)",97,88,11,30,33,12,2,,,,9,140
"De 35 a 39 años (076)",100,99,8,27,30,19,15,,,,1,209
"De 40 a 44 años (077)",101,100,3,15,27,24,29,1,1,,1,282
"De 45 a 49 años (078)",77,75,4,9,15,18,18,7,3,1,2,250
"De 50 y más años (079)",130,126,15,17,17,18,26,19,10,4,4,471
"Ocupada (080)",705,664,130,162,139,97,90,27,14,5,41,1468
"De 12 a 14 años (081)",9,9,8,1,,,,,,,,1
"De 15 a 19 años (082)",43,43,38,5,,,,,,,,5
"De 20 a 24 años (083)",77,66,26,34,6,,,,,,11,46
"De 25 a 29 años (084)",72,59,18,24,11,6,,,,,13,64
"De 30 a 34 años (085)",96,87,10,30,33,12,2,,,,9,140
"De 35 a 39 años (086)",100,99,8,27,30,19,15,,,,1,209
"De 40 a 44 años (087)",101,100,3,15,27,24,29,1,1,,1,282
"De 45 a 49 años (088)",77,75,4,9,15,18,18,7,3,1,2,250
"De 50 y más años (089)",130,126,15,17,17,18,26,19,10,4,4,471
"Desocupada (090)",13,11,8,1,2,,,,,,2,5
"De 12 a 14 años (091)",1,1,1,,,,,,,,,
"De 15 a 19 años (092)",2,2,2,,,,,,,,,
"De 20 a 24 años (093)",6,4,2,1,1,,,,,,2,3
"De 25 a 29 años (094)",3,3,2,,1,,,,,,,2
"De 30 a 34 años (095)",1,1,1,,,,,,,,,
"No PEA (100)",1855,1791,586,234,265,191,269,128,82,36,64,4427
"De 12 a 14 años (101)",222,222,220,2,,,,,,,,2
"De 15 a 19 años (102)",292,289,252,29,8,,,,,,3,45
"De 20 a 24 años (103)",155,135,40,59,27,7,2,,,,20,143
"De 25 a 29 años (104)",159,153,17,57,53,19,7,,,,6,250
"De 30 a 34 años (105)",139,133,6,32,54,25,16,,,,6,282
"De 35 a 39 años (106)",136,130,5,17,38,31,32,6,1,,6,372
"De 40 a 44 años (107)",126,120,7,12,23,35,34,7,2,,6,375
"De 45 a 49 años (108)",107,101,3,4,18,20,33,16,6,1,6,410
"De 50 y más años (109)",519,508,36,22,44,54,145,99,73,35,11,2548
,,,,,,,,,,,,
"RURAL (120)",7621,7392,2007,949,891,750,1108,810,506,371,229,23558
"De 12 a 14 años (121)",822,816,811,4,1,,,,,,6,6
"De 15 a 19 años (122)",976,958,751,176,26,3,2,,,,18,245
"De 20 a 24 años (123)",775,715,171,304,154,68,15,3,,,60,897
"De 25 a 29 años (124)",732,689,76,172,204,144,85,8,,,43,1422
"De 30 a 34 años (125)",706,674,45,85,163,151,175,50,4,1,32,1998
"De 35 a 39 años (126)",641,625,29,48,118,119,185,92,28,6,16,2356
"De 40 a 44 años (127)",569,553,25,45,74,88,145,110,48,18,16,2395
"De 45 a 49 años (128)",536,528,25,29,57,59,139,121,61,37,8,2637
"De 50 y más años (129)",1864,1834,74,86,94,118,362,426,365,309,30,11602
"PEA (130)",788,719,197,115,111,76,104,56,37,23,69,1956
"De 12 a 14 años (131)",14,14,13,,1,,,,,,,2
"De 15 a 19 años (132)",79,78,65,12,,,1,,,,1,16
"De 20 a 24 años (133)",91,74,40,21,5,5,3,,,,17,58
"De 25 a 29 años (134)",105,89,33,19,21,13,3,,,,16,112
"De 30 a 34 años (135)",112,94,15,21,22,12,21,3,,,18,211
"De 35 a 39 años (136)",89,83,9,12,24,16,17,4,,1,6,222
"De 40 a 44 años (137)",82,77,6,7,16,13,15,12,6,2,5,291
"De 45 a 49 años (138)",83,83,8,8,14,9,20,13,8,3,,339
"De 50 y más años (139)",133,127,8,15,8,8,24,24,23,17,6,705
"Ocupada (140)",744,679,167,109,109,76,102,56,37,23,65,1937
"De 12 a 14 años (141)",7,7,6,,1,,,,,,,2
"De 15 a 19 años (142)",63,62,50,11,,,1,,,,1,15
"De 20 a 24 años (143)",81,66,33,20,5,5,3,,,,15,57
"De 25 a 29 años (144)",101,86,32,17,21,13,3,,,,15,110
"De 30 a 34 años (145)",110,93,15,21,21,12,21,3,,,17,209
"De 35 a 39 años (146)",86,80,9,11,24,16,15,4,,1,6,212
"De 40 a 44 años (147)",81,76,6,6,16,13,15,12,6,2,5,290
"De 45 a 49 años (148)",82,82,8,8,13,9,20,13,8,3,,337
"De 50 y más años (149)",133,127,8,15,8,8,24,24,23,17,6,705
"Desocupada (150)",44,40,30,6,2,,2,,,,4,19
"De 12 a 14 años (151)",7,7,7,,,,,,,,,
"De 15 a 19 años (152)",16,16,15,1,,,,,,,,1
"De 20 a 24 años (153)",10,8,7,1,,,,,,,2,1
"De 25 a 29 años (154)",4,3,1,2,,,,,,,1,2
"De 30 a 34 años (155)",2,1,,,1,,,,,,1,2
"De 35 a 39 años (156)",3,3,,1,,,2,,,,,10
"De 40 a 44 años (157)",1,1,,1,,,,,,,,1
"De 45 a 49 años (158)",1,1,,,1,,,,,,,2
"No PEA (160)",6833,6673,1810,834,780,674,1004,754,469,348,160,21602
"De 12 a 14 años (161)",808,802,798,4,,,,,,,6,4
"De 15 a 19 años (162)",897,880,686,164,26,3,1,,,,17,229
"De 20 a 24 años (163)",684,641,131,283,149,63,12,3,,,43,839
"De 25 a 29 años (164)",627,600,43,153,183,131,82,8,,,27,1310
"De 30 a 34 años (165)",594,580,30,64,141,139,154,47,4,1,14,1787
"De 35 a 39 años (166)",552,542,20,36,94,103,168,88,28,5,10,2134
"De 40 a 44 años (167)",487,476,19,38,58,75,130,98,42,16,11,2104
"De 45 a 49 años (168)",453,445,17,21,43,50,119,108,53,34,8,2298
"De 50 y más años (169)",1731,1707,66,71,86,110,338,402,342,292,24,10897
