"CUADRO Nº 11: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRANDES GRUPOS DE EDAD",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRANDES GRUPOS DE EDAD",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
"URBANA (060)",15070,10595,1018,984,2473
"Sin nivel (061)",446,421,19,4,2
"Educación inicial (062)",14,12,2,,
"Primaria (063)",4216,3827,207,50,132
"Secundaria (064)",5999,4592,403,173,831
"Superior no univ. incompleta (065)",817,545,62,52,158
"Superior no univ. completa (066)",1986,641,162,357,826
"Superior univ. incompleta (067)",491,242,33,53,163
"Superior univ. completa (068)",1101,315,130,295,361
"De 06 a 14 años (070)",310,276,30,4,
"Sin nivel (071)",6,6,,,
"Educación inicial (072)",3,3,,,
"Primaria (073)",175,152,20,3,
"Secundaria (074)",126,115,10,1,
"De 15 a 29 años (080)",5103,3354,365,275,1109
"Sin nivel (081)",45,37,5,2,1
"Educación inicial (082)",3,3,,,
"Primaria (083)",677,606,42,5,24
"Secundaria (084)",2637,1999,193,72,373
"Superior no univ. incompleta (085)",411,288,34,14,75
"Superior no univ. completa (086)",904,247,58,118,481
"Superior univ. incompleta (087)",167,91,5,13,58
"Superior univ. completa (088)",259,83,28,51,97
"De 30 a 44 años (090)",5674,3801,403,504,966
"Sin nivel (091)",123,118,4,1,
"Educación inicial (092)",8,6,2,,
"Primaria (093)",1611,1448,82,23,58
"Secundaria (094)",2052,1543,131,56,322
"Superior no univ. incompleta (095)",279,171,18,30,60
"Superior no univ. completa (096)",818,282,83,193,260
"Superior univ. incompleta (097)",198,79,16,25,78
"Superior univ. completa (098)",585,154,67,176,188
"De 45 a 64 años (100)",3485,2697,204,199,385
"Sin nivel (101)",189,179,8,1,1
"Primaria (103)",1446,1324,56,18,48
"Secundaria (104)",1110,873,65,44,128
"Superior no univ. incompleta (105)",119,79,10,7,23
"Superior no univ. completa (106)",254,105,19,46,84
"Superior univ. incompleta (107)",120,67,12,15,26
"Superior univ. completa (108)",247,70,34,68,75
"De 65 y más años (110)",498,467,16,2,13
"Sin nivel (111)",83,81,2,,
"Primaria (113)",307,297,7,1,2
"Secundaria (114)",74,62,4,,8
"Superior no univ. incompleta (115)",8,7,,1,
"Superior no univ. completa (116)",10,7,2,,1
"Superior univ. incompleta (117)",6,5,,,1
"Superior univ. completa (118)",10,8,1,,1
,,,,,
"RURAL (120)",14416,12419,560,300,1137
"Sin nivel (121)",1346,1283,42,5,16
"Educación inicial (122)",15,13,1,,1
"Primaria (123)",7251,6597,208,73,373
"Secundaria (124)",4689,3909,192,89,499
"Superior no univ. incompleta (125)",363,255,27,25,56
"Superior no univ. completa (126)",413,208,46,62,97
"Superior univ. incompleta (127)",144,83,14,14,33
"Superior univ. completa (128)",195,71,30,32,62
"De 06 a 14 años (130)",334,317,9,6,2
"Sin nivel (131)",19,18,,1,
"Educación inicial (132)",1,1,,,
"Primaria (133)",250,236,8,5,1
"Secundaria (134)",64,62,1,,1
"De 15 a 29 años (140)",5396,4415,237,119,625
"Sin nivel (141)",163,154,5,1,3
"Educación inicial (142)",5,5,,,
"Primaria (143)",2095,1815,72,26,182
"Secundaria (144)",2628,2144,114,47,323
"Superior no univ. incompleta (145)",195,138,16,11,30
"Superior no univ. completa (146)",190,105,16,25,44
"Superior univ. incompleta (147)",59,35,5,1,18
"Superior univ. completa (148)",61,19,9,8,25
"De 30 a 44 años (150)",4907,4167,215,122,403
"Sin nivel (151)",455,427,20,1,7
"Educación inicial (152)",9,7,1,,1
"Primaria (153)",2630,2371,83,23,153
"Secundaria (154)",1403,1177,56,33,137
"Superior no univ. incompleta (155)",104,65,9,10,20
"Superior no univ. completa (156)",165,64,25,30,46
"Superior univ. incompleta (157)",53,27,4,10,12
"Superior univ. completa (158)",88,29,17,15,27
"De 45 a 64 años (160)",3143,2901,88,51,103
"Sin nivel (161)",545,525,15,1,4
"Primaria (163)",1863,1767,40,19,37
"Secundaria (164)",556,493,18,8,37
"Superior no univ. incompleta (165)",55,43,2,4,6
"Superior no univ. completa (166)",50,31,5,7,7
"Superior univ. incompleta (167)",29,19,5,3,2
"Superior univ. completa (168)",45,23,3,9,10
"De 65 y más años (170)",636,619,11,2,4
"Sin nivel (171)",164,159,2,1,2
"Primaria (173)",413,408,5,,
"Secundaria (174)",38,33,3,1,1
"Superior no univ. incompleta (175)",9,9,,,
"Superior no univ. completa (176)",8,8,,,
"Superior univ. incompleta (177)",3,2,,,1
"Superior univ. completa (178)",1,,1,,
