"CUADRO Nº 11: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRANDES GRUPOS DE EDAD",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRANDES GRUPOS DE EDAD",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
"Superior univ. incompleta (057)",62,51,4,3,4
"Superior univ. completa (058)",180,132,13,13,22
,,,,,
"URBANA (060)",84924,60072,8118,8233,8501
"Sin nivel (061)",4191,3553,310,184,144
"Educación inicial (062)",75,58,13,1,3
"Primaria (063)",19880,16549,1649,926,756
"Secundaria (064)",31662,24365,2930,2224,2143
"Superior no univ. incompleta (065)",5764,3935,612,576,641
"Superior no univ. completa (066)",12085,6176,1348,2307,2254
"Superior univ. incompleta (067)",3729,2272,456,478,523
"Superior univ. completa (068)",7538,3164,800,1537,2037
"De 06 a 14 años (070)",882,788,65,20,9
"Sin nivel (071)",18,18,,,
"Educación inicial (072)",10,9,1,,
"Primaria (073)",494,438,36,13,7
"Secundaria (074)",360,323,28,7,2
"De 15 a 29 años (080)",26699,18836,3012,2553,2298
"Sin nivel (081)",318,246,37,24,11
"Educación inicial (082)",44,33,9,,2
"Primaria (083)",4365,3367,478,310,210
"Secundaria (084)",12894,9777,1337,1019,761
"Superior no univ. incompleta (085)",2315,1623,277,211,204
"Superior no univ. completa (086)",3256,1874,415,493,474
"Superior univ. incompleta (087)",1674,1095,211,193,175
"Superior univ. completa (088)",1833,821,248,303,461
"De 30 a 44 años (090)",32186,21340,3206,3745,3895
"Sin nivel (091)",1423,1134,132,90,67
"Educación inicial (092)",21,16,3,1,1
"Primaria (093)",6173,4957,564,365,287
"Secundaria (094)",11640,8863,1101,808,868
"Superior no univ. incompleta (095)",2321,1554,242,261,264
"Superior no univ. completa (096)",5904,2791,663,1255,1195
"Superior univ. incompleta (097)",1243,668,159,207,209
"Superior univ. completa (098)",3461,1357,342,758,1004
"De 45 a 64 años (100)",21732,16022,1686,1835,2189
"Sin nivel (101)",1705,1466,119,64,56
"Primaria (103)",7151,6204,496,220,231
"Secundaria (104)",6286,4992,441,371,482
"Superior no univ. incompleta (105)",1038,681,92,99,166
"Superior no univ. completa (106)",2735,1365,258,543,569
"Superior univ. incompleta (107)",751,459,82,75,135
"Superior univ. completa (108)",2066,855,198,463,550
"De 65 y más años (110)",3425,3086,149,80,110
"Sin nivel (111)",727,689,22,6,10
"Primaria (113)",1697,1583,75,18,21
"Secundaria (114)",482,410,23,19,30
"Superior no univ. incompleta (115)",90,77,1,5,7
"Superior no univ. completa (116)",190,146,12,16,16
"Superior univ. incompleta (117)",61,50,4,3,4
"Superior univ. completa (118)",178,131,12,13,22
,,,,,
"RURAL (120)",8544,7249,625,253,417
"Sin nivel (121)",925,853,52,10,10
"Educación inicial (122)",17,17,,,
"Primaria (123)",4587,4063,337,94,93
"Secundaria (124)",2482,1978,188,95,221
"Superior no univ. incompleta (125)",141,100,14,9,18
"Superior no univ. completa (126)",233,142,20,30,41
"Superior univ. incompleta (127)",60,42,3,3,12
"Superior univ. completa (128)",99,54,11,12,22
"De 06 a 14 años (130)",176,156,14,4,2
"Sin nivel (131)",8,8,,,
"Educación inicial (132)",1,1,,,
"Primaria (133)",128,113,10,3,2
"Secundaria (134)",39,34,4,1,
"De 15 a 29 años (140)",3052,2461,237,107,247
"Sin nivel (141)",67,59,6,,2
"Educación inicial (142)",7,7,,,
"Primaria (143)",1257,1067,108,32,50
"Secundaria (144)",1457,1152,105,50,150
"Superior no univ. incompleta (145)",89,64,9,5,11
"Superior no univ. completa (146)",105,63,7,15,20
"Superior univ. incompleta (147)",31,26,,1,4
"Superior univ. completa (148)",39,23,2,4,10
"De 30 a 44 años (150)",2731,2296,214,97,124
"Sin nivel (151)",242,217,20,2,3
"Educación inicial (152)",9,9,,,
"Primaria (153)",1519,1342,109,38,30
"Secundaria (154)",756,606,61,34,55
"Superior no univ. incompleta (155)",37,25,3,2,7
"Superior no univ. completa (156)",101,61,12,13,15
"Superior univ. incompleta (157)",22,11,3,1,7
"Superior univ. completa (158)",45,25,6,7,7
"De 45 a 64 años (160)",1948,1730,133,43,42
"Sin nivel (161)",365,334,19,8,4
"Primaria (163)",1319,1197,91,21,10
"Secundaria (164)",208,165,18,9,16
"Superior no univ. incompleta (165)",14,10,2,2,
"Superior no univ. completa (166)",23,15,1,1,6
"Superior univ. incompleta (167)",6,4,,1,1
"Superior univ. completa (168)",13,5,2,1,5
"De 65 y más años (170)",637,606,27,2,2
"Sin nivel (171)",243,235,7,,1
"Primaria (173)",364,344,19,,1
"Secundaria (174)",22,21,,1,
"Superior no univ. incompleta (175)",1,1,,,
"Superior no univ. completa (176)",4,3,,1,
"Superior univ. incompleta (177)",1,1,,,
"Superior univ. completa (178)",2,1,1,,
