"CUADRO Nº 14: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Pesca (046)",1,,,,,,,1,
"Explotación de minas y canteras (047)",14,2,,,4,,2,1,5
"Industrias manufactureras (048)",64,6,,18,23,6,4,3,4
"Suministro de electricidad, gas y agua (049)",2,,,,2,,,,
"Construcción (050)",18,6,1,6,3,,,1,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",550,38,6,185,179,46,45,21,30
"Venta, mant.y rep. veh.autom.y motoc. (052)",4,,,1,1,,1,,1
"Comercio al por mayor (053)",32,,,9,15,3,1,1,3
"Comercio al por menor (054)",514,38,6,175,163,43,43,20,26
"Hoteles y restaurantes (055)",252,15,2,95,79,19,22,7,13
"Trans., almac. y comunicaciones (056)",21,1,,1,5,4,4,3,3
"Intermediación financiera (057)",3,,,,1,,,,2
"Activid.inmobil., empres. y de alquiler (058)",53,,,1,9,10,8,3,22
"Admin.pub. y defensa; p. segur.soc.afil (059)",102,,,5,21,9,41,7,19
"Enseñanza (060)",271,,,,14,20,103,12,122
"Servicios sociales y de salud (061)",77,1,,,11,6,28,6,25
"Otras activ. serv.comun.soc y personales (062)",122,17,2,36,36,10,8,5,8
"Hogares privados con servicio doméstico (063)",134,8,2,49,60,3,5,3,4
"Actividad economica no especificada (065)",226,39,4,87,52,15,14,6,9
,,,,,,,,,
"URBANA (066)",6645,309,51,1860,2311,440,679,257,738
"Agric., ganadería, caza y silvicultura (067)",2214,160,19,973,739,92,96,30,105
"Pesca (068)",2,,,,1,,,1,
"Explotación de minas y canteras (069)",153,4,1,33,71,8,12,4,20
"Industrias manufactureras (070)",284,9,3,73,137,18,16,8,20
"Suministro de electricidad, gas y agua (071)",19,,,4,4,2,5,1,3
"Construcción (072)",674,19,6,136,320,48,61,30,54
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",904,38,11,257,330,76,81,43,68
"Venta, mant.y rep. veh.autom.y motoc. (074)",72,1,,7,32,7,9,4,12
"Comercio al por mayor (075)",58,,,15,27,5,3,2,6
"Comercio al por menor (076)",774,37,11,235,271,64,69,37,50
"Hoteles y restaurantes (077)",289,11,3,93,95,26,27,11,23
"Trans., almac. y comunicaciones (078)",395,5,1,56,222,40,31,21,19
"Intermediación financiera (079)",3,,,,1,,,1,1
"Activid.inmobil., empres. y de alquiler (080)",188,2,1,17,50,25,24,16,53
"Admin.pub. y defensa; p. segur.soc.afil (081)",292,2,,18,89,23,67,31,62
"Enseñanza (082)",485,,,2,19,25,186,28,225
"Servicios sociales y de salud (083)",99,1,,,13,9,31,9,36
"Otras activ. serv.comun.soc y personales (084)",229,19,2,58,76,23,18,8,25
"Hogares privados con servicio doméstico (085)",123,7,2,48,49,5,5,4,3
"Actividad economica no especificada (087)",292,32,2,92,95,20,19,11,21
"Hombres (088)",4564,109,31,1228,1803,292,415,186,500
"Agric., ganadería, caza y silvicultura (089)",1714,67,13,729,630,77,80,26,92
"Pesca (090)",1,,,,1,,,,
"Explotación de minas y canteras (091)",150,3,1,33,69,8,12,4,20
"Industrias manufactureras (092)",229,4,3,58,118,13,12,5,16
"Suministro de electricidad, gas y agua (093)",19,,,4,4,2,5,1,3
"Construcción (094)",663,15,6,133,318,48,61,29,53
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",429,5,5,101,180,32,42,24,40
"Venta, mant.y rep. veh.autom.y motoc. (096)",69,1,,6,31,7,9,4,11
"Comercio al por mayor (097)",35,,,9,18,2,2,1,3
"Comercio al por menor (098)",325,4,5,86,131,23,31,19,26
"Hoteles y restaurantes (099)",89,,1,14,38,8,11,7,10
"Trans., almac. y comunicaciones (100)",375,4,1,55,217,36,27,18,17
"Intermediación financiera (101)",1,,,,,,,1,
"Activid.inmobil., empres. y de alquiler (102)",147,2,1,16,41,16,19,14,38
"Admin.pub. y defensa; p. segur.soc.afil (103)",202,2,,14,72,17,29,24,44
"Enseñanza (104)",249,,,2,11,8,93,17,118
"Servicios sociales y de salud (105)",31,,,,2,3,7,4,15
"Otras activ. serv.comun.soc y personales (106)",118,3,,25,45,15,10,3,17
"Hogares privados con servicio doméstico (107)",7,,,3,1,2,,1,
"Actividad economica no especificada (109)",140,4,,41,56,7,7,8,17
"Mujeres (110)",2081,200,20,632,508,148,264,71,238
"Agric., ganadería, caza y silvicultura (111)",500,93,6,244,109,15,16,4,13
"Pesca (112)",1,,,,,,,1,
"Explotación de minas y canteras (113)",3,1,,,2,,,,
"Industrias manufactureras (114)",55,5,,15,19,5,4,3,4
"Construcción (116)",11,4,,3,2,,,1,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",475,33,6,156,150,44,39,19,28
"Venta, mant.y rep. veh.autom.y motoc. (118)",3,,,1,1,,,,1
"Comercio al por mayor (119)",23,,,6,9,3,1,1,3
"Comercio al por menor (120)",449,33,6,149,140,41,38,18,24
"Hoteles y restaurantes (121)",200,11,2,79,57,18,16,4,13
"Trans., almac. y comunicaciones (122)",20,1,,1,5,4,4,3,2
"Intermediación financiera (123)",2,,,,1,,,,1
"Activid.inmobil., empres. y de alquiler (124)",41,,,1,9,9,5,2,15
"Admin.pub. y defensa; p. segur.soc.afil (125)",90,,,4,17,6,38,7,18
"Enseñanza (126)",236,,,,8,17,93,11,107
"Servicios sociales y de salud (127)",68,1,,,11,6,24,5,21
"Otras activ. serv.comun.soc y personales (128)",111,16,2,33,31,8,8,5,8
"Hogares privados con servicio doméstico (129)",116,7,2,45,48,3,5,3,3
"Actividad economica no especificada (131)",152,28,2,51,39,13,12,3,4
,,,,,,,,,
"RURAL (132)",4400,378,26,1668,1474,171,292,106,285
"Agric., ganadería, caza y silvicultura (133)",2558,335,13,1324,744,30,40,44,28
"Explotación de minas y canteras (135)",535,5,5,69,223,37,85,18,93
"Industrias manufactureras (136)",82,1,1,32,30,7,7,2,2
"Suministro de electricidad, gas y agua (137)",11,,,4,7,,,,
"Construcción (138)",152,3,4,49,68,5,8,6,9
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",165,5,,43,70,10,26,4,7
"Venta, mant.y rep. veh.autom.y motoc. (140)",29,,,,7,6,13,1,2
"Comercio al por mayor (141)",18,,,5,12,,,1,
"Comercio al por menor (142)",118,5,,38,51,4,13,2,5
"Hoteles y restaurantes (143)",86,4,,23,40,3,9,6,1
"Trans., almac. y comunicaciones (144)",124,3,,18,70,10,6,9,8
"Intermediación financiera (145)",1,,,,,,,,1
"Activid.inmobil., empres. y de alquiler (146)",122,,1,12,40,13,16,4,36
"Admin.pub. y defensa; p. segur.soc.afil (147)",54,,,12,16,5,6,2,13
"Enseñanza (148)",67,,,,10,5,19,2,31
"Servicios sociales y de salud (149)",16,,,,,1,6,1,8
"Otras activ. serv.comun.soc y personales (150)",47,3,,18,12,4,1,,9
"Hogares privados con servicio doméstico (151)",21,2,,4,14,,,,1
"Actividad economica no especificada (153)",359,17,2,60,130,41,63,8,38
"Hombres (154)",3426,179,20,1248,1241,152,253,93,240
"Agric., ganadería, caza y silvicultura (155)",1913,162,10,999,611,26,37,43,25
"Explotación de minas y canteras (157)",524,4,5,69,221,37,83,17,88
"Industrias manufactureras (158)",73,,1,29,26,6,7,2,2
"Suministro de electricidad, gas y agua (159)",9,,,4,5,,,,
"Construcción (160)",145,1,3,46,67,5,8,6,9
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",90,,,14,41,8,20,2,5
"Venta, mant.y rep. veh.autom.y motoc. (162)",28,,,,7,6,12,1,2
"Comercio al por mayor (163)",9,,,2,6,,,1,
"Comercio al por menor (164)",53,,,12,28,2,8,,3
"Hoteles y restaurantes (165)",34,,,7,18,2,3,3,1
"Trans., almac. y comunicaciones (166)",123,3,,18,70,10,6,9,7
"Activid.inmobil., empres. y de alquiler (168)",110,,1,12,40,12,13,3,29
"Admin.pub. y defensa; p. segur.soc.afil (169)",42,,,11,12,2,3,2,12
"Enseñanza (170)",32,,,,4,2,9,1,16
"Servicios sociales y de salud (171)",7,,,,,1,2,,4
"Otras activ. serv.comun.soc y personales (172)",36,2,,15,7,2,1,,9
"Hogares privados con servicio doméstico (173)",3,1,,,2,,,,
"Actividad economica no especificada (175)",285,6,,24,117,39,61,5,33
"Mujeres (176)",974,199,6,420,233,19,39,13,45
"Agric., ganadería, caza y silvicultura (177)",645,173,3,325,133,4,3,1,3
"Explotación de minas y canteras (179)",11,1,,,2,,2,1,5
"Industrias manufactureras (180)",9,1,,3,4,1,,,
"Suministro de electricidad, gas y agua (181)",2,,,,2,,,,
"Construcción (182)",7,2,1,3,1,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",75,5,,29,29,2,6,2,2
"Venta, mant.y rep. veh.autom.y motoc. (184)",1,,,,,,1,,
"Comercio al por mayor (185)",9,,,3,6,,,,
"Comercio al por menor (186)",65,5,,26,23,2,5,2,2
"Hoteles y restaurantes (187)",52,4,,16,22,1,6,3,
"Trans., almac. y comunicaciones (188)",1,,,,,,,,1
"Intermediación financiera (189)",1,,,,,,,,1
"Activid.inmobil., empres. y de alquiler (190)",12,,,,,1,3,1,7
"Admin.pub. y defensa; p. segur.soc.afil (191)",12,,,1,4,3,3,,1
"Enseñanza (192)",35,,,,6,3,10,1,15
"Servicios sociales y de salud (193)",9,,,,,,4,1,4
"Otras activ. serv.comun.soc y personales (194)",11,1,,3,5,2,,,
"Hogares privados con servicio doméstico (195)",18,1,,4,12,,,,1
"Actividad economica no especificada (197)",74,11,2,36,13,2,2,3,5
