"CUADRO Nº 4: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Obreros construc., conf., papel, fab., instr. (034)",66,,23,27,15,1
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (035)",7077,200,2743,2065,1571,498
"Otra (036)",2,,,2,,
"Ocupación no especificada (037)",408,,149,121,92,46
"Desocupado (038)",1150,38,743,261,93,15
,,,,,,
"URBANA (039)",14202,193,5428,5143,2879,559
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",22,,2,9,11,
"Profes., científicos e intelectuales (041)",1109,,214,594,283,18
"Técnicos de nivel medio y trab.asimilados (042)",334,,129,135,60,10
"Jefes y empleados de oficina (043)",343,,151,128,61,3
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",2735,22,1027,1034,539,113
"Agricult.trabaj. calif. agrop. y pesqueros (045)",1599,9,355,500,537,198
"Obreros y oper.minas, cant.,ind.manuf. y otros (046)",750,6,293,270,155,26
"Obreros construc., conf., papel, fab., instr. (047)",1437,3,562,561,294,17
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (048)",3424,113,1511,1103,599,98
"Otra (049)",228,,67,129,32,
"Ocupación no especificada (050)",328,1,150,96,61,20
"Desocupado (051)",1893,39,967,584,247,56
"Hombres (052)",8812,117,3207,3262,1870,356
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",17,,,8,9,
"Profes., científicos e intelectuales (054)",763,,128,402,219,14
"Técnicos de nivel medio y trab.asimilados (055)",205,,77,84,38,6
"Jefes y empleados de oficina (056)",216,,79,88,47,2
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",956,13,326,375,190,52
"Agricult.trabaj. calif. agrop. y pesqueros (058)",1185,5,255,367,409,149
"Obreros y oper.minas, cant.,ind.manuf. y otros (059)",476,5,197,171,87,16
"Obreros construc., conf., papel, fab., instr. (060)",1406,3,550,551,285,17
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (061)",1911,68,842,626,332,43
"Otra (062)",226,,67,127,32,
"Ocupación no especificada (063)",158,1,82,41,27,7
"Desocupado (064)",1293,22,604,422,195,50
"Mujeres (065)",5390,76,2221,1881,1009,203
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",5,,2,1,2,
"Profes., científicos e intelectuales (067)",346,,86,192,64,4
"Técnicos de nivel medio y trab.asimilados (068)",129,,52,51,22,4
"Jefes y empleados de oficina (069)",127,,72,40,14,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",1779,9,701,659,349,61
"Agricult.trabaj. calif. agrop. y pesqueros (071)",414,4,100,133,128,49
"Obreros y oper.minas, cant.,ind.manuf. y otros (072)",274,1,96,99,68,10
"Obreros construc., conf., papel, fab., instr. (073)",31,,12,10,9,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (074)",1513,45,669,477,267,55
"Otra (075)",2,,,2,,
"Ocupación no especificada (076)",170,,68,55,34,13
"Desocupado (077)",600,17,363,162,52,6
,,,,,,
"RURAL (078)",33872,431,10788,10414,8788,3451
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",40,,4,16,20,
"Profes., científicos e intelectuales (080)",839,,185,382,262,10
"Técnicos de nivel medio y trab.asimilados (081)",156,,52,72,30,2
"Jefes y empleados de oficina (082)",236,,91,100,43,2
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",1527,7,623,568,296,33
"Agricult.trabaj. calif. agrop. y pesqueros (084)",16419,36,3451,5027,5350,2555
"Obreros y oper.minas, cant.,ind.manuf. y otros (085)",971,4,398,338,194,37
"Obreros construc., conf., papel, fab., instr. (086)",1574,,534,647,369,24
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (087)",9305,340,3963,2517,1831,654
"Otra (088)",18,,5,6,7,
"Ocupación no especificada (089)",446,,171,124,98,53
"Desocupado (090)",2341,44,1311,617,288,81
"Hombres (091)",21436,235,6426,6771,5699,2305
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",36,,4,14,18,
"Profes., científicos e intelectuales (093)",676,,128,294,244,10
"Técnicos de nivel medio y trab.asimilados (094)",129,,39,59,29,2
"Jefes y empleados de oficina (095)",191,,57,90,42,2
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",549,6,181,215,128,19
"Agricult.trabaj. calif. agrop. y pesqueros (097)",12063,19,2372,3781,3968,1923
"Obreros y oper.minas, cant.,ind.manuf. y otros (098)",495,2,207,177,86,23
"Obreros construc., conf., papel, fab., instr. (099)",1539,,523,630,363,23
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (100)",3741,185,1889,929,527,211
"Otra (101)",18,,5,6,7,
"Ocupación no especificada (102)",208,,90,58,40,20
"Desocupado (103)",1791,23,931,518,247,72
"Mujeres (104)",12436,196,4362,3643,3089,1146
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",4,,,2,2,
"Profes., científicos e intelectuales (106)",163,,57,88,18,
"Técnicos de nivel medio y trab.asimilados (107)",27,,13,13,1,
"Jefes y empleados de oficina (108)",45,,34,10,1,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",978,1,442,353,168,14
"Agricult.trabaj. calif. agrop. y pesqueros (110)",4356,17,1079,1246,1382,632
"Obreros y oper.minas, cant.,ind.manuf. y otros (111)",476,2,191,161,108,14
"Obreros construc., conf., papel, fab., instr. (112)",35,,11,17,6,1
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (113)",5564,155,2074,1588,1304,443
"Ocupación no especificada (115)",238,,81,66,58,33
"Desocupado (116)",550,21,380,99,41,9
