"CUADRO Nº 9: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVIINCIA, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, CONDICION DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 30 a 34 años (035)",636,731,712,29,97.4,4,
"De 35 a 39 años (036)",422,661,634,9,95.9,1.4,
"De 40 a 44 años (037)",321,744,708,4,95.2,0.5,
"De 45 a 49 años (038)",222,576,555,1,96.4,0.2,
"De 50 y más años (039)",276,972,898,,92.4,,
"No PEA (040)",211247,436969,409210,8668,93.6,2,
"De 12 a 14 años (041)",23537,124,110,22,88.7,17.7,
"De 15 a 19 años (042)",34123,3354,3261,1015,97.2,30.3,
"De 20 a 24 años (043)",24879,14827,14653,2293,98.8,15.5,
"De 25 a 29 años (044)",18342,24382,24060,2151,98.7,8.8,
"De 30 a 34 años (045)",16060,31581,31034,1758,98.3,5.6,
"De 35 a 39 años (046)",14126,34875,34202,1035,98.1,3,
"De 40 a 44 años (047)",12552,36352,35375,350,97.3,1,
"De 45 a 49 años (048)",11304,37488,36087,42,96.3,0.1,
"De 50 y más años (049)",56324,253986,230428,2,90.7,,
,,,,,,,
"URBANA (060)",327799,631039,596317,11250,94.5,1.8,
"De 12 a 14 años (061)",23787,134,118,22,88.1,16.4,
"De 15 a 19 años (062)",42750,4134,4018,1129,97.2,27.3,
"De 20 a 24 años (063)",41013,20489,20194,2694,98.6,13.1,
"De 25 a 29 años (064)",36198,37408,36860,2810,98.5,7.5,
"De 30 a 34 años (065)",32249,52708,51802,2482,98.3,4.7,
"De 35 a 39 años (066)",28545,62517,61269,1501,98,2.4,
"De 40 a 44 años (067)",25827,68020,66163,536,97.3,0.8,
"De 45 a 49 años (068)",22266,67019,64587,73,96.4,0.1,
"De 50 y más años (069)",75164,318610,291306,3,91.4,,
"PEA (070)",122041,208246,200248,2872,96.2,1.4,
"De 12 a 14 años (071)",881,14,12,1,85.7,7.1,
"De 15 a 19 años (072)",9394,937,911,156,97.2,16.6,
"De 20 a 24 años (073)",16809,6272,6145,490,98,7.8,
"De 25 a 29 años (074)",18404,13951,13714,716,98.3,5.1,
"De 30 a 34 años (075)",16680,22295,21910,773,98.3,3.5,
"De 35 a 39 años (076)",14892,29068,28445,498,97.9,1.7,
"De 40 a 44 años (077)",13661,33091,32156,202,97.2,0.6,
"De 45 a 49 años (078)",11266,30939,29843,35,96.5,0.1,
"De 50 y más años (079)",20054,71679,67112,1,93.6,,
"Ocupada (080)",117298,203577,195772,2745,96.2,1.3,
"De 12 a 14 años (081)",838,14,12,1,85.7,7.1,
"De 15 a 19 años (082)",8729,871,847,143,97.2,16.4,
"De 20 a 24 años (083)",15630,5916,5794,451,97.9,7.6,
"De 25 a 29 años (084)",17412,13352,13125,683,98.3,5.1,
"De 30 a 34 años (085)",16050,21576,21210,745,98.3,3.5,
"De 35 a 39 años (086)",14471,28412,27816,489,97.9,1.7,
"De 40 a 44 años (087)",13343,32350,31451,198,97.2,0.6,
"De 45 a 49 años (088)",11046,30375,29300,34,96.5,0.1,
"De 50 y más años (089)",19779,70711,66217,1,93.6,,
"Desocupada (090)",4743,4669,4476,127,95.9,2.7,
"De 12 a 14 años (091)",43,,,,,,
"De 15 a 19 años (092)",665,66,64,13,97,19.7,
"De 20 a 24 años (093)",1179,356,351,39,98.6,11,
"De 25 a 29 años (094)",992,599,589,33,98.3,5.5,
"De 30 a 34 años (095)",630,719,700,28,97.4,3.9,
"De 35 a 39 años (096)",421,656,629,9,95.9,1.4,
"De 40 a 44 años (097)",318,741,705,4,95.1,0.5,
"De 45 a 49 años (098)",220,564,543,1,96.3,0.2,
"De 50 y más años (099)",275,968,895,,92.5,,
"No PEA (100)",205758,422793,396069,8378,93.7,2,
"De 12 a 14 años (101)",22906,120,106,21,88.3,17.5,
"De 15 a 19 años (102)",33356,3197,3107,973,97.2,30.4,
"De 20 a 24 años (103)",24204,14217,14049,2204,98.8,15.5,
"De 25 a 29 años (104)",17794,23457,23146,2094,98.7,8.9,
"De 30 a 34 años (105)",15569,30413,29892,1709,98.3,5.6,
"De 35 a 39 años (106)",13653,33449,32824,1003,98.1,3,
"De 40 a 44 años (107)",12166,34929,34007,334,97.4,1,
"De 45 a 49 años (108)",11000,36080,34744,38,96.3,0.1,
"De 50 y más años (109)",55110,246931,224194,2,90.8,,
,,,,,,,
"RURAL (120)",7069,17967,16660,319,92.7,1.8,
"De 12 a 14 años (121)",657,4,4,1,100,25,
"De 15 a 19 años (122)",902,173,170,44,98.3,25.4,
"De 20 a 24 años (123)",924,755,748,98,99.1,13,
"De 25 a 29 años (124)",760,1135,1117,66,98.4,5.8,
"De 30 a 34 años (125)",652,1466,1435,54,97.9,3.7,
"De 35 a 39 años (126)",645,1890,1831,35,96.9,1.9,
"De 40 a 44 años (127)",571,1967,1891,15,96.1,0.8,
"De 45 a 49 años (128)",450,1948,1849,6,94.9,0.3,
"De 50 y más años (129)",1508,8629,7615,,88.2,,
"PEA (130)",1580,3791,3519,30,92.8,0.8,
"De 12 a 14 años (131)",26,,,,,,
"De 15 a 19 años (132)",135,16,16,2,100,12.5,
"De 20 a 24 años (133)",249,145,144,9,99.3,6.2,
"De 25 a 29 años (134)",212,210,203,9,96.7,4.3,
"De 30 a 34 años (135)",161,298,293,5,98.3,1.7,
"De 35 a 39 años (136)",172,464,453,3,97.6,0.6,
"De 40 a 44 años (137)",185,544,523,,96.1,,
"De 45 a 49 años (138)",146,540,506,2,93.7,0.4,
"De 50 y más años (139)",294,1574,1381,,87.7,,
"Ocupada (140)",1524,3747,3476,27,92.8,0.7,
"De 12 a 14 años (141)",26,,,,,,
"De 15 a 19 años (142)",115,16,16,2,100,12.5,
"De 20 a 24 años (143)",232,140,139,8,99.3,5.7,
"De 25 a 29 años (144)",206,207,200,8,96.6,3.9,
"De 30 a 34 años (145)",155,286,281,4,98.3,1.4,
"De 35 a 39 años (146)",171,459,448,3,97.6,0.7,
"De 40 a 44 años (147)",182,541,520,,96.1,,
"De 45 a 49 años (148)",144,528,494,2,93.6,0.4,
"De 50 y más años (149)",293,1570,1378,,87.8,,
"Desocupada (150)",56,44,43,3,97.7,6.8,
"De 15 a 19 años (152)",20,,,,,,
"De 20 a 24 años (153)",17,5,5,1,100,20,
"De 25 a 29 años (154)",6,3,3,1,100,33.3,
"De 30 a 34 años (155)",6,12,12,1,100,8.3,
"De 35 a 39 años (156)",1,5,5,,100,,
"De 40 a 44 años (157)",3,3,3,,100,,
"De 45 a 49 años (158)",2,12,12,,100,,
"De 50 y más años (159)",1,4,3,,75,,
"No PEA (160)",5489,14176,13141,289,92.7,2,
"De 12 a 14 años (161)",631,4,4,1,100,25,
"De 15 a 19 años (162)",767,157,154,42,98.1,26.8,
"De 20 a 24 años (163)",675,610,604,89,99,14.6,
"De 25 a 29 años (164)",548,925,914,57,98.8,6.2,
"De 30 a 34 años (165)",491,1168,1142,49,97.8,4.2,
"De 35 a 39 años (166)",473,1426,1378,32,96.6,2.2,
"De 40 a 44 años (167)",386,1423,1368,15,96.1,1.1,
"De 45 a 49 años (168)",304,1408,1343,4,95.4,0.3,
"De 50 y más años (169)",1214,7055,6234,,88.4,,
