"CUADRO Nº 5: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Otras activ. serv.comun.soc y personales (041)",150,1,83,34,19,13
"Hogares privados con servicio doméstico (042)",41,7,19,3,9,3
"Actividad economica no especificada (044)",334,2,125,118,62,27
"Desocupado (045)",1170,14,611,380,137,28
"Mujeres (046)",10505,176,3098,3598,2739,894
"Agric., ganadería, caza y silvicultura (047)",6001,120,1642,1822,1719,698
"Pesca (048)",2,,1,1,,
"Explotación de minas y canteras (049)",20,,8,11,1,
"Industrias manufactureras (050)",278,5,80,100,75,18
"Suministro de electricidad, gas y agua (051)",4,,1,3,,
"Construcción (052)",32,,12,18,2,
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",1620,16,376,702,442,84
"Venta, mant.y rep. veh.autom.y motoc. (054)",23,,11,7,5,
"Comercio al por mayor (055)",56,,15,31,9,1
"Comercio al por menor (056)",1541,16,350,664,428,83
"Hoteles y restaurantes (057)",423,7,118,169,107,22
"Trans., almac. y comunicaciones (058)",63,2,33,19,8,1
"Intermediación financiera (059)",5,,3,1,1,
"Activid.inmobil., empres. y alquileres (060)",69,,25,28,16,
"Admin.pub. y defensa; p. segur.soc afil (061)",225,,107,77,41,
"Enseñanza (062)",467,,96,252,116,3
"Servicios sociales y de salud (063)",179,,39,88,49,3
"Otras activ. serv.comun.soc y personales (064)",147,3,50,51,38,5
"Hogares privados con servicio doméstico (065)",171,15,90,38,21,7
"Actividad economica no especificada (067)",318,2,107,89,75,45
"Desocupado (068)",481,6,310,129,28,8
,,,,,,
"URBANA (069)",11290,144,3385,4372,2806,583
"Agric., ganadería, caza y silvicultura (070)",1993,57,520,588,589,239
"Pesca (071)",3,,,,2,1
"Explotación de minas y canteras (072)",123,,38,73,11,1
"Industrias manufactureras (073)",586,11,181,215,138,41
"Suministro de electricidad, gas y agua (074)",17,,3,8,6,
"Construcción (075)",804,2,279,350,150,23
"Comerc., rep. veh. autom.,motoc. efect. pers. (076)",2286,24,558,963,609,132
"Venta, mant.y rep. veh.autom.y motoc. (077)",155,,67,48,35,5
"Comercio al por mayor (078)",94,1,28,43,20,2
"Comercio al por menor (079)",2037,23,463,872,554,125
"Hoteles y restaurantes (080)",480,9,147,185,113,26
"Trans., almac. y comunicaciones (081)",825,11,285,321,194,14
"Intermediación financiera (082)",15,,7,5,3,
"Activid.inmobil., empres. y alquileres (083)",241,,89,93,55,4
"Admin.pub. y defensa; p. segur.soc afil (084)",665,,217,277,164,7
"Enseñanza (085)",1110,,154,576,375,5
"Servicios sociales y de salud (086)",311,,48,133,125,5
"Otras activ. serv.comun.soc y personales (087)",269,4,115,80,53,17
"Hogares privados con servicio doméstico (088)",146,17,73,30,24,2
"Actividad economica no especificada (090)",388,1,140,128,83,36
"Desocupado (091)",1028,8,531,347,112,30
"Hombres (092)",6731,72,2052,2594,1674,339
"Agric., ganadería, caza y silvicultura (093)",1270,33,310,391,379,157
"Pesca (094)",3,,,,2,1
"Explotación de minas y canteras (095)",115,,33,70,11,1
"Industrias manufactureras (096)",370,6,128,135,76,25
"Suministro de electricidad, gas y agua (097)",13,,2,5,6,
"Construcción (098)",777,2,270,334,148,23
"Comerc., rep. veh. autom.,motoc. efect. pers. (099)",775,9,224,304,188,50
"Venta, mant.y rep. veh.autom.y motoc. (100)",133,,57,41,30,5
"Comercio al por mayor (101)",43,1,14,16,11,1
"Comercio al por menor (102)",599,8,153,247,147,44
"Hoteles y restaurantes (103)",91,2,47,24,14,4
"Trans., almac. y comunicaciones (104)",767,9,255,302,188,13
"Intermediación financiera (105)",10,,4,4,2,
"Activid.inmobil., empres. y alquileres (106)",181,,71,67,39,4
"Admin.pub. y defensa; p. segur.soc afil (107)",450,,114,205,124,7
"Enseñanza (108)",688,,75,343,267,3
"Servicios sociales y de salud (109)",159,,23,57,77,2
"Otras activ. serv.comun.soc y personales (110)",129,1,68,30,18,12
"Hogares privados con servicio doméstico (111)",26,5,13,,8,
"Actividad economica no especificada (113)",215,,82,78,40,15
"Desocupado (114)",692,5,333,245,87,22
"Mujeres (115)",4559,72,1333,1778,1132,244
"Agric., ganadería, caza y silvicultura (116)",723,24,210,197,210,82
"Explotación de minas y canteras (118)",8,,5,3,,
"Industrias manufactureras (119)",216,5,53,80,62,16
"Suministro de electricidad, gas y agua (120)",4,,1,3,,
"Construcción (121)",27,,9,16,2,
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",1511,15,334,659,421,82
"Venta, mant.y rep. veh.autom.y motoc. (123)",22,,10,7,5,
"Comercio al por mayor (124)",51,,14,27,9,1
"Comercio al por menor (125)",1438,15,310,625,407,81
"Hoteles y restaurantes (126)",389,7,100,161,99,22
"Trans., almac. y comunicaciones (127)",58,2,30,19,6,1
"Intermediación financiera (128)",5,,3,1,1,
"Activid.inmobil., empres. y alquileres (129)",60,,18,26,16,
"Admin.pub. y defensa; p. segur.soc afil (130)",215,,103,72,40,
"Enseñanza (131)",422,,79,233,108,2
"Servicios sociales y de salud (132)",152,,25,76,48,3
"Otras activ. serv.comun.soc y personales (133)",140,3,47,50,35,5
"Hogares privados con servicio doméstico (134)",120,12,60,30,16,2
"Actividad economica no especificada (136)",173,1,58,50,43,21
"Desocupado (137)",336,3,198,102,25,8
,,,,,,
"RURAL (138)",14666,235,4125,4593,4049,1664
"Agric., ganadería, caza y silvicultura (139)",11836,210,2916,3571,3567,1572
"Pesca (140)",7,,2,1,3,1
"Explotación de minas y canteras (141)",427,,104,230,89,4
"Industrias manufactureras (142)",301,1,146,95,50,9
"Suministro de electricidad, gas y agua (143)",13,,6,3,2,2
"Construcción (144)",288,1,112,118,50,7
"Comerc., rep. veh. autom.,motoc. efect. pers. (145)",245,1,88,98,50,8
"Venta, mant.y rep. veh.autom.y motoc. (146)",30,,12,12,5,1
"Comercio al por mayor (147)",11,,1,7,3,
"Comercio al por menor (148)",204,1,75,79,42,7
"Hoteles y restaurantes (149)",59,2,36,10,11,
"Trans., almac. y comunicaciones (150)",130,,52,48,30,
"Intermediación financiera (151)",1,,1,,,
"Activid.inmobil., empres. y alquileres (152)",78,,41,28,8,1
"Admin.pub. y defensa; p. segur.soc afil (153)",85,,27,38,16,4
"Enseñanza (154)",164,,37,70,52,5
"Servicios sociales y de salud (155)",51,,21,26,4,
"Otras activ. serv.comun.soc y personales (156)",28,,18,5,4,1
"Hogares privados con servicio doméstico (157)",66,5,36,11,6,8
"Actividad economica no especificada (159)",264,3,92,79,54,36
"Desocupado (160)",623,12,390,162,53,6
"Hombres (161)",8720,131,2360,2773,2442,1014
"Agric., ganadería, caza y silvicultura (162)",6558,114,1484,1946,2058,956
"Pesca (163)",5,,1,,3,1
"Explotación de minas y canteras (164)",415,,101,222,88,4
"Industrias manufactureras (165)",239,1,119,75,37,7
"Suministro de electricidad, gas y agua (166)",13,,6,3,2,2
"Construcción (167)",283,1,109,116,50,7
"Comerc., rep. veh. autom.,motoc. efect. pers. (168)",136,,46,55,29,6
"Venta, mant.y rep. veh.autom.y motoc. (169)",29,,11,12,5,1
"Comercio al por mayor (170)",6,,,3,3,
"Comercio al por menor (171)",101,,35,40,21,5
"Hoteles y restaurantes (172)",25,2,18,2,3,
"Trans., almac. y comunicaciones (173)",125,,49,48,28,
"Intermediación financiera (174)",1,,1,,,
"Activid.inmobil., empres. y alquileres (175)",69,,34,26,8,1
"Admin.pub. y defensa; p. segur.soc afil (176)",75,,23,33,15,4
"Enseñanza (177)",119,,20,51,44,4
"Servicios sociales y de salud (178)",24,,7,14,3,
"Otras activ. serv.comun.soc y personales (179)",21,,15,4,1,1
"Hogares privados con servicio doméstico (180)",15,2,6,3,1,3
"Actividad economica no especificada (182)",119,2,43,40,22,12
"Desocupado (183)",478,9,278,135,50,6
"Mujeres (184)",5946,104,1765,1820,1607,650
"Agric., ganadería, caza y silvicultura (185)",5278,96,1432,1625,1509,616
"Pesca (186)",2,,1,1,,
"Explotación de minas y canteras (187)",12,,3,8,1,
"Industrias manufactureras (188)",62,,27,20,13,2
"Construcción (190)",5,,3,2,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (191)",109,1,42,43,21,2
"Venta, mant.y rep. veh.autom.y motoc. (192)",1,,1,,,
"Comercio al por mayor (193)",5,,1,4,,
"Comercio al por menor (194)",103,1,40,39,21,2
"Hoteles y restaurantes (195)",34,,18,8,8,
"Trans., almac. y comunicaciones (196)",5,,3,,2,
"Activid.inmobil., empres. y alquileres (198)",9,,7,2,,
"Admin.pub. y defensa; p. segur.soc afil (199)",10,,4,5,1,
"Enseñanza (200)",45,,17,19,8,1
"Servicios sociales y de salud (201)",27,,14,12,1,
"Otras activ. serv.comun.soc y personales (202)",7,,3,1,3,
"Hogares privados con servicio doméstico (203)",51,3,30,8,5,5
"Actividad economica no especificada (205)",145,1,49,39,32,24
"Desocupado (206)",145,3,112,27,3,
