"CUADRO Nº 6: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIAL, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"Ocupada (020)",29200,27325,150,6682,7573,5005,5069,2000,712,134,1875,79119
"De 12 a 14 años (021)",6,5,,5,,,,,,,1,5
"De 15 a 19 años (022)",288,240,7,205,26,1,1,,,,48,264
"De 20 a 24 años (023)",2438,1813,22,1335,374,58,18,6,,,625,2369
"De 25 a 29 años (024)",3946,3305,19,1669,1133,347,126,7,4,,641,5581
"De 30 a 34 años (025)",4571,4276,24,1301,1715,783,400,52,1,,295,9108
"De 35 a 39 años (026)",4574,4457,11,815,1638,1057,761,142,26,7,117,11728
"De 40 a 44 años (027)",4036,3957,16,487,1120,996,991,268,69,10,79,12385
"De 45 a 49 años (028)",3242,3216,17,348,695,755,909,363,106,23,26,11405
"De 50 y más años (029)",6099,6056,34,517,872,1008,1863,1162,506,94,43,26274
"Desocupada (030)",1386,1120,2,424,321,183,139,34,11,6,266,2602
"De 12 a 14 años (031)",1,1,,1,,,,,,,,1
"De 15 a 19 años (032)",30,25,,23,2,,,,,,5,27
"De 20 a 24 años (033)",232,146,,111,26,8,1,,,,86,191
"De 25 a 29 años (034)",348,223,1,130,64,23,4,,1,,125,353
"De 30 a 34 años (035)",266,233,1,73,92,43,21,2,,1,33,496
"De 35 a 39 años (036)",193,184,,46,61,45,25,6,1,,9,460
"De 40 a 44 años (037)",110,107,,15,39,28,21,1,3,,3,304
"De 45 a 49 años (038)",98,95,,11,24,20,31,9,,,3,314
"De 50 y más años (039)",108,106,,14,13,16,36,16,6,5,2,456
"No PEA (040)",30132,28240,159,6564,7011,5040,5861,2567,864,174,1892,86943
"De 12 a 14 años (041)",60,28,5,21,2,,,,,,32,25
"De 15 a 19 años (042)",638,539,13,458,45,13,10,,,,99,627
"De 20 a 24 años (043)",3622,2766,34,1938,651,115,26,2,,,856,3706
"De 25 a 29 años (044)",4476,3988,22,1706,1546,530,177,6,1,,488,7169
"De 30 a 34 años (045)",4327,4162,29,917,1625,981,542,62,4,2,165,9859
"De 35 a 39 años (046)",3739,3683,9,485,1136,964,881,185,22,1,56,10816
"De 40 a 44 años (047)",2884,2817,4,260,644,700,871,260,72,6,67,9791
"De 45 a 49 años (048)",2398,2366,6,186,398,488,789,373,102,24,32,9421
"De 50 y más años (049)",7988,7891,37,593,964,1249,2565,1679,663,141,97,35529
,,,,,,,,,,,,
"URBANA (060)",55220,51363,286,12819,14039,9394,9704,3708,1179,234,3857,147501
"De 12 a 14 años (061)",66,34,5,27,2,,,,,,32,31
"De 15 a 19 años (062)",869,723,19,622,58,14,10,,,,146,820
"De 20 a 24 años (063)",5847,4337,54,3148,935,155,38,7,,,1510,5685
"De 25 a 29 años (064)",8268,7061,42,3366,2586,798,253,11,5,,1207,12094
"De 30 a 34 años (065)",8638,8169,51,2213,3287,1671,850,89,5,3,469,18039
"De 35 a 39 años (066)",7975,7805,18,1281,2744,1949,1498,271,37,7,170,21153
"De 40 a 44 años (067)",6515,6373,20,705,1738,1622,1718,455,107,8,142,20382
"De 45 a 49 años (068)",5239,5185,22,510,1059,1192,1585,625,153,39,54,18822
"De 50 y más años (069)",11803,11676,55,947,1630,1993,3752,2250,872,177,127,50475
"PEA (070)",27707,25666,139,6652,7438,4762,4505,1579,493,98,2041,70670
"De 12 a 14 años (071)",7,6,,6,,,,,,,1,6
"De 15 a 19 años (072)",282,232,6,201,23,1,1,,,,50,254
"De 20 a 24 años (073)",2457,1777,21,1330,348,56,16,6,,,680,2298
"De 25 a 29 años (074)",4051,3311,20,1721,1125,331,102,7,5,,740,5475
"De 30 a 34 años (075)",4560,4245,23,1324,1733,757,369,37,1,1,315,8872
"De 35 a 39 años (076)",4443,4326,10,821,1632,1029,687,123,18,6,117,11116
"De 40 a 44 años (077)",3843,3765,16,464,1118,967,919,227,51,3,78,11468
"De 45 a 49 años (078)",3038,3013,16,335,685,726,852,308,74,17,25,10352
"De 50 y más años (079)",5026,4991,27,450,774,895,1559,871,344,71,35,20829
"Ocupada (080)",26353,24573,137,6241,7126,4582,4367,1546,482,92,1780,68119
"De 12 a 14 años (081)",6,5,,5,,,,,,,1,5
"De 15 a 19 años (082)",252,207,6,178,21,1,1,,,,45,227
"De 20 a 24 años (083)",2236,1640,21,1227,323,48,15,6,,,596,2117
"De 25 a 29 años (084)",3710,3093,19,1593,1062,310,98,7,4,,617,5132
"De 30 a 34 años (085)",4298,4015,22,1252,1643,714,348,35,1,,283,8381
"De 35 a 39 años (086)",4254,4146,10,777,1573,984,662,117,17,6,108,10662
"De 40 a 44 años (087)",3734,3659,16,449,1080,939,898,226,48,3,75,11166
"De 45 a 49 años (088)",2943,2921,16,324,663,707,821,299,74,17,22,10045
"De 50 y más años (089)",4920,4887,27,436,761,879,1524,856,338,66,33,20384
"Desocupada (090)",1354,1093,2,411,312,180,138,33,11,6,261,2551
"De 12 a 14 años (091)",1,1,,1,,,,,,,,1
"De 15 a 19 años (092)",30,25,,23,2,,,,,,5,27
"De 20 a 24 años (093)",221,137,,103,25,8,1,,,,84,181
"De 25 a 29 años (094)",341,218,1,128,63,21,4,,1,,123,343
"De 30 a 34 años (095)",262,230,1,72,90,43,21,2,,1,32,491
"De 35 a 39 años (096)",189,180,,44,59,45,25,6,1,,9,454
"De 40 a 44 años (097)",109,106,,15,38,28,21,1,3,,3,302
"De 45 a 49 años (098)",95,92,,11,22,19,31,9,,,3,307
"De 50 y más años (099)",106,104,,14,13,16,35,15,6,5,2,445
"No PEA (100)",27513,25697,147,6167,6601,4632,5199,2129,686,136,1816,76831
"De 12 a 14 años (101)",59,28,5,21,2,,,,,,31,25
"De 15 a 19 años (102)",587,491,13,421,35,13,9,,,,96,566
"De 20 a 24 años (103)",3390,2560,33,1818,587,99,22,1,,,830,3387
"De 25 a 29 años (104)",4217,3750,22,1645,1461,467,151,4,,,467,6619
"De 30 a 34 años (105)",4078,3924,28,889,1554,914,481,52,4,2,154,9167
"De 35 a 39 años (106)",3532,3479,8,460,1112,920,811,148,19,1,53,10037
"De 40 a 44 años (107)",2672,2608,4,241,620,655,799,228,56,5,64,8914
"De 45 a 49 años (108)",2201,2172,6,175,374,466,733,317,79,22,29,8470
"De 50 y más años (109)",6777,6685,28,497,856,1098,2193,1379,528,106,92,29646
,,,,,,,,,,,,
"RURAL (120)",5498,5322,25,851,866,834,1365,893,408,80,176,21163
"De 12 a 14 años (121)",1,,,,,,,,,,1,
"De 15 a 19 años (122)",87,81,1,64,15,,1,,,,6,98
"De 20 a 24 años (123)",445,388,2,236,116,26,7,1,,,57,581
"De 25 a 29 años (124)",502,455,,139,157,102,54,2,1,,47,1009
"De 30 a 34 años (125)",526,502,3,78,145,136,113,27,,,24,1424
"De 35 a 39 años (126)",531,519,2,65,91,117,169,62,12,1,12,1851
"De 40 a 44 años (127)",515,508,,57,65,102,165,74,37,8,7,2098
"De 45 a 49 años (128)",499,492,1,35,58,71,144,120,55,8,7,2318
"De 50 y más años (129)",2392,2377,16,177,219,280,712,607,303,63,15,11784
"PEA (130)",2879,2779,13,454,456,426,703,455,230,42,100,11051
"De 15 a 19 años (132)",36,33,1,27,5,,,,,,3,37
"De 20 a 24 años (133)",213,182,1,116,52,10,3,,,,31,262
"De 25 a 29 años (134)",243,217,,78,72,39,28,,,,26,459
"De 30 a 34 años (135)",277,264,2,50,74,69,52,17,,,13,732
"De 35 a 39 años (136)",324,315,1,40,67,73,99,25,9,1,9,1072
"De 40 a 44 años (137)",303,299,,38,41,57,93,42,21,7,4,1221
"De 45 a 49 años (138)",302,298,1,24,34,49,88,64,32,6,4,1367
"De 50 y más años (139)",1181,1171,7,81,111,129,340,307,168,28,10,5901
"Ocupada (140)",2847,2752,13,441,447,423,702,454,230,42,95,11000
"De 15 a 19 años (142)",36,33,1,27,5,,,,,,3,37
"De 20 a 24 años (143)",202,173,1,108,51,10,3,,,,29,252
"De 25 a 29 años (144)",236,212,,76,71,37,28,,,,24,449
"De 30 a 34 años (145)",273,261,2,49,72,69,52,17,,,12,727
"De 35 a 39 años (146)",320,311,1,38,65,73,99,25,9,1,9,1066
"De 40 a 44 años (147)",302,298,,38,40,57,93,42,21,7,4,1219
"De 45 a 49 años (148)",299,295,1,24,32,48,88,64,32,6,4,1360
"De 50 y más años (149)",1179,1169,7,81,111,129,339,306,168,28,10,5890
"Desocupada (150)",32,27,,13,9,3,1,1,,,5,51
"De 20 a 24 años (153)",11,9,,8,1,,,,,,2,10
"De 25 a 29 años (154)",7,5,,2,1,2,,,,,2,10
"De 30 a 34 años (155)",4,3,,1,2,,,,,,1,5
"De 35 a 39 años (156)",4,4,,2,2,,,,,,,6
"De 40 a 44 años (157)",1,1,,,1,,,,,,,2
"De 45 a 49 años (158)",3,3,,,2,1,,,,,,7
"De 50 y más años (159)",2,2,,,,,1,1,,,,11
"No PEA (160)",2619,2543,12,397,410,408,662,438,178,38,76,10112
"De 12 a 14 años (161)",1,,,,,,,,,,1,
"De 15 a 19 años (162)",51,48,,37,10,,1,,,,3,61
"De 20 a 24 años (163)",232,206,1,120,64,16,4,1,,,26,319
"De 25 a 29 años (164)",259,238,,61,85,63,26,2,1,,21,550
"De 30 a 34 años (165)",249,238,1,28,71,67,61,10,,,11,692
"De 35 a 39 años (166)",207,204,1,25,24,44,70,37,3,,3,779
"De 40 a 44 años (167)",212,209,,19,24,45,72,32,16,1,3,877
"De 45 a 49 años (168)",197,194,,11,24,22,56,56,23,2,3,951
"De 50 y más años (169)",1211,1206,9,96,108,151,372,300,135,35,5,5883
