"CUADRO Nº 5: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Admin.pub. y defensa; p. segur.soc afil (038)",1879,,325,867,662,25
"Enseñanza (039)",2195,,265,1122,776,32
"Servicios sociales y de salud (040)",560,,75,264,193,28
"Otras activ. serv.comun.soc y personales (041)",2226,26,781,799,518,102
"Hogares privados con servicio doméstico (042)",94,4,43,23,18,6
"Actividad economica no especificada (044)",1222,8,486,373,273,82
"Desocupado (045)",4163,66,2000,1159,785,153
"Mujeres (046)",26587,257,8483,10634,6421,792
"Agric., ganadería, caza y silvicultura (047)",1223,46,417,400,275,85
"Pesca (048)",38,,18,14,6,
"Explotación de minas y canteras (049)",11,,9,1,1,
"Industrias manufactureras (050)",1425,12,430,562,378,43
"Suministro de electricidad, gas y agua (051)",20,,6,5,9,
"Construcción (052)",87,,36,36,15,
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",8283,92,2328,3263,2245,355
"Venta, mant.y rep. veh.autom.y motoc. (054)",104,1,39,39,24,1
"Comercio al por mayor (055)",367,2,143,140,78,4
"Comercio al por menor (056)",7812,89,2146,3084,2143,350
"Hoteles y restaurantes (057)",2690,23,815,934,814,104
"Trans., almac. y comunicaciones (058)",309,2,172,84,46,5
"Intermediación financiera (059)",160,,86,63,10,1
"Activid.inmobil., empres. y alquileres (060)",877,1,410,333,130,3
"Admin.pub. y defensa; p. segur.soc afil (061)",610,,201,258,150,1
"Enseñanza (062)",4089,,719,2279,1069,22
"Servicios sociales y de salud (063)",990,,263,507,212,8
"Otras activ. serv.comun.soc y personales (064)",1133,11,334,455,292,41
"Hogares privados con servicio doméstico (065)",1992,48,897,614,380,53
"Actividad economica no especificada (067)",1193,1,443,422,270,57
"Desocupado (068)",1457,21,899,404,119,14
,,,,,,
"URBANA (069)",90013,944,29321,33619,22560,3569
"Agric., ganadería, caza y silvicultura (070)",17741,221,5792,5849,4704,1175
"Pesca (071)",296,3,121,122,48,2
"Explotación de minas y canteras (072)",268,1,106,99,59,3
"Industrias manufactureras (073)",6611,74,2450,2350,1481,256
"Suministro de electricidad, gas y agua (074)",230,4,56,85,80,5
"Construcción (075)",4269,20,1246,1640,1180,183
"Comerc., rep. veh. autom.,motoc. efect. pers. (076)",21244,374,6444,7851,5615,960
"Venta, mant.y rep. veh.autom.y motoc. (077)",1997,27,744,693,468,65
"Comercio al por mayor (078)",1150,5,445,446,232,22
"Comercio al por menor (079)",18097,342,5255,6712,4915,873
"Hoteles y restaurantes (080)",3762,53,1235,1265,1046,163
"Trans., almac. y comunicaciones (081)",9083,36,3321,3551,1994,181
"Intermediación financiera (082)",367,,173,148,44,2
"Activid.inmobil., empres. y alquileres (083)",3552,5,1236,1460,780,71
"Admin.pub. y defensa; p. segur.soc afil (084)",2416,,509,1094,788,25
"Enseñanza (085)",6189,,958,3346,1832,53
"Servicios sociales y de salud (086)",1523,,330,757,402,34
"Otras activ. serv.comun.soc y personales (087)",3249,37,1076,1214,783,139
"Hogares privados con servicio doméstico (088)",1970,46,871,611,389,53
"Actividad economica no especificada (090)",2154,8,775,744,507,120
"Desocupado (091)",5089,62,2622,1433,828,144
"Hombres (092)",64486,725,21247,23330,16344,2840
"Agric., ganadería, caza y silvicultura (093)",16919,201,5515,5576,4507,1120
"Pesca (094)",262,3,104,111,42,2
"Explotación de minas y canteras (095)",260,1,99,98,59,3
"Industrias manufactureras (096)",5221,62,2033,1800,1109,217
"Suministro de electricidad, gas y agua (097)",210,4,50,80,71,5
"Construcción (098)",4186,20,1213,1604,1166,183
"Comerc., rep. veh. autom.,motoc. efect. pers. (099)",13129,285,4165,4646,3421,612
"Venta, mant.y rep. veh.autom.y motoc. (100)",1893,26,705,654,444,64
"Comercio al por mayor (101)",790,3,305,308,156,18
"Comercio al por menor (102)",10446,256,3155,3684,2821,530
"Hoteles y restaurantes (103)",1157,31,451,361,252,62
"Trans., almac. y comunicaciones (104)",8777,34,3152,3467,1948,176
"Intermediación financiera (105)",208,,88,85,34,1
"Activid.inmobil., empres. y alquileres (106)",2685,4,831,1131,651,68
"Admin.pub. y defensa; p. segur.soc afil (107)",1813,,309,840,640,24
"Enseñanza (108)",2159,,258,1100,770,31
"Servicios sociales y de salud (109)",553,,75,258,193,27
"Otras activ. serv.comun.soc y personales (110)",2142,26,753,767,496,100
"Hogares privados con servicio doméstico (111)",84,2,37,23,18,4
"Actividad economica no especificada (113)",1021,8,349,340,251,73
"Desocupado (114)",3700,44,1765,1043,716,132
"Mujeres (115)",25527,219,8074,10289,6216,729
"Agric., ganadería, caza y silvicultura (116)",822,20,277,273,197,55
"Pesca (117)",34,,17,11,6,
"Explotación de minas y canteras (118)",8,,7,1,,
"Industrias manufactureras (119)",1390,12,417,550,372,39
"Suministro de electricidad, gas y agua (120)",20,,6,5,9,
"Construcción (121)",83,,33,36,14,
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",8115,89,2279,3205,2194,348
"Venta, mant.y rep. veh.autom.y motoc. (123)",104,1,39,39,24,1
"Comercio al por mayor (124)",360,2,140,138,76,4
"Comercio al por menor (125)",7651,86,2100,3028,2094,343
"Hoteles y restaurantes (126)",2605,22,784,904,794,101
"Trans., almac. y comunicaciones (127)",306,2,169,84,46,5
"Intermediación financiera (128)",159,,85,63,10,1
"Activid.inmobil., empres. y alquileres (129)",867,1,405,329,129,3
"Admin.pub. y defensa; p. segur.soc afil (130)",603,,200,254,148,1
"Enseñanza (131)",4030,,700,2246,1062,22
"Servicios sociales y de salud (132)",970,,255,499,209,7
"Otras activ. serv.comun.soc y personales (133)",1107,11,323,447,287,39
"Hogares privados con servicio doméstico (134)",1886,44,834,588,371,49
"Actividad economica no especificada (136)",1133,,426,404,256,47
"Desocupado (137)",1389,18,857,390,112,12
,,,,,,
"RURAL (138)",9075,201,3329,2861,2024,660
"Agric., ganadería, caza y silvicultura (139)",6710,159,2299,2086,1592,574
"Pesca (140)",89,,44,36,9,
"Explotación de minas y canteras (141)",30,,16,6,7,1
"Industrias manufactureras (142)",150,1,61,53,29,6
"Suministro de electricidad, gas y agua (143)",15,,5,6,4,
"Construcción (144)",69,,28,24,17,
"Comerc., rep. veh. autom.,motoc. efect. pers. (145)",422,6,137,156,108,15
"Venta, mant.y rep. veh.autom.y motoc. (146)",28,,15,7,6,
"Comercio al por mayor (147)",42,,19,15,7,1
"Comercio al por menor (148)",352,6,103,134,95,14
"Hoteles y restaurantes (149)",96,2,36,34,21,3
"Trans., almac. y comunicaciones (150)",200,1,79,76,39,5
"Intermediación financiera (151)",2,,2,,,
"Activid.inmobil., empres. y alquileres (152)",79,,32,37,10,
"Admin.pub. y defensa; p. segur.soc afil (153)",73,,17,31,24,1
"Enseñanza (154)",95,,26,55,13,1
"Servicios sociales y de salud (155)",27,,8,14,3,2
"Otras activ. serv.comun.soc y personales (156)",110,,39,40,27,4
"Hogares privados con servicio doméstico (157)",116,6,69,26,9,6
"Actividad economica no especificada (159)",261,1,154,51,36,19
"Desocupado (160)",531,25,277,130,76,23
"Hombres (161)",8015,163,2920,2516,1819,597
"Agric., ganadería, caza y silvicultura (162)",6309,133,2159,1959,1514,544
"Pesca (163)",85,,43,33,9,
"Explotación de minas y canteras (164)",27,,14,6,6,1
"Industrias manufactureras (165)",115,1,48,41,23,2
"Suministro de electricidad, gas y agua (166)",15,,5,6,4,
"Construcción (167)",65,,25,24,16,
"Comerc., rep. veh. autom.,motoc. efect. pers. (168)",254,3,88,98,57,8
"Venta, mant.y rep. veh.autom.y motoc. (169)",28,,15,7,6,
"Comercio al por mayor (170)",35,,16,13,5,1
"Comercio al por menor (171)",191,3,57,78,46,7
"Hoteles y restaurantes (172)",11,1,5,4,1,
"Trans., almac. y comunicaciones (173)",197,1,76,76,39,5
"Intermediación financiera (174)",1,,1,,,
"Activid.inmobil., empres. y alquileres (175)",69,,27,33,9,
"Admin.pub. y defensa; p. segur.soc afil (176)",66,,16,27,22,1
"Enseñanza (177)",36,,7,22,6,1
"Servicios sociales y de salud (178)",7,,,6,,1
"Otras activ. serv.comun.soc y personales (179)",84,,28,32,22,2
"Hogares privados con servicio doméstico (180)",10,2,6,,,2
"Actividad economica no especificada (182)",201,,137,33,22,9
"Desocupado (183)",463,22,235,116,69,21
"Mujeres (184)",1060,38,409,345,205,63
"Agric., ganadería, caza y silvicultura (185)",401,26,140,127,78,30
"Pesca (186)",4,,1,3,,
"Explotación de minas y canteras (187)",3,,2,,1,
"Industrias manufactureras (188)",35,,13,12,6,4
"Construcción (190)",4,,3,,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (191)",168,3,49,58,51,7
"Comercio al por mayor (193)",7,,3,2,2,
"Comercio al por menor (194)",161,3,46,56,49,7
"Hoteles y restaurantes (195)",85,1,31,30,20,3
"Trans., almac. y comunicaciones (196)",3,,3,,,
"Intermediación financiera (197)",1,,1,,,
"Activid.inmobil., empres. y alquileres (198)",10,,5,4,1,
"Admin.pub. y defensa; p. segur.soc afil (199)",7,,1,4,2,
"Enseñanza (200)",59,,19,33,7,
"Servicios sociales y de salud (201)",20,,8,8,3,1
"Otras activ. serv.comun.soc y personales (202)",26,,11,8,5,2
"Hogares privados con servicio doméstico (203)",106,4,63,26,9,4
"Actividad economica no especificada (205)",60,1,17,18,14,10
"Desocupado (206)",68,3,42,14,7,2
