"CUADRO Nº 4: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Obreros construc., conf., papel, fab., instr. (034)",61,,19,29,11,2
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (035)",4131,123,1310,1278,1109,311
"Otra (036)",6,,1,4,1,
"Ocupación no especificada (037)",383,2,123,112,100,46
"Desocupado (038)",307,8,180,80,30,9
,,,,,,
"URBANA (039)",21997,210,6889,7717,5515,1666
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",74,,10,22,39,3
"Profes., científicos e intelectuales (041)",1612,,364,793,424,31
"Técnicos de nivel medio y trab.asimilados (042)",871,2,291,346,210,22
"Jefes y empleados de oficina (043)",668,,259,266,136,7
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",2805,23,883,1040,678,181
"Agricult.trabaj. calif. agrop. y pesqueros (045)",4082,12,633,1182,1393,862
"Obreros y oper.minas, cant.,ind.manuf. y otros (046)",2170,3,835,849,426,57
"Obreros construc., conf., papel, fab., instr. (047)",2229,,679,935,555,60
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (048)",6157,160,2377,1876,1389,355
"Otra (049)",108,,8,68,32,
"Ocupación no especificada (050)",503,2,168,156,123,54
"Desocupado (051)",718,8,382,184,110,34
"Hombres (052)",14165,117,4518,4961,3483,1086
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",50,,5,16,26,3
"Profes., científicos e intelectuales (054)",782,,149,350,258,25
"Técnicos de nivel medio y trab.asimilados (055)",567,2,168,241,137,19
"Jefes y empleados de oficina (056)",323,,102,127,88,6
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",1054,13,337,375,242,87
"Agricult.trabaj. calif. agrop. y pesqueros (058)",3095,8,477,919,1051,640
"Obreros y oper.minas, cant.,ind.manuf. y otros (059)",1884,3,719,747,366,49
"Obreros construc., conf., papel, fab., instr. (060)",2185,,669,912,546,58
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (061)",3393,89,1551,1008,597,148
"Otra (062)",103,,7,65,31,
"Ocupación no especificada (063)",253,,94,80,55,24
"Desocupado (064)",476,2,240,121,86,27
"Mujeres (065)",7832,93,2371,2756,2032,580
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",24,,5,6,13,
"Profes., científicos e intelectuales (067)",830,,215,443,166,6
"Técnicos de nivel medio y trab.asimilados (068)",304,,123,105,73,3
"Jefes y empleados de oficina (069)",345,,157,139,48,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",1751,10,546,665,436,94
"Agricult.trabaj. calif. agrop. y pesqueros (071)",987,4,156,263,342,222
"Obreros y oper.minas, cant.,ind.manuf. y otros (072)",286,,116,102,60,8
"Obreros construc., conf., papel, fab., instr. (073)",44,,10,23,9,2
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (074)",2764,71,826,868,792,207
"Otra (075)",5,,1,3,1,
"Ocupación no especificada (076)",250,2,74,76,68,30
"Desocupado (077)",242,6,142,63,24,7
,,,,,,
"RURAL (078)",11551,148,4024,3862,2627,890
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",16,,3,6,7,
"Profes., científicos e intelectuales (080)",282,,79,136,63,4
"Técnicos de nivel medio y trab.asimilados (081)",256,,93,107,55,1
"Jefes y empleados de oficina (082)",157,,66,65,26,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",701,6,258,260,157,20
"Agricult.trabaj. calif. agrop. y pesqueros (084)",3154,18,559,917,1060,600
"Obreros y oper.minas, cant.,ind.manuf. y otros (085)",1599,,655,686,246,12
"Obreros construc., conf., papel, fab., instr. (086)",761,1,285,299,157,19
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (087)",4115,119,1802,1235,762,197
"Otra (088)",12,,3,5,4,
"Ocupación no especificada (089)",280,,97,88,63,32
"Desocupado (090)",218,4,124,58,27,5
"Hombres (091)",8645,79,3050,2971,1920,625
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",10,,,4,6,
"Profes., científicos e intelectuales (093)",145,,31,70,41,3
"Técnicos de nivel medio y trab.asimilados (094)",207,,70,87,50,
"Jefes y empleados de oficina (095)",104,,36,45,23,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",272,1,111,97,54,9
"Agricult.trabaj. calif. agrop. y pesqueros (097)",2570,8,453,785,852,472
"Obreros y oper.minas, cant.,ind.manuf. y otros (098)",1534,,618,668,238,10
"Obreros construc., conf., papel, fab., instr. (099)",744,1,276,293,155,19
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (100)",2748,67,1318,825,445,93
"Otra (101)",11,,3,4,4,
"Ocupación no especificada (102)",147,,48,52,31,16
"Desocupado (103)",153,2,86,41,21,3
"Mujeres (104)",2906,69,974,891,707,265
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",6,,3,2,1,
"Profes., científicos e intelectuales (106)",137,,48,66,22,1
"Técnicos de nivel medio y trab.asimilados (107)",49,,23,20,5,1
"Jefes y empleados de oficina (108)",53,,30,20,3,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",429,5,147,163,103,11
"Agricult.trabaj. calif. agrop. y pesqueros (110)",584,10,106,132,208,128
"Obreros y oper.minas, cant.,ind.manuf. y otros (111)",65,,37,18,8,2
"Obreros construc., conf., papel, fab., instr. (112)",17,,9,6,2,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (113)",1367,52,484,410,317,104
"Otra (114)",1,,,1,,
"Ocupación no especificada (115)",133,,49,36,32,16
"Desocupado (116)",65,2,38,17,6,2
