"CUADRO Nº 14: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Trans., almac. y comunicaciones (056)",1,,,,1,,,,
"Intermediación financiera (057)",1,,,,1,,,,
"Activid.inmobil., empres. y de alquiler (058)",3,,,,1,,,1,1
"Admin.pub. y defensa; p. segur.soc.afil (059)",33,3,,6,6,3,10,2,3
"Enseñanza (060)",55,,,,6,8,32,3,6
"Servicios sociales y de salud (061)",8,,,,1,,2,,5
"Otras activ. serv.comun.soc y personales (062)",7,,,1,4,1,1,,
"Hogares privados con servicio doméstico (063)",3,,,1,2,,,,
"Actividad economica no especificada (065)",24,8,,8,6,,2,,
,,,,,,,,,
"URBANA (066)",470,12,,63,182,50,91,23,49
"Agric., ganadería, caza y silvicultura (067)",51,2,,19,22,2,4,2,
"Pesca (068)",1,,,,1,,,,
"Industrias manufactureras (070)",34,,,7,20,1,2,3,1
"Construcción (072)",29,,,4,18,3,2,1,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",58,5,,15,24,5,4,3,2
"Venta, mant.y rep. veh.autom.y motoc. (074)",2,,,,2,,,,
"Comercio al por mayor (075)",3,,,1,1,,1,,
"Comercio al por menor (076)",53,5,,14,21,5,3,3,2
"Hoteles y restaurantes (077)",21,,,4,10,4,1,1,1
"Trans., almac. y comunicaciones (078)",23,1,,1,19,1,,1,
"Intermediación financiera (079)",4,,,,1,,1,1,1
"Activid.inmobil., empres. y de alquiler (080)",7,,,,3,3,,,1
"Admin.pub. y defensa; p. segur.soc.afil (081)",125,4,,10,41,15,27,8,20
"Enseñanza (082)",74,,,,4,11,45,3,11
"Servicios sociales y de salud (083)",15,,,,2,1,4,,8
"Otras activ. serv.comun.soc y personales (084)",18,,,1,11,3,1,,2
"Hogares privados con servicio doméstico (085)",6,,,2,3,1,,,
"Actividad economica no especificada (087)",4,,,,3,,,,1
"Hombres (088)",332,5,,42,141,39,53,17,35
"Agric., ganadería, caza y silvicultura (089)",43,1,,15,19,2,4,2,
"Pesca (090)",1,,,,1,,,,
"Industrias manufactureras (092)",32,,,6,19,1,2,3,1
"Construcción (094)",28,,,4,17,3,2,1,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",33,2,,8,15,2,3,2,1
"Venta, mant.y rep. veh.autom.y motoc. (096)",2,,,,2,,,,
"Comercio al por mayor (097)",3,,,1,1,,1,,
"Comercio al por menor (098)",28,2,,7,12,2,2,2,1
"Hoteles y restaurantes (099)",7,,,1,1,3,,1,1
"Trans., almac. y comunicaciones (100)",22,1,,1,18,1,,1,
"Intermediación financiera (101)",3,,,,,,1,1,1
"Activid.inmobil., empres. y de alquiler (102)",5,,,,2,3,,,
"Admin.pub. y defensa; p. segur.soc.afil (103)",94,1,,6,35,12,17,6,17
"Enseñanza (104)",39,,,,2,8,22,,7
"Servicios sociales y de salud (105)",7,,,,1,1,2,,3
"Otras activ. serv.comun.soc y personales (106)",11,,,,7,2,,,2
"Hogares privados con servicio doméstico (107)",3,,,1,1,1,,,
"Actividad economica no especificada (109)",4,,,,3,,,,1
"Mujeres (110)",138,7,,21,41,11,38,6,14
"Agric., ganadería, caza y silvicultura (111)",8,1,,4,3,,,,
"Industrias manufactureras (114)",2,,,1,1,,,,
"Construcción (116)",1,,,,1,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",25,3,,7,9,3,1,1,1
"Comercio al por menor (120)",25,3,,7,9,3,1,1,1
"Hoteles y restaurantes (121)",14,,,3,9,1,1,,
"Trans., almac. y comunicaciones (122)",1,,,,1,,,,
"Intermediación financiera (123)",1,,,,1,,,,
"Activid.inmobil., empres. y de alquiler (124)",2,,,,1,,,,1
"Admin.pub. y defensa; p. segur.soc.afil (125)",31,3,,4,6,3,10,2,3
"Enseñanza (126)",35,,,,2,3,23,3,4
"Servicios sociales y de salud (127)",8,,,,1,,2,,5
"Otras activ. serv.comun.soc y personales (128)",7,,,1,4,1,1,,
"Hogares privados con servicio doméstico (129)",3,,,1,2,,,,
,,,,,,,,,
"RURAL (132)",583,91,,177,215,31,53,7,9
"Agric., ganadería, caza y silvicultura (133)",338,69,,131,132,2,2,2,
"Pesca (134)",2,1,,1,,,,,
"Industrias manufactureras (136)",12,1,,6,5,,,,
"Suministro de electricidad, gas y agua (137)",1,,,,1,,,,
"Construcción (138)",14,1,,3,8,1,,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",2,,,,1,,1,,
"Venta, mant.y rep. veh.autom.y motoc. (140)",1,,,,,,1,,
"Comercio al por menor (142)",1,,,,1,,,,
"Hoteles y restaurantes (143)",3,,,,3,,,,
"Trans., almac. y comunicaciones (144)",7,,,,5,2,,,
"Activid.inmobil., empres. y de alquiler (146)",3,,,,1,,,1,1
"Admin.pub. y defensa; p. segur.soc.afil (147)",16,,,5,6,4,1,,
"Enseñanza (148)",74,,,,12,20,34,1,7
"Servicios sociales y de salud (149)",5,,,,1,,3,,1
"Otras activ. serv.comun.soc y personales (150)",2,,,,1,1,,,
"Hogares privados con servicio doméstico (151)",2,,,,2,,,,
"Actividad economica no especificada (153)",102,19,,31,37,1,12,2,
"Hombres (154)",492,66,,151,195,26,42,5,7
"Agric., ganadería, caza y silvicultura (155)",296,52,,116,122,2,2,2,
"Pesca (156)",2,1,,1,,,,,
"Industrias manufactureras (158)",11,1,,5,5,,,,
"Suministro de electricidad, gas y agua (159)",1,,,,1,,,,
"Construcción (160)",13,1,,3,8,1,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",2,,,,1,,1,,
"Venta, mant.y rep. veh.autom.y motoc. (162)",1,,,,,,1,,
"Comercio al por menor (164)",1,,,,1,,,,
"Hoteles y restaurantes (165)",3,,,,3,,,,
"Trans., almac. y comunicaciones (166)",7,,,,5,2,,,
"Activid.inmobil., empres. y de alquiler (168)",2,,,,1,,,,1
"Admin.pub. y defensa; p. segur.soc.afil (169)",14,,,3,6,4,1,,
"Enseñanza (170)",54,,,,8,15,25,1,5
"Servicios sociales y de salud (171)",5,,,,1,,3,,1
"Otras activ. serv.comun.soc y personales (172)",2,,,,1,1,,,
"Hogares privados con servicio doméstico (173)",2,,,,2,,,,
"Actividad economica no especificada (175)",78,11,,23,31,1,10,2,
"Mujeres (176)",91,25,,26,20,5,11,2,2
"Agric., ganadería, caza y silvicultura (177)",42,17,,15,10,,,,
"Industrias manufactureras (180)",1,,,1,,,,,
"Construcción (182)",1,,,,,,,1,
"Activid.inmobil., empres. y de alquiler (190)",1,,,,,,,1,
"Admin.pub. y defensa; p. segur.soc.afil (191)",2,,,2,,,,,
"Enseñanza (192)",20,,,,4,5,9,,2
"Actividad economica no especificada (197)",24,8,,8,6,,2,,
