"CUADRO Nº 4: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Obreros y oper.minas, cant.,ind.manuf. y otros (033)",464,3,150,162,124,25
"Obreros construc., conf., papel, fab., instr. (034)",120,4,36,41,33,6
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (035)",5941,159,2298,1851,1370,263
"Otra (036)",17,,4,10,3,
"Ocupación no especificada (037)",521,1,171,154,137,58
"Desocupado (038)",1130,7,697,324,95,7
,,,,,,
"URBANA (039)",44307,403,14712,16806,10513,1873
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",132,,9,62,60,1
"Profes., científicos e intelectuales (041)",8398,,1598,4494,2199,107
"Técnicos de nivel medio y trab.asimilados (042)",2762,,1008,1080,612,62
"Jefes y empleados de oficina (043)",2630,,1112,917,580,21
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",7256,41,2569,2473,1785,388
"Agricult.trabaj. calif. agrop. y pesqueros (045)",1848,6,303,493,636,410
"Obreros y oper.minas, cant.,ind.manuf. y otros (046)",3190,14,1176,1086,730,184
"Obreros construc., conf., papel, fab., instr. (047)",4480,9,1405,1867,1071,128
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (048)",9779,315,3838,3028,2157,441
"Otra (049)",326,,33,228,65,
"Ocupación no especificada (050)",692,1,243,196,190,62
"Desocupado (051)",2814,17,1418,882,428,69
"Hombres (052)",27007,250,8697,10188,6550,1322
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",98,,7,46,44,1
"Profes., científicos e intelectuales (054)",4635,,774,2404,1363,94
"Técnicos de nivel medio y trab.asimilados (055)",1753,,625,684,398,46
"Jefes y empleados de oficina (056)",1149,,408,422,305,14
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",3204,19,1235,1074,697,179
"Agricult.trabaj. calif. agrop. y pesqueros (058)",1558,2,257,399,545,355
"Obreros y oper.minas, cant.,ind.manuf. y otros (059)",2767,11,1046,935,614,161
"Obreros construc., conf., papel, fab., instr. (060)",4367,5,1373,1827,1039,123
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (061)",5091,200,2030,1529,1067,265
"Otra (062)",309,,29,218,62,
"Ocupación no especificada (063)",272,,106,72,73,21
"Desocupado (064)",1804,13,807,578,343,63
"Mujeres (065)",17300,153,6015,6618,3963,551
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",34,,2,16,16,
"Profes., científicos e intelectuales (067)",3763,,824,2090,836,13
"Técnicos de nivel medio y trab.asimilados (068)",1009,,383,396,214,16
"Jefes y empleados de oficina (069)",1481,,704,495,275,7
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",4052,22,1334,1399,1088,209
"Agricult.trabaj. calif. agrop. y pesqueros (071)",290,4,46,94,91,55
"Obreros y oper.minas, cant.,ind.manuf. y otros (072)",423,3,130,151,116,23
"Obreros construc., conf., papel, fab., instr. (073)",113,4,32,40,32,5
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (074)",4688,115,1808,1499,1090,176
"Otra (075)",17,,4,10,3,
"Ocupación no especificada (076)",420,1,137,124,117,41
"Desocupado (077)",1010,4,611,304,85,6
,,,,,,
"RURAL (078)",11778,154,3844,3613,2871,1296
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",9,,3,3,2,1
"Profes., científicos e intelectuales (080)",227,,73,117,35,2
"Técnicos de nivel medio y trab.asimilados (081)",95,,46,34,13,2
"Jefes y empleados de oficina (082)",130,,64,42,23,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",460,2,165,168,98,27
"Agricult.trabaj. calif. agrop. y pesqueros (084)",4842,19,908,1486,1508,921
"Obreros y oper.minas, cant.,ind.manuf. y otros (085)",513,1,221,158,111,22
"Obreros construc., conf., papel, fab., instr. (086)",729,1,243,297,169,19
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (087)",3855,118,1666,1083,747,241
"Otra (088)",4,,1,3,,
"Ocupación no especificada (089)",148,,53,36,38,21
"Desocupado (090)",766,13,401,186,127,39
"Hombres (091)",9427,103,2968,2919,2350,1087
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",8,,2,3,2,1
"Profes., científicos e intelectuales (093)",139,,39,72,26,2
"Técnicos de nivel medio y trab.asimilados (094)",71,,35,24,11,1
"Jefes y empleados de oficina (095)",102,,46,35,20,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",241,1,97,86,47,10
"Agricult.trabaj. calif. agrop. y pesqueros (097)",4373,16,798,1350,1371,838
"Obreros y oper.minas, cant.,ind.manuf. y otros (098)",472,1,201,147,103,20
"Obreros construc., conf., papel, fab., instr. (099)",722,1,239,296,168,18
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (100)",2602,74,1176,731,467,154
"Otra (101)",4,,1,3,,
"Ocupación no especificada (102)",47,,19,6,18,4
"Desocupado (103)",646,10,315,166,117,38
"Mujeres (104)",2351,51,876,694,521,209
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",1,,1,,,
"Profes., científicos e intelectuales (106)",88,,34,45,9,
"Técnicos de nivel medio y trab.asimilados (107)",24,,11,10,2,1
"Jefes y empleados de oficina (108)",28,,18,7,3,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",219,1,68,82,51,17
"Agricult.trabaj. calif. agrop. y pesqueros (110)",469,3,110,136,137,83
"Obreros y oper.minas, cant.,ind.manuf. y otros (111)",41,,20,11,8,2
"Obreros construc., conf., papel, fab., instr. (112)",7,,4,1,1,1
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (113)",1253,44,490,352,280,87
"Ocupación no especificada (115)",101,,34,30,20,17
"Desocupado (116)",120,3,86,20,10,1
